D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d07.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:19:50 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,400.01,0.00,0.00,255315.09,2300.18,25121.70,100.00,150.00,8202.36,9503.17,100.00,0.00,800.02,100.00,50.00
0.6446,100.00,0.00,250.00,249516.04,3800.50,26223.65,0.00,50.00,9653.26,9102.90,50.00,0.00,1200.05,150.00,250.00
0.9446,300.00,0.00,150.00,247380.10,2900.29,25021.53,150.00,400.01,7602.02,8652.62,0.00,50.00,1000.04,100.00,50.00
1.2446,200.00,0.00,0.00,250431.52,2900.29,28127.20,100.00,100.00,8852.74,8652.62,0.00,0.00,1300.06,0.00,0.00
1.5446,450.01,0.00,150.00,246973.29,3800.50,28628.18,250.00,0.00,9503.16,8752.69,0.00,0.00,1050.04,0.00,200.00
1.8446,150.00,50.00,0.00,232640.53,3100.33,25121.70,300.00,0.00,8752.68,7902.19,100.00,50.00,850.03,50.00,300.00
2.1446,250.00,50.00,50.00,248498.90,3700.47,26023.29,100.00,150.00,7802.13,8252.39,0.00,0.00,1250.06,150.00,0.00
2.4447,350.00,0.00,50.00,243922.61,2800.27,25221.88,100.00,50.00,8952.81,8352.45,50.00,0.00,1050.04,50.00,50.00
2.7447,200.00,0.00,100.00,256739.77,3800.50,25822.93,100.00,100.00,8902.77,10453.83,100.00,0.00,1650.10,0.00,250.00
3.0447,350.00,0.00,0.00,243007.52,2800.27,27826.62,250.00,150.00,9102.90,10403.79,0.00,0.00,1600.09,50.00,250.00
3.3447,400.01,0.00,0.00,250329.81,4200.61,24420.51,0.00,100.00,8552.56,10253.68,0.00,0.00,800.02,0.00,100.00
3.6447,300.00,0.00,50.00,252567.87,3200.35,23218.54,50.00,200.00,10003.50,8702.66,50.00,0.00,1000.04,0.00,150.00
3.9447,350.00,0.00,50.00,240059.30,2300.18,31333.75,250.00,100.00,8602.59,8652.62,50.00,0.00,1000.04,0.00,150.00
4.2448,250.00,0.00,0.00,245549.56,3600.45,27425.86,100.00,300.00,10403.79,9553.20,0.00,0.00,850.03,0.00,150.00
4.5448,150.00,0.00,50.00,248498.90,3000.31,25822.93,0.00,50.00,8902.77,9703.30,50.00,0.00,1100.04,0.00,100.00
4.8448,300.00,0.00,0.00,248702.32,3800.50,24220.17,50.00,0.00,7301.87,8452.50,0.00,0.00,1400.07,100.00,150.00
5.1448,350.00,0.00,50.00,248498.90,3400.40,25522.40,200.00,50.00,9753.33,8852.75,0.00,0.00,900.03,0.00,100.00
