D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d16.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:43:27 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,150.00,0.00,50.00,234469.48,2500.21,20714.76,100.00,100.00,7151.79,9703.30,0.00,0.00,1050.04,0.00,0.00
0.6449,350.00,0.00,0.00,235282.40,2600.23,23318.70,100.00,100.00,7552.00,8902.78,100.00,0.00,1050.04,50.00,50.00
0.9450,450.01,0.00,150.00,241990.82,3900.52,27425.86,50.00,100.00,8202.36,8652.62,0.00,0.00,1150.05,50.00,50.00
1.2450,500.01,0.00,50.00,230303.88,4000.55,26724.56,150.00,100.00,8052.27,9453.13,0.00,0.00,1250.06,0.00,0.00
1.5450,350.00,50.00,50.00,230100.73,2500.21,24620.85,150.00,100.00,7902.19,9903.44,150.00,0.00,650.01,50.00,50.00
1.8450,350.00,50.00,0.00,244227.64,2600.23,26524.19,50.00,100.00,8702.65,8102.30,0.00,0.00,1300.06,100.00,0.00
2.1450,350.00,0.00,50.00,238737.89,2800.27,24320.34,100.00,100.00,7201.82,9553.20,0.00,0.00,1150.05,50.00,0.00
2.4450,300.00,0.00,0.00,241075.88,2200.17,21616.07,100.00,300.00,8602.59,8902.78,50.00,0.00,650.01,0.00,0.00
2.7451,150.00,0.00,0.00,233351.76,3100.33,26123.47,100.00,100.00,8502.53,7702.08,0.00,0.00,1250.06,0.00,50.00
3.0451,300.00,0.00,100.00,229897.56,4000.55,30431.84,150.00,50.00,8702.65,8902.78,50.00,0.00,950.03,150.00,250.00
3.3451,200.00,0.00,0.00,235790.53,2700.25,27125.30,50.00,100.00,9002.84,8552.56,0.00,0.00,1500.08,100.00,50.00
3.6451,150.00,0.00,0.00,236603.52,2800.27,25121.70,200.00,100.00,7802.13,8502.53,0.00,0.00,1300.06,0.00,100.00
3.9451,300.00,50.00,50.00,238229.66,4100.58,26624.37,0.00,50.00,8302.41,9102.90,50.00,0.00,1150.05,0.00,0.00
4.2451,100.00,0.00,50.00,234063.01,3300.37,21916.52,150.00,150.00,8852.74,8802.72,50.00,0.00,1150.05,0.00,100.00
4.5451,150.00,0.00,0.00,234367.87,3600.45,24520.68,0.00,100.00,8002.24,8802.72,0.00,0.00,650.01,0.00,100.00
4.8452,100.00,0.00,50.00,236908.42,3400.40,24220.17,100.00,50.00,8802.71,8202.36,0.00,0.00,950.03,0.00,100.00
5.1452,300.00,0.00,50.00,233961.43,2000.14,21415.77,100.00,50.00,8102.30,9152.94,0.00,0.00,1050.04,0.00,50.00
5.4452,200.00,0.00,0.00,236501.90,2900.29,24320.34,150.00,100.00,8602.59,9052.87,0.00,0.00,800.02,50.00,50.00
5.7452,150.00,0.00,50.00,246566.50,3600.45,24821.19,100.00,100.00,8652.62,9853.40,0.00,0.00,1400.07,0.00,100.00
6.0452,250.00,0.00,50.00,235485.64,3600.45,24520.68,100.00,250.00,9353.06,9353.07,0.00,0.00,850.03,0.00,50.00
6.3452,250.00,0.00,100.00,239347.75,2500.21,24320.34,50.00,100.00,8152.33,8902.78,0.00,0.00,800.02,0.00,150.00
6.6452,250.00,0.00,100.00,229491.24,4500.70,23318.70,150.00,50.00,9002.84,8402.47,0.00,0.00,950.03,50.00,50.00
