D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d08.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:22:15 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,450.01,0.00,150.00,245854.64,3200.35,25622.58,100.00,100.00,9353.06,8652.62,0.00,50.00,650.01,0.00,50.00
0.6446,400.01,0.00,0.00,247278.42,2800.27,26323.83,100.00,0.00,8852.74,8752.69,50.00,0.00,1100.04,50.00,100.00
0.9447,100.00,0.00,0.00,246058.03,4000.55,25522.40,50.00,150.00,9303.03,8252.39,0.00,50.00,1100.04,0.00,50.00
1.2447,350.00,0.00,200.00,252567.87,3300.37,25822.93,250.00,100.00,9102.90,9353.07,50.00,0.00,1100.04,0.00,0.00
1.5447,350.00,0.00,50.00,242804.17,2900.29,23919.67,50.00,0.00,8502.53,8352.45,50.00,50.00,850.03,0.00,100.00
1.8447,200.00,0.00,100.00,243109.20,2700.25,26724.56,100.00,150.00,8752.68,9353.07,0.00,0.00,850.03,0.00,50.00
2.1447,200.00,50.00,0.00,236400.27,3600.45,25722.75,50.00,50.00,8702.65,9803.37,0.00,0.00,1000.04,0.00,350.00
2.4447,200.00,0.00,150.00,239246.09,3800.50,24821.19,50.00,0.00,9253.00,9603.23,0.00,0.00,550.01,100.00,50.00
2.7448,200.00,0.00,50.00,248905.74,3500.42,27926.82,50.00,100.00,9603.23,9152.94,50.00,0.00,550.01,100.00,50.00
3.0448,200.00,0.00,0.00,253483.57,2600.23,27025.11,50.00,150.00,8352.44,8902.78,50.00,0.00,1000.04,0.00,50.00
3.3448,300.00,0.00,0.00,241584.18,4500.70,23318.70,150.00,100.00,8902.77,8452.50,0.00,0.00,1300.06,0.00,100.00
3.6448,350.00,0.00,50.00,247786.91,2200.17,24721.01,50.00,300.00,8602.59,9002.84,0.00,0.00,900.03,0.00,50.00
3.9448,300.00,0.00,0.00,238026.39,4600.73,25822.93,50.00,100.00,9953.47,9453.13,0.00,0.00,950.03,50.00,50.00
4.2448,200.00,0.00,0.00,252567.87,3800.50,26424.01,150.00,50.00,8752.68,8902.78,0.00,0.00,1250.06,0.00,200.00
4.5448,450.01,0.00,0.00,245142.82,3400.40,24120.01,200.00,50.00,9152.93,8552.56,50.00,0.00,1100.04,0.00,50.00
4.8449,300.00,50.00,50.00,254908.08,2700.25,24620.85,0.00,50.00,8602.59,7802.13,0.00,0.00,900.03,0.00,250.00
5.1449,550.01,0.00,100.00,246668.21,4300.64,24821.19,100.00,50.00,8952.81,9453.13,0.00,0.00,1200.05,100.00,50.00
5.4449,350.00,0.00,150.00,242600.83,3300.37,27225.49,50.00,100.00,8802.71,8102.30,0.00,0.00,1000.04,0.00,150.00
5.7449,250.00,0.00,0.00,236501.90,3500.42,28027.01,50.00,0.00,9052.87,9002.84,0.00,0.00,1350.06,0.00,200.00
6.0449,700.02,0.00,100.00,243007.52,3600.45,25822.93,50.00,50.00,8402.47,9152.94,0.00,0.00,1150.05,100.00,50.00
6.3449,150.00,0.00,0.00,247176.71,2700.25,23819.51,50.00,50.00,9403.10,8902.78,50.00,0.00,850.03,50.00,50.00
6.6449,200.00,50.00,100.00,243007.52,3600.45,27926.82,50.00,150.00,8952.81,6901.67,50.00,0.00,1500.08,0.00,50.00
6.9450,400.01,0.00,0.00,241685.84,2800.27,26223.65,50.00,100.00,8302.41,8852.75,50.00,50.00,1100.04,50.00,100.00
7.2450,200.00,100.00,150.00,252059.20,3600.45,27225.49,150.00,200.00,8652.62,9353.07,0.00,0.00,1000.04,50.00,100.00
7.5450,350.00,0.00,150.00,244125.98,3000.31,23919.67,0.00,50.00,8852.74,8152.33,0.00,0.00,650.01,0.00,50.00
7.8450,350.00,50.00,0.00,241584.18,2900.29,26123.47,100.00,150.00,9553.20,10653.98,50.00,0.00,1150.05,0.00,250.00
8.1450,400.01,0.00,50.00,253890.55,4100.58,27125.30,100.00,100.00,9002.84,9853.40,0.00,0.00,1000.04,0.00,150.00
8.4450,100.00,0.00,50.00,244634.38,3800.50,26524.19,100.00,250.00,9353.06,8502.53,0.00,0.00,750.02,0.00,100.00
8.7450,300.00,0.00,50.00,248295.46,3900.52,26524.19,0.00,100.00,9102.90,9403.10,0.00,0.00,1250.06,0.00,50.00
9.0451,300.00,0.00,150.00,247176.71,3600.45,24620.85,50.00,0.00,8602.59,8602.59,50.00,0.00,550.01,0.00,100.00
9.3451,200.00,50.00,0.00,243414.21,3700.47,25822.93,100.00,200.00,8402.47,8402.47,0.00,50.00,1100.04,0.00,50.00
9.6451,350.00,0.00,50.00,245142.82,3100.33,26023.29,100.00,100.00,8252.38,9403.10,0.00,0.00,1200.05,0.00,0.00
9.9451,350.00,0.00,150.00,236501.90,3200.35,27626.24,100.00,200.00,8202.36,8852.75,50.00,0.00,1200.05,50.00,100.00
10.2451,300.00,0.00,0.00,242499.17,3100.33,24821.19,50.00,200.00,8402.47,8352.45,0.00,0.00,1200.05,100.00,150.00
10.5451,350.00,0.00,100.00,245752.95,3500.42,28427.79,50.00,100.00,8302.41,8802.72,0.00,0.00,1000.04,0.00,50.00
10.8452,200.00,0.00,50.00,240974.19,3000.31,26824.74,50.00,200.00,8102.30,8552.56,0.00,0.00,1200.05,50.00,50.00
11.1452,600.01,0.00,100.00,242600.83,3900.52,27325.67,150.00,100.00,8602.59,9703.30,0.00,0.00,750.02,0.00,0.00
11.4452,450.01,0.00,50.00,244837.74,3800.50,27526.05,100.00,50.00,9102.90,9253.00,0.00,0.00,1050.04,0.00,50.00
11.7452,250.00,50.00,150.00,248905.74,2800.27,27526.05,100.00,150.00,8552.56,7952.22,0.00,0.00,600.01,0.00,150.00
12.0452,300.00,0.00,0.00,239551.05,3700.47,24420.51,0.00,150.00,8452.50,9553.20,0.00,0.00,650.01,0.00,150.00
12.3452,400.01,0.00,100.00,243007.52,2800.27,27125.30,50.00,100.00,8052.27,8902.78,0.00,0.00,1000.04,0.00,150.00
12.6452,450.01,0.00,50.00,255823.88,2600.23,25822.93,50.00,0.00,8752.68,8302.42,0.00,0.00,850.03,50.00,150.00
12.9453,450.01,50.00,50.00,244329.32,3500.42,27626.24,100.00,50.00,8252.38,8152.33,0.00,0.00,1250.06,0.00,250.00
13.2453,350.00,0.00,100.00,242702.51,2800.27,25722.75,0.00,200.00,8252.38,8352.45,0.00,0.00,1150.05,0.00,100.00
13.5453,150.00,0.00,0.00,241482.52,2800.27,25322.05,50.00,100.00,7051.74,8452.50,50.00,0.00,650.01,0.00,100.00
13.8453,300.00,0.00,0.00,245752.95,4300.64,24620.85,100.00,0.00,8302.41,8452.50,0.00,0.00,1250.06,0.00,50.00
14.1453,300.00,0.00,50.00,241889.16,2000.14,25021.53,0.00,150.00,9002.84,8152.33,0.00,0.00,1050.04,0.00,0.00
14.4453,300.00,0.00,0.00,247990.33,3600.45,27826.62,0.00,100.00,8552.56,8702.66,50.00,0.00,900.03,50.00,100.00
14.7453,50.00,0.00,0.00,248295.46,2400.20,24220.17,50.00,50.00,7802.13,9353.07,0.00,0.00,750.02,0.00,0.00
15.0454,150.00,0.00,100.00,248600.59,4800.79,26323.83,100.00,250.00,7652.05,9052.87,0.00,0.00,1050.04,0.00,200.00
15.3454,50.00,50.00,0.00,242092.50,1900.12,26123.47,200.00,100.00,9603.23,7752.11,0.00,0.00,850.03,0.00,100.00
15.6454,350.00,0.00,50.00,247888.65,2400.20,24821.19,150.00,300.00,8302.41,9353.07,0.00,0.00,950.03,0.00,100.00
15.9454,150.00,100.00,50.00,241482.52,3100.33,23919.67,200.00,0.00,8702.65,9403.10,0.00,50.00,1300.06,50.00,50.00
16.2454,300.00,0.00,50.00,240770.90,3100.33,25722.75,100.00,0.00,6851.64,9052.87,0.00,0.00,1100.04,100.00,150.00
16.5454,350.00,0.00,150.00,250736.69,2100.15,25021.53,50.00,150.00,8652.62,10003.51,100.00,0.00,750.02,50.00,150.00
16.8455,200.00,0.00,50.00,241177.51,3500.42,26624.37,100.00,100.00,8852.74,8302.42,0.00,0.00,900.03,0.00,50.00
17.1455,500.01,0.00,50.00,235079.17,3200.35,22417.28,100.00,50.00,6951.69,8002.24,50.00,0.00,1100.04,50.00,100.00
17.4455,250.00,50.00,0.00,252262.67,4400.67,23719.35,0.00,250.00,8152.33,9903.44,0.00,0.00,1350.06,0.00,0.00
17.7455,400.01,0.00,50.00,242600.83,3200.35,22617.59,50.00,100.00,8802.71,8052.27,100.00,0.00,750.02,50.00,50.00
18.0455,250.00,0.00,50.00,239246.09,4300.64,25722.75,100.00,50.00,8952.81,9202.97,0.00,0.00,750.02,0.00,200.00
18.3455,50.00,0.00,0.00,241787.50,2900.29,22817.90,50.00,100.00,8502.53,8702.66,0.00,100.00,1200.05,50.00,150.00
18.6455,250.00,0.00,50.00,247481.81,2600.23,23619.18,150.00,100.00,8652.62,9403.10,0.00,0.00,1300.06,0.00,50.00
18.9456,300.00,0.00,0.00,243109.20,2700.25,26924.93,200.00,100.00,8802.71,9403.10,0.00,0.00,1150.05,100.00,100.00
19.2456,100.00,0.00,0.00,240364.26,3100.33,25923.11,100.00,50.00,8802.71,8652.62,0.00,0.00,1250.06,0.00,50.00
19.5456,250.00,0.00,250.00,240567.58,3200.35,26123.47,50.00,0.00,8752.68,9703.30,100.00,0.00,1550.09,50.00,200.00
