D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d11.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:30:54 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,400.01,0.00,50.00,241177.51,2900.29,24821.19,50.00,50.00,7552.00,8352.45,50.00,0.00,550.01,0.00,100.00
0.6446,150.00,0.00,0.00,248600.59,3200.35,24821.19,50.00,100.00,8102.30,8502.53,0.00,0.00,1000.04,0.00,200.00
0.9446,250.00,0.00,50.00,236298.66,3000.31,25422.22,150.00,50.00,8002.24,8452.50,0.00,0.00,900.03,0.00,0.00
1.2447,450.01,0.00,0.00,246058.03,3000.31,23719.35,150.00,300.00,8402.47,8302.42,50.00,0.00,1050.04,50.00,0.00
1.5447,500.01,0.00,50.00,225936.40,2700.25,26023.29,0.00,200.00,8902.77,9052.87,50.00,0.00,850.03,0.00,100.00
1.8447,350.00,0.00,50.00,240160.96,2600.23,24320.34,0.00,100.00,6951.69,8852.75,50.00,0.00,950.03,0.00,50.00
2.1447,150.00,0.00,100.00,236806.79,3000.31,25622.58,50.00,100.00,8902.77,9353.07,0.00,0.00,1050.04,0.00,100.00
2.4447,400.01,0.00,50.00,252262.67,3600.45,27125.30,50.00,100.00,8452.50,8952.81,50.00,0.00,1200.05,0.00,50.00
2.7447,200.00,0.00,50.00,240974.19,3100.33,27025.11,50.00,50.00,8152.33,8202.36,50.00,0.00,1000.04,0.00,200.00
3.0447,200.00,0.00,50.00,238432.96,3500.42,24420.51,100.00,200.00,8502.53,8652.62,0.00,0.00,850.03,0.00,100.00
3.3448,250.00,0.00,50.00,236095.39,3500.42,27425.86,200.00,150.00,8152.33,8452.50,0.00,0.00,1400.07,100.00,100.00
3.6448,450.01,0.00,100.00,239449.39,3900.52,25622.58,50.00,150.00,7251.84,9953.47,0.00,0.00,750.02,50.00,100.00
3.9448,250.00,0.00,50.00,239347.75,3800.50,25322.05,100.00,150.00,7301.87,9102.90,0.00,0.00,700.02,50.00,100.00
4.2448,200.00,0.00,50.00,239856.01,2900.29,24620.85,50.00,150.00,7902.19,9303.03,0.00,0.00,950.03,0.00,50.00
4.5448,300.00,0.00,100.00,235993.77,3000.31,26624.37,100.00,100.00,8002.24,9052.87,50.00,0.00,1250.06,0.00,0.00
4.8448,300.00,0.00,150.00,244431.01,2700.25,25822.93,50.00,100.00,9703.30,8552.56,0.00,50.00,1150.05,0.00,100.00
5.1449,200.00,0.00,50.00,245142.82,3700.47,21916.52,0.00,200.00,8402.47,6501.48,0.00,0.00,1300.06,50.00,200.00
5.4449,100.00,50.00,0.00,242092.50,3900.52,22317.13,100.00,150.00,7702.08,9603.23,0.00,0.00,1050.04,0.00,200.00
5.7449,400.01,0.00,0.00,247583.52,5100.89,25923.11,200.00,150.00,9102.90,8652.62,0.00,50.00,500.01,0.00,150.00
6.0449,200.00,0.00,150.00,244329.32,2400.20,23519.02,100.00,0.00,9102.90,8752.69,0.00,0.00,1000.04,0.00,100.00
6.3449,50.00,0.00,50.00,245752.95,3300.37,25722.75,0.00,50.00,8002.24,8652.62,0.00,0.00,550.01,0.00,100.00
6.6449,300.00,0.00,0.00,249109.16,3900.52,25221.88,100.00,0.00,7051.74,9152.94,50.00,0.00,650.01,0.00,100.00
6.9449,300.00,0.00,0.00,241685.84,3100.33,22517.44,300.00,200.00,8102.30,9152.94,50.00,0.00,1300.06,50.00,100.00
7.2450,400.01,0.00,150.00,240465.92,3200.35,23919.67,150.00,150.00,8352.44,8902.78,50.00,0.00,1300.06,0.00,150.00
7.5450,250.00,0.00,0.00,229389.65,3200.35,24120.01,0.00,200.00,9353.06,7251.84,0.00,0.00,700.02,0.00,100.00
7.8450,200.00,0.00,0.00,239856.01,4100.58,25722.75,100.00,50.00,7852.16,9102.90,0.00,0.00,1050.04,0.00,50.00
8.1450,350.00,0.00,0.00,242600.83,3300.37,28227.40,0.00,150.00,8652.62,8152.33,0.00,0.00,950.03,0.00,50.00
8.4450,150.00,0.00,0.00,238026.39,3500.42,25021.53,50.00,50.00,7852.16,8252.39,0.00,0.00,900.03,0.00,200.00
8.7450,450.01,0.00,50.00,246566.50,3700.47,27425.86,50.00,250.00,8752.68,9152.94,0.00,0.00,800.02,50.00,50.00
9.0450,250.00,0.00,100.00,234571.09,2300.18,22817.90,200.00,150.00,9453.13,8902.78,100.00,0.00,1100.04,0.00,0.00
9.3451,250.00,0.00,0.00,239551.05,3800.50,25021.53,250.00,50.00,8302.41,8352.45,0.00,0.00,800.02,0.00,100.00
9.6451,250.00,0.00,0.00,238128.03,2900.29,28427.79,50.00,150.00,7602.02,7802.13,50.00,0.00,1400.07,50.00,50.00
9.9451,300.00,0.00,50.00,245651.25,4000.55,25822.93,50.00,200.00,8602.59,9303.03,0.00,0.00,1200.05,50.00,50.00
10.2451,800.02,0.00,0.00,238941.16,2700.25,25422.22,0.00,200.00,9202.96,9553.20,50.00,0.00,650.01,0.00,100.00
10.5451,400.01,0.00,100.00,247380.10,2900.29,26924.93,150.00,50.00,8352.44,8952.81,100.00,0.00,1050.04,0.00,100.00
10.8451,200.00,0.00,50.00,233046.95,4200.61,25422.22,100.00,50.00,8152.33,8202.36,100.00,0.00,1150.05,50.00,100.00
11.1452,300.00,0.00,100.00,240669.21,2100.15,26123.47,150.00,200.00,8602.59,8002.24,50.00,0.00,1400.07,0.00,150.00
11.4452,200.00,0.00,100.00,235079.17,3900.52,24921.36,50.00,200.00,9753.33,8052.27,0.00,0.00,1100.04,50.00,50.00
11.7452,150.00,0.00,0.00,242600.83,3400.40,24019.84,50.00,50.00,7952.21,10253.68,100.00,0.00,950.03,0.00,100.00
12.0452,50.00,50.00,50.00,238026.39,1900.12,25522.40,50.00,100.00,8852.74,8602.59,0.00,0.00,850.03,0.00,100.00
12.3452,50.00,0.00,100.00,243109.20,3800.50,24520.68,50.00,100.00,7952.21,8102.30,50.00,0.00,750.02,0.00,50.00
12.6452,300.00,0.00,100.00,238737.89,2900.29,26123.47,50.00,0.00,8102.30,9102.90,50.00,0.00,1350.06,50.00,200.00
12.9452,100.00,0.00,0.00,236908.42,3600.45,25923.11,0.00,100.00,7602.02,8102.30,0.00,0.00,1100.04,0.00,0.00
13.2453,350.00,50.00,50.00,248702.32,2200.17,25021.53,100.00,0.00,7702.08,9303.03,0.00,0.00,1200.05,0.00,100.00
13.5453,250.00,0.00,100.00,247888.65,3500.42,26724.56,150.00,100.00,8952.81,9002.84,0.00,0.00,1100.04,0.00,100.00
13.8453,150.00,0.00,0.00,253178.32,3800.50,25121.70,50.00,200.00,7451.94,8152.33,0.00,0.00,800.02,0.00,300.00
14.1453,300.00,0.00,50.00,239754.35,2300.18,28628.18,250.00,100.00,8952.81,7602.03,50.00,0.00,950.03,0.00,250.00
14.4453,250.00,0.00,0.00,237924.76,3200.35,25622.58,0.00,50.00,8102.30,8602.59,0.00,0.00,750.02,150.00,0.00
14.7453,350.00,0.00,0.00,245244.48,2100.15,24821.19,100.00,50.00,10153.61,8202.36,0.00,0.00,1000.04,0.00,100.00
15.0454,200.00,0.00,0.00,233148.56,3000.31,25822.93,0.00,150.00,8252.38,9953.47,0.00,0.00,950.03,50.00,0.00
15.3454,100.00,0.00,150.00,235892.14,3800.50,22216.98,100.00,150.00,9503.16,9202.97,0.00,0.00,1250.06,0.00,150.00
15.6454,350.00,0.00,50.00,238026.39,2700.25,26724.56,100.00,150.00,8452.50,7852.16,0.00,0.00,950.03,50.00,0.00
15.9454,150.00,0.00,100.00,238128.03,2700.25,22918.06,50.00,150.00,8402.47,9102.90,50.00,0.00,1050.04,50.00,100.00
