D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d29.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 16:21:06 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,500.01,50.00,250.00,306078.00,8502.48,29329.58,100.00,50.00,8652.62,8452.50,750.02,350.00,1200.05,0.00,300.00
0.6448,300.00,0.00,0.00,315577.25,7902.15,30732.47,100.00,200.00,8002.24,8302.42,650.01,300.00,1250.06,150.00,700.02
0.9448,550.01,0.00,250.00,320584.67,10904.08,25221.88,350.00,50.00,9953.47,8502.53,500.01,500.01,1350.06,150.00,200.00
1.2448,850.02,0.00,50.00,306792.77,9302.97,24721.01,100.00,350.00,8952.81,8852.75,750.02,300.00,900.03,200.00,350.00
1.5448,550.01,50.00,50.00,315985.94,10503.79,28027.01,200.00,200.00,9853.40,9102.90,500.01,350.00,1200.05,100.00,400.01
1.8448,300.00,0.00,50.00,304240.16,9803.30,24320.34,100.00,150.00,9002.84,9102.90,950.03,400.01,1250.06,0.00,450.01
2.1448,50.00,0.00,100.00,298319.73,10503.79,29930.80,50.00,300.00,9403.10,8452.50,650.01,350.00,900.03,100.00,400.01
2.4448,250.00,0.00,150.00,298421.80,5901.20,26123.47,50.00,50.00,10453.83,9152.94,450.01,500.01,1400.07,100.00,150.00
2.7449,350.00,0.00,100.00,339403.30,9603.17,25021.53,250.00,250.00,7802.13,10053.54,600.01,400.01,1000.04,200.00,400.01
3.0449,400.01,0.00,50.00,354455.00,12805.63,27025.11,200.00,200.00,9553.20,8852.75,500.01,550.01,1200.05,150.00,550.01
3.3449,250.00,0.00,100.00,315781.59,10103.51,23118.38,150.00,50.00,8552.56,8902.78,450.01,250.00,1100.04,150.00,500.01
3.6449,250.00,100.00,50.00,312410.16,10904.08,28527.98,150.00,150.00,8352.44,7251.84,450.01,350.00,950.03,200.00,500.01
3.9449,300.00,0.00,150.00,287709.77,9703.23,27826.62,150.00,150.00,7501.97,9202.97,350.00,450.01,1450.07,150.00,400.01
4.2449,300.00,50.00,50.00,330604.64,11804.79,26323.83,150.00,150.00,8752.68,8502.53,650.01,300.00,950.03,50.00,500.01
4.5450,650.01,100.00,200.00,310060.82,5300.97,24220.17,100.00,100.00,8902.77,7902.19,500.01,300.00,1050.04,0.00,350.00
4.8450,250.00,0.00,50.00,309039.48,6201.32,25221.88,150.00,150.00,7902.19,8902.78,400.01,550.01,850.03,100.00,150.00
5.1450,300.00,50.00,0.00,310469.36,7902.15,29329.58,50.00,150.00,7652.05,8252.39,450.01,750.02,1050.04,150.00,300.00
5.4450,350.00,50.00,100.00,315985.94,9102.85,23318.70,100.00,100.00,10103.57,9953.47,500.01,200.00,1400.07,0.00,250.00
5.7450,450.01,0.00,150.00,295564.48,14106.84,25722.75,50.00,100.00,8452.50,8302.42,400.01,1050.04,1100.04,0.00,400.01
6.0450,600.01,0.00,0.00,291381.57,11804.79,23719.35,100.00,150.00,9803.36,7451.95,450.01,500.01,1300.06,50.00,400.01
6.3450,500.01,50.00,100.00,317825.27,9703.23,27325.67,50.00,150.00,8752.68,7752.11,950.03,350.00,1250.06,0.00,400.01
6.6451,200.00,0.00,50.00,302198.36,9302.97,29429.78,250.00,50.00,9403.10,7451.95,200.00,400.01,1300.06,50.00,350.00
6.9451,200.00,0.00,200.00,290769.56,10503.79,26724.56,100.00,50.00,8702.65,8452.50,400.01,500.01,1550.09,0.00,400.01
7.2451,450.01,0.00,0.00,295462.45,5601.08,25522.40,300.00,50.00,8952.81,8802.72,800.02,600.01,1050.04,0.00,300.00
7.5451,600.01,0.00,50.00,280980.47,9503.10,27125.30,50.00,150.00,7802.13,9603.23,800.02,150.00,850.03,150.00,150.00
7.8451,550.01,0.00,200.00,297707.42,8602.54,28227.40,200.00,150.00,8002.24,8502.53,650.01,200.00,1100.04,100.00,450.01
8.1451,550.01,0.00,100.00,330297.83,8402.43,26223.65,100.00,300.00,7752.10,7902.19,600.01,450.01,1350.06,200.00,200.00
8.4451,300.00,50.00,0.00,314351.20,7001.68,26424.01,50.00,100.00,8302.41,8652.62,500.01,400.01,1500.08,0.00,450.01
8.7452,200.00,0.00,200.00,301279.64,8802.66,27425.86,100.00,150.00,10003.50,8302.42,550.01,200.00,1100.04,0.00,500.01
9.0452,500.01,0.00,250.00,295768.55,7101.73,27325.67,100.00,200.00,9503.16,7752.11,450.01,350.00,1900.13,100.00,550.01
9.3452,350.00,0.00,200.00,304648.56,7301.83,24921.36,150.00,200.00,9703.30,7652.05,350.00,250.00,1100.04,50.00,200.00
9.6452,500.01,0.00,100.00,281999.88,6701.54,24721.01,100.00,100.00,8202.36,7251.84,300.00,400.01,950.03,200.00,300.00
9.9452,350.00,0.00,100.00,312716.60,8402.43,24921.36,100.00,250.00,10353.75,8752.69,450.01,250.00,1400.07,0.00,550.01
10.2452,500.01,150.00,150.00,322015.70,7902.15,25221.88,200.00,0.00,9453.13,8752.69,550.01,100.00,1350.06,200.00,300.00
10.5453,350.00,0.00,0.00,301892.11,7401.88,26323.83,100.00,100.00,8952.81,8452.50,550.01,300.00,1450.07,0.00,550.01
10.8453,400.01,50.00,100.00,305771.68,7201.78,28227.40,100.00,150.00,8552.56,7201.82,400.01,250.00,1350.06,100.00,250.00
11.1453,450.01,0.00,100.00,293523.90,8702.60,27025.11,0.00,150.00,9052.87,10153.61,350.00,300.00,1050.04,50.00,250.00
11.4453,300.00,100.00,0.00,276088.38,8402.43,27826.62,200.00,100.00,8402.47,8952.81,300.00,750.02,1000.04,50.00,100.00
11.7453,200.00,0.00,0.00,290361.55,7902.15,27826.62,100.00,150.00,6801.62,7652.05,350.00,150.00,1450.07,100.00,350.00
12.0453,550.01,0.00,50.00,306078.00,11404.47,24620.85,0.00,50.00,8652.62,8652.62,650.01,300.00,1000.04,200.00,350.00
12.3453,550.01,0.00,100.00,284854.54,9603.17,24520.68,0.00,200.00,9253.00,8002.24,350.00,600.01,1300.06,0.00,350.00
12.6454,300.00,50.00,50.00,283325.20,6901.64,28828.58,50.00,100.00,8652.62,8552.56,1000.04,350.00,1400.07,200.00,450.01
12.9454,700.02,50.00,0.00,307405.49,6101.28,26424.01,200.00,50.00,8402.47,8702.66,400.01,650.01,1300.06,100.00,400.01
