D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d09.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:25:31 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,200.00,0.00,100.00,240872.56,5601.08,24220.17,200.00,150.00,8102.30,8102.30,0.00,0.00,850.03,0.00,100.00
0.6447,400.01,50.00,50.00,236908.42,3100.33,23418.86,50.00,350.00,7952.21,8302.42,0.00,0.00,1050.04,0.00,150.00
0.9447,350.00,0.00,100.00,243515.89,3700.47,26323.83,100.00,50.00,7952.21,8052.27,0.00,0.00,750.02,0.00,250.00
1.2447,100.00,0.00,50.00,240974.19,3300.37,25221.88,50.00,50.00,7652.05,8902.78,0.00,0.00,850.03,50.00,150.00
1.5448,450.01,0.00,150.00,246159.72,3800.50,21716.22,250.00,50.00,8402.47,7501.97,0.00,0.00,600.01,0.00,150.00
1.8448,250.00,0.00,50.00,243515.89,2800.27,27425.86,100.00,100.00,8952.81,9353.07,200.00,0.00,1350.06,0.00,150.00
2.1448,350.00,0.00,0.00,245447.88,2700.25,23919.67,150.00,100.00,9853.40,9703.30,0.00,0.00,800.02,150.00,150.00
2.4448,300.00,0.00,50.00,254704.57,3300.37,25322.05,50.00,150.00,9403.10,8252.39,0.00,0.00,800.02,0.00,150.00
2.7448,250.00,0.00,50.00,236501.90,4500.70,24520.68,200.00,150.00,8352.44,9102.90,0.00,0.00,1150.05,0.00,0.00
3.0448,100.00,0.00,50.00,237619.85,3900.52,26624.37,300.00,150.00,7652.05,8152.33,150.00,50.00,1300.06,100.00,300.00
3.3448,400.01,0.00,0.00,246464.82,3400.40,24921.36,50.00,50.00,9703.30,8402.47,50.00,0.00,800.02,0.00,50.00
3.6449,200.00,0.00,150.00,245142.82,4700.76,25822.93,100.00,100.00,7602.02,9102.90,0.00,0.00,1050.04,0.00,50.00
3.9449,350.00,0.00,150.00,246566.50,3000.31,23719.35,50.00,50.00,8402.47,8652.62,50.00,0.00,1000.04,50.00,150.00
4.2449,400.01,0.00,0.00,244024.29,3000.31,25121.70,150.00,150.00,8202.36,8452.50,0.00,0.00,1100.04,50.00,200.00
4.5449,250.00,100.00,50.00,237823.12,3300.37,24019.84,50.00,100.00,7351.89,8652.62,0.00,0.00,850.03,50.00,200.00
4.8449,150.00,0.00,0.00,240567.58,3200.35,22317.13,0.00,200.00,9253.00,8852.75,0.00,0.00,800.02,0.00,0.00
5.1449,400.01,0.00,0.00,239347.75,3700.47,25722.75,50.00,300.00,7351.89,8852.75,50.00,0.00,800.02,0.00,200.00
5.4449,150.00,0.00,100.00,252771.36,3600.45,26924.93,50.00,100.00,8652.62,9703.30,50.00,0.00,1350.06,50.00,150.00
