D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d24.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 16:01:15 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3448,450.01,0.00,0.00,240974.19,3400.40,23519.02,150.00,100.00,9653.26,9152.94,0.00,0.00,1300.06,0.00,150.00
0.6448,300.00,50.00,50.00,238026.39,2000.14,24520.68,100.00,150.00,8252.38,8952.81,0.00,0.00,1050.04,50.00,50.00
0.9448,100.00,0.00,100.00,229491.24,2100.15,26624.37,200.00,0.00,8252.38,8702.66,0.00,0.00,850.03,0.00,0.00
1.2448,200.00,0.00,0.00,229491.24,3200.35,24019.84,100.00,150.00,8302.41,8202.36,50.00,0.00,700.02,0.00,100.00
1.5449,300.00,0.00,50.00,248804.03,3300.37,24821.19,0.00,250.00,7852.16,9102.90,50.00,0.00,1300.06,50.00,200.00
1.8449,400.01,50.00,100.00,234571.09,3000.31,25322.05,100.00,100.00,9002.84,7702.08,0.00,0.00,850.03,100.00,0.00
2.1449,200.00,0.00,100.00,240465.92,3000.31,23719.35,50.00,150.00,9353.06,8052.27,50.00,0.00,600.01,50.00,50.00
2.4449,200.00,0.00,200.00,241584.18,3300.37,25121.70,100.00,0.00,8002.24,8502.53,0.00,0.00,1400.07,0.00,0.00
2.7449,450.01,0.00,100.00,238636.23,4100.58,25221.88,50.00,50.00,10003.50,8702.66,0.00,0.00,800.02,50.00,50.00
3.0449,150.00,0.00,50.00,225733.28,1800.11,26724.56,50.00,50.00,9002.84,7652.05,0.00,0.00,1150.05,150.00,50.00
3.3449,250.00,100.00,0.00,237518.21,3900.52,26724.56,100.00,0.00,9102.90,8252.39,0.00,0.00,500.01,50.00,50.00
3.6450,450.01,0.00,0.00,235282.40,3400.40,24721.01,50.00,100.00,8652.62,9002.84,0.00,0.00,1300.06,0.00,0.00
3.9450,250.00,0.00,50.00,241075.88,3300.37,22817.90,0.00,150.00,8052.27,9753.33,50.00,0.00,1150.05,0.00,50.00
4.2450,300.00,0.00,0.00,228272.34,2300.18,25221.88,0.00,100.00,9052.87,8802.72,0.00,0.00,900.03,50.00,50.00
4.5450,500.01,0.00,0.00,229999.15,3300.37,23519.02,100.00,100.00,8902.77,8652.62,50.00,0.00,1000.04,150.00,200.00
4.8450,150.00,0.00,50.00,231015.01,3800.50,21816.37,0.00,50.00,9503.16,8402.47,0.00,0.00,1200.05,50.00,50.00
5.1450,400.01,0.00,0.00,245447.88,3400.40,26323.83,100.00,150.00,8452.50,8702.66,0.00,0.00,750.02,0.00,100.00
5.4451,350.00,0.00,50.00,231827.76,2600.23,22617.59,50.00,50.00,8352.44,8002.24,0.00,0.00,1100.04,50.00,0.00
5.7451,300.00,0.00,50.00,230507.06,2700.25,23018.22,100.00,100.00,9603.23,8752.69,0.00,0.00,1250.06,0.00,50.00
6.0451,400.01,0.00,0.00,232945.36,3400.40,25822.93,100.00,350.00,8502.53,7802.13,0.00,0.00,1100.04,0.00,0.00
6.3451,300.00,0.00,100.00,234469.48,2300.18,24420.51,50.00,150.00,8102.30,7552.00,50.00,0.00,1050.04,0.00,0.00
6.6451,350.00,0.00,50.00,229288.09,3000.31,26424.01,100.00,0.00,8352.44,9803.37,0.00,0.00,1250.06,50.00,50.00
6.9451,100.00,50.00,50.00,236298.66,3300.37,26323.83,50.00,100.00,7251.84,7652.05,50.00,0.00,850.03,0.00,50.00
7.2451,150.00,0.00,100.00,231624.56,2300.18,25021.53,150.00,50.00,8152.33,8002.24,50.00,0.00,800.02,50.00,150.00
7.5452,250.00,50.00,0.00,227053.54,3100.33,25322.05,100.00,150.00,7602.02,10303.72,0.00,0.00,1200.05,0.00,50.00
7.8452,350.00,0.00,50.00,228272.34,3700.47,25021.53,100.00,50.00,8552.56,7451.95,0.00,0.00,1000.04,0.00,150.00
8.1452,150.00,0.00,50.00,226342.60,2600.23,25923.11,100.00,100.00,7752.10,8852.75,0.00,0.00,750.02,50.00,100.00
8.4452,100.00,50.00,0.00,234367.87,2900.29,23318.70,50.00,150.00,8352.44,8952.81,0.00,0.00,850.03,100.00,100.00
8.7452,100.00,0.00,100.00,242804.17,2600.23,25121.70,300.00,50.00,8902.77,9303.03,50.00,0.00,700.02,0.00,100.00
9.0452,150.00,0.00,50.00,234266.24,3600.45,26223.65,50.00,150.00,7401.92,7952.22,50.00,0.00,900.03,0.00,100.00
9.3453,100.00,0.00,100.00,233656.59,1700.10,24420.51,50.00,50.00,10453.83,8052.27,0.00,0.00,950.03,0.00,100.00
9.6453,350.00,0.00,50.00,230100.73,3300.37,24120.01,0.00,100.00,9152.93,8452.50,50.00,0.00,850.03,0.00,50.00
9.9453,350.00,0.00,50.00,230507.06,3800.50,23919.67,100.00,50.00,8052.27,9052.87,0.00,0.00,1050.04,0.00,0.00
10.2453,100.00,0.00,100.00,230608.64,1700.10,29630.18,100.00,50.00,8502.53,9152.94,0.00,0.00,850.03,0.00,50.00
10.5453,250.00,0.00,150.00,237111.67,3300.37,26824.74,50.00,400.01,7552.00,9603.23,0.00,0.00,1000.04,0.00,50.00
10.8453,250.00,0.00,100.00,224717.77,4100.58,25722.75,100.00,100.00,7451.94,7552.00,50.00,0.00,1000.04,50.00,50.00
11.1453,150.00,0.00,50.00,227662.92,3000.31,24620.85,100.00,150.00,7952.21,7952.22,0.00,0.00,750.02,0.00,50.00
11.4454,250.00,0.00,0.00,242397.49,4000.55,24721.01,0.00,300.00,8052.27,8702.66,50.00,0.00,1350.06,150.00,0.00
11.7454,150.00,0.00,50.00,234774.32,2700.25,25522.40,100.00,50.00,8802.71,9403.10,100.00,0.00,1150.05,0.00,50.00
12.0454,500.01,50.00,100.00,234977.56,3000.31,24821.19,0.00,100.00,7351.89,9853.40,50.00,50.00,850.03,50.00,50.00
12.3454,150.00,0.00,50.00,236806.79,2800.27,23519.02,0.00,250.00,8602.59,7652.05,0.00,0.00,900.03,0.00,50.00
12.6454,300.00,0.00,50.00,232843.75,3600.45,23418.86,0.00,100.00,7752.10,8152.33,0.00,0.00,1350.06,50.00,50.00
12.9454,200.00,0.00,0.00,234571.09,2900.29,26624.37,50.00,250.00,10053.54,7902.19,0.00,0.00,1200.05,0.00,50.00
13.2455,200.00,0.00,50.00,242702.51,2700.25,23118.38,0.00,100.00,9002.84,8702.66,0.00,0.00,900.03,50.00,50.00
13.5455,250.00,0.00,0.00,233758.20,4500.70,24320.34,150.00,200.00,8952.81,8652.62,0.00,0.00,750.02,50.00,50.00
13.8455,350.00,0.00,50.00,231116.60,4000.55,23018.22,50.00,0.00,8552.56,8802.72,0.00,0.00,900.03,0.00,150.00
14.1455,100.00,0.00,200.00,227764.50,2900.29,24921.36,0.00,50.00,7652.05,9202.97,0.00,0.00,700.02,0.00,200.00
14.4455,400.01,0.00,50.00,230202.32,2900.29,26724.56,0.00,100.00,9553.20,8452.50,0.00,0.00,850.03,0.00,150.00
14.7455,400.01,0.00,100.00,231015.01,2500.21,23519.02,100.00,50.00,7852.16,8302.42,0.00,0.00,900.03,0.00,50.00
15.0455,450.01,0.00,150.00,240364.26,2900.29,26724.56,100.00,100.00,8202.36,8552.56,0.00,0.00,800.02,0.00,250.00
15.3455,50.00,0.00,50.00,228577.05,3100.33,23919.67,50.00,0.00,9303.03,10003.51,50.00,0.00,900.03,0.00,50.00
15.6456,250.00,0.00,100.00,244634.38,2500.21,26424.01,100.00,100.00,8152.33,8702.66,0.00,0.00,850.03,0.00,100.00
15.9456,250.00,100.00,100.00,237518.21,3700.47,25923.11,50.00,250.00,7702.08,9052.87,0.00,0.00,1300.06,50.00,100.00
16.2456,450.01,0.00,100.00,235384.03,2500.21,24821.19,0.00,100.00,9453.13,8152.33,0.00,0.00,700.02,50.00,50.00
16.5456,100.00,50.00,0.00,233554.98,2300.18,25422.22,0.00,50.00,7552.00,7802.13,100.00,100.00,1250.06,50.00,200.00
16.8456,200.00,0.00,0.00,238128.03,2600.23,21716.22,50.00,50.00,9503.16,7702.08,0.00,0.00,1200.05,50.00,0.00
17.1456,150.00,50.00,250.00,238331.32,3300.37,26424.01,50.00,100.00,8452.50,9253.00,0.00,0.00,950.03,0.00,50.00
17.4457,200.00,0.00,0.00,231015.01,1900.12,24019.84,50.00,0.00,8002.24,8752.69,50.00,0.00,1000.04,0.00,100.00
17.7457,200.00,0.00,0.00,240465.92,3700.47,27826.62,100.00,0.00,8552.56,8602.59,50.00,0.00,1150.05,150.00,0.00
18.0457,400.01,50.00,50.00,231116.60,3700.47,23118.38,0.00,150.00,8052.27,9353.07,100.00,0.00,900.03,0.00,50.00
18.3457,250.00,50.00,0.00,239856.01,3600.45,24019.84,50.00,100.00,7702.08,10353.76,50.00,0.00,1200.05,50.00,0.00
18.6457,200.00,0.00,0.00,242905.86,4200.61,23919.67,150.00,100.00,8002.24,8802.72,0.00,0.00,700.02,50.00,100.00
18.9457,300.00,0.00,150.00,233250.15,4100.58,23118.38,50.00,150.00,7802.13,8652.62,50.00,0.00,800.02,100.00,200.00
19.2458,100.00,0.00,0.00,232742.14,3200.35,23318.70,100.00,0.00,7501.97,8802.72,0.00,0.00,1250.06,50.00,50.00
19.5458,200.00,50.00,50.00,235384.03,3900.52,26924.93,0.00,200.00,7451.94,8302.42,0.00,0.00,950.03,0.00,100.00
19.8458,450.01,0.00,0.00,236298.66,3200.35,24921.36,0.00,250.00,7501.97,9102.90,0.00,0.00,850.03,0.00,50.00
20.1458,250.00,0.00,50.00,230811.84,2500.21,27225.49,50.00,50.00,7902.19,8802.72,0.00,0.00,850.03,100.00,50.00
20.4458,250.00,0.00,150.00,239449.39,3200.35,25622.58,0.00,50.00,9052.87,8702.66,50.00,0.00,1050.04,150.00,50.00
20.7458,450.01,0.00,150.00,236908.42,3100.33,25322.05,0.00,100.00,8402.47,7852.16,50.00,0.00,750.02,100.00,100.00
21.0458,200.00,0.00,50.00,237416.58,3000.31,26123.47,100.00,150.00,8202.36,9002.84,50.00,50.00,950.03,100.00,50.00
21.3458,200.00,0.00,100.00,239042.80,3000.31,23318.70,50.00,50.00,8602.59,8752.69,50.00,0.00,700.02,0.00,50.00
21.6459,150.00,0.00,150.00,234977.56,2100.15,24320.34,400.01,150.00,8102.30,7902.19,0.00,0.00,1350.06,50.00,50.00
21.9459,200.00,0.00,50.00,236603.52,3400.40,24821.19,50.00,100.00,7702.08,8902.78,0.00,0.00,950.03,0.00,100.00
22.2459,250.00,0.00,150.00,238941.16,2400.20,23719.35,100.00,150.00,7201.82,8852.75,50.00,0.00,650.01,0.00,100.00
22.5459,250.00,0.00,50.00,229186.50,3500.42,20514.47,100.00,100.00,8752.68,8452.50,50.00,0.00,1300.06,0.00,200.00
22.8459,250.00,0.00,0.00,241787.50,3300.37,27125.30,0.00,150.00,8402.47,8702.66,0.00,0.00,1000.04,0.00,100.00
23.1459,200.00,0.00,0.00,235180.79,3800.50,24320.34,0.00,0.00,7702.08,8402.47,0.00,0.00,800.02,50.00,50.00
23.4460,400.01,50.00,50.00,228983.35,3900.52,26424.01,50.00,200.00,6951.69,8302.42,50.00,0.00,600.01,0.00,100.00
23.7460,400.01,0.00,50.00,233453.37,3500.42,24220.17,50.00,0.00,7451.94,8802.72,50.00,0.00,900.03,0.00,50.00
24.0460,500.01,100.00,0.00,222483.91,3500.42,26724.56,150.00,0.00,8352.44,8652.62,50.00,0.00,1000.04,0.00,0.00
24.3460,250.00,0.00,50.00,231624.56,4100.58,25522.40,50.00,150.00,8502.53,7702.08,0.00,50.00,1150.05,50.00,50.00
24.6460,150.00,50.00,0.00,240567.58,3300.37,26023.29,50.00,400.01,9653.26,8352.45,100.00,0.00,800.02,0.00,100.00
24.9460,100.00,0.00,100.00,239652.69,3300.37,25923.11,300.00,200.00,11404.55,8852.75,50.00,0.00,950.03,50.00,150.00
25.2460,100.00,0.00,150.00,233656.59,3200.35,22617.59,50.00,100.00,7952.21,8402.47,0.00,0.00,1300.06,0.00,50.00
25.5461,250.00,0.00,150.00,233148.56,3500.42,30031.01,50.00,0.00,7752.10,7552.00,0.00,0.00,900.03,0.00,0.00
25.8461,0.00,0.00,100.00,225733.28,2300.18,25822.93,50.00,50.00,8252.38,9052.87,50.00,0.00,900.03,0.00,50.00
26.1461,250.00,0.00,0.00,237823.12,4500.70,25422.22,100.00,150.00,8152.33,8352.45,0.00,0.00,700.02,50.00,0.00
26.4461,400.01,50.00,50.00,229694.38,3600.45,27325.67,100.00,200.00,8352.44,8402.47,50.00,0.00,900.03,100.00,100.00
26.7461,200.00,0.00,100.00,236095.39,4300.64,24620.85,150.00,50.00,7802.13,8652.62,0.00,0.00,550.01,0.00,150.00
