D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a09.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 10:55:15 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
2.0784,0.00,0.00,14507.21,0.00,500.01,14507.24,1000.03,1750.11,1750.11,40556.91,1000.03,2500.22,0.00,0.00,0.00,2000.14,71679.58,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.2585,1500.08,0.00,24520.59,0.00,500.01,13005.82,2500.22,1000.03,1500.08,36044.96,0.00,8502.51,0.00,0.00,0.00,3000.32,65650.68,1000.04,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.4385,500.01,0.00,16509.34,0.00,1000.03,9503.11,2000.14,1750.11,1000.03,39554.13,0.00,8002.23,0.00,0.00,0.00,2000.14,65650.68,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.6185,1000.03,500.01,13005.80,0.00,0.00,12505.38,1000.03,1000.03,1250.05,37548.79,0.00,6501.47,0.00,0.00,0.00,2500.22,70674.59,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.7986,1000.03,0.00,20514.42,0.00,0.00,6501.45,3000.31,2250.17,2250.17,30532.27,0.00,5000.87,500.01,0.00,0.00,6001.26,60126.41,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.9786,1500.08,0.00,17510.50,0.00,1000.03,11004.17,500.01,2750.26,1750.11,31534.42,1000.03,5000.87,0.00,0.00,0.00,2500.22,72684.65,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.1587,0.00,0.00,23518.95,0.00,0.00,16008.82,2000.14,1000.03,0.00,34541.29,0.00,5501.05,0.00,0.00,0.00,2000.14,74694.99,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.3387,1000.03,0.00,19012.38,0.00,0.00,12004.96,1000.03,1750.11,500.01,34040.10,500.01,7501.96,0.00,500.01,0.00,1500.08,76705.62,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5188,1000.03,0.00,15508.24,0.00,1000.03,11004.17,500.01,3750.49,2250.17,43064.16,500.01,9503.14,0.00,0.00,0.00,2000.14,60126.41,2500.22,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6988,1000.03,0.00,21515.86,0.00,0.00,9503.11,1500.08,2500.22,1250.05,37548.79,0.00,4000.56,0.00,0.00,0.00,2000.14,70674.59,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8789,2000.14,0.00,19012.38,0.00,0.00,9503.11,2500.22,3750.49,500.01,34541.29,0.00,5000.87,0.00,0.00,0.00,2500.22,67660.03,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0589,2500.21,0.00,10503.78,0.00,0.00,15508.27,2000.14,1750.11,250.00,37548.79,0.00,6501.47,0.00,0.00,0.00,2500.22,69167.24,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,500.01,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00
4.2390,500.01,500.01,26524.09,0.00,0.00,11504.55,3000.31,1750.11,750.02,38551.43,0.00,7501.96,500.01,0.00,0.00,3500.43,61632.82,500.01,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4190,0.00,0.00,18011.11,0.00,0.00,11504.55,1000.03,3500.42,750.02,37047.49,0.00,5000.87,0.00,0.00,0.00,2000.14,79219.29,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5991,0.00,0.00,11004.15,0.00,0.00,11004.17,2500.22,1250.05,1000.03,36044.96,0.00,5000.87,0.00,0.00,0.00,3000.32,59624.31,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7791,1000.03,0.00,17510.50,500.01,0.00,13005.82,1000.03,750.02,1750.11,41058.33,0.00,4500.70,500.01,0.00,0.00,5000.88,75700.27,500.01,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9591,1000.03,0.00,19513.04,0.00,500.01,7501.94,3000.31,2250.17,1500.08,36044.96,0.00,6001.25,0.00,0.00,0.00,2000.14,72182.11,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1392,0.00,0.00,16008.78,0.00,500.01,10503.80,500.01,2500.22,1000.03,41058.33,500.01,3000.31,0.00,0.00,0.00,2000.14,76202.93,3500.43,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3192,1000.03,0.00,15007.72,0.00,500.01,8502.49,4500.70,2250.17,1250.05,38551.43,1000.03,5501.05,0.00,0.00,0.00,1500.08,69669.66,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4993,1500.08,0.00,17510.50,0.00,500.01,15007.75,2000.14,1750.11,500.01,35042.50,0.00,4500.70,0.00,0.00,0.00,2500.22,69167.24,2500.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6793,0.00,0.00,16509.34,0.00,0.00,12505.38,3500.42,2500.22,1250.05,38050.10,0.00,5000.87,1000.03,0.00,0.00,2500.22,67660.03,1500.08,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8594,0.00,0.00,19513.04,0.00,500.01,17510.55,1500.08,2500.22,1250.05,28528.17,0.00,5000.87,0.00,0.00,0.00,1000.04,69167.24,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0394,500.01,0.00,16008.78,0.00,0.00,13005.82,2000.14,3250.36,2000.14,35543.72,1000.03,7001.70,500.01,0.00,0.00,1000.04,64143.84,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2194,500.01,0.00,16008.78,0.00,500.01,11504.55,3500.42,2250.17,1750.11,42061.21,1000.03,7001.70,0.00,500.01,0.00,500.01,68664.82,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.3995,0.00,0.00,23518.95,0.00,1000.03,11504.55,1500.08,2000.14,2000.14,29530.18,500.01,8002.23,1000.03,0.00,0.00,2000.14,72684.65,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5795,0.00,0.00,15508.24,0.00,1000.03,13506.28,2000.14,1000.03,1250.05,40556.91,500.01,4000.56,0.00,0.00,0.00,1500.08,73187.21,1500.08,0.00,0.00,0.00,0.00,2000.14,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7596,2000.14,0.00,19513.04,500.01,0.00,15007.75,2000.14,1000.03,1250.05,33037.78,0.00,5501.05,0.00,500.01,500.01,1500.08,76202.93,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9396,1500.08,0.00,13506.25,0.00,0.00,10003.44,2000.14,2250.17,1500.08,39052.77,500.01,3000.31,0.00,0.00,0.00,5501.06,70674.59,1500.08,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1197,500.01,0.00,18011.11,0.00,1000.03,9002.79,1000.03,2000.14,750.02,37548.79,0.00,3500.43,500.01,0.00,0.00,2500.22,71679.58,1000.04,0.00,500.01,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.2997,0.00,0.00,16509.34,0.00,0.00,12004.96,3000.31,1000.03,1000.03,39554.13,0.00,5000.87,0.00,0.00,0.00,1500.08,60126.41,1000.04,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4798,1000.03,0.00,18011.11,0.00,0.00,12004.96,500.01,1250.05,1500.08,31534.42,0.00,5000.87,0.00,0.00,0.00,1500.08,71177.08,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6598,1000.03,0.00,18011.11,0.00,1500.08,8502.49,2000.14,1500.08,2250.17,43565.66,1000.03,2500.22,0.00,0.00,0.00,4000.56,72182.11,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8399,1500.08,0.00,13506.25,0.00,500.01,10003.44,2000.14,1750.11,1250.05,39554.13,0.00,10003.48,0.00,0.00,0.00,1500.08,73689.78,3000.32,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0199,0.00,500.01,16008.78,0.00,0.00,10003.44,500.01,1750.11,1000.03,40556.91,500.01,6001.25,0.00,0.00,0.00,1000.04,68162.41,2500.22,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.2000,500.01,0.00,14507.21,500.01,1500.08,9503.11,2000.14,2250.17,1500.08,31534.42,0.00,3500.43,0.00,0.00,0.00,4500.71,66152.99,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3800,1000.03,0.00,20013.72,0.00,500.01,11004.17,1000.03,2750.26,500.01,27025.28,0.00,8002.23,0.00,0.00,0.00,500.01,68664.82,500.01,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5600,1000.03,0.00,14507.21,0.00,0.00,15508.27,4500.70,2000.14,1250.05,40556.91,0.00,8502.51,0.00,500.01,0.00,2000.14,77208.32,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7401,1000.03,0.00,20514.42,0.00,0.00,10503.80,2000.14,2750.26,1250.05,34040.10,1500.08,3000.31,500.01,0.00,0.00,2000.14,71177.08,500.01,1000.04,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9201,1000.03,0.00,14006.72,0.00,500.01,12505.38,0.00,1000.03,1000.03,31033.33,0.00,5000.87,0.00,0.00,500.01,2000.14,73689.78,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1002,500.01,0.00,19012.38,0.00,1500.08,13005.82,2000.14,2500.22,1250.05,30532.27,0.00,8502.51,0.00,0.00,0.00,1500.08,68162.41,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2802,500.01,0.00,22517.37,0.00,0.00,9503.11,1500.08,2000.14,1500.08,43064.16,500.01,6001.25,0.00,0.00,0.00,1500.08,77208.32,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4603,1000.03,0.00,17009.91,0.00,0.00,13506.28,2500.22,1500.08,1250.05,33538.93,500.01,5501.05,0.00,0.00,0.00,2500.22,69669.66,3000.32,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00
9.6403,0.00,0.00,14006.72,0.00,500.01,12505.38,4500.70,1500.08,750.02,41058.33,0.00,6001.25,0.00,0.00,0.00,500.01,71679.58,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8203,1000.03,0.00,23018.15,0.00,0.00,16509.37,500.01,2000.14,1500.08,40556.91,0.00,7001.70,0.00,0.00,0.00,3500.43,73689.78,3500.43,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.0004,1500.08,0.00,14006.72,0.00,0.00,11004.17,0.00,3250.36,1750.11,40556.91,0.00,5000.87,0.00,0.00,0.00,4500.71,72182.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1804,500.01,0.00,14507.21,0.00,0.00,12004.96,5000.86,2750.26,1000.03,43064.16,0.00,5501.05,500.01,0.00,0.00,1000.04,72684.65,1500.08,0.00,0.00,0.00,0.00,1000.04,500.01,500.01,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3605,3500.42,0.00,12004.94,0.00,500.01,10003.44,1000.03,2000.14,1250.05,43064.16,0.00,8502.51,0.00,0.00,0.00,1500.08,70172.12,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5405,500.01,500.01,20514.42,0.00,0.00,13005.82,2500.22,2250.17,1250.05,28027.19,0.00,4500.70,0.00,500.01,0.00,2500.22,68664.82,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7206,2000.14,0.00,18511.74,0.00,1000.03,6001.24,2500.22,1750.11,1250.05,36044.96,0.00,5000.87,500.01,0.00,0.00,2000.14,63139.38,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9006,1500.08,0.00,21015.13,0.00,500.01,11504.55,500.01,1500.08,1500.08,45070.27,500.01,3000.31,0.00,0.00,0.00,500.01,64143.84,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0807,1000.03,0.00,15508.24,0.00,0.00,11504.55,2500.22,3250.36,1250.05,28528.17,0.00,5501.05,0.00,0.00,0.00,3000.32,74192.38,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2607,1000.03,0.00,15508.24,0.00,0.00,9002.79,3000.31,250.00,1750.11,35042.50,0.00,4000.56,0.00,0.00,0.00,2500.22,63641.61,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4408,500.01,0.00,17009.91,0.00,0.00,10003.44,2500.22,2500.22,750.02,36044.96,0.00,2000.14,0.00,0.00,0.00,3500.43,63139.38,1500.08,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6208,1000.03,0.00,19012.38,0.00,0.00,11004.17,3500.42,2000.14,1500.08,35042.50,500.01,5000.87,0.00,0.00,0.00,1500.08,66655.32,1000.04,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8008,1000.03,0.00,20013.72,0.00,0.00,9002.79,500.01,3000.31,2000.14,37548.79,500.01,6001.25,0.00,0.00,0.00,1500.08,69669.66,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9809,2000.14,0.00,19012.38,0.00,0.00,10003.44,1000.03,2500.22,750.02,36546.22,0.00,7001.70,0.00,0.00,0.00,2500.22,63139.38,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.1609,1500.08,0.00,28527.87,0.00,1000.03,13005.82,3000.31,2750.26,750.02,31033.33,0.00,6501.47,0.00,0.00,0.00,3000.32,65148.38,500.01,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.3410,3000.31,0.00,17510.50,0.00,500.01,15508.27,1000.03,2250.17,1750.11,38551.43,500.01,3500.43,500.01,0.00,0.00,4500.71,71177.08,1000.04,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
