D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a22.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 12:56:06 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
2.0792,1000.03,0.00,16008.78,0.00,0.00,16008.82,1500.08,1500.08,1500.08,24019.97,500.01,4500.70,0.00,0.00,0.00,2500.22,64646.10,0.00,0.00,1000.04,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.2592,0.00,0.00,25522.31,0.00,1000.03,11004.17,2000.14,2000.14,1500.08,33538.93,1000.03,3500.43,0.00,0.00,0.00,4500.71,58620.16,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.4393,1500.08,0.00,24520.59,0.00,500.01,10003.44,2000.14,2000.14,2000.14,39554.13,0.00,3500.43,0.00,0.00,0.00,3000.32,66152.99,1000.04,0.00,1000.04,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.6193,500.01,0.00,18011.11,0.00,0.00,6001.24,4500.70,2250.17,2500.22,40055.52,0.00,3500.43,1000.03,500.01,0.00,5000.88,68664.82,3000.32,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.7994,1000.03,0.00,15007.72,0.00,0.00,9002.79,500.01,1000.03,1000.03,34541.29,0.00,6001.25,0.00,0.00,0.00,4500.71,56612.08,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.9794,1500.08,0.00,23018.15,0.00,0.00,12505.38,500.01,3250.36,750.02,33538.93,0.00,6501.47,0.00,0.00,0.00,1000.04,61130.66,1000.04,500.01,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.1594,0.00,0.00,22517.37,0.00,500.01,10503.80,2000.14,1250.05,2000.14,28528.17,0.00,5501.05,0.00,0.00,0.00,3500.43,66152.99,500.01,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.3395,1500.08,0.00,24520.59,0.00,0.00,11004.17,3000.31,500.01,1250.05,35042.50,0.00,3000.31,0.00,0.00,0.00,3500.43,61130.66,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5195,500.01,0.00,19012.38,0.00,1000.03,13506.28,3000.31,250.00,1000.03,35543.72,0.00,3000.31,0.00,0.00,0.00,1000.04,66655.32,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6996,1000.03,0.00,14006.72,0.00,500.01,10003.44,1000.03,2750.26,1500.08,36546.22,0.00,6501.47,0.00,0.00,0.00,3500.43,54102.37,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8796,1500.08,0.00,21015.13,0.00,0.00,12505.38,3500.42,1250.05,1000.03,33037.78,0.00,5000.87,0.00,0.00,0.00,2500.22,61130.66,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0597,500.01,0.00,11504.54,0.00,0.00,14006.75,500.01,1500.08,2000.14,29530.18,0.00,5501.05,500.01,0.00,0.00,3500.43,69167.24,500.01,500.01,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2397,1000.03,0.00,15508.24,0.00,500.01,7501.94,3000.31,1500.08,1000.03,42061.21,500.01,3000.31,0.00,0.00,0.00,2000.14,62134.99,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4198,1500.08,0.00,19513.04,0.00,0.00,6501.45,3500.42,2500.22,500.01,31033.33,0.00,3000.31,0.00,0.00,0.00,2500.22,70172.12,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5998,500.01,0.00,15007.72,0.00,0.00,9002.79,2500.22,500.01,1000.03,32035.52,0.00,4500.70,0.00,0.00,0.00,4000.56,71177.08,2500.22,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7799,1500.08,0.00,16008.78,0.00,1000.03,12004.96,2000.14,2000.14,1500.08,27526.23,0.00,1500.08,0.00,0.00,0.00,3500.43,65148.38,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00
4.9599,1000.03,0.00,16509.34,0.00,0.00,16509.37,3000.31,3000.31,1500.08,33037.78,500.01,4000.56,0.00,0.00,0.00,2500.22,62637.18,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1399,0.00,0.00,23518.95,0.00,500.01,9002.79,2500.22,1750.11,1500.08,32035.52,0.00,4000.56,0.00,0.00,0.00,2500.22,60126.41,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3200,500.01,0.00,15508.24,0.00,0.00,6501.45,2000.14,2250.17,750.02,26524.35,0.00,4000.56,0.00,0.00,0.00,2500.22,72182.11,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.5000,1000.03,0.00,16509.34,0.00,1000.03,17009.95,1000.03,1750.11,1500.08,37548.79,1000.03,4000.56,0.00,0.00,0.00,3500.43,70172.12,0.00,0.00,500.01,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6801,500.01,0.00,23018.15,0.00,500.01,14006.75,3500.42,1500.08,500.01,34040.10,0.00,6001.25,0.00,0.00,0.00,1500.08,69669.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8601,1000.03,0.00,16509.34,0.00,1500.08,12004.96,2000.14,2250.17,1500.08,37548.79,0.00,4000.56,0.00,0.00,0.00,3000.32,73689.78,1500.08,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0402,0.00,0.00,22016.60,0.00,0.00,10003.44,3000.31,1000.03,750.02,26023.44,500.01,3500.43,0.00,0.00,0.00,4000.56,75700.27,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2202,500.01,0.00,19012.38,0.00,1000.03,10503.80,2000.14,1750.11,1500.08,35543.72,0.00,3500.43,0.00,0.00,0.00,3000.32,58620.16,500.01,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.4003,500.01,0.00,17009.91,0.00,500.01,9503.11,1500.08,3500.42,750.02,33037.78,0.00,6001.25,0.00,0.00,0.00,5000.88,67660.03,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5803,1500.08,500.01,12505.36,0.00,0.00,7501.94,0.00,2000.14,1000.03,28027.19,500.01,3000.31,0.00,500.01,0.00,0.00,68162.41,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7603,2000.14,500.01,18011.11,0.00,0.00,15508.27,1500.08,1750.11,2250.17,28027.19,1000.03,4000.56,0.00,0.00,0.00,3500.43,61632.82,1000.04,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9404,500.01,0.00,19012.38,0.00,500.01,11004.17,500.01,750.02,1000.03,34040.10,0.00,4500.70,0.00,0.00,0.00,2000.14,64143.84,1500.08,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1204,1500.08,0.00,17510.50,0.00,500.01,10503.80,2000.14,1750.11,2000.14,33538.93,500.01,2000.14,0.00,0.00,0.00,2500.22,54102.37,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01
7.3005,500.01,0.00,17510.50,0.00,0.00,11004.17,2000.14,2250.17,1250.05,39052.77,0.00,5501.05,0.00,500.01,0.00,3000.32,74192.38,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4805,1000.03,0.00,14507.21,0.00,500.01,12505.38,2500.22,1250.05,750.02,31534.42,0.00,7501.96,500.01,0.00,0.00,1500.08,75197.62,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6606,0.00,0.00,26023.19,0.00,1000.03,12505.38,2000.14,1500.08,1500.08,33538.93,0.00,4000.56,0.00,0.00,0.00,3000.32,67157.67,1500.08,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01
7.8406,500.01,0.00,18011.11,0.00,0.00,9503.11,3500.42,1500.08,1750.11,36044.96,0.00,6501.47,0.00,0.00,0.00,3000.32,65650.68,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,500.01,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0207,500.01,0.00,23518.95,0.00,500.01,10003.44,1000.03,2250.17,1000.03,31033.33,500.01,5000.87,500.01,500.01,0.00,3000.32,60628.53,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.2007,1500.08,0.00,16509.34,0.00,0.00,13506.28,500.01,1000.03,1750.11,25522.55,500.01,4500.70,0.00,0.00,0.00,1500.08,64646.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3807,500.01,0.00,28527.87,0.00,500.01,10503.80,500.01,1750.11,2250.17,40556.91,1500.08,4000.56,0.00,0.00,0.00,2500.22,66152.99,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5608,1000.03,0.00,21515.86,0.00,0.00,7501.94,3000.31,2250.17,1000.03,35042.50,500.01,4000.56,0.00,0.00,0.00,1000.04,64143.84,1500.08,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00
8.7408,2000.14,0.00,24019.76,0.00,500.01,9002.79,1500.08,1750.11,1500.08,32536.64,0.00,5501.05,0.00,0.00,0.00,1000.04,69167.24,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9209,2000.14,0.00,20514.42,0.00,0.00,15007.75,1000.03,2250.17,750.02,38551.43,0.00,2500.22,0.00,0.00,0.00,1500.08,58118.11,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1009,500.01,0.00,16509.34,500.01,500.01,16008.82,1000.03,2000.14,250.00,41058.33,0.00,2500.22,0.00,0.00,500.01,2000.14,73187.21,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2810,1000.03,0.00,20013.72,0.00,1500.08,9503.11,3500.42,2250.17,1000.03,28027.19,0.00,4000.56,0.00,0.00,0.00,2000.14,49586.01,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4610,1000.03,0.00,22016.60,0.00,1500.08,8002.20,1500.08,2500.22,1000.03,29029.17,500.01,4500.70,0.00,500.01,0.00,1000.04,61130.66,500.01,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6411,1500.08,0.00,16008.78,0.00,1500.08,9503.11,1000.03,1250.05,500.01,37047.49,0.00,5000.87,500.01,0.00,0.00,2000.14,67660.03,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8211,500.01,0.00,23518.95,0.00,0.00,13506.28,3000.31,500.01,1000.03,28528.17,500.01,4500.70,500.01,0.00,0.00,2500.22,74192.38,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.0012,2500.21,0.00,15007.72,0.00,0.00,14006.75,2000.14,500.01,1500.08,32035.52,0.00,6001.25,0.00,0.00,0.00,2000.14,73187.21,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1812,2000.14,0.00,21015.13,0.00,500.01,13506.28,1500.08,2000.14,750.02,31033.33,0.00,6001.25,0.00,0.00,0.00,5000.88,66152.99,500.01,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3612,1000.03,0.00,27525.95,0.00,0.00,10503.80,2500.22,750.02,1250.05,27526.23,0.00,2500.22,0.00,500.01,0.00,1500.08,66655.32,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5413,0.00,500.01,21515.86,0.00,500.01,9002.79,1500.08,3000.31,2250.17,27025.28,0.00,7001.70,500.01,0.00,0.00,1500.08,58118.11,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7213,1000.03,0.00,20514.42,0.00,0.00,7501.94,3000.31,1250.05,500.01,36044.96,500.01,4000.56,0.00,0.00,0.00,2500.22,77711.03,0.00,0.00,500.01,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9014,1000.03,0.00,17510.50,0.00,500.01,11004.17,0.00,1250.05,1000.03,37548.79,500.01,3500.43,0.00,0.00,0.00,3500.43,62134.99,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0814,500.01,0.00,14507.21,0.00,0.00,11004.17,2500.22,1000.03,1000.03,39554.13,0.00,5000.87,500.01,0.00,500.01,3000.32,65148.38,2000.14,0.00,500.01,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2615,1000.03,0.00,20013.72,0.00,0.00,10003.44,1500.08,1250.05,1500.08,32035.52,500.01,4000.56,0.00,0.00,0.00,1500.08,69669.66,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4415,1000.03,0.00,18511.74,0.00,0.00,10003.44,2500.22,1500.08,500.01,36546.22,500.01,3000.31,0.00,0.00,0.00,4000.56,71679.58,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6216,500.01,0.00,29529.86,0.00,0.00,14006.75,1000.03,2750.26,2500.22,38551.43,0.00,7501.96,0.00,0.00,0.00,2000.14,59624.31,0.00,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,1250.06,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8016,0.00,500.01,17009.91,0.00,500.01,7501.94,2500.22,750.02,2000.14,38050.10,0.00,3500.43,0.00,0.00,0.00,2500.22,65650.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9816,500.01,0.00,20514.42,0.00,0.00,10003.44,3500.42,1000.03,1750.11,28528.17,0.00,3000.31,0.00,0.00,0.00,3500.43,60126.41,0.00,0.00,0.00,500.01,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.1617,1000.03,0.00,23018.15,0.00,1000.03,13506.28,3000.31,1250.05,1000.03,30532.27,0.00,5501.05,500.01,0.00,0.00,1000.04,56110.10,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.3417,1500.08,0.00,17009.91,0.00,1000.03,8002.20,4000.55,1750.11,1500.08,35543.72,0.00,8002.23,1000.03,0.00,500.01,1500.08,74694.99,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
