D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a01.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 09:58:57 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
3.5195,1000.03,0.00,27525.95,0.00,0.00,14507.24,4000.55,1500.08,1750.11,53599.35,0.00,16008.91,500.01,0.00,0.00,2500.22,108410.26,9002.84,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6995,500.01,0.00,19513.04,0.00,1000.03,14006.75,3500.42,3250.36,1000.03,63640.01,500.01,13005.88,500.01,0.00,0.00,5000.88,98841.15,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8796,500.01,0.00,25522.31,0.00,0.00,12505.38,3000.31,3250.36,1750.11,59622.92,0.00,11004.21,0.00,0.00,0.00,2000.14,109921.76,3000.32,500.01,1000.04,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0596,1500.08,0.00,21515.86,0.00,1000.03,20013.77,500.01,1750.11,1000.03,58618.82,500.01,13506.34,0.00,0.00,0.00,2500.22,93304.05,4500.71,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2397,1000.03,0.00,21515.86,0.00,500.01,13506.28,0.00,2250.17,2000.14,72682.58,500.01,9503.14,0.00,500.01,0.00,2000.14,92297.54,4500.71,0.00,0.00,0.00,0.00,2000.14,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4197,0.00,0.00,21515.86,0.00,1000.03,17510.55,2500.22,1750.11,2250.17,54101.22,0.00,7001.70,0.00,0.00,0.00,4000.56,97330.82,6001.26,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5998,1500.08,0.00,27525.95,0.00,500.01,9503.11,1500.08,4000.55,1750.11,53599.35,0.00,9002.82,0.00,0.00,0.00,5000.88,104884.06,4500.71,0.00,0.00,0.00,0.00,750.02,0.00,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01
4.7798,1000.03,500.01,20013.72,0.00,0.00,12505.38,3500.42,2500.22,1250.05,72180.06,500.01,11004.21,0.00,0.00,0.00,3500.43,105387.74,5501.06,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9598,1000.03,0.00,26023.19,0.00,0.00,20514.47,4000.55,3750.49,2000.14,65648.99,500.01,13005.88,500.01,0.00,0.00,500.01,98337.68,2000.14,0.00,0.00,500.01,0.00,1000.04,1000.04,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1399,500.01,0.00,22517.37,0.00,1000.03,18511.79,2500.22,2500.22,2000.14,57112.79,1000.03,7501.96,0.00,0.00,0.00,2000.14,101862.28,7501.97,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3199,2000.14,0.00,23018.15,0.00,500.01,18011.16,1500.08,3000.31,2000.14,64644.47,500.01,10003.48,0.00,0.00,0.00,1500.08,107402.69,5000.88,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.5000,0.00,0.00,21015.13,0.00,0.00,15007.75,3000.31,2000.14,2750.26,61129.20,500.01,11504.60,500.01,0.00,0.00,3500.43,106395.18,5000.88,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01
5.6800,500.01,0.00,24520.59,0.00,500.01,16008.82,1500.08,1750.11,2250.17,68662.96,500.01,16509.47,0.00,0.00,0.00,4000.56,104884.06,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00
5.8601,1000.03,0.00,21015.13,0.00,500.01,18511.79,1500.08,3750.49,1000.03,59622.92,1000.03,11504.60,0.00,0.00,0.00,1500.08,99848.12,4000.56,0.00,500.01,0.00,0.00,2000.14,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0401,0.00,0.00,21015.13,0.00,0.00,22016.67,2000.14,3000.31,2000.14,64142.23,1000.03,13506.34,500.01,0.00,0.00,4000.56,102869.47,4000.56,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2202,2500.21,0.00,20013.72,0.00,0.00,17510.55,3500.42,1750.11,1000.03,56610.82,0.00,13005.88,500.01,0.00,0.00,3000.32,94310.64,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.4002,1000.03,0.00,24019.76,0.00,500.01,17510.55,4500.70,1500.08,2250.17,63137.82,0.00,13005.88,1000.03,0.00,0.00,6001.26,103373.09,3000.32,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5802,500.01,0.00,25021.44,0.00,500.01,14507.24,500.01,750.02,2000.14,61129.20,500.01,14006.82,500.01,0.00,0.00,2000.14,105387.74,3500.43,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00
6.7603,1000.03,0.00,18011.11,0.00,1500.08,14507.24,1000.03,5000.86,3250.37,46575.04,0.00,17010.05,0.00,0.00,0.00,3000.32,118994.09,3000.32,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9403,3000.31,0.00,16509.34,0.00,0.00,22517.44,1500.08,2500.22,2250.17,55105.01,500.01,9503.14,0.00,0.00,0.00,4000.56,104884.06,4000.56,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1204,2500.21,0.00,28026.90,0.00,500.01,18511.79,1500.08,1500.08,1000.03,66151.27,500.01,9503.14,1000.03,0.00,0.00,1500.08,96324.02,5000.88,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.3004,1000.03,0.00,22016.60,1000.03,0.00,18511.79,2000.14,1500.08,2500.22,60627.09,0.00,14006.82,500.01,0.00,0.00,4500.71,106898.93,8002.24,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4805,2500.21,0.00,22517.37,0.00,0.00,24520.68,3000.31,3500.42,1500.08,67155.90,0.00,14006.82,0.00,0.00,500.01,7501.97,102869.47,6501.48,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6605,2000.14,0.00,19513.04,0.00,0.00,13005.82,2000.14,3250.36,1000.03,51592.06,500.01,13005.88,0.00,0.00,0.00,500.01,101358.72,6001.26,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8406,1000.03,500.01,23518.95,0.00,500.01,17009.95,2000.14,3250.36,1250.05,68662.96,0.00,12505.43,0.00,0.00,0.00,2500.22,97834.24,4000.56,0.00,0.00,0.00,0.00,1750.11,500.01,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0206,1500.08,500.01,20514.42,0.00,500.01,20514.47,2000.14,2250.17,750.02,66653.57,500.01,14507.31,0.00,0.00,0.00,3000.32,105891.46,6001.26,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.2007,0.00,0.00,20514.42,0.00,0.00,19012.43,1000.03,1000.03,1500.08,55105.01,500.01,13506.34,500.01,0.00,0.00,5000.88,102365.86,5501.06,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3807,1000.03,0.00,23518.95,0.00,500.01,15508.27,4000.55,2250.17,2250.17,60627.09,500.01,8502.51,500.01,0.00,0.00,2500.22,89781.56,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5608,0.00,0.00,17510.50,0.00,0.00,15508.27,3000.31,2250.17,1250.05,63640.01,0.00,12505.43,0.00,0.00,0.00,2500.22,109921.76,6001.26,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7408,1000.03,0.00,18511.74,0.00,0.00,13506.28,1500.08,3500.42,1000.03,66653.57,0.00,15007.83,0.00,0.00,0.00,2000.14,99344.63,9503.17,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00
8.9208,1500.08,0.00,23018.15,0.00,0.00,13506.28,1500.08,750.02,1750.11,54101.22,500.01,9002.82,0.00,0.00,0.00,2000.14,103876.72,5000.88,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1009,0.00,0.00,19012.38,0.00,0.00,17510.55,3000.31,3000.31,1750.11,62133.47,1000.03,10003.48,0.00,0.00,0.00,3000.32,86762.98,7001.72,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2809,1000.03,0.00,23518.95,0.00,500.01,23018.22,3000.31,1750.11,2500.22,69165.35,500.01,11504.60,0.00,0.00,0.00,5501.06,100351.64,4500.71,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4610,2000.14,0.00,22016.60,0.00,1000.03,17009.95,3500.42,2000.14,1750.11,66151.27,0.00,10503.83,0.00,0.00,0.00,2000.14,112945.23,5000.88,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6410,0.00,0.00,21515.86,0.00,1000.03,17510.55,3500.42,2000.14,2000.14,55606.93,1000.03,9503.14,0.00,0.00,0.00,4000.56,100351.64,6001.26,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8211,500.01,500.01,20013.72,0.00,0.00,17510.55,3000.31,1750.11,2000.14,71175.09,500.01,10503.83,0.00,0.00,0.00,4000.56,91794.31,5501.06,0.00,0.00,0.00,0.00,1500.08,500.01,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00
10.0011,2000.14,0.00,20514.42,0.00,500.01,23519.02,3000.31,2250.17,1500.08,62635.64,500.01,14006.82,0.00,0.00,0.00,2500.22,99848.12,6501.48,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1811,2000.14,0.00,23018.15,0.00,1500.08,16008.82,2500.22,3000.31,1750.11,54101.22,0.00,10503.83,500.01,0.00,0.00,2000.14,105387.74,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3612,1000.03,500.01,24019.76,0.00,500.01,14507.24,3500.42,2000.14,2250.17,67658.23,0.00,10503.83,0.00,0.00,0.00,3500.43,92297.54,4500.71,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5412,1000.03,0.00,21015.13,0.00,0.00,14006.75,1000.03,2500.22,1000.03,56108.87,0.00,12005.01,500.01,0.00,0.00,1500.08,102869.47,3500.43,0.00,0.00,0.00,500.01,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7213,1500.08,0.00,21015.13,0.00,1000.03,19513.10,3500.42,1250.05,1000.03,54101.22,0.00,10503.83,1000.03,0.00,0.00,1500.08,111937.33,4500.71,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,2250.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9013,0.00,0.00,30531.92,0.00,1000.03,22517.44,5000.86,2000.14,1500.08,67658.23,0.00,6501.47,500.01,0.00,0.00,4000.56,103373.09,6001.26,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0814,1500.08,0.00,18011.11,0.00,500.01,13506.28,2500.22,2000.14,1750.11,66151.27,0.00,14507.31,0.00,0.00,0.00,5501.06,115969.35,8502.53,500.01,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2614,500.01,0.00,25021.44,0.00,1000.03,15007.75,4500.70,3000.31,1500.08,56108.87,500.01,12005.01,0.00,0.00,0.00,4500.71,111433.41,5501.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4415,1000.03,0.00,26524.09,0.00,500.01,12004.96,1500.08,3250.36,1000.03,50588.52,0.00,6501.47,500.01,0.00,0.00,2500.22,96324.02,3500.43,500.01,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6215,1000.03,0.00,29028.86,500.01,0.00,15508.27,4000.55,1750.11,1750.11,60124.99,0.00,12005.01,0.00,0.00,500.01,3000.32,94310.64,5000.88,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8016,1500.08,500.01,26023.19,0.00,0.00,16509.37,1500.08,750.02,1500.08,65146.71,0.00,15007.83,0.00,0.00,0.00,4500.71,104380.38,2500.22,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00
11.9816,2000.14,0.00,21015.13,0.00,500.01,13506.28,2500.22,3000.31,1750.11,58618.82,0.00,8002.23,0.00,0.00,0.00,2000.14,105891.46,4000.56,0.00,0.00,0.00,0.00,2250.18,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.1616,0.00,0.00,22016.60,0.00,0.00,14507.24,2500.22,2750.26,1250.05,64644.47,500.01,16509.47,500.01,0.00,0.00,4000.56,95317.29,4000.56,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
