D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b06.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 12:55:15 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,250.00,0.00,100.00,199758.53,1100.04,88066.12,100.00,100.00,19613.46,7752.11,0.00,0.00,1700.10,0.00,200.00
0.6446,550.01,0.00,250.00,196109.52,1700.10,88367.94,0.00,100.00,19513.32,8202.36,150.00,0.00,1100.04,100.00,300.00
0.9446,250.00,0.00,100.00,195298.74,2000.14,86557.09,50.00,0.00,18361.80,7301.87,50.00,0.00,950.03,50.00,450.01
1.2446,200.00,0.00,150.00,191853.48,1400.07,87563.09,0.00,50.00,18511.99,9403.10,100.00,0.00,1500.08,50.00,250.00
1.5446,350.00,0.00,350.00,195197.40,1300.06,81930.38,50.00,150.00,20865.23,6751.60,0.00,50.00,1350.06,50.00,350.00
1.8447,50.00,0.00,150.00,200366.80,600.01,83640.08,150.00,100.00,20965.38,9152.94,100.00,0.00,900.03,0.00,350.00
2.1447,100.00,0.00,250.00,192562.73,1000.03,84243.55,200.00,150.00,18912.52,7552.00,50.00,0.00,1500.08,0.00,500.01
2.4447,250.00,0.00,150.00,189320.70,1400.07,82030.94,50.00,50.00,20915.31,7351.90,100.00,0.00,1100.04,50.00,600.01
2.7447,250.00,0.00,150.00,205233.76,1500.08,89977.78,0.00,150.00,19713.60,7702.08,150.00,0.00,1150.05,50.00,150.00
3.0447,50.00,0.00,50.00,204219.68,600.01,93499.92,50.00,50.00,20264.37,7902.19,100.00,0.00,1250.06,0.00,400.01
3.3447,300.00,0.00,150.00,196109.52,1800.11,80824.21,200.00,100.00,18862.45,8802.72,0.00,0.00,1400.07,150.00,250.00
3.6448,100.00,0.00,250.00,195096.06,1700.10,87060.08,0.00,100.00,19663.53,7602.03,50.00,0.00,1500.08,50.00,250.00
3.9448,200.00,0.00,250.00,197224.40,1300.06,86758.29,50.00,200.00,20564.80,8552.56,100.00,0.00,1550.09,50.00,500.01
4.2448,200.00,0.00,0.00,194792.04,1400.07,91084.64,0.00,50.00,20765.09,7552.00,50.00,0.00,1300.06,50.00,300.00
4.5448,400.01,0.00,200.00,191042.94,1500.08,78411.04,200.00,50.00,18912.52,8352.45,150.00,50.00,1450.07,100.00,250.00
4.8448,350.00,50.00,250.00,193272.02,1500.08,84243.55,50.00,300.00,18461.93,9353.07,50.00,0.00,1750.11,0.00,500.01
5.1448,250.00,0.00,200.00,192461.40,1100.04,86456.49,100.00,50.00,20915.31,7401.92,50.00,0.00,1400.07,150.00,250.00
5.4448,200.00,100.00,250.00,197325.76,1200.05,86154.71,0.00,250.00,18912.52,8552.56,0.00,0.00,1550.09,0.00,300.00
5.7449,300.00,0.00,100.00,202698.68,1100.04,85651.75,100.00,50.00,18011.35,7251.84,0.00,0.00,1150.05,100.00,350.00
6.0449,150.00,0.00,200.00,190739.01,1800.11,82433.21,50.00,150.00,18411.86,8052.27,0.00,0.00,1250.06,50.00,250.00
6.3449,250.00,0.00,250.00,200164.04,1800.11,81327.00,100.00,0.00,18211.61,8002.24,100.00,0.00,1400.07,200.00,450.01
6.6449,200.00,50.00,0.00,197224.40,1500.08,86557.09,50.00,100.00,18662.19,7201.82,50.00,0.00,1050.04,50.00,200.00
6.9449,350.00,0.00,100.00,198440.72,1600.09,88770.39,100.00,0.00,19763.67,7501.97,50.00,0.00,700.02,50.00,350.00
7.2449,250.00,50.00,0.00,193677.34,1200.05,81226.44,100.00,0.00,17460.67,7902.19,0.00,0.00,1550.09,200.00,400.01
7.5450,150.00,0.00,100.00,189827.22,1900.12,85953.52,100.00,150.00,18511.99,7201.82,0.00,0.00,1650.10,100.00,150.00
7.8450,150.00,50.00,100.00,190941.64,2000.14,90782.76,0.00,50.00,19212.92,7201.82,50.00,0.00,1150.05,50.00,200.00
8.1450,250.00,0.00,150.00,193373.35,1200.05,83640.08,50.00,150.00,18211.61,7802.13,50.00,0.00,1250.06,200.00,150.00
8.4450,100.00,0.00,0.00,189016.81,1900.12,84243.55,150.00,100.00,18511.99,7702.08,0.00,50.00,1550.09,100.00,450.01
8.7450,100.00,0.00,50.00,191853.48,2200.17,83237.78,50.00,200.00,18361.80,8052.27,150.00,0.00,1350.06,150.00,400.01
9.0450,100.00,50.00,50.00,194184.01,1400.07,85249.40,0.00,0.00,16859.95,9152.94,50.00,0.00,1400.07,150.00,150.00
9.3450,150.00,0.00,50.00,191954.80,2000.14,89072.22,0.00,400.01,19763.67,7902.19,50.00,0.00,1950.13,50.00,800.02
9.6451,150.00,0.00,100.00,192664.05,1300.06,82634.35,0.00,50.00,20614.87,7351.90,100.00,0.00,1450.07,100.00,250.00
9.9451,150.00,0.00,100.00,184762.81,1400.07,86255.30,100.00,0.00,19313.05,8702.66,0.00,0.00,1200.05,250.00,400.01
10.2451,150.00,0.00,100.00,192562.73,1100.04,78813.20,50.00,100.00,18261.67,8352.45,0.00,0.00,1600.09,50.00,200.00
10.5451,100.00,0.00,200.00,192360.08,1700.10,88971.61,0.00,150.00,18411.86,7902.19,0.00,0.00,1200.05,50.00,100.00
10.8451,50.00,0.00,150.00,192157.45,1200.05,80220.88,0.00,150.00,19012.65,8652.62,0.00,0.00,1350.06,50.00,250.00
11.1451,250.00,0.00,250.00,190232.46,1200.05,79718.12,0.00,200.00,18962.58,7702.08,0.00,0.00,1350.06,50.00,150.00
11.4451,150.00,0.00,50.00,195602.78,1000.03,86355.90,50.00,100.00,19162.85,8152.33,50.00,0.00,1700.10,150.00,300.00
11.7452,200.00,0.00,200.00,189725.92,1600.09,78612.12,100.00,50.00,19563.39,8552.56,0.00,0.00,1550.09,50.00,400.01
12.0452,450.01,0.00,100.00,184459.01,1700.10,86355.90,100.00,100.00,19313.05,9102.90,150.00,0.00,1250.06,0.00,200.00
12.3452,450.01,0.00,150.00,192562.73,1800.11,86959.48,150.00,50.00,17961.29,7301.87,0.00,0.00,1700.10,100.00,400.01
12.6452,400.01,0.00,50.00,200062.66,900.03,84645.88,0.00,50.00,18161.54,7802.13,200.00,50.00,1000.04,0.00,400.01
12.9452,100.00,0.00,0.00,194994.73,1500.08,82232.08,50.00,100.00,20514.73,7201.82,50.00,0.00,1600.09,50.00,250.00
13.2452,150.00,0.00,0.00,198440.72,2000.14,80623.10,150.00,50.00,19963.95,8052.27,50.00,0.00,900.03,200.00,450.01
13.5452,100.00,0.00,100.00,191954.80,1600.09,82936.06,100.00,450.01,19012.65,8552.56,0.00,50.00,1300.06,100.00,200.00
13.8453,300.00,0.00,200.00,190941.64,1300.06,81327.00,200.00,100.00,20364.51,7752.11,0.00,0.00,1050.04,100.00,450.01
14.1453,100.00,0.00,150.00,187801.26,900.03,83137.20,0.00,0.00,19012.65,8852.75,0.00,0.00,1100.04,100.00,200.00
14.4453,350.00,0.00,100.00,195400.10,1000.03,82433.21,50.00,150.00,19613.46,7251.84,50.00,0.00,1200.05,50.00,250.00
14.7453,50.00,0.00,100.00,203104.27,1600.09,90883.39,150.00,100.00,18962.58,7902.19,50.00,0.00,1300.06,50.00,200.00
15.0453,100.00,0.00,250.00,192664.05,1700.10,84243.55,150.00,100.00,20414.58,7501.97,100.00,0.00,1100.04,0.00,500.01
15.3453,200.00,0.00,0.00,189320.70,1300.06,77606.74,0.00,100.00,17710.98,8202.36,0.00,0.00,1000.04,150.00,450.01
15.6454,500.01,0.00,100.00,184864.09,800.02,81025.32,100.00,50.00,18111.48,7301.87,150.00,0.00,1200.05,50.00,300.00
15.9454,350.00,0.00,100.00,195704.14,1900.12,82533.78,0.00,50.00,19963.95,7602.03,0.00,0.00,1050.04,100.00,400.01
16.2454,50.00,0.00,100.00,194184.01,1800.11,83036.63,150.00,150.00,19513.32,7501.97,0.00,0.00,1150.05,0.00,600.01
16.5454,450.01,0.00,0.00,198440.72,500.01,86355.90,0.00,50.00,20064.09,7552.00,0.00,50.00,1450.07,100.00,350.00
16.8454,50.00,0.00,50.00,185269.18,1400.07,83640.08,50.00,0.00,19763.67,6751.60,50.00,0.00,1150.05,350.00,150.00
17.1454,100.00,50.00,100.00,202191.71,1900.12,81025.32,0.00,200.00,21866.73,7652.05,0.00,50.00,1200.05,50.00,300.00
17.4454,50.00,0.00,50.00,193576.01,1100.04,85953.52,100.00,150.00,17761.04,7652.05,0.00,0.00,1500.08,0.00,150.00
17.7455,100.00,0.00,100.00,190333.76,1700.10,77908.34,50.00,0.00,20915.31,8802.72,50.00,0.00,1200.05,50.00,550.01
18.0455,250.00,0.00,150.00,185370.46,1400.07,81025.32,0.00,50.00,18762.32,7351.90,0.00,0.00,1350.06,0.00,50.00
18.3455,150.00,0.00,300.00,199758.53,1600.09,86054.12,50.00,100.00,18511.99,7602.03,0.00,0.00,1400.07,50.00,350.00
18.6455,200.00,0.00,100.00,193576.01,1300.06,83137.20,50.00,0.00,16409.42,8002.24,0.00,0.00,1150.05,300.00,100.00
18.9455,200.00,0.00,100.00,192056.12,1600.09,83137.20,0.00,0.00,19262.99,7401.92,50.00,0.00,1350.06,100.00,400.01
19.2455,500.01,0.00,200.00,187396.09,900.03,74188.95,0.00,150.00,18862.45,8702.66,0.00,0.00,1900.13,0.00,450.01
19.5455,200.00,0.00,100.00,196616.27,1000.03,77506.20,50.00,50.00,18511.99,7301.87,200.00,0.00,1150.05,100.00,200.00
19.8456,150.00,0.00,100.00,193778.67,2100.15,88468.55,150.00,100.00,19563.39,7451.95,100.00,0.00,950.03,50.00,150.00
20.1456,150.00,0.00,50.00,197629.83,900.03,81528.13,50.00,0.00,19613.46,8352.45,50.00,0.00,850.03,50.00,200.00
20.4456,0.00,0.00,250.00,206755.03,1000.03,78913.75,0.00,50.00,16910.01,7051.74,0.00,0.00,1600.09,0.00,300.00
20.7456,300.00,0.00,150.00,190536.39,2200.17,77405.66,50.00,250.00,17460.67,8302.42,100.00,0.00,1200.05,200.00,350.00
21.0456,250.00,0.00,0.00,193474.68,1300.06,84142.97,0.00,150.00,19162.85,7902.19,50.00,0.00,1250.06,150.00,400.01
21.3456,250.00,0.00,100.00,195805.47,1200.05,82734.92,50.00,150.00,18912.52,8002.24,50.00,0.00,1350.06,100.00,150.00
21.6457,200.00,0.00,150.00,194082.68,1300.06,84545.30,200.00,200.00,17460.67,7602.03,100.00,0.00,1000.04,50.00,350.00
21.9457,400.01,50.00,200.00,206856.45,1300.06,86054.12,50.00,0.00,20164.23,7952.22,50.00,0.00,1350.06,0.00,200.00
22.2457,300.00,0.00,50.00,189928.53,1600.09,81628.69,50.00,0.00,17560.79,7301.87,150.00,0.00,1550.09,100.00,300.00
22.5457,350.00,0.00,100.00,192562.73,1400.07,84344.13,100.00,50.00,19262.99,8752.69,50.00,0.00,1550.09,0.00,350.00
22.8457,100.00,0.00,150.00,191042.94,1900.12,78209.95,50.00,100.00,19663.53,7401.92,50.00,0.00,1150.05,150.00,550.01
23.1457,300.00,0.00,50.00,193778.67,1500.08,80522.54,150.00,50.00,20364.51,8002.24,0.00,0.00,1200.05,0.00,400.01
23.4457,200.00,0.00,0.00,200468.18,1600.09,80321.44,200.00,50.00,18912.52,9553.20,0.00,0.00,1050.04,0.00,200.00
23.7458,100.00,0.00,50.00,189320.70,1700.10,78712.66,150.00,100.00,19763.67,7952.22,0.00,0.00,1200.05,0.00,300.00
24.0458,450.01,0.00,100.00,193373.35,900.03,79818.67,150.00,150.00,20815.16,8152.33,150.00,0.00,950.03,0.00,200.00
24.3458,100.00,0.00,150.00,198339.37,1200.05,83137.20,100.00,150.00,21215.75,8502.53,100.00,0.00,1150.05,50.00,250.00
24.6458,150.00,0.00,50.00,191448.21,1400.07,83137.20,200.00,100.00,21015.45,8302.42,0.00,0.00,1850.12,50.00,250.00
24.9458,50.00,0.00,250.00,193474.68,500.01,80723.65,50.00,150.00,18712.25,8152.33,0.00,0.00,1250.06,50.00,150.00
25.2458,200.00,0.00,150.00,197427.11,1600.09,79114.84,50.00,50.00,19713.60,7401.92,150.00,0.00,900.03,50.00,450.01
25.5458,350.00,0.00,250.00,186079.39,1100.04,81226.44,0.00,200.00,16409.42,8302.42,50.00,0.00,1600.09,50.00,200.00
25.8459,300.00,0.00,150.00,189320.70,1200.05,82734.92,100.00,100.00,19162.85,7752.11,100.00,0.00,1150.05,50.00,400.01
26.1459,350.00,0.00,50.00,206856.45,2100.15,78813.20,100.00,0.00,19262.99,7952.22,0.00,0.00,1200.05,50.00,300.00
26.4459,350.00,0.00,50.00,191853.48,2300.18,82232.08,0.00,0.00,20064.09,7552.00,100.00,0.00,1450.07,0.00,450.01
26.7459,200.00,0.00,200.00,191549.52,1800.11,82131.51,50.00,50.00,19713.60,9202.97,150.00,0.00,1150.05,50.00,400.01
27.0459,200.00,0.00,50.00,191752.16,1800.11,78712.66,100.00,50.00,20614.87,8902.78,0.00,0.00,1450.07,0.00,450.01
27.3459,150.00,50.00,150.00,192461.40,1700.10,80120.32,200.00,0.00,19613.46,6801.62,0.00,0.00,1600.09,150.00,450.01
27.6460,100.00,0.00,100.00,198136.65,2000.14,77606.74,50.00,150.00,18912.52,8002.24,50.00,0.00,1450.07,150.00,150.00
27.9460,300.00,0.00,50.00,194792.04,1100.04,86255.30,100.00,0.00,17010.13,8052.27,50.00,0.00,1250.06,0.00,350.00
28.2460,350.00,0.00,50.00,190029.83,1400.07,86858.89,150.00,0.00,18111.48,7702.08,50.00,0.00,1400.07,150.00,300.00
28.5460,300.00,0.00,100.00,196514.93,1400.07,80623.10,0.00,150.00,18612.12,8402.47,50.00,0.00,1300.06,50.00,300.00
28.8460,50.00,0.00,100.00,196210.86,2100.15,84243.55,0.00,150.00,16609.65,7351.90,150.00,0.00,1300.06,0.00,250.00
29.1460,150.00,0.00,150.00,192664.05,1100.04,83841.24,100.00,150.00,18211.61,8702.66,150.00,0.00,1250.06,200.00,350.00
29.4460,100.00,50.00,100.00,188206.42,1600.09,78008.88,50.00,100.00,18562.06,9102.90,0.00,0.00,1700.10,50.00,600.01
29.7461,150.00,0.00,100.00,197224.40,1100.04,84243.55,100.00,200.00,17961.29,9002.84,150.00,0.00,2000.14,0.00,200.00
30.0461,0.00,0.00,200.00,187801.26,900.03,89977.78,50.00,100.00,20164.23,9152.94,100.00,0.00,1050.04,50.00,200.00
30.3461,50.00,0.00,50.00,190435.07,1300.06,80421.98,50.00,200.00,17110.24,7301.87,0.00,0.00,1400.07,250.00,350.00
30.6461,200.00,0.00,200.00,190435.07,1700.10,80824.21,200.00,300.00,18662.19,8302.42,0.00,0.00,550.01,0.00,400.01
30.9461,350.00,0.00,100.00,202800.07,1900.12,80623.10,0.00,50.00,18562.06,7702.08,50.00,0.00,1000.04,50.00,150.00
31.2461,250.00,0.00,150.00,194488.01,1800.11,83438.93,250.00,250.00,17911.23,8102.30,50.00,50.00,1350.06,150.00,300.00
31.5461,150.00,0.00,0.00,199251.67,1600.09,76500.89,50.00,0.00,20214.30,9002.84,0.00,0.00,1000.04,200.00,150.00
31.8462,250.00,0.00,100.00,197629.83,1200.05,80723.65,50.00,150.00,19112.78,7802.13,50.00,0.00,1500.08,300.00,250.00
32.1462,150.00,0.00,200.00,188712.90,2300.18,82030.94,50.00,0.00,19913.88,8102.30,200.00,0.00,800.02,0.00,250.00
32.4462,50.00,0.00,150.00,191245.57,1400.07,84344.13,150.00,200.00,17911.23,6951.69,0.00,0.00,1150.05,0.00,200.00
32.7462,250.00,0.00,0.00,189320.70,900.03,81729.25,50.00,250.00,20314.44,7802.13,50.00,0.00,1050.04,0.00,200.00
33.0462,400.01,0.00,50.00,195906.82,1400.07,78712.66,50.00,200.00,19212.92,8352.45,100.00,0.00,1150.05,50.00,200.00
33.3462,150.00,0.00,0.00,187598.67,1800.11,83036.63,50.00,150.00,18311.73,7952.22,100.00,150.00,1150.05,100.00,300.00
33.6463,250.00,0.00,150.00,189016.81,1900.12,80120.32,0.00,50.00,19463.26,7902.19,100.00,0.00,1350.06,150.00,400.01
33.9463,350.00,0.00,0.00,197224.40,1700.10,83640.08,150.00,200.00,18962.58,8602.59,50.00,50.00,1400.07,150.00,350.00
34.2463,300.00,0.00,50.00,188814.21,1400.07,82030.94,50.00,100.00,17360.55,7852.16,0.00,0.00,1150.05,0.00,350.00
34.5463,400.01,0.00,0.00,189928.53,1000.03,77305.13,100.00,50.00,18361.80,8502.53,0.00,0.00,1600.09,100.00,300.00
34.8463,250.00,0.00,300.00,183041.32,2000.14,79617.57,50.00,0.00,19613.46,7401.92,0.00,0.00,1050.04,200.00,400.01
35.1463,350.00,0.00,50.00,185573.01,900.03,79617.57,100.00,0.00,17761.04,8052.27,50.00,0.00,1000.04,0.00,250.00
