D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b15.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 13:29:47 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,300.00,0.00,0.00,170692.94,1500.08,73384.88,0.00,100.00,19963.95,7501.97,0.00,0.00,800.02,0.00,150.00
0.6446,0.00,50.00,100.00,169580.07,400.01,71977.87,150.00,50.00,18862.45,7201.82,100.00,0.00,1100.04,50.00,300.00
0.9446,250.00,0.00,0.00,171704.71,2100.15,68259.99,200.00,150.00,18461.93,8152.33,0.00,0.00,1000.04,50.00,50.00
1.2447,150.00,0.00,50.00,167152.28,1000.03,73083.37,100.00,50.00,19513.32,9102.90,0.00,0.00,1200.05,0.00,200.00
1.5447,100.00,0.00,100.00,177371.91,1600.09,77104.07,150.00,150.00,16809.89,7852.16,0.00,0.00,1500.08,0.00,150.00
1.8447,0.00,0.00,150.00,174234.44,1100.04,69465.68,0.00,200.00,18662.19,8152.33,50.00,0.00,900.03,0.00,150.00
2.1447,100.00,0.00,0.00,174133.24,1100.04,70570.99,0.00,350.00,18511.99,9403.10,50.00,0.00,800.02,50.00,150.00
2.4447,100.00,0.00,0.00,173121.30,1300.06,71977.87,150.00,150.00,18712.25,8152.33,50.00,0.00,1100.04,50.00,250.00
2.7447,150.00,0.00,200.00,167961.50,900.03,74088.44,150.00,50.00,16559.60,7752.11,200.00,0.00,1300.06,0.00,100.00
3.0447,200.00,0.00,200.00,167759.19,1600.09,74691.52,50.00,150.00,17210.37,6951.69,0.00,0.00,1050.04,50.00,0.00
3.3447,150.00,0.00,50.00,174639.23,1300.06,74088.44,0.00,150.00,18762.32,7501.97,50.00,0.00,750.02,50.00,100.00
3.6448,50.00,0.00,0.00,169782.40,1000.03,72480.36,50.00,250.00,16209.19,7201.82,50.00,50.00,1050.04,50.00,150.00
3.9448,200.00,0.00,0.00,166545.41,1300.06,74792.03,100.00,100.00,17560.79,8002.24,0.00,50.00,950.03,50.00,200.00
4.2448,150.00,0.00,100.00,165028.31,1100.04,72078.36,50.00,100.00,18061.42,7652.05,200.00,0.00,1500.08,0.00,50.00
4.5448,300.00,0.00,50.00,171401.17,1700.10,67657.18,150.00,0.00,18061.42,7602.03,0.00,0.00,1200.05,0.00,50.00
4.8448,300.00,0.00,50.00,174133.24,900.03,73083.37,50.00,100.00,19112.78,7151.79,150.00,50.00,1100.04,100.00,100.00
5.1448,150.00,0.00,0.00,168467.29,1400.07,68259.99,100.00,200.00,18511.99,7401.92,0.00,0.00,1100.04,100.00,200.00
