D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b14.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 13:26:50 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,200.00,0.00,50.00,164522.63,1200.05,71274.41,100.00,50.00,17160.31,7802.13,0.00,0.00,1000.04,0.00,200.00
0.6446,100.00,0.00,100.00,174740.44,1300.06,73284.38,100.00,150.00,19062.72,8152.33,100.00,0.00,950.03,0.00,150.00
0.9446,100.00,0.00,100.00,166140.83,1900.12,71475.40,50.00,100.00,19513.32,6851.65,0.00,0.00,1350.06,0.00,300.00
1.2446,200.00,0.00,50.00,169883.57,1400.07,76299.84,50.00,50.00,17360.55,7301.87,0.00,0.00,1100.04,50.00,300.00
1.5446,300.00,0.00,50.00,172514.17,1100.04,73585.89,50.00,100.00,19212.92,7201.82,100.00,0.00,900.03,0.00,100.00
1.8447,150.00,0.00,50.00,174740.44,700.02,68460.93,50.00,150.00,17260.43,6901.67,50.00,0.00,1650.10,0.00,200.00
2.1447,200.00,0.00,0.00,168669.60,1500.08,66853.47,50.00,50.00,15508.42,6401.44,50.00,0.00,700.02,50.00,100.00
2.4447,200.00,0.00,50.00,169276.57,1800.11,68159.52,50.00,100.00,17710.98,8402.47,50.00,0.00,1400.07,0.00,100.00
2.7447,350.00,0.00,50.00,166241.97,2000.14,77405.66,0.00,100.00,16709.77,8002.24,0.00,0.00,700.02,0.00,50.00
3.0447,200.00,0.00,0.00,170085.90,1400.07,67456.25,50.00,200.00,17861.16,8002.24,50.00,0.00,700.02,0.00,250.00
3.3447,400.01,0.00,50.00,166646.55,1300.06,74993.06,0.00,50.00,17560.79,8802.72,0.00,0.00,1150.05,0.00,150.00
3.6447,150.00,0.00,50.00,170692.94,900.03,72279.36,100.00,250.00,17510.73,7401.92,50.00,0.00,1150.05,0.00,400.01
3.9448,50.00,0.00,50.00,173424.88,1200.05,71274.41,300.00,150.00,17310.49,7902.19,0.00,0.00,1100.04,0.00,250.00
4.2448,150.00,0.00,50.00,176460.97,1700.10,67054.39,50.00,100.00,16960.07,8552.56,100.00,0.00,900.03,50.00,150.00
4.5448,250.00,0.00,50.00,170288.26,1600.09,72178.86,50.00,100.00,18261.67,7902.19,50.00,0.00,1350.06,0.00,50.00
4.8448,100.00,0.00,0.00,168264.97,1900.12,71877.37,50.00,300.00,17911.23,8302.42,150.00,0.00,1500.08,0.00,200.00
5.1448,150.00,0.00,50.00,167051.14,1400.07,72882.36,150.00,0.00,17560.79,9253.00,50.00,0.00,1550.09,50.00,200.00
5.4448,50.00,0.00,0.00,176157.32,1100.04,69666.64,100.00,200.00,17110.24,8102.30,0.00,0.00,950.03,0.00,150.00
5.7448,0.00,0.00,0.00,162297.92,700.02,76098.79,50.00,0.00,17360.55,8252.39,50.00,0.00,1050.04,50.00,300.00
6.0449,100.00,0.00,50.00,169580.07,1800.11,74993.06,0.00,0.00,16059.03,7351.90,0.00,0.00,1400.07,0.00,100.00
6.3449,100.00,0.00,150.00,171401.17,1000.03,71475.40,50.00,150.00,17710.98,7501.97,100.00,0.00,1300.06,0.00,300.00
6.6449,250.00,0.00,50.00,163005.75,900.03,74289.46,50.00,200.00,17560.79,8652.62,0.00,0.00,1100.04,100.00,150.00
6.9449,150.00,0.00,0.00,168264.97,1500.08,70269.53,0.00,50.00,19262.99,7251.84,50.00,50.00,1650.10,0.00,250.00
7.2449,250.00,0.00,50.00,179497.68,1900.12,77104.07,0.00,150.00,17510.73,7501.97,0.00,0.00,1400.07,0.00,100.00
7.5449,100.00,0.00,50.00,171704.71,800.02,72480.36,0.00,200.00,17310.49,7251.84,50.00,0.00,1100.04,0.00,150.00
7.8450,300.00,0.00,100.00,167051.14,1500.08,72681.35,50.00,50.00,19313.05,8352.45,50.00,0.00,950.03,0.00,300.00
8.1450,50.00,0.00,50.00,166039.69,2000.14,74892.55,0.00,150.00,18562.06,8402.47,150.00,0.00,1150.05,0.00,300.00
8.4450,100.00,0.00,150.00,172817.74,1600.09,71374.91,50.00,150.00,18111.48,6701.57,0.00,0.00,1350.06,0.00,100.00
8.7450,350.00,0.00,0.00,173424.88,1000.03,65949.35,100.00,0.00,18962.58,7652.05,100.00,0.00,1200.05,0.00,50.00
9.0450,150.00,0.00,0.00,164927.16,1100.04,68259.99,0.00,50.00,18161.54,8352.45,50.00,0.00,1350.06,0.00,200.00
9.3450,150.00,0.00,0.00,168366.13,2200.17,76601.42,100.00,100.00,18011.35,7101.77,0.00,0.00,1300.06,0.00,100.00
9.6451,400.01,50.00,50.00,174133.24,2300.18,75194.10,0.00,200.00,20064.09,8602.59,50.00,0.00,900.03,0.00,200.00
9.9451,100.00,0.00,150.00,172716.55,1200.05,69264.73,250.00,100.00,17160.31,7401.92,250.00,0.00,1000.04,100.00,150.00
