D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b29.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:20:12 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,750.02,0.00,50.00,272012.89,10003.44,75998.27,150.00,50.00,17560.79,8602.59,650.01,150.00,950.03,100.00,350.00
0.6446,450.01,0.00,300.00,271605.40,11404.47,67054.39,100.00,150.00,18061.42,6151.33,450.01,150.00,1550.09,150.00,300.00
0.9446,250.00,50.00,50.00,301892.11,6801.59,73384.88,50.00,150.00,18361.80,7101.77,500.01,250.00,1550.09,250.00,500.01
1.2447,750.02,100.00,150.00,288729.61,7401.88,71776.88,150.00,200.00,17861.16,7602.03,1200.05,250.00,900.03,200.00,400.01
1.5447,550.01,0.00,200.00,258571.70,9403.04,73183.87,100.00,300.00,17961.29,7652.05,800.02,350.00,1750.11,100.00,350.00
1.8447,300.00,150.00,100.00,236501.90,7501.93,75696.70,50.00,150.00,16509.54,7201.82,500.01,200.00,1350.06,150.00,350.00
2.1447,300.00,0.00,200.00,288117.70,12004.95,66049.80,450.01,50.00,16359.37,7902.19,600.01,400.01,1900.13,150.00,450.01
2.4447,600.01,50.00,200.00,249719.46,11804.79,70872.45,200.00,150.00,19763.67,7151.79,500.01,350.00,1900.13,100.00,500.01
2.7447,500.01,0.00,250.00,259385.99,10403.72,73284.38,150.00,0.00,18011.35,7201.82,800.02,500.01,1850.12,50.00,450.01
3.0448,250.00,50.00,50.00,275782.67,7802.09,70872.45,50.00,250.00,16759.83,9052.87,700.02,750.02,1250.06,200.00,200.00
3.3448,500.01,0.00,150.00,281490.16,5200.93,65447.09,100.00,50.00,20164.23,6751.60,450.01,150.00,1550.09,100.00,300.00
3.6448,500.01,0.00,0.00,249007.45,14106.84,70671.48,50.00,50.00,18762.32,7051.74,700.02,200.00,1300.06,100.00,350.00
3.9448,300.00,150.00,150.00,271605.40,9803.30,67556.71,100.00,150.00,19212.92,6701.57,450.01,600.01,1900.13,50.00,550.01
4.2448,400.01,100.00,50.00,290055.54,10904.08,81125.89,200.00,250.00,17811.10,7301.87,650.01,650.01,1250.06,100.00,650.02
4.5448,350.00,50.00,200.00,280878.54,10303.65,76500.89,100.00,150.00,19863.81,7451.95,450.01,750.02,1650.10,100.00,150.00
4.8449,700.02,0.00,50.00,260607.45,7601.99,71676.39,50.00,200.00,19062.72,7501.97,350.00,350.00,1250.06,150.00,150.00
5.1449,400.01,50.00,200.00,304342.24,5901.20,70671.48,100.00,100.00,16209.19,8152.33,800.02,700.02,1500.08,150.00,250.00
5.4449,300.00,100.00,100.00,268447.75,5901.20,70972.94,150.00,150.00,19062.72,6951.69,450.01,0.00,1300.06,100.00,500.01
5.7449,650.01,0.00,50.00,262643.51,10303.65,70068.57,100.00,50.00,19062.72,8052.27,950.03,100.00,1600.09,200.00,250.00
