D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b21.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 13:46:30 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,100.00,0.00,150.00,167658.03,400.01,74289.46,0.00,0.00,16960.07,8452.50,0.00,0.00,1000.04,0.00,50.00
0.6446,0.00,50.00,50.00,165028.31,1700.10,68259.99,0.00,50.00,18111.48,7451.95,50.00,0.00,1150.05,0.00,300.00
0.9446,200.00,0.00,0.00,164927.16,1400.07,70068.57,50.00,250.00,15558.47,7101.77,50.00,0.00,1100.04,0.00,250.00
1.2447,150.00,0.00,50.00,166241.97,1000.03,73686.40,50.00,0.00,18061.42,7652.05,0.00,0.00,1100.04,50.00,50.00
1.5447,100.00,0.00,0.00,171603.53,2200.17,76701.95,50.00,50.00,18612.12,7802.13,50.00,0.00,800.02,50.00,250.00
1.8447,300.00,0.00,150.00,167658.03,900.03,71977.87,0.00,50.00,18161.54,6251.37,0.00,0.00,1200.05,50.00,100.00
2.1447,250.00,0.00,50.00,171097.64,1800.11,72178.86,0.00,50.00,18061.42,6801.62,0.00,0.00,700.02,50.00,0.00
2.4447,150.00,0.00,50.00,173728.47,1100.04,66451.63,0.00,50.00,18862.45,7652.05,100.00,0.00,1650.10,0.00,200.00
2.7447,300.00,0.00,50.00,169681.23,1500.08,73987.93,50.00,50.00,17460.67,6451.46,0.00,0.00,950.03,50.00,50.00
3.0447,250.00,0.00,50.00,167354.59,1200.05,75495.65,150.00,200.00,16509.54,7501.97,0.00,0.00,1050.04,50.00,100.00
3.3448,100.00,0.00,0.00,168264.97,1700.10,71676.39,0.00,100.00,19062.72,7552.00,150.00,0.00,1100.04,50.00,50.00
3.6448,150.00,0.00,50.00,166848.84,1700.10,63940.41,250.00,50.00,17510.73,7802.13,0.00,0.00,1050.04,150.00,150.00
3.9448,200.00,0.00,50.00,171097.64,800.02,71877.37,0.00,150.00,17911.23,6851.65,0.00,0.00,850.03,0.00,100.00
4.2448,150.00,0.00,50.00,166039.69,1400.07,70470.51,100.00,200.00,19613.46,7051.74,50.00,0.00,1850.12,50.00,250.00
4.5448,150.00,0.00,50.00,165534.00,1100.04,70771.97,250.00,150.00,19463.26,6751.60,0.00,0.00,700.02,0.00,100.00
4.8448,250.00,0.00,0.00,173020.12,1300.06,67657.18,50.00,0.00,18061.42,6901.67,0.00,0.00,1300.06,0.00,150.00
5.1449,150.00,0.00,0.00,162297.92,1500.08,73887.42,50.00,300.00,18862.45,7852.16,50.00,0.00,1050.04,50.00,150.00
5.4449,250.00,50.00,100.00,169276.57,1600.09,71173.92,0.00,100.00,17911.23,7802.13,0.00,0.00,1300.06,0.00,250.00
5.7449,100.00,0.00,50.00,168871.92,1100.04,69666.64,150.00,50.00,16509.54,6851.65,50.00,0.00,1050.04,50.00,250.00
6.0449,250.00,0.00,50.00,170591.76,1500.08,76299.84,100.00,150.00,17811.10,7451.95,50.00,0.00,1050.04,0.00,200.00
