D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b18.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 13:38:47 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3464,200.00,0.00,0.00,169883.57,1000.03,70671.48,50.00,100.00,18511.99,7552.00,0.00,0.00,1150.05,0.00,100.00
0.6464,200.00,0.00,50.00,166343.12,1100.04,73384.88,200.00,0.00,17260.43,7451.95,50.00,0.00,1100.04,50.00,150.00
0.9464,100.00,0.00,50.00,175145.25,1500.08,74088.44,50.00,100.00,19513.32,8602.59,50.00,0.00,850.03,0.00,100.00
1.2465,50.00,0.00,50.00,168568.44,1000.03,74289.46,200.00,150.00,15107.99,8302.42,50.00,0.00,1000.04,150.00,200.00
1.5465,100.00,0.00,100.00,164320.37,1200.05,72781.86,50.00,150.00,20014.02,8102.30,100.00,0.00,950.03,50.00,150.00
1.8465,150.00,0.00,0.00,170692.94,1300.06,74591.00,0.00,150.00,16759.83,9052.87,50.00,50.00,1550.09,50.00,0.00
2.1465,100.00,0.00,0.00,164118.12,2000.14,74088.44,150.00,50.00,17510.73,8402.47,150.00,0.00,1100.04,0.00,100.00
2.4465,100.00,0.00,50.00,165635.12,1600.09,66150.26,100.00,0.00,16809.89,7552.00,0.00,0.00,850.03,100.00,0.00
2.7465,100.00,0.00,0.00,167556.88,1200.05,75093.58,150.00,50.00,19613.46,7652.05,0.00,0.00,1250.06,50.00,150.00
3.0466,200.00,0.00,50.00,167152.28,1400.07,75194.10,50.00,0.00,17460.67,8002.24,0.00,0.00,1200.05,0.00,200.00
3.3466,300.00,0.00,0.00,157950.59,1300.06,68762.35,50.00,50.00,19563.39,7902.19,0.00,0.00,1300.06,50.00,100.00
3.6466,100.00,0.00,100.00,168264.97,1400.07,68460.93,50.00,150.00,16409.42,7952.22,50.00,100.00,1000.04,0.00,250.00
3.9466,150.00,50.00,50.00,172514.17,1100.04,72681.35,100.00,150.00,18011.35,8002.24,50.00,0.00,1250.06,0.00,100.00
4.2466,250.00,0.00,150.00,162297.92,1400.07,78913.75,0.00,50.00,20214.30,7151.79,150.00,0.00,1000.04,50.00,100.00
4.5466,150.00,0.00,100.00,172514.17,1200.05,78813.20,0.00,0.00,17260.43,7051.74,50.00,0.00,1450.07,0.00,100.00
4.8466,150.00,0.00,50.00,170591.76,900.03,73485.39,50.00,150.00,18311.73,7451.95,150.00,0.00,1300.06,0.00,50.00
5.1467,250.00,0.00,50.00,167152.28,800.02,76601.42,150.00,50.00,18762.32,7501.97,200.00,50.00,1350.06,0.00,200.00
5.4467,100.00,0.00,150.00,167354.59,1600.09,69767.13,0.00,100.00,17510.73,7652.05,0.00,0.00,950.03,0.00,50.00
5.7467,200.00,0.00,50.00,173020.12,2600.23,71475.40,200.00,100.00,19062.72,8752.69,0.00,0.00,1450.07,0.00,200.00
6.0467,250.00,0.00,50.00,164421.51,1300.06,72078.36,50.00,100.00,18461.93,8202.36,50.00,0.00,900.03,50.00,250.00
6.3467,300.00,0.00,0.00,165230.58,1200.05,68360.46,100.00,0.00,18361.80,7151.79,0.00,0.00,1250.06,0.00,250.00
6.6467,400.01,0.00,0.00,168264.97,1200.05,70470.51,150.00,250.00,16709.77,9002.84,100.00,50.00,850.03,0.00,100.00
6.9467,200.00,0.00,0.00,165635.12,1000.03,71877.37,100.00,50.00,17610.85,7702.08,50.00,0.00,1600.09,0.00,150.00
