D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b23.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:01:44 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,200.00,0.00,50.00,162702.39,1200.05,69767.13,100.00,50.00,17710.98,7301.87,0.00,50.00,1150.05,50.00,100.00
0.6446,150.00,0.00,0.00,166140.83,1600.09,74490.49,150.00,100.00,17360.55,8052.27,100.00,0.00,1200.05,0.00,350.00
0.9446,100.00,0.00,50.00,172817.74,1300.06,70470.51,100.00,200.00,17660.91,7902.19,50.00,0.00,900.03,0.00,150.00
1.2446,200.00,0.00,100.00,170490.60,1400.07,73284.38,300.00,100.00,16709.77,6901.67,50.00,0.00,1150.05,0.00,150.00
1.5446,100.00,0.00,50.00,167658.03,2300.18,68963.30,100.00,50.00,19513.32,6201.35,200.00,0.00,1050.04,0.00,100.00
1.8446,100.00,0.00,0.00,170490.60,1700.10,66552.09,50.00,50.00,17160.31,7351.90,100.00,0.00,1350.06,0.00,250.00
2.1446,300.00,0.00,0.00,167354.59,1900.12,72279.36,50.00,50.00,17560.79,8302.42,150.00,0.00,1000.04,50.00,150.00
2.4447,150.00,0.00,100.00,167253.43,900.03,73284.38,50.00,50.00,17210.37,7151.79,100.00,0.00,1200.05,0.00,50.00
2.7447,250.00,0.00,100.00,166140.83,1600.09,75797.22,100.00,100.00,17410.61,7752.11,0.00,0.00,1400.07,50.00,350.00
3.0447,150.00,0.00,100.00,172008.25,900.03,71676.39,100.00,50.00,16859.95,8152.33,50.00,0.00,1100.04,50.00,50.00
3.3447,250.00,0.00,0.00,168770.76,1700.10,72078.36,150.00,0.00,19513.32,8352.45,100.00,0.00,850.03,0.00,150.00
3.6447,300.00,0.00,0.00,165230.58,1700.10,70972.94,150.00,0.00,18511.99,7602.03,0.00,0.00,1150.05,50.00,100.00
3.9447,300.00,0.00,50.00,163309.12,1900.12,68963.30,50.00,100.00,17510.73,7652.05,50.00,0.00,1000.04,0.00,150.00
4.2448,300.00,0.00,100.00,165230.58,1200.05,67958.58,50.00,100.00,17260.43,7251.84,100.00,0.00,850.03,0.00,200.00
4.5448,150.00,50.00,50.00,167051.14,1100.04,73384.88,100.00,100.00,20564.80,8402.47,50.00,50.00,1150.05,0.00,0.00
4.8448,350.00,50.00,0.00,161590.14,1900.12,69365.20,50.00,50.00,19062.72,6951.69,0.00,0.00,1050.04,0.00,0.00
5.1448,100.00,0.00,0.00,167556.88,900.03,72580.85,50.00,200.00,17861.16,7001.72,50.00,0.00,1350.06,0.00,250.00
5.4448,250.00,0.00,100.00,172210.62,1900.12,68259.99,50.00,50.00,18011.35,6901.67,50.00,0.00,650.01,0.00,150.00
5.7448,200.00,0.00,50.00,163208.00,1100.04,70972.94,100.00,50.00,17510.73,8452.50,0.00,0.00,1400.07,100.00,50.00
6.0448,50.00,50.00,50.00,177473.14,1800.11,65447.09,50.00,200.00,18011.35,7201.82,0.00,0.00,1100.04,0.00,0.00
6.3449,150.00,0.00,0.00,168669.60,1200.05,72078.36,150.00,100.00,19363.12,7201.82,100.00,0.00,800.02,0.00,200.00
6.6449,300.00,0.00,50.00,173627.26,1000.03,77606.74,0.00,100.00,17510.73,6951.69,0.00,0.00,950.03,0.00,300.00
6.9449,200.00,0.00,0.00,165028.31,1700.10,72982.86,50.00,100.00,17010.13,7501.97,0.00,0.00,1200.05,50.00,200.00
7.2449,200.00,0.00,150.00,170288.26,1500.08,66451.63,0.00,100.00,17010.13,7752.11,50.00,0.00,1100.04,0.00,100.00
7.5449,150.00,0.00,50.00,168467.29,1700.10,71776.88,0.00,100.00,18311.73,6801.62,0.00,0.00,1000.04,0.00,100.00
7.8449,200.00,0.00,50.00,162500.16,1800.11,75998.27,0.00,100.00,18261.67,7852.16,0.00,0.00,1450.07,0.00,150.00
8.1449,100.00,0.00,0.00,164927.16,1600.09,67456.25,100.00,100.00,16910.01,6601.53,50.00,0.00,1050.04,0.00,0.00
8.4450,200.00,0.00,0.00,156535.46,1500.08,76400.37,50.00,100.00,18461.93,7151.79,100.00,0.00,1150.05,50.00,150.00
8.7450,150.00,0.00,100.00,171502.36,900.03,140879.79,50.00,50.00,17360.55,7752.11,0.00,0.00,1250.06,0.00,100.00
9.0450,150.00,0.00,50.00,171704.71,1600.09,68059.05,0.00,100.00,17761.04,6551.50,50.00,0.00,850.03,50.00,300.00
9.3450,200.00,0.00,150.00,172514.17,1400.07,70269.53,50.00,150.00,17761.04,7051.74,50.00,0.00,1000.04,0.00,200.00
9.6450,50.00,0.00,0.00,163005.75,1100.04,73284.38,0.00,0.00,17961.29,7852.16,50.00,0.00,1300.06,50.00,100.00
9.9450,0.00,0.00,150.00,172817.74,1700.10,75797.22,200.00,150.00,17610.85,8352.45,150.00,0.00,950.03,0.00,50.00
10.2451,100.00,0.00,50.00,167354.59,1300.06,68159.52,0.00,50.00,17160.31,8252.39,50.00,0.00,1100.04,50.00,50.00
10.5451,250.00,0.00,50.00,164421.51,1700.10,67255.32,50.00,0.00,17961.29,7902.19,50.00,0.00,1150.05,50.00,150.00
10.8451,100.00,0.00,100.00,168568.44,1900.12,71173.92,100.00,100.00,17610.85,7101.77,0.00,0.00,1000.04,0.00,150.00
11.1451,100.00,0.00,50.00,169276.57,700.02,69164.25,100.00,50.00,17911.23,7952.22,0.00,0.00,1300.06,0.00,300.00
11.4451,100.00,0.00,0.00,172514.17,1500.08,74490.49,0.00,0.00,17710.98,6601.53,50.00,0.00,900.03,0.00,0.00
11.7451,200.00,0.00,0.00,171502.36,1700.10,67958.58,50.00,50.00,18111.48,7552.00,50.00,0.00,800.02,0.00,150.00
12.0451,150.00,0.00,50.00,165230.58,1600.09,70370.02,50.00,200.00,17210.37,6951.69,100.00,0.00,700.02,0.00,50.00
12.3452,200.00,0.00,0.00,172311.80,1300.06,72279.36,50.00,100.00,17961.29,6351.41,0.00,50.00,1100.04,0.00,50.00
12.6452,0.00,0.00,50.00,168973.08,1300.06,71173.92,0.00,100.00,18111.48,7301.87,50.00,0.00,1200.05,50.00,100.00
12.9452,300.00,50.00,0.00,172109.44,1700.10,69767.13,100.00,50.00,18161.54,8802.72,100.00,0.00,800.02,0.00,150.00
13.2452,50.00,0.00,0.00,164219.25,1800.11,71776.88,0.00,50.00,17961.29,9753.33,50.00,0.00,1400.07,0.00,150.00
13.5452,200.00,0.00,50.00,165129.44,1600.09,75294.62,150.00,100.00,17911.23,7451.95,0.00,0.00,1000.04,0.00,150.00
13.8452,150.00,0.00,50.00,168163.82,1100.04,71173.92,100.00,100.00,16709.77,6901.67,50.00,0.00,1150.05,0.00,250.00
14.1452,250.00,0.00,50.00,164421.51,1000.03,70771.97,50.00,100.00,19413.19,6951.69,50.00,50.00,1300.06,0.00,150.00
14.4453,200.00,0.00,250.00,167759.19,1000.03,76802.48,0.00,100.00,18261.67,7752.11,50.00,0.00,900.03,0.00,100.00
14.7453,50.00,0.00,50.00,171704.71,2300.18,68963.30,50.00,200.00,15808.75,6651.55,0.00,0.00,750.02,50.00,150.00
15.0453,200.00,0.00,100.00,170490.60,1700.10,74289.46,200.00,150.00,18712.25,8152.33,0.00,50.00,750.02,0.00,50.00
15.3453,250.00,0.00,0.00,165432.85,1200.05,68059.05,100.00,100.00,16459.48,7101.77,50.00,0.00,950.03,0.00,100.00
15.6453,250.00,50.00,0.00,161590.14,2000.14,65647.99,0.00,50.00,20114.16,6451.46,50.00,50.00,1050.04,100.00,50.00
15.9453,100.00,0.00,50.00,168062.66,1900.12,67054.39,0.00,150.00,17811.10,7101.77,0.00,0.00,1050.04,0.00,250.00
16.2454,300.00,0.00,0.00,157344.09,1600.09,64543.05,0.00,250.00,16609.65,7552.00,50.00,50.00,750.02,0.00,50.00
16.5454,100.00,0.00,0.00,157141.93,1300.06,68862.82,50.00,100.00,18411.86,8052.27,0.00,0.00,1050.04,0.00,150.00
16.8454,50.00,0.00,0.00,161387.92,2000.14,69666.64,150.00,100.00,17861.16,7602.03,50.00,0.00,1350.06,0.00,150.00
17.1454,100.00,0.00,50.00,168163.82,1600.09,72078.36,0.00,50.00,16659.71,8002.24,200.00,0.00,950.03,0.00,150.00
17.4454,250.00,0.00,50.00,167961.50,900.03,68259.99,50.00,200.00,16609.65,8352.45,0.00,0.00,1450.07,0.00,50.00
17.7454,100.00,0.00,0.00,163915.87,800.02,68561.40,0.00,100.00,16759.83,7602.03,0.00,0.00,1350.06,0.00,150.00
18.0455,200.00,0.00,0.00,170692.94,2200.17,76299.84,150.00,200.00,16559.60,7401.92,100.00,0.00,1150.05,0.00,300.00
18.3455,150.00,0.00,0.00,167759.19,1600.09,71073.43,100.00,100.00,18311.73,6401.44,0.00,0.00,800.02,50.00,250.00
18.6455,150.00,0.00,0.00,159264.77,800.02,68963.30,0.00,0.00,17010.13,5651.12,0.00,0.00,750.02,0.00,200.00
18.9455,100.00,0.00,0.00,171401.17,1100.04,67355.79,50.00,100.00,17360.55,7852.16,0.00,0.00,1200.05,100.00,100.00
19.2455,50.00,0.00,0.00,166848.84,1600.09,70068.57,150.00,50.00,17811.10,8802.72,50.00,0.00,1550.09,0.00,50.00
19.5455,100.00,0.00,50.00,168163.82,1600.09,66351.17,0.00,100.00,18862.45,8302.42,50.00,50.00,1100.04,0.00,150.00
19.8455,100.00,0.00,50.00,168062.66,2500.21,72480.36,100.00,150.00,17410.61,6801.62,50.00,0.00,750.02,0.00,150.00
20.1455,200.00,0.00,50.00,161489.03,2400.20,68259.99,50.00,50.00,18562.06,8052.27,100.00,0.00,1100.04,0.00,50.00
20.4456,200.00,0.00,0.00,166140.83,1200.05,69063.77,0.00,200.00,17360.55,7652.05,0.00,0.00,1850.12,0.00,0.00
20.7456,150.00,0.00,50.00,169984.74,1200.05,70470.51,50.00,100.00,17210.37,8152.33,100.00,0.00,1200.05,0.00,150.00
21.0456,200.00,0.00,0.00,169377.73,1800.11,66753.01,0.00,100.00,18211.61,6851.65,0.00,0.00,1150.05,0.00,250.00
21.3456,200.00,0.00,100.00,163612.49,1900.12,70068.57,50.00,50.00,17210.37,8052.27,100.00,0.00,1050.04,50.00,50.00
21.6456,150.00,0.00,50.00,171401.17,800.02,69063.77,0.00,50.00,17911.23,7301.87,50.00,0.00,950.03,0.00,100.00
21.9456,250.00,0.00,150.00,169478.89,2200.17,72279.36,100.00,0.00,17811.10,7351.90,50.00,0.00,900.03,50.00,50.00
22.2457,0.00,0.00,50.00,164219.25,1400.07,73987.93,100.00,100.00,17961.29,7802.13,50.00,0.00,1050.04,0.00,100.00
22.5457,300.00,0.00,50.00,162399.05,900.03,69666.64,100.00,100.00,18562.06,7902.19,100.00,0.00,1000.04,0.00,50.00
22.8457,150.00,0.00,0.00,172514.17,900.03,63538.65,50.00,200.00,16509.54,7702.08,100.00,0.00,1300.06,0.00,50.00
23.1457,100.00,0.00,0.00,163612.49,1300.06,64643.51,0.00,250.00,18712.25,7051.74,150.00,0.00,800.02,0.00,250.00
23.4457,50.00,0.00,50.00,168467.29,1600.09,69465.68,0.00,0.00,15358.26,8802.72,0.00,0.00,600.01,100.00,0.00
