C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a16.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 12:05:27 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
3.3324,0.00,0.00,8302.27,0.00,5801.12,102900.43,2650.23,11004.04,1600.09,0.00,2000.14,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6294,0.00,0.00,9002.67,0.00,6001.19,105669.51,3300.36,15007.51,2200.16,0.00,2800.26,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00
3.9265,0.00,0.00,8302.27,0.00,5200.90,101339.90,3300.36,9202.83,1800.11,0.00,1800.11,400.01,0.00,0.00,0.00,3550.43,400.01,0.00,100.00,0.00,0.00,0.00,0.00,16.67,0.00
4.2235,0.00,0.00,8102.17,0.00,6401.36,104209.39,3000.30,8602.47,1200.05,0.00,2000.14,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5205,0.00,0.00,7201.71,0.00,4600.70,108539.82,3900.51,11204.19,2200.16,0.00,1800.11,400.01,0.00,0.00,0.00,2650.24,200.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,200.00
4.8175,0.00,0.00,7601.91,0.00,5400.97,103001.11,3600.43,9803.21,2800.26,0.00,3000.30,200.00,200.00,0.00,0.00,3700.47,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1146,0.00,0.00,7701.96,0.00,4600.70,103856.96,3900.51,13606.18,1800.11,0.00,1000.03,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4116,0.00,0.00,9502.98,0.00,4000.53,103957.65,3850.49,10203.47,2600.23,0.00,2600.23,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
5.7086,0.00,0.00,8002.11,0.00,5000.83,104813.56,3100.32,10003.34,4400.65,0.00,3200.35,200.00,0.00,0.00,200.00,2850.28,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
6.0056,0.00,0.00,5901.15,0.00,6001.19,104561.82,2950.29,14607.12,3000.30,0.00,1800.11,400.01,0.00,0.00,0.00,3050.32,0.00,0.00,100.00,200.00,0.00,0.00,0.00,16.67,0.00
6.3027,0.00,0.00,8902.62,0.00,4800.76,104561.82,2800.26,14006.54,2200.16,0.00,3000.30,200.00,0.00,0.00,200.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5997,0.00,0.00,8102.17,0.00,4600.70,101994.30,4400.64,15407.92,1400.07,0.00,2800.26,400.01,0.00,0.00,200.00,3400.40,200.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
6.8967,0.00,0.00,9102.73,0.00,4800.76,96105.74,4250.60,13606.18,1600.09,0.00,2600.23,400.01,0.00,0.00,0.00,3100.33,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
7.1937,0.00,0.00,9402.92,0.00,5601.04,103806.62,3100.32,12004.81,2000.13,0.00,2600.23,0.00,0.00,0.00,600.01,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
7.4908,0.00,0.00,8102.17,0.00,6601.44,103353.52,3600.43,10403.61,1800.11,0.00,2800.26,200.00,0.00,0.00,200.00,2600.23,0.00,0.00,50.00,0.00,0.00,0.00,0.00,33.33,0.00
7.7878,0.00,200.00,8002.11,0.00,6401.36,105367.41,3250.35,12605.30,3400.39,0.00,1800.11,0.00,0.00,0.00,200.00,3150.34,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0848,0.00,0.00,8602.44,0.00,5000.83,102145.31,2800.26,10003.34,2000.13,0.00,2600.23,0.00,0.00,0.00,200.00,3300.37,0.00,0.00,50.00,400.01,0.00,0.00,0.00,16.67,0.00
8.3818,0.00,0.00,7401.81,0.00,3600.43,105166.00,3300.36,10403.61,1800.11,0.00,3200.35,200.00,0.00,0.00,600.01,2350.19,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6789,0.00,0.00,8202.22,0.00,3800.48,109446.35,4100.56,9202.83,2400.19,0.00,2200.16,200.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,8902.62,0.00,4400.64,105216.36,3900.51,9603.08,800.02,0.00,3600.44,400.01,0.00,0.00,200.00,3300.37,0.00,0.00,50.00,200.00,200.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,7802.01,0.00,3800.48,108288.01,3250.35,11004.04,3200.34,0.00,1600.09,0.00,0.00,0.00,200.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
9.5699,0.00,0.00,9703.11,0.00,5200.90,102346.67,3800.48,11604.49,2000.13,0.00,2400.19,400.01,0.00,0.00,200.00,2350.19,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
9.8670,0.00,0.00,7501.86,0.00,5000.83,103907.31,3700.46,11804.65,1800.11,0.00,1600.09,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
10.1640,0.00,0.00,10003.30,0.00,4400.64,106374.45,3100.32,9002.70,2200.16,0.00,2400.19,0.00,0.00,0.00,400.01,2550.22,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,6801.53,0.00,4000.53,107431.91,3450.40,14807.31,1000.03,0.00,2400.19,400.01,0.00,0.00,0.00,2700.25,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
10.7580,0.00,0.00,7101.66,0.00,5000.83,108388.75,4100.56,11804.65,3000.30,0.00,1800.11,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.0551,200.00,0.00,7902.06,0.00,5000.83,102195.65,3550.42,12805.47,2600.23,0.00,1600.09,200.00,0.00,0.00,200.00,3500.42,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,7301.76,0.00,5000.83,108086.58,3700.46,11204.19,3200.34,0.00,3400.39,0.00,0.00,0.00,200.00,2100.15,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
11.6491,0.00,0.00,7201.71,0.00,6201.27,101641.93,3400.38,12204.97,4000.54,0.00,2800.26,0.00,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,6101.23,0.00,5400.97,108086.58,3200.34,11204.19,1600.09,0.00,3200.35,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
12.2432,0.00,0.00,8102.17,0.00,6401.36,104561.82,3350.37,12805.47,2400.19,0.00,2200.16,0.00,0.00,0.00,400.01,2900.29,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
12.5402,0.00,0.00,7401.81,0.00,2400.19,105065.31,4050.55,11204.19,1600.09,0.00,3800.49,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,8002.11,0.00,3800.48,108640.54,3450.40,10603.75,2600.23,0.00,2200.16,400.01,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,7501.86,0.00,4000.53,111309.94,2850.27,11204.19,1000.03,0.00,3200.35,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,400.01,200.00,0.00,0.00,0.00,0.00
13.4313,0.00,0.00,7201.71,0.00,4400.64,114332.46,3050.31,9603.08,2000.13,0.00,1400.07,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
13.7283,0.00,0.00,6901.57,0.00,6001.19,103756.27,3300.36,11404.34,2600.23,0.00,2400.19,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,100.00,200.00,0.00,0.00,0.00,16.67,0.00
14.0253,0.00,0.00,7501.86,0.00,5200.90,105065.31,3350.37,13406.00,2800.26,0.00,800.02,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
14.3223,0.00,0.00,7701.96,0.00,6401.36,100685.53,2900.28,10403.61,2200.16,0.00,3200.35,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,100.00,0.00,0.00,0.00,0.00,16.67,0.00
14.6194,0.00,0.00,6801.53,0.00,5000.83,107834.78,3100.32,11204.19,1800.11,0.00,2600.23,0.00,0.00,0.00,0.00,3800.50,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,200.00
14.9164,0.00,0.00,9402.92,0.00,7802.02,108741.27,4350.63,11204.19,1200.05,0.00,2800.26,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
15.2134,0.00,0.00,9202.79,0.00,2800.26,107331.20,3550.42,6601.45,1400.07,0.00,2000.14,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00
15.5104,0.00,0.00,9402.92,0.00,5000.83,100081.52,3550.42,11804.65,3600.43,0.00,2800.26,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
15.8075,0.00,0.00,7501.86,0.00,6601.44,100735.86,3300.36,9603.08,1000.03,0.00,2400.19,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
16.1045,0.00,0.00,7601.91,0.00,4600.70,109043.44,3200.34,9202.83,2400.19,0.00,1200.05,400.01,0.00,0.00,0.00,4050.56,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,9603.04,0.00,5801.12,104259.73,3200.34,11004.04,1600.09,0.00,2000.14,200.00,0.00,0.00,0.00,3650.46,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
16.6985,0.00,0.00,7201.71,0.00,5400.97,98722.60,3150.33,11404.34,2400.19,0.00,2600.23,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.9956,0.00,0.00,9402.92,0.00,4400.64,100836.54,3200.34,12605.30,3200.34,0.00,3400.39,0.00,0.00,0.00,200.00,3700.47,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
17.2926,0.00,0.00,7001.62,0.00,3400.38,110352.93,2950.29,10803.89,1800.11,0.00,2800.26,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5896,0.00,0.00,8702.50,0.00,6601.44,99829.86,3600.43,13806.36,2000.13,0.00,2800.26,400.01,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
17.8866,0.00,0.00,9202.79,0.00,4800.76,106122.68,3250.35,11804.65,2600.23,0.00,1200.05,400.01,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.1837,0.00,0.00,7301.76,0.00,5400.97,102145.31,3550.42,7802.03,2000.13,0.00,2200.16,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
18.4807,0.00,0.00,8702.50,0.00,4400.64,102195.65,2400.19,12605.30,2600.23,0.00,3800.49,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,7601.91,0.00,5601.04,105417.75,3600.43,10203.47,2600.23,0.00,2400.19,600.01,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
19.0747,0.00,0.00,8102.17,0.00,5200.90,103051.46,3500.41,10603.75,600.01,0.00,1800.11,600.01,0.00,0.00,400.01,3300.37,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
19.3718,0.00,0.00,7401.81,0.00,3000.30,105266.70,3200.34,11204.19,2200.16,0.00,3600.44,0.00,0.00,0.00,200.00,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
19.6688,0.00,0.00,7601.91,0.00,6001.19,102648.72,4100.56,10803.89,1000.03,0.00,1800.11,400.01,0.00,0.00,0.00,3100.33,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
19.9658,0.00,0.00,7501.86,0.00,4000.53,100937.21,3250.35,10403.61,3000.30,0.00,2200.16,0.00,0.00,0.00,0.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,7001.62,0.00,6001.19,103152.14,3650.44,11604.49,2600.23,0.00,2400.19,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
20.5599,0.00,0.00,9603.04,0.00,5000.83,107079.42,3300.36,13005.64,1400.07,0.00,2200.16,600.01,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
20.8569,0.00,0.00,7001.62,0.00,6601.44,109093.80,4650.72,10003.34,3200.34,0.00,1200.05,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
21.1539,0.00,0.00,8902.62,0.00,5000.83,104712.87,4650.72,11004.04,3200.34,0.00,1800.11,200.00,0.00,0.00,0.00,3250.36,400.01,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
21.4509,0.00,0.00,7701.96,0.00,4200.58,106877.99,3900.51,12004.81,2200.16,0.00,2000.14,0.00,0.00,0.00,400.01,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.7480,0.00,0.00,6701.48,0.00,4200.58,106223.39,3500.41,11604.49,2400.19,0.00,1600.09,200.00,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0450,0.00,0.00,8002.11,0.00,4600.70,103051.46,4850.78,11404.34,3200.34,0.00,2400.19,0.00,0.00,0.00,200.00,3400.40,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
22.3420,0.00,200.00,9102.73,0.00,4800.76,104310.08,3100.32,15608.13,2000.13,0.00,1800.11,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
22.6390,0.00,0.00,8402.33,0.00,5400.97,104612.16,2800.26,11404.34,2000.13,0.00,2600.23,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.9361,0.00,0.00,7001.62,0.00,4400.64,102749.40,2900.28,14406.92,3000.30,0.00,2600.23,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
23.2331,0.00,0.00,10003.30,0.00,5801.12,100584.86,3750.47,11804.65,1200.05,0.00,3400.39,0.00,0.00,0.00,200.00,2850.28,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,8302.27,0.00,3400.38,105870.92,3700.46,12405.13,2000.13,0.00,2600.23,0.00,0.00,0.00,200.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
23.8271,0.00,0.00,8402.33,0.00,7601.91,104209.39,3800.48,11204.19,1800.11,0.00,1800.11,400.01,0.00,0.00,200.00,2600.23,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
24.1242,0.00,0.00,7001.62,0.00,5400.97,101843.28,3000.30,11404.34,3000.30,0.00,2200.16,200.00,0.00,0.00,400.01,3750.48,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
24.4212,0.00,0.00,6401.35,0.00,4000.53,108237.66,4600.70,12204.97,1400.07,0.00,2200.16,200.00,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
24.7182,0.00,0.00,7501.86,0.00,5000.83,99427.21,3100.32,13005.64,3400.39,0.00,2400.19,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,7601.91,0.00,5801.12,106928.36,4150.57,12405.13,3200.34,0.00,3200.35,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
25.3123,0.00,0.00,7301.76,0.00,4600.70,101893.62,3600.43,11604.49,1400.07,0.00,2400.19,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.6093,0.00,0.00,8502.38,0.00,4400.64,102346.67,2900.28,10803.89,1600.09,0.00,2800.26,200.00,0.00,0.00,0.00,2600.23,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.9063,200.00,0.00,6301.31,0.00,3000.30,99829.86,3600.43,10603.75,1000.03,0.00,3000.30,400.01,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.2033,0.00,0.00,8302.27,0.00,4200.58,105820.57,3600.43,13005.64,2200.16,0.00,1200.05,200.00,0.00,0.00,200.00,2450.21,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
26.5004,0.00,0.00,9402.92,0.00,2800.26,105921.28,3100.32,10603.75,1200.05,0.00,1600.09,400.01,0.00,0.00,0.00,2850.28,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
26.7974,0.00,0.00,7001.62,0.00,3800.48,107331.20,3300.36,12004.81,1400.07,0.00,2000.14,0.00,0.00,200.00,200.00,3900.52,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,7601.91,0.00,4600.70,101692.27,3450.40,15407.92,1200.05,0.00,2000.14,0.00,0.00,0.00,0.00,3600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.3914,0.00,0.00,9502.98,0.00,9002.68,104863.90,3850.49,14807.31,1200.05,0.00,3800.49,0.00,0.00,0.00,200.00,2450.21,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
27.6885,0.00,0.00,7301.76,0.00,5801.12,105619.17,2950.29,10803.89,2600.23,0.00,1400.07,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
27.9855,0.00,0.00,7001.62,0.00,7201.72,106273.74,3600.43,9803.21,1800.11,0.00,2000.14,600.01,0.00,0.00,200.00,2800.27,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00
28.2825,0.00,0.00,6601.44,0.00,5601.04,106777.28,3650.44,14206.73,3000.30,0.00,2800.26,400.01,0.00,0.00,0.00,3100.33,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,7802.01,0.00,5000.83,104360.42,2700.24,13205.82,1600.09,0.00,1800.11,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,100.00,0.00,0.00,0.00,0.00,16.67,0.00
28.8766,0.00,0.00,7902.06,0.00,4400.64,103554.90,3400.38,11204.19,1600.09,0.00,1400.07,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
29.1736,0.00,0.00,8402.33,0.00,4400.64,102195.65,4000.53,9803.21,2200.16,0.00,2400.19,800.02,0.00,0.00,0.00,3150.34,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,7401.81,0.00,5801.12,105317.05,3450.40,11604.49,2800.26,0.00,2800.26,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,100.00,200.00,0.00,0.00,0.00,16.67,0.00
29.7676,0.00,0.00,7201.71,0.00,5000.83,102749.40,2750.25,14206.73,2200.16,0.00,2000.14,600.01,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.0647,0.00,0.00,8602.44,0.00,5801.12,98923.91,2550.22,13205.82,3400.39,0.00,2600.23,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.3617,0.00,0.00,7401.81,0.00,3600.43,107633.35,2950.29,13005.64,1800.11,0.00,2000.14,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,5400.96,0.00,6201.27,107734.07,4050.55,10803.89,3200.34,0.00,2000.14,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,0.00,7701.96,0.00,5601.04,106827.64,3750.47,12605.30,2200.16,0.00,3600.44,200.00,0.00,0.00,200.00,3400.40,0.00,0.00,50.00,0.00,200.00,0.00,0.00,0.00,0.00
31.2528,0.00,0.00,9502.98,0.00,5400.97,102296.33,3000.30,9202.83,1200.05,0.00,2600.23,400.01,0.00,0.00,200.00,2600.23,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
31.5498,0.00,0.00,7701.96,0.00,4800.76,101339.90,3100.32,8802.58,2200.16,0.00,3400.39,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
31.8468,0.00,0.00,7501.86,0.00,3200.34,101188.89,3300.36,9002.70,2600.23,0.00,800.02,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,50.00,200.00,0.00,0.00,0.00,33.33,0.00
32.1438,0.00,0.00,7802.01,0.00,4400.64,105669.51,3950.52,13406.00,3400.39,0.00,2400.19,400.01,0.00,0.00,600.01,2850.28,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
32.4409,0.00,0.00,6801.53,0.00,5400.97,107381.57,3450.40,9603.08,1200.05,0.00,1600.09,0.00,0.00,200.00,0.00,2850.28,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
32.7379,0.00,0.00,9903.24,0.00,7201.72,105468.10,3650.44,12805.47,2200.16,0.00,3800.49,200.00,0.00,0.00,200.00,3200.35,0.00,0.00,100.00,400.01,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,0.00,8902.62,0.00,5601.04,105014.95,3700.46,9202.83,1400.07,0.00,2800.26,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.3319,0.00,0.00,7201.71,0.00,3000.30,101893.62,3500.41,14807.31,3000.30,0.00,2800.26,600.01,0.00,0.00,200.00,3650.46,0.00,0.00,0.00,400.01,0.00,0.00,200.00,16.67,0.00
33.6290,0.00,0.00,9603.04,0.00,4400.64,111410.67,3050.31,12004.81,2200.16,0.00,800.02,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
33.9260,0.00,0.00,7001.62,0.00,5200.90,104712.87,4250.60,12405.13,800.02,0.00,2400.19,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,6801.53,0.00,4000.53,105518.46,3600.43,10403.61,2000.13,0.00,1400.07,400.01,0.00,200.00,200.00,2250.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.5200,0.00,0.00,7201.71,0.00,5000.83,106324.10,3300.36,12204.97,2000.13,0.00,3200.35,0.00,0.00,200.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.8171,0.00,0.00,8402.33,0.00,3600.43,103705.93,2850.27,15007.51,2800.26,0.00,2000.14,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,800.02,0.00,0.00,0.00,0.00,200.00
35.1141,0.00,0.00,8802.56,0.00,5400.97,103353.52,3200.34,12004.81,2400.19,0.00,2800.26,600.01,0.00,0.00,0.00,3200.35,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,0.00,8802.56,0.00,5801.12,101943.96,3400.38,13005.64,1800.11,0.00,1400.07,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
