D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_a03.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 11:01:00 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,250.00,0.00,0.00,236298.66,5000.86,70872.45,150.00,50.00,13956.82,11004.24,450.01,200.00,1650.10,50.00,700.02
0.6449,450.01,50.00,50.00,222483.91,9603.17,73485.39,250.00,200.00,13256.15,10453.83,400.01,450.01,1700.10,200.00,450.01
0.9449,250.00,0.00,100.00,214262.21,5601.08,69666.64,100.00,100.00,15958.91,9953.47,250.00,100.00,1350.06,100.00,500.01
1.2450,250.00,0.00,50.00,276292.19,6101.28,71173.92,250.00,100.00,14006.87,11354.52,500.01,200.00,1550.09,100.00,700.02
1.5450,450.01,0.00,200.00,260403.88,6701.54,70068.57,100.00,150.00,15107.99,11454.60,350.00,150.00,1250.06,150.00,600.01
1.8450,500.01,0.00,0.00,254094.04,4200.61,72480.36,250.00,100.00,15358.26,11054.28,100.00,150.00,1450.07,100.00,450.01
2.1450,300.00,0.00,100.00,279349.61,5501.04,69063.77,100.00,150.00,15808.75,11304.48,450.01,250.00,1350.06,200.00,550.01
2.4450,350.00,0.00,150.00,256129.17,4400.67,71274.41,150.00,200.00,15558.47,11704.80,350.00,250.00,900.03,150.00,650.02
2.7450,300.00,50.00,200.00,285976.17,4700.76,77506.20,100.00,200.00,13856.72,12805.75,650.01,100.00,1250.06,0.00,350.00
3.0450,550.01,0.00,100.00,256434.47,5801.16,71877.37,50.00,150.00,13055.97,10103.58,250.00,350.00,2600.24,100.00,500.01
3.3451,400.01,50.00,100.00,258469.95,6401.41,69465.68,50.00,0.00,14757.62,11754.84,400.01,150.00,1250.06,300.00,450.01
3.6451,450.01,0.00,50.00,239856.01,6001.24,69465.68,250.00,250.00,14407.26,11804.88,200.00,0.00,1400.07,50.00,800.02
3.9451,300.00,0.00,150.00,303831.79,6001.24,70671.48,100.00,150.00,13956.82,10804.09,450.01,350.00,1850.12,0.00,450.01
4.2451,500.01,0.00,100.00,234469.48,5901.20,69968.08,200.00,350.00,14407.26,10854.13,300.00,100.00,1750.11,50.00,350.00
4.5451,300.00,0.00,150.00,234672.71,5000.86,67255.32,150.00,150.00,14807.67,9753.33,150.00,300.00,1500.08,100.00,550.01
4.8451,1400.07,0.00,150.00,231726.17,2900.29,66853.47,200.00,50.00,14056.92,11854.93,250.00,100.00,1400.07,250.00,500.01
5.1452,450.01,0.00,100.00,219336.79,4400.67,69968.08,150.00,100.00,14357.21,11604.72,300.00,100.00,1700.10,150.00,750.02
5.4452,750.02,0.00,200.00,278126.56,4300.64,70671.48,0.00,100.00,13556.43,11654.76,100.00,250.00,1300.06,50.00,550.01
5.7452,350.00,0.00,100.00,229491.24,4100.58,73887.42,150.00,200.00,14457.32,10754.05,250.00,300.00,1300.06,150.00,700.02
6.0452,300.00,100.00,200.00,245752.95,8802.66,73083.37,250.00,250.00,15208.09,11504.64,150.00,200.00,1500.08,50.00,400.01
6.3452,300.00,50.00,50.00,214668.12,4400.67,72178.86,100.00,100.00,15658.58,10904.17,250.00,200.00,1700.10,200.00,750.02
6.6452,350.00,0.00,200.00,232132.54,8902.72,68561.40,50.00,50.00,15758.69,11154.36,350.00,50.00,1500.08,350.00,400.01
6.9453,450.01,0.00,150.00,209493.68,5000.86,66451.63,100.00,100.00,14056.92,12055.09,150.00,250.00,1300.06,50.00,500.01
7.2453,350.00,50.00,200.00,203712.66,5501.04,70370.02,100.00,50.00,13556.43,10804.09,650.01,50.00,2050.15,100.00,450.01
7.5453,300.00,50.00,100.00,249109.16,5100.89,66853.47,250.00,50.00,13906.77,11404.56,250.00,150.00,1600.09,150.00,750.02
7.8453,350.00,0.00,50.00,243414.21,8402.43,71776.88,100.00,450.01,14106.97,11454.60,300.00,150.00,1400.07,150.00,700.02
8.1453,400.01,0.00,50.00,242600.83,4200.61,72379.86,100.00,150.00,14657.52,12505.48,450.01,100.00,1700.10,50.00,600.01
8.4453,100.00,50.00,150.00,212537.23,4200.61,74691.52,150.00,100.00,14907.78,10954.21,300.00,50.00,1350.06,100.00,650.02
8.7453,250.00,50.00,100.00,203915.47,6901.64,69264.73,300.00,150.00,13706.58,10603.94,100.00,100.00,1350.06,150.00,400.01
9.0454,250.00,0.00,100.00,221468.65,3900.52,69566.16,250.00,150.00,14357.21,10854.13,50.00,250.00,1200.05,100.00,500.01
9.3454,100.00,50.00,150.00,218017.24,4000.55,69264.73,100.00,150.00,15158.04,11254.44,50.00,200.00,1150.05,50.00,700.02
9.6454,200.00,0.00,200.00,238941.16,6901.64,75093.58,150.00,200.00,12255.26,11504.64,400.01,50.00,1350.06,250.00,750.02
9.9454,300.00,0.00,150.00,224413.13,5701.12,70872.45,50.00,100.00,14957.83,10153.61,550.01,400.01,1350.06,100.00,450.01
10.2454,350.00,0.00,150.00,224210.06,5701.12,71073.43,150.00,50.00,13206.11,10553.90,150.00,300.00,1700.10,50.00,200.00
10.5454,450.01,0.00,100.00,233554.98,4100.58,69968.08,350.00,250.00,15258.15,11154.36,100.00,0.00,1800.11,50.00,450.01
10.8454,200.00,0.00,150.00,218220.24,4300.64,70370.02,200.00,150.00,14657.52,10453.83,450.01,250.00,1500.08,50.00,550.01
11.1455,250.00,0.00,50.00,257655.71,4300.64,68561.40,150.00,0.00,13856.72,11304.48,250.00,0.00,1600.09,150.00,600.01
11.4455,450.01,0.00,100.00,245651.25,5300.97,64241.72,150.00,50.00,14106.97,9152.94,300.00,50.00,1500.08,150.00,450.01
