C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a03.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 10:10:22 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
99.8655,0.00,0.00,9202.79,0.00,6201.27,190649.44,4750.75,16408.98,5400.98,0.00,3600.44,600.01,0.00,0.00,600.01,3700.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,200.00
100.1626,0.00,0.00,11704.52,0.00,8002.12,203009.45,5701.08,18211.06,2200.16,0.00,4800.78,200.00,0.00,0.00,200.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
100.4596,0.00,0.00,8102.17,0.00,7401.82,196828.19,4900.80,14807.31,3400.39,0.00,2400.19,800.02,0.00,0.00,0.00,4600.73,0.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
100.7566,0.00,0.00,12405.08,0.00,10003.31,193434.62,5050.85,17810.58,2400.19,0.00,2200.16,0.00,0.00,0.00,200.00,2800.27,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
101.0536,0.00,0.00,10303.50,0.00,9002.68,193080.11,3750.47,17610.34,3400.39,0.00,3200.35,0.00,0.00,0.00,0.00,4200.61,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
101.3507,0.00,0.00,8502.38,0.00,6401.36,196321.63,4600.70,16408.98,3800.48,0.00,2600.23,200.00,0.00,0.00,0.00,4150.59,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
101.6477,0.00,0.00,10603.71,0.00,8602.45,199361.19,4850.78,19813.09,3000.30,0.00,3200.35,200.00,0.00,0.00,200.00,3700.47,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
101.9447,200.00,0.00,10003.30,0.00,9202.81,202198.66,4050.55,19012.05,2400.19,0.00,1600.09,400.01,0.00,0.00,0.00,4300.63,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
102.2417,0.00,0.00,8602.44,0.00,7802.02,196270.97,3700.46,15207.71,2800.26,0.00,2200.16,400.01,0.00,0.00,200.00,4900.82,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
102.5388,0.00,0.00,10103.37,0.00,9002.68,195916.41,3950.52,19212.31,1800.11,0.00,3400.39,400.01,0.00,0.00,200.00,3900.52,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
102.8358,0.00,0.00,7902.06,0.00,6801.53,198753.22,4700.74,22216.46,4000.54,0.00,2400.19,400.01,0.00,0.00,400.01,3750.48,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
103.1328,0.00,0.00,9302.85,0.00,7401.82,208990.45,4100.56,16809.42,2400.19,0.00,4000.54,600.01,0.00,0.00,200.00,3600.45,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
103.4298,0.00,0.00,10003.30,0.00,7001.62,193890.43,4950.82,16809.42,2000.13,0.00,4400.65,200.00,0.00,0.00,0.00,3900.52,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
103.7269,0.00,0.00,9502.98,0.00,7201.72,199614.51,4450.66,18411.30,3200.34,0.00,2800.26,200.00,0.00,0.00,0.00,3550.43,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.0239,0.00,200.00,9102.73,0.00,6601.44,196169.68,5000.83,19012.05,3400.39,0.00,3200.35,800.02,0.00,0.00,600.01,4050.56,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
104.3209,0.00,0.00,9603.04,0.00,6401.36,200678.52,5150.88,17410.11,2600.23,0.00,1600.09,0.00,0.00,200.00,800.02,4150.59,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
104.6179,0.00,0.00,9202.79,0.00,8602.45,199614.51,4350.63,16809.42,2800.26,0.00,2800.26,400.01,0.00,0.00,0.00,3900.52,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
104.9150,0.00,0.00,8902.62,0.00,6801.53,194143.66,5801.12,13205.82,2600.23,0.00,2400.19,400.01,0.00,0.00,200.00,4150.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105.2120,0.00,0.00,9903.24,0.00,7401.82,196068.37,5601.04,18811.80,4400.65,0.00,4000.54,200.00,0.00,0.00,200.00,4700.76,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
105.5090,0.00,0.00,10103.37,0.00,7201.72,195359.24,4300.62,20814.45,2800.26,0.00,3400.39,200.00,0.00,0.00,0.00,4050.56,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
105.8060,0.00,0.00,7601.91,0.00,8202.23,202502.70,4300.62,19412.57,3000.30,0.00,4800.78,0.00,0.00,0.00,400.01,3800.50,200.00,0.00,100.00,200.00,0.00,0.00,0.00,16.67,0.00
106.1031,0.00,0.00,11404.29,0.00,7201.72,201894.60,4550.69,16809.42,2200.16,0.00,3400.39,0.00,200.00,200.00,0.00,4800.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.4001,0.00,0.00,7802.01,0.00,8002.12,194498.19,4600.70,18611.55,2400.19,0.00,3000.30,200.00,0.00,0.00,400.01,3850.51,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
106.6971,0.00,0.00,9502.98,0.00,5801.12,195815.11,5100.87,15007.51,2000.13,0.00,3800.49,400.01,0.00,0.00,600.01,3400.40,0.00,0.00,150.00,400.01,0.00,0.00,0.00,16.67,0.00
106.9941,0.00,0.00,10103.37,0.00,8402.34,194852.73,4450.66,16208.76,3000.30,0.00,1600.09,800.02,0.00,0.00,0.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107.2912,0.00,200.00,8902.62,0.00,9202.81,199107.86,4650.72,18010.82,3400.39,0.00,4000.54,0.00,0.00,0.00,400.01,3700.47,0.00,0.00,100.00,200.00,0.00,0.00,0.00,16.67,0.00
107.5882,0.00,0.00,7001.62,0.00,8202.23,196119.02,5400.97,16609.20,2200.16,0.00,2200.16,400.01,0.00,200.00,200.00,4000.55,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
107.8852,0.00,0.00,10003.30,0.00,8002.12,194396.91,4300.62,21815.87,3600.43,0.00,3600.44,400.01,0.00,0.00,200.00,4300.63,0.00,0.00,100.00,0.00,0.00,0.00,0.00,33.33,0.00
108.1822,0.00,0.00,8202.22,0.00,6601.44,194498.19,4900.80,20413.90,3000.30,0.00,3000.30,200.00,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
108.4793,0.00,0.00,8602.44,0.00,7401.82,196676.22,5000.83,20413.90,3800.48,0.00,2200.16,600.01,0.00,0.00,0.00,3350.39,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
108.7763,0.00,0.00,9302.85,0.00,8002.12,192320.48,5050.85,16408.98,4800.77,200.00,3600.44,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,150.00,0.00,200.00,0.00,0.00,16.67,0.00
109.0733,0.00,0.00,9903.24,0.00,7802.02,194447.55,5250.92,18411.30,3800.48,0.00,2000.14,400.01,0.00,0.00,0.00,4600.73,0.00,0.00,100.00,0.00,0.00,0.00,0.00,33.33,0.00
109.3703,0.00,0.00,9002.67,0.00,7201.72,196321.63,3650.44,11804.65,3400.39,0.00,2600.23,400.01,0.00,0.00,400.01,2900.29,0.00,0.00,50.00,600.01,200.00,0.00,0.00,16.67,0.00
109.6674,0.00,0.00,9402.92,0.00,7802.02,200627.84,4700.74,16609.20,3800.48,0.00,2800.26,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109.9644,0.00,0.00,10203.43,0.00,7601.91,201033.20,5400.97,17009.65,1200.05,0.00,1800.11,200.00,0.00,0.00,400.01,3650.46,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
110.2614,0.00,0.00,10203.43,0.00,7601.91,201337.22,5250.92,18010.82,2000.13,0.00,3600.44,400.01,0.00,0.00,200.00,3850.51,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
110.5584,0.00,0.00,9603.04,0.00,7802.02,184270.75,5701.08,15207.71,2400.19,0.00,3800.49,200.00,0.00,0.00,200.00,2900.29,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
110.8555,0.00,0.00,10303.50,0.00,6201.27,191864.73,5350.95,13406.00,3800.48,0.00,3200.35,200.00,0.00,0.00,400.01,4350.65,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
111.1525,0.00,0.00,9603.04,0.00,8602.45,199107.86,4450.66,17610.34,2600.23,0.00,2400.19,800.02,0.00,0.00,0.00,4050.56,200.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
111.4495,0.00,200.00,9202.79,0.00,5801.12,200222.50,5300.93,20013.36,3400.39,0.00,2600.23,600.01,0.00,0.00,200.00,3800.50,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
111.7465,0.00,0.00,9402.92,0.00,6201.27,199513.17,4350.63,16008.55,3000.30,0.00,2400.19,0.00,0.00,0.00,200.00,3450.41,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
112.0436,0.00,0.00,7601.91,0.00,9202.81,195815.11,4150.57,18811.80,3000.30,0.00,3200.35,400.01,0.00,0.00,0.00,3950.54,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
112.3406,0.00,0.00,7201.71,0.00,6401.36,202908.11,3750.47,19612.83,3400.39,0.00,3400.39,800.02,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
112.6376,0.00,0.00,8802.56,0.00,5801.12,192776.26,5150.88,17810.58,2400.19,0.00,2400.19,1200.05,0.00,0.00,400.01,3800.50,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
112.9346,0.00,0.00,9402.92,0.00,9603.05,195865.75,3700.46,16408.98,2800.26,0.00,3600.44,200.00,0.00,0.00,0.00,3950.54,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,200.00
113.2317,0.00,0.00,8402.33,0.00,8402.34,194346.25,5350.95,19813.09,3600.43,0.00,5400.98,600.01,0.00,0.00,0.00,3500.42,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00
113.5287,0.00,0.00,8602.44,0.00,7401.82,191206.45,4900.80,19813.09,2600.23,0.00,4000.54,800.02,0.00,200.00,0.00,3900.52,200.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
113.8257,0.00,0.00,5901.15,0.00,10003.31,194599.50,4750.75,16208.76,3000.30,0.00,3600.44,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
114.1227,200.00,0.00,9502.98,0.00,6601.44,199361.19,4900.80,17410.11,3000.30,0.00,2800.26,600.01,0.00,0.00,200.00,3750.48,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
114.4198,0.00,0.00,10503.64,0.00,7601.91,189586.13,4700.74,21815.87,3000.30,0.00,4200.60,1000.03,0.00,0.00,200.00,4750.78,200.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
114.7168,0.00,0.00,7902.06,0.00,6001.19,197740.01,4150.57,18611.55,4000.54,0.00,3000.30,600.01,0.00,0.00,0.00,3400.40,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,200.00
115.0138,0.00,0.00,8602.44,0.00,6801.53,193535.91,4550.69,17810.58,5601.05,0.00,3400.39,400.01,0.00,0.00,400.01,3400.40,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
115.3108,0.00,0.00,8802.56,0.00,8802.57,197436.07,4500.67,16408.98,3400.39,0.00,3600.44,200.00,0.00,0.00,200.00,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115.6079,0.00,0.00,8802.56,0.00,11204.16,197588.05,4050.55,19813.09,3000.30,0.00,3000.30,0.00,0.00,0.00,0.00,4650.74,0.00,0.00,50.00,400.01,0.00,0.00,0.00,33.33,0.00
115.9049,0.00,200.00,10103.37,0.00,8202.23,197030.81,4350.63,18211.06,2200.16,0.00,3400.39,600.01,0.00,400.01,200.00,3750.48,0.00,0.00,100.00,0.00,200.00,200.00,0.00,0.00,0.00
116.2019,0.00,0.00,8402.33,0.00,9603.05,192725.62,4900.80,16809.42,3400.39,0.00,2400.19,600.01,0.00,0.00,0.00,4150.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
116.4989,0.00,200.00,7401.81,0.00,9402.93,188624.17,4900.80,18211.06,3800.48,0.00,2800.26,400.01,0.00,0.00,0.00,3950.54,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
116.7960,0.00,0.00,9703.11,0.00,7802.02,195156.63,3700.46,20614.17,1800.11,0.00,2000.14,400.01,0.00,0.00,200.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
117.0930,0.00,0.00,10203.43,0.00,10203.45,200577.17,5000.83,18211.06,2600.23,0.00,4600.71,400.01,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,800.02,0.00,0.00,0.00,0.00,0.00
117.3900,0.00,200.00,8002.11,0.00,6401.36,191510.27,4450.66,19012.05,4000.54,0.00,2200.16,1000.03,0.00,0.00,200.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117.6870,0.00,0.00,9603.04,0.00,9603.05,190649.44,5300.93,18211.06,1400.07,0.00,5000.84,200.00,0.00,0.00,0.00,4650.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
117.9841,200.00,0.00,10003.30,0.00,8602.45,195561.84,6351.34,17209.88,2200.16,0.00,2800.26,1000.03,0.00,0.00,400.01,3500.42,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
118.2811,0.00,0.00,9903.24,0.00,7201.72,199563.84,5751.10,15608.13,4000.54,0.00,2400.19,600.01,0.00,0.00,0.00,4350.65,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
118.5781,0.00,0.00,9603.04,0.00,8202.23,192573.71,4850.78,17209.88,5400.98,0.00,3000.30,200.00,0.00,0.00,0.00,3600.45,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
118.8751,200.00,0.00,8802.56,0.00,8002.12,187662.27,5150.88,21014.73,4000.54,0.00,3200.35,200.00,0.00,0.00,400.01,4250.62,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
119.1722,0.00,0.00,8702.50,0.00,11004.01,191003.89,4450.66,18611.55,3600.43,0.00,4000.54,1200.05,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119.4692,0.00,0.00,10103.37,0.00,5801.12,197790.67,4450.66,15808.34,4200.59,0.00,3600.44,200.00,0.00,0.00,200.00,4350.65,0.00,0.00,100.00,400.01,0.00,0.00,0.00,16.67,0.00
119.7662,0.00,0.00,10803.85,0.00,8802.57,193586.56,5250.92,16809.42,1400.07,0.00,2400.19,400.01,200.00,0.00,200.00,3350.39,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
120.0632,0.00,0.00,7701.96,0.00,7802.02,194194.31,4450.66,13406.00,5000.84,0.00,4800.78,200.00,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00


          Printed:17/05/2016 10:12:44
