D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_a21.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 12:16:42 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3448,100.00,0.00,0.00,170288.26,700.02,56308.92,0.00,50.00,12455.43,9653.27,50.00,50.00,900.03,0.00,250.00
0.6448,200.00,0.00,100.00,173829.65,2100.15,56911.25,0.00,200.00,11754.84,10053.54,0.00,0.00,800.02,0.00,50.00
0.9448,250.00,0.00,100.00,175448.88,3200.35,61429.60,100.00,100.00,11904.96,9553.20,0.00,0.00,1000.04,50.00,50.00
1.2449,150.00,0.00,50.00,177473.14,1800.11,59320.86,200.00,250.00,12255.26,9102.90,0.00,0.00,650.01,100.00,350.00
1.5449,200.00,0.00,200.00,175347.66,2200.17,60124.16,100.00,0.00,12805.74,8552.56,50.00,0.00,850.03,50.00,100.00
1.8449,200.00,0.00,0.00,178080.47,2000.14,60425.40,50.00,100.00,11754.84,8802.72,0.00,0.00,1500.08,0.00,150.00
2.1449,150.00,0.00,100.00,169478.89,3400.40,61228.76,100.00,100.00,12155.17,9152.94,50.00,0.00,1100.04,0.00,150.00
2.4449,50.00,0.00,0.00,176562.18,1800.11,61128.34,150.00,200.00,9503.16,8702.66,50.00,0.00,1500.08,0.00,0.00
2.7449,100.00,0.00,100.00,181522.51,1700.10,60023.74,0.00,50.00,11404.55,9353.07,0.00,0.00,650.01,50.00,100.00
3.0450,150.00,0.00,50.00,169175.42,1500.08,60827.08,100.00,100.00,11754.84,9553.20,50.00,0.00,1400.07,0.00,150.00
3.3450,100.00,0.00,50.00,183648.88,1900.12,59421.28,50.00,50.00,11654.75,9152.94,50.00,0.00,1000.04,0.00,200.00
3.6450,250.00,0.00,50.00,174740.44,1500.08,64442.61,0.00,0.00,10804.09,9403.10,0.00,0.00,1350.06,50.00,50.00
3.9450,250.00,0.00,0.00,176258.54,2600.23,65447.09,150.00,150.00,11904.96,8902.78,50.00,0.00,1000.04,0.00,150.00
4.2450,200.00,0.00,0.00,176764.61,1800.11,62534.30,0.00,100.00,12255.26,8802.72,0.00,0.00,1250.06,0.00,200.00
4.5450,150.00,0.00,0.00,172514.17,3300.37,61027.91,100.00,50.00,12205.21,7952.22,0.00,0.00,1100.04,50.00,150.00
4.8450,300.00,50.00,0.00,179497.68,1700.10,63739.52,50.00,200.00,13005.92,10253.68,0.00,0.00,1100.04,0.00,100.00
5.1451,100.00,0.00,100.00,171603.53,1900.12,62333.44,100.00,150.00,10804.09,9803.37,0.00,50.00,1400.07,0.00,150.00
5.4451,50.00,0.00,50.00,174942.85,1500.08,58417.22,0.00,100.00,12155.17,9052.87,100.00,0.00,1450.07,0.00,250.00
5.7451,150.00,0.00,100.00,176258.54,2700.25,59622.09,50.00,200.00,14807.67,9002.84,50.00,0.00,800.02,50.00,250.00
6.0451,250.00,0.00,150.00,173930.85,3000.31,59421.28,100.00,350.00,11604.71,9202.97,0.00,0.00,1450.07,100.00,100.00
6.3451,150.00,0.00,0.00,177675.59,1800.11,92292.23,250.00,50.00,13005.92,9603.23,0.00,0.00,1350.06,50.00,150.00
6.6451,300.00,0.00,50.00,178181.69,1800.11,59923.33,0.00,50.00,13055.97,8702.66,0.00,0.00,1250.06,0.00,200.00
6.9451,150.00,0.00,0.00,174436.83,2300.18,62032.15,100.00,150.00,13456.34,9152.94,50.00,0.00,1250.06,0.00,250.00
7.2452,50.00,0.00,0.00,169175.42,1800.11,62433.87,0.00,150.00,12305.30,8802.72,0.00,0.00,1250.06,0.00,350.00
7.5452,50.00,50.00,150.00,176157.32,1600.09,58417.22,250.00,150.00,13206.11,9803.37,0.00,50.00,700.02,0.00,150.00
7.8452,50.00,0.00,0.00,170288.26,2000.14,58517.62,0.00,150.00,12505.47,9102.90,0.00,0.00,1100.04,50.00,300.00
8.1452,150.00,0.00,50.00,168770.76,1400.07,58216.41,50.00,50.00,11254.43,10053.54,50.00,0.00,1050.04,0.00,100.00
8.4452,150.00,0.00,0.00,174335.64,1600.09,61128.34,100.00,100.00,10403.79,9052.87,0.00,0.00,1100.04,0.00,150.00
8.7452,100.00,0.00,0.00,177169.48,2100.15,63739.52,200.00,200.00,12155.17,9052.87,0.00,0.00,1300.06,0.00,250.00
