D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a03.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 10:03:23 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
2.0786,2000.14,0.00,24520.59,0.00,0.00,14006.75,1500.08,1500.08,1500.08,43565.66,0.00,8002.23,0.00,0.00,0.00,1500.08,90284.72,4500.71,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.2586,1500.08,500.01,20514.42,0.00,1000.03,10503.80,1500.08,1250.05,1500.08,58618.82,0.00,14507.31,500.01,0.00,0.00,3500.43,92297.54,4500.71,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.4387,500.01,0.00,18011.11,0.00,0.00,20514.47,2500.22,2500.22,1250.05,57112.79,1000.03,13005.88,0.00,0.00,0.00,2500.22,92800.79,4500.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.6187,1000.03,0.00,24520.59,0.00,500.01,16509.37,2500.22,1750.11,1250.05,69667.76,0.00,8502.51,0.00,0.00,0.00,1500.08,93807.33,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.7987,2000.14,0.00,25522.31,0.00,0.00,15007.75,3000.31,2000.14,3000.31,51090.28,0.00,9503.14,0.00,0.00,0.00,5000.88,106898.93,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.9788,1500.08,500.01,19513.04,0.00,500.01,10003.44,3500.42,1500.08,1000.03,52595.67,0.00,10503.83,1000.03,0.00,0.00,3500.43,105387.74,3000.32,0.00,0.00,0.00,500.01,2250.18,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.1588,500.01,0.00,23518.95,0.00,0.00,12505.38,3500.42,2000.14,1500.08,62133.47,0.00,8502.51,0.00,0.00,0.00,4000.56,97834.24,1000.04,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.3389,2500.21,0.00,22016.60,0.00,1500.08,18011.16,3000.31,2250.17,1000.03,45070.27,0.00,9503.14,0.00,0.00,0.00,4500.71,92800.79,1500.08,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5189,3000.31,0.00,31534.05,500.01,0.00,12505.38,1500.08,3000.31,1750.11,46073.43,0.00,8502.51,0.00,0.00,0.00,4000.56,94310.64,3500.43,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6990,1000.03,0.00,19012.38,0.00,0.00,15007.75,2000.14,4250.62,1750.11,56108.87,500.01,9002.82,0.00,0.00,0.00,500.01,87769.10,4000.56,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8790,2000.14,0.00,26023.19,0.00,0.00,12505.38,1000.03,1500.08,1750.11,50588.52,0.00,13005.88,0.00,0.00,0.00,1500.08,101862.28,5501.06,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0591,1000.03,0.00,25021.44,0.00,0.00,14006.75,1500.08,1500.08,750.02,56610.82,500.01,10003.48,500.01,0.00,0.00,3500.43,100351.64,2500.22,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,500.01,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2391,2500.21,0.00,28527.87,0.00,500.01,14507.24,2500.22,2750.26,1500.08,53097.51,500.01,6501.47,1000.03,0.00,0.00,3500.43,83242.10,3500.43,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4192,2000.14,0.00,24019.76,0.00,0.00,13506.28,2500.22,2750.26,1500.08,55105.01,500.01,11004.21,0.00,0.00,0.00,4000.56,85253.92,3500.43,0.00,500.01,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5992,2000.14,0.00,26524.09,0.00,500.01,11004.17,3000.31,2000.14,3000.31,58116.79,1000.03,9503.14,0.00,0.00,0.00,1000.04,101358.72,2500.22,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7792,500.01,0.00,24019.76,500.01,1000.03,16008.82,1000.03,2500.22,1500.08,60627.09,500.01,9503.14,0.00,0.00,0.00,2000.14,105387.74,4500.71,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9593,1000.03,0.00,19513.04,0.00,0.00,18011.16,3000.31,1500.08,2500.22,49083.33,500.01,13005.88,500.01,0.00,0.00,4500.71,92800.79,4500.71,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1393,500.01,0.00,27525.95,0.00,1000.03,12505.38,2000.14,3250.36,1250.05,55606.93,500.01,8002.23,0.00,0.00,0.00,2000.14,97330.82,2000.14,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3194,3500.42,0.00,24019.76,0.00,0.00,17510.55,3000.31,1500.08,1500.08,55105.01,0.00,12505.43,500.01,0.00,0.00,2500.22,92297.54,5000.88,0.00,500.01,0.00,1000.04,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4994,2000.14,0.00,17009.91,0.00,0.00,14507.24,4500.70,2000.14,2000.14,58618.82,500.01,9503.14,500.01,0.00,0.00,3000.32,100351.64,1000.04,0.00,0.00,500.01,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6795,2000.14,0.00,29028.86,500.01,0.00,16008.82,3000.31,2500.22,2500.22,58618.82,0.00,8502.51,500.01,0.00,0.00,1500.08,94813.96,4500.71,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,2500.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8595,2500.21,1000.03,24520.59,0.00,1000.03,15007.75,2000.14,2500.22,750.02,46575.04,500.01,8502.51,500.01,0.00,0.00,1500.08,82739.18,4500.71,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0396,500.01,500.01,28026.90,0.00,0.00,15007.75,500.01,2750.26,2500.22,59622.92,0.00,9503.14,0.00,0.00,0.00,5000.88,100855.17,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2196,1000.03,0.00,20514.42,0.00,0.00,20514.47,2000.14,1500.08,1000.03,51090.28,0.00,12505.43,1000.03,0.00,0.00,6001.26,84247.98,2500.22,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00
6.3996,2500.21,0.00,22016.60,0.00,0.00,20514.47,2500.22,2250.17,1000.03,56610.82,500.01,16509.47,0.00,0.00,0.00,4500.71,93807.33,4500.71,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5797,2500.21,0.00,20013.72,0.00,1000.03,13005.82,500.01,2750.26,1000.03,59120.85,0.00,10503.83,0.00,0.00,0.00,1500.08,102365.86,3500.43,0.00,500.01,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7597,2000.14,500.01,24019.76,0.00,0.00,10503.80,3000.31,2250.17,1500.08,51090.28,500.01,9503.14,0.00,0.00,0.00,4000.56,92297.54,4000.56,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9398,1000.03,0.00,24019.76,0.00,0.00,20514.47,1500.08,2250.17,1000.03,50588.52,0.00,11504.60,500.01,0.00,0.00,5000.88,90284.72,2500.22,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1198,2000.14,0.00,25021.44,0.00,1000.03,16008.82,2000.14,1750.11,3250.37,54101.22,500.01,8002.23,0.00,0.00,0.00,5501.06,112441.28,3000.32,0.00,500.01,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,500.01,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.2999,1500.08,0.00,24520.59,0.00,1000.03,18511.79,1500.08,1500.08,1500.08,49083.33,500.01,6501.47,0.00,0.00,0.00,4000.56,88272.19,2500.22,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00
7.4799,2500.21,0.00,31534.05,0.00,1000.03,13506.28,1500.08,2750.26,2500.22,43064.16,500.01,13506.34,500.01,0.00,0.00,2500.22,94310.64,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6600,2000.14,0.00,25021.44,0.00,1500.08,16509.37,4000.55,2250.17,1750.11,49585.04,0.00,10503.83,0.00,0.00,0.00,3500.43,99344.63,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8400,3500.42,0.00,30531.92,0.00,0.00,16509.37,2500.22,1750.11,1500.08,62133.47,0.00,11004.21,1000.03,0.00,0.00,1500.08,93807.33,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0201,1000.03,0.00,23018.15,0.00,0.00,13005.82,2000.14,1250.05,2500.22,64142.23,500.01,9002.82,0.00,0.00,0.00,2500.22,94813.96,3500.43,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.2001,1000.03,0.00,28026.90,0.00,500.01,16509.37,1000.03,1500.08,2000.14,49585.04,0.00,9002.82,500.01,0.00,1000.03,3000.32,97330.82,6001.26,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3801,1000.03,0.00,19012.38,0.00,0.00,14507.24,2000.14,2250.17,1250.05,49083.33,0.00,8502.51,0.00,1000.03,0.00,1000.04,97834.24,3000.32,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5602,1500.08,500.01,21515.86,0.00,0.00,13005.82,3500.42,3250.36,1000.03,52595.67,0.00,10503.83,0.00,0.00,0.00,2500.22,76202.93,2000.14,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7402,500.01,500.01,22016.60,0.00,0.00,21015.19,3500.42,1250.05,1500.08,63137.82,0.00,7001.70,0.00,0.00,0.00,2500.22,105387.74,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9203,1000.03,0.00,20514.42,0.00,500.01,12004.96,2000.14,2500.22,2750.26,56108.87,0.00,11004.21,0.00,0.00,0.00,500.01,99848.12,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1003,1000.03,0.00,25522.31,0.00,500.01,19513.10,500.01,2000.14,2500.22,55105.01,500.01,8002.23,500.01,0.00,0.00,7001.72,89278.42,5501.06,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2804,1000.03,0.00,25522.31,0.00,0.00,9503.11,1000.03,3000.31,2000.14,55105.01,500.01,8002.23,0.00,0.00,0.00,3000.32,103373.09,2500.22,0.00,0.00,0.00,500.01,500.01,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4604,500.01,0.00,24520.59,0.00,0.00,12004.96,2000.14,2250.17,1250.05,53097.51,0.00,10503.83,0.00,0.00,0.00,2000.14,85756.92,2500.22,0.00,0.00,500.01,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6405,1500.08,0.00,24520.59,0.00,500.01,16008.82,500.01,750.02,1500.08,45571.84,0.00,10003.48,0.00,0.00,0.00,1500.08,80727.71,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8205,500.01,0.00,26524.09,0.00,0.00,12505.38,1000.03,1750.11,1750.11,47076.66,1000.03,10503.83,0.00,0.00,0.00,1500.08,104380.38,2500.22,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.0005,2000.14,0.00,28527.87,0.00,500.01,12004.96,2000.14,2500.22,1500.08,46073.43,1000.03,5501.05,500.01,500.01,1000.03,500.01,116473.43,3500.43,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1806,500.01,0.00,24520.59,0.00,1000.03,14507.24,4000.55,1750.11,2500.22,52595.67,0.00,9002.82,0.00,0.00,0.00,1500.08,112945.23,5501.06,0.00,0.00,0.00,0.00,1250.06,1000.04,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3606,500.01,0.00,26023.19,0.00,1000.03,15508.27,1000.03,2750.26,2000.14,53599.35,0.00,11504.60,0.00,0.00,1000.03,4500.71,103876.72,2500.22,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5407,2500.21,0.00,20514.42,0.00,1000.03,16509.37,2000.14,1500.08,2500.22,52595.67,500.01,12005.01,0.00,0.00,0.00,2000.14,96324.02,4500.71,0.00,0.00,0.00,500.01,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7207,500.01,0.00,19012.38,0.00,500.01,19513.10,1500.08,2250.17,2000.14,49083.33,0.00,10503.83,0.00,0.00,0.00,3500.43,91291.10,5501.06,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9008,1000.03,0.00,19513.04,0.00,0.00,12505.38,2500.22,1750.11,2000.14,53599.35,0.00,8002.23,1000.03,0.00,0.00,3500.43,93304.05,3000.32,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0808,1000.03,0.00,21515.86,0.00,0.00,15007.75,1500.08,2750.26,2500.22,61129.20,500.01,10003.48,500.01,0.00,0.00,5000.88,105387.74,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,250.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2609,1500.08,1000.03,22016.60,0.00,500.01,15508.27,2500.22,2000.14,1500.08,63640.01,500.01,7001.70,0.00,0.00,0.00,5501.06,91291.10,6001.26,0.00,0.00,0.00,0.00,2000.14,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4409,1000.03,0.00,12505.36,0.00,0.00,13506.28,4000.55,2000.14,1500.08,55105.01,500.01,13005.88,0.00,0.00,0.00,4500.71,115465.29,4000.56,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6210,500.01,0.00,21015.13,0.00,0.00,9503.11,2000.14,3000.31,750.02,58618.82,500.01,12005.01,0.00,0.00,0.00,5000.88,92297.54,2500.22,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,1000.04,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8010,1500.08,0.00,26023.19,0.00,0.00,19513.10,2000.14,2250.17,2500.22,55105.01,500.01,10003.48,0.00,0.00,0.00,1500.08,87769.10,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9810,1500.08,0.00,25021.44,0.00,500.01,15007.75,2000.14,750.02,2500.22,44067.18,1000.03,9002.82,0.00,0.00,0.00,1000.04,96324.02,4500.71,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00
12.1611,1000.03,0.00,26023.19,0.00,0.00,17009.95,1500.08,1750.11,1000.03,63137.82,0.00,15007.83,0.00,0.00,0.00,3000.32,101358.72,4500.71,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
