C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a11.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 11:30:33 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
3.3324,0.00,0.00,6401.35,0.00,6001.19,110554.41,3400.38,12405.13,1000.03,0.00,3600.44,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6294,0.00,0.00,6501.39,0.00,7001.62,108640.54,3550.42,14807.31,1600.09,0.00,1800.11,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
3.9265,0.00,0.00,6701.48,0.00,4800.76,108439.10,3350.37,11004.04,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2235,0.00,0.00,7902.06,0.00,3800.48,103202.49,3200.34,12405.13,1800.11,0.00,1800.11,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
4.5205,0.00,0.00,5601.03,0.00,4400.64,104008.00,3700.46,11004.04,4000.54,0.00,3400.39,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
4.8175,0.00,0.00,6301.31,0.00,4800.76,107985.86,3350.37,13005.64,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
5.1146,0.00,0.00,8002.11,0.00,5200.90,108036.22,2900.28,11204.19,1800.11,0.00,1600.09,0.00,0.00,0.00,0.00,2300.18,0.00,0.00,0.00,600.01,0.00,0.00,0.00,16.67,0.00
5.4116,0.00,200.00,7101.66,0.00,5000.83,100534.53,4200.59,12204.97,1400.07,0.00,1200.05,200.00,0.00,0.00,200.00,3350.39,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
5.7086,0.00,0.00,8702.50,0.00,4600.70,100685.53,3600.43,11004.04,1000.03,0.00,1400.07,400.01,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
6.0056,0.00,0.00,6601.44,0.00,4200.58,99225.89,4350.63,13806.36,2400.19,0.00,2400.19,200.00,0.00,0.00,0.00,2450.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.3027,0.00,0.00,6301.31,0.00,4600.70,103806.62,3600.43,11404.34,2400.19,0.00,2400.19,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
6.5997,0.00,0.00,6601.44,0.00,4800.76,104209.39,3400.38,12204.97,4400.65,0.00,3000.30,400.01,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
6.8967,0.00,0.00,8002.11,0.00,6401.36,98873.58,3350.37,12605.30,2200.16,0.00,3000.30,400.01,0.00,0.00,0.00,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1937,0.00,0.00,6501.39,0.00,5400.97,105669.51,3850.49,9603.08,3200.34,0.00,2800.26,0.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00
7.4908,0.00,0.00,6801.53,0.00,4600.70,101994.30,3900.51,12805.47,2800.26,0.00,4200.60,800.02,0.00,0.00,0.00,2450.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.7878,0.00,0.00,6801.53,0.00,4400.64,108791.63,3000.30,9402.95,2400.19,0.00,1400.07,400.01,0.00,0.00,0.00,2250.17,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0848,0.00,0.00,5701.07,0.00,7201.72,100131.85,3600.43,9202.83,2400.19,0.00,2200.16,0.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3818,0.00,0.00,7201.71,0.00,6001.19,102900.43,4150.57,10803.89,2600.23,200.00,1800.11,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6789,0.00,0.00,7802.01,0.00,4400.64,107885.14,3550.42,12204.97,3200.34,0.00,3200.35,0.00,0.00,0.00,200.00,2550.22,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,7401.81,0.00,6401.36,103806.62,3100.32,12004.81,2800.26,0.00,2400.19,400.01,0.00,0.00,200.00,2950.30,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,6801.53,0.00,5801.12,101994.30,4000.53,15207.71,2200.16,0.00,2400.19,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
9.5699,0.00,0.00,6101.23,0.00,5400.97,103655.58,3400.38,11004.04,2200.16,0.00,2400.19,0.00,0.00,0.00,200.00,2500.21,400.01,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
9.8670,400.01,0.00,5701.07,0.00,4200.58,101390.23,3900.51,13606.18,2600.23,0.00,2400.19,400.01,0.00,0.00,200.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
10.1640,0.00,0.00,6301.31,0.00,5601.04,100836.54,3450.40,10603.75,1200.05,0.00,3400.39,0.00,0.00,0.00,200.00,3150.34,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,6801.53,0.00,4400.64,103705.93,3600.43,10803.89,2600.23,0.00,3000.30,0.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
10.7580,0.00,0.00,6601.44,0.00,4200.58,109395.98,4100.56,10003.34,1800.11,0.00,2200.16,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
11.0551,0.00,0.00,6301.31,0.00,5801.12,99779.53,3350.37,8402.36,3600.43,0.00,1800.11,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,6901.57,0.00,5801.12,103101.81,3800.48,12605.30,1800.11,0.00,3000.30,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6491,0.00,0.00,5801.11,0.00,4800.76,101239.23,3900.51,9202.83,3200.34,0.00,3600.44,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,8502.38,0.00,4800.76,106223.39,3150.33,13005.64,2000.13,0.00,2200.16,400.01,0.00,0.00,0.00,2350.19,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
12.2432,0.00,0.00,7301.76,0.00,5400.97,101037.88,3850.49,12605.30,3400.39,0.00,2800.26,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
12.5402,0.00,0.00,5801.11,0.00,5801.12,101037.88,3650.44,12405.13,2800.26,0.00,1800.11,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,5701.07,0.00,5200.90,105619.17,3600.43,14807.31,2800.26,0.00,2400.19,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,9502.98,0.00,5400.97,105619.17,3550.42,11804.65,1000.03,0.00,2600.23,400.01,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.4313,0.00,0.00,7501.86,0.00,4600.70,101843.28,4400.64,12405.13,1600.09,0.00,2400.19,400.01,0.00,0.00,200.00,3100.33,200.00,0.00,100.00,200.00,200.00,0.00,0.00,0.00,0.00
13.7283,0.00,0.00,8202.22,0.00,7401.82,102397.02,3250.35,11804.65,2600.23,0.00,2400.19,400.01,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,7001.62,0.00,8402.34,104763.21,3050.31,9402.95,1600.09,0.00,2400.19,0.00,0.00,0.00,200.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
14.3223,0.00,0.00,8702.50,0.00,6801.53,102749.40,3050.31,10003.34,1400.07,0.00,1000.03,600.01,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6194,0.00,0.00,6901.57,0.00,5200.90,104461.12,3800.48,14406.92,1800.11,0.00,3600.44,0.00,0.00,200.00,0.00,3850.51,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
14.9164,0.00,0.00,6601.44,0.00,8602.45,103504.54,4550.69,15207.71,3800.48,0.00,1800.11,400.01,0.00,200.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.2134,0.00,0.00,6901.57,0.00,5801.12,109395.98,4050.55,12805.47,2800.26,0.00,1400.07,600.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
15.5104,0.00,0.00,6601.44,0.00,4200.58,101843.28,3150.33,11804.65,4400.65,0.00,1800.11,0.00,0.00,400.01,400.01,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
15.8075,0.00,0.00,6601.44,0.00,4000.53,103554.90,4100.56,14006.54,1200.05,0.00,1600.09,600.01,0.00,0.00,0.00,2200.17,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
16.1045,0.00,0.00,6801.53,0.00,5801.12,102296.33,3450.40,10603.75,2200.16,0.00,1200.05,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,6201.27,0.00,7601.91,106273.74,3500.41,15608.13,2400.19,0.00,1800.11,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.6985,0.00,0.00,6901.57,0.00,5400.97,108741.27,3500.41,12805.47,2800.26,0.00,3000.30,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
16.9956,0.00,0.00,6501.39,0.00,5000.83,104914.26,3400.38,13005.64,1800.11,200.00,2200.16,0.00,0.00,200.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.2926,0.00,0.00,7001.62,0.00,5200.90,106626.22,3400.38,12004.81,2200.16,0.00,3200.35,600.01,0.00,0.00,0.00,2700.25,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5896,0.00,0.00,8102.17,0.00,4800.76,102296.33,4050.55,11404.34,2200.16,0.00,3800.49,0.00,0.00,0.00,200.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.8866,0.00,0.00,6701.48,0.00,5801.12,110000.37,3850.49,13205.82,3000.30,0.00,2200.16,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
18.1837,0.00,0.00,7401.81,0.00,3800.48,109547.07,3400.38,11804.65,1600.09,0.00,3400.39,200.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.4807,0.00,0.00,6101.23,0.00,6001.19,104712.87,3400.38,12605.30,1200.05,0.00,1600.09,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,7001.62,0.00,8202.23,102749.40,3450.40,11404.34,2600.23,0.00,2600.23,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
19.0747,0.00,0.00,5701.07,0.00,5801.12,108388.75,2800.26,12805.47,2400.19,0.00,2600.23,0.00,0.00,0.00,0.00,2650.24,200.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
19.3718,0.00,0.00,7902.06,0.00,4800.76,102145.31,2800.26,12004.81,2200.16,0.00,2000.14,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.6688,0.00,0.00,6301.31,0.00,4600.70,106827.64,3350.37,13406.00,1800.11,0.00,3400.39,200.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
19.9658,0.00,0.00,7101.66,0.00,5000.83,102246.00,3750.47,12204.97,2200.16,0.00,1200.05,400.01,0.00,0.00,200.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,6501.39,0.00,4400.64,97565.09,3800.48,12004.81,1800.11,0.00,2800.26,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5599,0.00,0.00,7401.81,0.00,6601.44,99980.85,3350.37,14406.92,2800.26,0.00,2800.26,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.8569,0.00,0.00,5400.96,0.00,4400.64,104763.21,3450.40,15007.51,2800.26,0.00,2800.26,600.01,0.00,0.00,0.00,2500.21,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
21.1539,0.00,0.00,6601.44,0.00,4400.64,106877.99,4150.57,14607.12,2800.26,0.00,1800.11,200.00,0.00,0.00,200.00,3600.45,0.00,0.00,100.00,0.00,0.00,0.00,0.00,16.67,0.00
21.4509,0.00,0.00,6801.53,0.00,4800.76,101390.23,3600.43,13806.36,2800.26,0.00,1800.11,400.01,0.00,0.00,0.00,2400.20,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
21.7480,0.00,0.00,6501.39,0.00,6001.19,106223.39,2900.28,10403.61,3600.43,0.00,2800.26,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0450,0.00,200.00,5801.11,0.00,6601.44,106273.74,4400.64,10603.75,1400.07,0.00,3600.44,400.01,0.00,0.00,400.01,2750.26,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
22.3420,0.00,0.00,8502.38,0.00,6001.19,104612.16,3700.46,10803.89,2200.16,0.00,1800.11,0.00,0.00,200.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
22.6390,0.00,0.00,7301.76,0.00,7601.91,101440.57,3750.47,9803.21,1400.07,0.00,1000.03,200.00,0.00,0.00,0.00,3200.35,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
22.9361,0.00,0.00,4400.64,0.00,5200.90,105921.28,3800.48,11204.19,2400.19,0.00,2000.14,200.00,0.00,0.00,0.00,2550.22,200.00,0.00,0.00,400.01,200.00,0.00,0.00,16.67,0.00
23.2331,0.00,0.00,6401.35,0.00,5801.12,105317.05,3300.36,9803.21,2600.23,0.00,3800.49,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,6601.44,0.00,4200.58,106223.39,3350.37,11804.65,3800.48,0.00,4400.65,400.01,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.8271,0.00,0.00,5000.83,0.00,5400.97,103252.83,3650.44,10603.75,2800.26,0.00,2000.14,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.1242,0.00,0.00,7001.62,0.00,6001.19,109547.07,3700.46,10603.75,1800.11,0.00,2600.23,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
24.4212,0.00,200.00,6801.53,0.00,4400.64,101692.27,3200.34,14206.73,2200.16,0.00,2000.14,1000.03,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
24.7182,0.00,0.00,6301.31,0.00,4600.70,100786.20,4000.53,13406.00,3200.34,0.00,2200.16,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,7201.71,0.00,5601.04,106726.93,3700.46,9603.08,3200.34,0.00,3200.35,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.3123,0.00,0.00,9603.04,0.00,5601.04,111158.83,4150.57,10403.61,3000.30,0.00,2200.16,400.01,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
25.6093,0.00,0.00,6401.35,0.00,2800.26,111259.57,3500.41,10803.89,2600.23,0.00,2800.26,0.00,0.00,200.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
25.9063,0.00,0.00,7101.66,0.00,6601.44,106324.10,3550.42,11604.49,2200.16,0.00,3600.44,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
26.2033,0.00,0.00,5400.96,0.00,5200.90,104612.16,3100.32,10403.61,2600.23,0.00,2800.26,0.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
26.5004,0.00,0.00,6801.53,0.00,6601.44,103756.27,4000.53,9002.70,2400.19,0.00,1400.07,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.7974,0.00,0.00,7301.76,0.00,3800.48,105770.21,3650.44,10403.61,2600.23,0.00,3600.44,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,6501.39,0.00,5200.90,100685.53,3750.47,8802.58,2200.16,200.00,4800.78,200.00,0.00,200.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.3914,0.00,0.00,7701.96,0.00,5400.97,104813.56,3550.42,14206.73,1400.07,0.00,2000.14,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
27.6885,0.00,0.00,6701.48,0.00,4400.64,103856.96,3100.32,15207.71,2200.16,0.00,3200.35,200.00,0.00,200.00,0.00,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
27.9855,0.00,0.00,7001.62,0.00,6601.44,101138.55,3100.32,13005.64,1800.11,0.00,2400.19,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
28.2825,200.00,0.00,6401.35,0.00,4800.76,102900.43,3650.44,9803.21,1600.09,0.00,2600.23,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,6701.48,0.00,5000.83,107935.50,3200.34,11804.65,3200.34,0.00,2200.16,600.01,0.00,0.00,400.01,3200.35,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
28.8766,0.00,200.00,6501.39,0.00,8802.57,103252.83,3050.31,15808.34,2400.19,0.00,1000.03,0.00,0.00,0.00,0.00,2350.19,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
29.1736,0.00,0.00,6801.53,0.00,5601.04,106726.93,4550.69,12004.81,1600.09,0.00,3200.35,0.00,0.00,0.00,200.00,2450.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,7101.66,0.00,4400.64,106173.03,3950.52,13606.18,2800.26,0.00,1800.11,0.00,0.00,0.00,200.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
29.7676,0.00,0.00,7401.81,0.00,3000.30,105166.00,3550.42,10203.47,2000.13,0.00,2800.26,200.00,0.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
30.0647,200.00,0.00,6501.39,0.00,4400.64,107381.57,4500.67,10803.89,1600.09,0.00,1600.09,400.01,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.3617,0.00,0.00,7802.01,0.00,7001.62,104259.73,3500.41,12605.30,1600.09,0.00,2800.26,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,9502.98,0.00,4800.76,103454.21,3350.37,10603.75,2800.26,0.00,3000.30,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,400.01,0.00,0.00,0.00,33.33,0.00
30.9557,0.00,0.00,6701.48,0.00,5400.97,106072.33,2900.28,10603.75,2400.19,0.00,2800.26,0.00,200.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.2528,0.00,0.00,7601.91,0.00,4000.53,107633.35,3400.38,13406.00,3600.43,0.00,2600.23,600.01,0.00,0.00,0.00,2400.20,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
31.5498,0.00,0.00,6501.39,0.00,5801.12,102799.74,3300.36,10403.61,3800.48,0.00,2200.16,200.00,0.00,0.00,0.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
31.8468,0.00,200.00,6201.27,0.00,4400.64,103554.90,3650.44,13005.64,2400.19,0.00,2200.16,0.00,200.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
32.1438,0.00,0.00,6901.57,0.00,5801.12,104612.16,3500.41,10603.75,1200.05,0.00,3600.44,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
32.4409,0.00,0.00,8102.17,0.00,7001.62,97061.85,3400.38,11804.65,3200.34,0.00,1200.05,200.00,0.00,0.00,0.00,2350.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.7379,0.00,0.00,6701.48,0.00,4000.53,103001.11,3750.47,13205.82,4200.59,0.00,3800.49,400.01,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,0.00,5601.03,0.00,3400.38,102346.67,3750.47,12004.81,1400.07,0.00,1400.07,0.00,0.00,0.00,200.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
33.3319,0.00,0.00,6101.23,0.00,5801.12,103806.62,3400.38,14607.12,2400.19,0.00,3000.30,0.00,0.00,0.00,0.00,2400.20,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
33.6290,0.00,0.00,8702.50,0.00,5601.04,109849.27,3800.48,15407.92,2200.16,0.00,2400.19,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
33.9260,0.00,0.00,6401.35,0.00,6801.53,107583.00,3300.36,11604.49,3200.34,0.00,3600.44,400.01,0.00,0.00,0.00,2550.22,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,6701.48,0.00,5000.83,108993.08,3300.36,13205.82,2800.26,0.00,2400.19,200.00,0.00,0.00,0.00,2450.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.5200,0.00,0.00,6401.35,0.00,4400.64,106475.16,3250.35,13406.00,1800.11,0.00,2000.14,0.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
34.8171,0.00,0.00,7201.71,0.00,6601.44,104259.73,2600.23,14406.92,2400.19,0.00,2000.14,200.00,200.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
35.1141,0.00,0.00,8502.38,0.00,3600.43,107583.00,3700.46,14006.54,3400.39,0.00,3200.35,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,0.00,6701.48,0.00,4800.76,99628.53,3650.44,12605.30,2200.16,0.00,2400.19,400.01,0.00,0.00,400.01,3200.35,0.00,0.00,100.00,400.01,0.00,0.00,0.00,16.67,0.00
