C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a18.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 12:10:22 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
8.0848,0.00,200.00,7701.96,0.00,3200.34,114886.65,4100.56,12605.30,1600.09,0.00,1800.11,0.00,0.00,0.00,400.01,2350.19,0.00,0.00,0.00,0.00,200.00,0.00,0.00,16.67,0.00
8.3818,0.00,0.00,7902.06,0.00,5200.90,113879.04,2750.25,13806.36,3000.30,0.00,1400.07,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.6788,0.00,0.00,8402.33,0.00,3600.43,114584.36,3950.52,9002.70,2400.19,0.00,3000.30,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,7701.96,0.00,5801.12,113476.01,3200.34,10803.89,2000.13,0.00,1400.07,0.00,0.00,400.01,0.00,2850.28,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,8602.44,0.00,5000.83,114382.84,3250.35,11804.65,2800.26,0.00,2800.26,0.00,0.00,0.00,0.00,3400.40,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.5699,0.00,0.00,8602.44,0.00,5801.12,114584.36,3950.52,12605.30,1200.05,0.00,3200.35,200.00,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8669,0.00,0.00,9703.11,0.00,6201.27,117103.64,3350.37,12004.81,1600.09,0.00,3400.39,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1640,0.00,0.00,9603.04,0.00,5200.90,106173.03,3600.43,11604.49,3600.43,0.00,1200.05,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,8302.27,0.00,4400.64,117909.89,3400.38,12204.97,1600.09,0.00,3400.39,0.00,0.00,200.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7580,0.00,0.00,8102.17,0.00,5200.90,106928.36,2650.23,12004.81,1800.11,0.00,2400.19,200.00,0.00,0.00,0.00,3600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0550,0.00,0.00,8102.17,0.00,5200.90,119270.54,3800.48,13205.82,3800.48,0.00,1000.03,0.00,0.00,0.00,0.00,3700.47,0.00,0.00,100.00,600.01,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,7601.91,0.00,4000.53,119572.92,3600.43,12004.81,1600.09,0.00,1800.11,200.00,0.00,0.00,0.00,2400.20,0.00,0.00,0.00,400.01,200.00,0.00,0.00,0.00,0.00
11.6491,0.00,200.00,9102.73,0.00,3400.38,111360.30,4200.59,10403.61,2200.16,0.00,3800.49,0.00,0.00,0.00,200.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,7301.76,0.00,4200.58,116549.37,2900.28,9402.95,3200.34,0.00,2400.19,200.00,0.00,0.00,0.00,3050.32,200.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
12.2431,0.00,0.00,7701.96,0.00,5200.90,115592.02,3500.41,14006.54,400.01,0.00,2200.16,200.00,0.00,0.00,0.00,3200.35,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
12.5402,0.00,0.00,8702.50,0.00,4400.64,113627.15,3350.37,10803.89,3000.30,0.00,2600.23,0.00,0.00,0.00,200.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,7902.06,0.00,4600.70,118413.82,3450.40,14006.54,1200.05,0.00,1600.09,200.00,0.00,0.00,200.00,2400.20,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,10803.85,0.00,5400.97,113929.42,3100.32,12805.47,2600.23,0.00,2600.23,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
13.4312,0.00,0.00,8902.62,0.00,4600.70,113929.42,3450.40,13205.82,1000.03,0.00,1600.09,0.00,0.00,200.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
13.7283,0.00,0.00,8502.38,0.00,5400.97,111360.30,3150.33,11604.49,3800.48,0.00,1800.11,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,6401.35,0.00,5801.12,111410.67,3250.35,13806.36,3400.39,0.00,1400.07,400.01,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
14.3223,0.00,0.00,8302.27,0.00,6601.44,116700.52,3300.36,12004.81,600.01,0.00,2000.14,0.00,0.00,0.00,200.00,3200.35,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6193,0.00,0.00,6201.27,0.00,6201.27,113173.75,3150.33,12204.97,1400.07,0.00,2800.26,200.00,0.00,0.00,200.00,2400.20,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
14.9164,0.00,0.00,8402.33,0.00,6201.27,111259.57,3900.51,11604.49,1600.09,0.00,3800.49,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.2134,0.00,0.00,6501.39,0.00,5200.90,108690.91,2900.28,12204.97,1400.07,0.00,2600.23,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
15.5104,0.00,0.00,6901.57,0.00,4800.76,116700.52,3550.42,13606.18,2800.26,0.00,2600.23,200.00,0.00,0.00,0.00,3100.33,200.00,0.00,50.00,200.00,200.00,0.00,0.00,16.67,0.00
15.8074,0.00,0.00,8102.17,0.00,4800.76,117657.92,4600.70,10603.75,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
16.1045,0.00,0.00,8802.56,0.00,6801.53,113123.38,3100.32,11004.04,2400.19,0.00,3200.35,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
16.4015,0.00,0.00,8202.22,0.00,3800.48,102397.02,2800.26,12805.47,2400.19,0.00,1600.09,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.6985,0.00,0.00,6701.48,0.00,6601.44,118010.67,4250.60,12405.13,2000.13,200.00,3000.30,200.00,0.00,0.00,200.00,2750.26,200.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
16.9955,0.00,0.00,9603.04,0.00,2600.22,110101.10,3500.41,14206.73,2800.26,0.00,2200.16,0.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
17.2926,0.00,0.00,8802.56,0.00,7001.62,118968.16,3000.30,11604.49,2000.13,0.00,2800.26,600.01,0.00,0.00,0.00,3200.35,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5896,200.00,0.00,10803.85,0.00,3800.48,111763.27,3850.49,14206.73,2800.26,0.00,4000.54,200.00,0.00,0.00,200.00,2800.27,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
17.8866,0.00,0.00,11504.37,0.00,7401.82,111612.16,4200.59,14406.92,1600.09,0.00,3200.35,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
18.1836,0.00,0.00,9402.92,0.00,4800.76,105266.70,3000.30,10803.89,3800.48,0.00,3600.44,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.4807,0.00,0.00,8002.11,0.00,6401.36,114080.55,2900.28,13406.00,2000.13,0.00,1800.11,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,7902.06,0.00,5601.04,112216.63,3300.36,13205.82,3200.34,0.00,2400.19,200.00,0.00,0.00,200.00,2850.28,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
19.0747,0.00,0.00,7501.86,0.00,5400.97,111763.27,3250.35,12004.81,2000.13,0.00,2400.19,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
19.3717,0.00,0.00,7301.76,0.00,5400.97,119320.94,3050.31,13005.64,2200.16,0.00,2800.26,200.00,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.6688,0.00,0.00,7001.62,0.00,5801.12,112569.25,3400.38,9803.21,2000.13,0.00,2800.26,0.00,0.00,0.00,0.00,2200.17,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
19.9658,0.00,200.00,8102.17,0.00,6201.27,114181.31,3450.40,12405.13,1600.09,0.00,1800.11,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,8902.62,0.00,5400.97,115289.71,3050.31,12805.47,1400.07,0.00,1200.05,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5598,0.00,0.00,7501.86,0.00,5200.90,118262.63,3700.46,10803.89,2400.19,0.00,1800.11,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
20.8569,0.00,200.00,10603.71,0.00,5400.97,112518.87,3300.36,10403.61,1000.03,0.00,2000.14,200.00,0.00,0.00,400.01,3100.33,200.00,0.00,0.00,0.00,200.00,0.00,0.00,33.33,0.00
21.1539,0.00,0.00,8102.17,0.00,7601.91,110101.10,3050.31,10403.61,1800.11,0.00,3200.35,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
21.4509,0.00,0.00,9002.67,0.00,5200.90,114785.89,3050.31,13005.64,2600.23,0.00,2600.23,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,50.00,800.02,0.00,0.00,0.00,0.00,0.00
21.7479,0.00,0.00,8002.11,0.00,5200.90,113224.13,3850.49,16408.98,3600.43,0.00,2800.26,400.01,0.00,0.00,200.00,3350.39,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0450,0.00,0.00,8102.17,0.00,7401.82,105367.41,3550.42,11204.19,1000.03,0.00,2000.14,0.00,0.00,0.00,0.00,2600.23,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
22.3420,0.00,0.00,9002.67,0.00,7001.62,119068.96,3300.36,10603.75,3000.30,0.00,3200.35,0.00,0.00,400.01,0.00,3400.40,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.6390,0.00,0.00,8702.50,0.00,6401.36,111561.79,3550.42,9402.95,2800.26,200.00,3000.30,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
22.9360,0.00,0.00,7701.96,0.00,6001.19,109395.98,3100.32,10803.89,2200.16,0.00,2600.23,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
23.2331,0.00,0.00,9202.79,0.00,5200.90,110403.30,3200.34,12605.30,2400.19,0.00,2800.26,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,9603.04,0.00,4200.58,105971.62,4350.63,14607.12,2200.16,0.00,2400.19,400.01,0.00,200.00,0.00,3450.41,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
23.8271,0.00,0.00,6801.53,0.00,7601.91,117456.36,3600.43,13005.64,1800.11,0.00,2800.26,0.00,0.00,0.00,400.01,2250.17,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
24.1241,0.00,0.00,9202.79,0.00,2800.26,113979.80,3400.38,16408.98,2000.13,0.00,2000.14,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
24.4212,0.00,0.00,8602.44,0.00,4800.76,110957.35,4100.56,13005.64,1400.07,0.00,2600.23,200.00,0.00,0.00,800.02,3400.40,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
24.7182,0.00,0.00,9402.92,0.00,5601.04,119119.35,3700.46,12405.13,1400.07,0.00,2400.19,0.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,8102.17,0.00,5400.97,107985.86,4050.55,16208.76,1600.09,0.00,3200.35,0.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.3122,0.00,0.00,6201.27,0.00,5200.90,112115.88,3050.31,11804.65,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.6093,200.00,0.00,7701.96,0.00,4000.53,111158.83,3650.44,10003.34,1400.07,0.00,2800.26,200.00,0.00,0.00,0.00,3600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.9063,0.00,0.00,10403.57,0.00,4400.64,114584.36,4100.56,11804.65,2000.13,0.00,3000.30,200.00,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
26.2033,0.00,0.00,8102.17,0.00,4600.70,116498.97,3650.44,12004.81,1400.07,0.00,2600.23,400.01,0.00,0.00,0.00,3100.33,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
26.5003,0.00,0.00,7701.96,0.00,8802.57,116750.90,3900.51,13205.82,2200.16,0.00,2600.23,0.00,0.00,0.00,200.00,3600.45,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
26.7974,0.00,0.00,6801.53,0.00,5601.04,108741.27,3750.47,13005.64,1800.11,0.00,2800.26,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,8502.38,0.00,5000.83,115995.10,3550.42,13205.82,2200.16,0.00,2000.14,0.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.3914,200.00,0.00,7902.06,0.00,5200.90,112871.50,3800.48,11804.65,2200.16,0.00,2600.23,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
27.6884,0.00,0.00,7802.01,0.00,4800.76,108892.35,3100.32,10403.61,2400.19,0.00,2800.26,0.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
27.9855,0.00,0.00,7601.91,0.00,5200.90,110957.35,3600.43,12204.97,2000.13,0.00,3200.35,0.00,0.00,200.00,200.00,3200.35,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
28.2825,0.00,0.00,8402.33,0.00,4800.76,113576.77,3750.47,10803.89,1800.11,0.00,2400.19,0.00,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,7201.71,0.00,4600.70,111712.90,3850.49,10603.75,3000.30,0.00,2000.14,0.00,0.00,0.00,0.00,2400.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.8765,0.00,0.00,6201.27,0.00,7001.62,112670.00,3850.49,12004.81,2000.13,0.00,1400.07,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
29.1736,0.00,0.00,8502.38,0.00,5601.04,114030.18,3600.43,10803.89,3000.30,0.00,2000.14,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
29.4706,0.00,0.00,10003.30,0.00,6001.19,108288.01,3250.35,10003.34,1400.07,0.00,600.01,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
29.7676,0.00,0.00,8802.56,0.00,4200.58,113727.91,3300.36,13606.18,2200.16,0.00,3000.30,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
30.0646,0.00,0.00,7101.66,0.00,6801.53,112367.75,3100.32,9803.21,2000.13,0.00,3400.39,400.01,0.00,0.00,0.00,2800.27,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.3617,0.00,0.00,7902.06,0.00,6801.53,107683.70,4000.53,10803.89,1800.11,0.00,2800.26,200.00,0.00,0.00,0.00,2450.21,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,8802.56,0.00,6001.19,111360.30,3700.46,11004.04,1400.07,0.00,1000.03,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,0.00,8202.22,0.00,4000.53,113073.00,2850.27,10203.47,2200.16,0.00,2600.23,400.01,0.00,0.00,0.00,2700.25,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
31.2527,0.00,0.00,10003.30,0.00,5400.97,115692.79,4800.77,13606.18,2800.26,0.00,1400.07,200.00,0.00,0.00,400.01,3200.35,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
31.5498,0.00,0.00,8102.17,0.00,4200.58,113677.53,3150.33,10803.89,1600.09,0.00,2000.14,400.01,0.00,200.00,0.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
31.8468,0.00,0.00,8202.22,0.00,4200.58,114937.04,3500.41,12405.13,2800.26,0.00,3200.35,200.00,0.00,0.00,0.00,2350.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.1438,0.00,0.00,7001.62,0.00,6601.44,117809.11,3800.48,10803.89,1600.09,200.00,1000.03,400.01,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.4408,0.00,0.00,8302.27,0.00,6201.27,116549.37,3550.42,12204.97,1800.11,0.00,2400.19,200.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
32.7379,0.00,0.00,8502.38,0.00,5400.97,110000.37,2750.25,11404.34,3600.43,0.00,2000.14,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
33.0349,200.00,0.00,8902.62,0.00,4600.70,111158.83,3450.40,13005.64,1800.11,0.00,1800.11,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
33.3319,0.00,0.00,8502.38,0.00,4600.70,117053.25,3650.44,13806.36,2600.23,0.00,3600.44,0.00,0.00,0.00,0.00,3000.31,200.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
33.6289,0.00,0.00,6801.53,0.00,6001.19,110604.76,3900.51,12805.47,1400.07,0.00,2800.26,0.00,0.00,0.00,400.01,3400.40,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
33.9260,0.00,0.00,6501.39,0.00,4800.76,116448.58,2800.26,10403.61,2800.26,0.00,4000.54,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,8102.17,0.00,4400.64,111209.19,3950.52,13005.64,2600.23,0.00,1400.07,200.00,0.00,0.00,400.01,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.5200,200.00,0.00,7301.76,0.00,5000.83,113526.39,3850.49,10803.89,2000.13,0.00,3400.39,200.00,0.00,0.00,200.00,2500.21,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
34.8170,0.00,0.00,8402.33,0.00,6201.27,113828.66,3950.52,10803.89,2200.16,0.00,3200.35,200.00,0.00,0.00,200.00,2400.20,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
35.1141,0.00,0.00,8102.17,0.00,4000.53,112468.49,3150.33,13406.00,1600.09,0.00,1400.07,0.00,0.00,200.00,0.00,3300.37,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,200.00,7701.96,0.00,5000.83,106173.03,3050.31,9603.08,3800.48,0.00,2000.14,0.00,0.00,0.00,400.01,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
