D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a05.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 10:07:54 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
2.4380,1500.08,0.00,21515.86,0.00,0.00,11504.55,3000.31,2000.14,1750.11,50086.77,0.00,6501.47,500.01,0.00,0.00,3500.43,73689.78,7001.72,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.6181,2000.14,0.00,25522.31,0.00,500.01,12505.38,2000.14,2750.26,1750.11,62133.47,500.01,12505.43,0.00,0.00,0.00,5000.88,79219.29,2000.14,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.7981,1000.03,0.00,22016.60,0.00,500.01,16509.37,1500.08,3250.36,1750.11,46073.43,1000.03,3500.43,500.01,0.00,0.00,4000.56,77711.03,3500.43,0.00,500.01,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.9782,1500.08,0.00,19513.04,0.00,2500.21,20013.77,3500.42,3000.31,2500.22,49585.04,0.00,10003.48,0.00,0.00,0.00,4500.71,92297.54,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.1582,0.00,0.00,21515.86,0.00,1000.03,13506.28,2000.14,3250.36,1250.05,42061.21,0.00,5000.87,0.00,0.00,0.00,7501.97,74694.99,4000.56,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.3382,1000.03,0.00,22016.60,0.00,500.01,16008.82,3000.31,3000.31,1250.05,44067.18,0.00,7501.96,0.00,0.00,0.00,3500.43,84750.94,500.01,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5183,1000.03,0.00,20514.42,500.01,500.01,11504.55,3000.31,2500.22,500.01,51592.06,0.00,7501.96,0.00,0.00,0.00,2500.22,79722.08,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6983,500.01,0.00,21515.86,0.00,500.01,16008.82,2000.14,3000.31,1500.08,49083.33,0.00,8502.51,0.00,0.00,0.00,3500.43,89781.56,3500.43,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8784,1000.03,500.01,22016.60,0.00,1000.03,15508.27,2500.22,2750.26,1750.11,52595.67,0.00,9503.14,0.00,0.00,0.00,3500.43,87266.03,4000.56,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0584,500.01,0.00,23018.15,0.00,0.00,11004.17,1500.08,3000.31,1250.05,49083.33,0.00,13506.34,0.00,0.00,0.00,3500.43,78213.77,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2385,1000.03,0.00,14507.21,0.00,1500.08,14006.75,1500.08,2750.26,1500.08,53097.51,500.01,8002.23,0.00,0.00,0.00,2500.22,80727.71,3000.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4185,1000.03,0.00,22016.60,0.00,0.00,12004.96,2500.22,1500.08,1750.11,55105.01,0.00,9503.14,0.00,0.00,0.00,3500.43,89278.42,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5986,1000.03,0.00,23018.15,0.00,500.01,15007.75,2000.14,2250.17,2000.14,56108.87,500.01,9503.14,0.00,0.00,0.00,2500.22,94813.96,3000.32,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,1250.06,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7786,2000.14,0.00,27025.01,0.00,0.00,17009.95,2000.14,1250.05,1250.05,54101.22,1000.03,6001.25,0.00,0.00,0.00,2500.22,90284.72,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9587,500.01,0.00,16509.34,0.00,500.01,11504.55,4000.55,1500.08,1750.11,54603.11,0.00,10003.48,0.00,0.00,0.00,3000.32,98337.68,6501.48,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2250.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00
5.1387,2000.14,0.00,22517.37,0.00,500.01,11004.17,4500.70,1750.11,1250.05,51592.06,0.00,7501.96,1000.03,0.00,0.00,3500.43,92297.54,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3187,2000.14,0.00,19513.04,0.00,0.00,12004.96,2000.14,750.02,1250.05,54101.22,0.00,7501.96,0.00,0.00,0.00,3000.32,81733.41,3500.43,0.00,1000.04,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4988,1000.03,0.00,22517.37,0.00,500.01,8502.49,4500.70,2000.14,1500.08,53097.51,0.00,10503.83,0.00,0.00,0.00,2500.22,79722.08,2000.14,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6788,500.01,0.00,22517.37,0.00,500.01,11504.55,1500.08,2500.22,1000.03,51090.28,0.00,5501.05,0.00,0.00,0.00,3000.32,88775.30,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8589,1000.03,0.00,21015.13,0.00,500.01,10003.44,2500.22,2250.17,1750.11,54603.11,0.00,7001.70,0.00,0.00,0.00,3000.32,81230.55,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0389,1000.03,500.01,23018.15,0.00,1000.03,16008.82,3000.31,2750.26,1750.11,48581.64,0.00,10003.48,0.00,0.00,0.00,4500.71,80727.71,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2190,1500.08,0.00,22517.37,0.00,500.01,10503.80,2000.14,1500.08,2000.14,42562.68,0.00,8002.23,0.00,0.00,0.00,2500.22,93807.33,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.3990,500.01,0.00,19012.38,0.00,0.00,11504.55,2000.14,2000.14,2750.26,39554.13,0.00,1500.08,0.00,0.00,0.00,3500.43,89781.56,5000.88,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5791,1000.03,0.00,20514.42,0.00,0.00,10003.44,3500.42,1250.05,2500.22,54101.22,0.00,9002.82,1000.03,0.00,0.00,1000.04,81733.41,3500.43,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7591,1500.08,0.00,23018.15,0.00,500.01,14006.75,2000.14,3250.36,1250.05,42061.21,0.00,9503.14,0.00,0.00,0.00,3500.43,87769.10,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9391,500.01,0.00,22016.60,0.00,1500.08,13005.82,5000.86,1750.11,1250.05,51090.28,0.00,12505.43,0.00,0.00,0.00,4000.56,94813.96,4500.71,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1192,0.00,0.00,22016.60,0.00,0.00,16509.37,2000.14,5000.86,1500.08,46073.43,0.00,10003.48,0.00,0.00,0.00,3500.43,91291.10,3000.32,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.2992,2500.21,0.00,26524.09,0.00,0.00,13506.28,1500.08,2250.17,1500.08,43565.66,0.00,10003.48,0.00,0.00,0.00,1500.08,99344.63,4000.56,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4793,500.01,0.00,26023.19,0.00,500.01,13005.82,5000.86,2500.22,1500.08,48581.64,500.01,5000.87,0.00,0.00,0.00,2500.22,88272.19,2500.22,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6593,1000.03,0.00,18511.74,0.00,0.00,16509.37,3500.42,2250.17,1000.03,47578.30,500.01,4500.70,0.00,0.00,0.00,1000.04,90787.90,2500.22,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8394,1000.03,0.00,15007.72,0.00,500.01,16008.82,1000.03,1500.08,2000.14,55105.01,0.00,7001.70,0.00,0.00,0.00,2500.22,78716.52,4000.56,0.00,0.00,1000.04,0.00,2000.14,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0194,1000.03,0.00,17510.50,0.00,2000.14,13506.28,2000.14,2000.14,2000.14,45070.27,0.00,8502.51,0.00,0.00,0.00,2500.22,83242.10,4500.71,0.00,0.00,500.01,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.1995,1000.03,0.00,20013.72,0.00,0.00,15007.75,4000.55,1250.05,250.00,43565.66,500.01,9002.82,0.00,0.00,0.00,3500.43,79219.29,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3795,1000.03,0.00,26524.09,0.00,0.00,14006.75,1500.08,2750.26,2750.26,51592.06,0.00,9002.82,1500.08,0.00,0.00,3000.32,102365.86,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5595,500.01,0.00,15007.72,0.00,0.00,10003.44,2500.22,1250.05,2750.26,54101.22,0.00,9503.14,0.00,0.00,0.00,2500.22,89278.42,3500.43,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7396,3000.31,0.00,20514.42,0.00,500.01,17009.95,2500.22,1750.11,1500.08,51090.28,500.01,12005.01,0.00,0.00,0.00,1500.08,95317.29,3500.43,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9196,1000.03,0.00,27025.01,500.01,1000.03,10003.44,3500.42,2000.14,1500.08,55606.93,0.00,11004.21,0.00,0.00,0.00,2000.14,94310.64,3500.43,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.0997,4500.69,0.00,24019.76,0.00,500.01,9503.11,500.01,1000.03,1500.08,53599.35,500.01,7501.96,0.00,0.00,0.00,1000.04,98337.68,3000.32,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2797,1000.03,0.00,22517.37,0.00,0.00,15508.27,3500.42,2500.22,1000.03,56610.82,0.00,5000.87,0.00,0.00,0.00,6001.26,80224.88,3500.43,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4598,1000.03,500.01,24520.59,0.00,0.00,12505.38,2000.14,2000.14,1250.05,44067.18,500.01,6001.25,500.01,0.00,0.00,4500.71,85756.92,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6398,500.01,0.00,18511.74,0.00,0.00,15007.75,3000.31,1750.11,1250.05,51090.28,0.00,9002.82,500.01,0.00,0.00,3000.32,91291.10,2000.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8199,0.00,0.00,20514.42,0.00,500.01,16008.82,3000.31,1500.08,1500.08,58116.79,500.01,6001.25,0.00,0.00,0.00,5501.06,64646.10,5000.88,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.9999,2000.14,0.00,20514.42,0.00,1000.03,12004.96,1500.08,1500.08,2750.26,51592.06,0.00,7001.70,0.00,0.00,0.00,5000.88,96827.41,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1800,1000.03,0.00,20013.72,0.00,500.01,18011.16,2000.14,1500.08,750.02,56610.82,1000.03,7001.70,0.00,0.00,0.00,3500.43,96324.02,2500.22,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3600,500.01,0.00,21515.86,0.00,0.00,12004.96,2500.22,2750.26,250.00,50086.77,0.00,4500.70,0.00,0.00,0.00,3000.32,89781.56,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5400,1500.08,0.00,16008.78,0.00,0.00,13506.28,3000.31,750.02,1000.03,50086.77,1000.03,4500.70,0.00,0.00,0.00,4000.56,92297.54,4500.71,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7201,500.01,0.00,19012.38,0.00,0.00,11504.55,2500.22,3000.31,1750.11,52093.86,0.00,9503.14,0.00,0.00,0.00,4000.56,86259.94,3500.43,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9001,500.01,0.00,22517.37,0.00,1000.03,12004.96,3000.31,2250.17,1250.05,59622.92,0.00,5000.87,0.00,0.00,0.00,3000.32,78716.52,5501.06,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0802,1000.03,0.00,19012.38,0.00,1000.03,11504.55,2000.14,2750.26,1250.05,40055.52,0.00,5000.87,0.00,0.00,0.00,4000.56,79219.29,4000.56,0.00,0.00,0.00,500.01,750.02,500.01,0.00,0.00,500.01,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2602,2000.14,500.01,24019.76,0.00,0.00,12004.96,2500.22,1750.11,2500.22,49585.04,0.00,12505.43,0.00,0.00,0.00,3500.43,95317.29,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4403,1500.08,0.00,23018.15,0.00,500.01,19012.43,2000.14,2000.14,2000.14,45571.84,0.00,3500.43,500.01,0.00,0.00,4000.56,85253.92,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6203,2500.21,0.00,26524.09,0.00,500.01,13506.28,3500.42,2250.17,1500.08,44067.18,0.00,9002.82,0.00,0.00,0.00,1500.08,82236.29,2000.14,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8004,500.01,0.00,21015.13,0.00,1000.03,14507.24,2500.22,1500.08,1000.03,50086.77,0.00,5000.87,500.01,0.00,0.00,3000.32,90284.72,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9804,2500.21,0.00,23018.15,0.00,0.00,12004.96,2000.14,3000.31,500.01,44568.72,0.00,9002.82,0.00,0.00,0.00,4500.71,101358.72,4000.56,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00
12.1604,1500.08,0.00,17009.91,0.00,0.00,9002.79,3000.31,750.02,1250.05,46575.04,0.00,7001.70,500.01,0.00,0.00,1500.08,88775.30,3000.32,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
