C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a14.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 11:51:58 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
4.8175,0.00,0.00,5501.00,0.00,4200.58,93439.04,2500.21,9402.95,1800.11,0.00,2200.16,200.00,0.00,0.00,0.00,3450.41,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
5.1145,0.00,0.00,6601.44,0.00,5400.97,92382.55,2950.29,11204.19,2400.19,0.00,2400.19,0.00,200.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
5.4116,0.00,0.00,5701.07,0.00,4000.53,93388.73,2700.24,11604.49,3400.39,0.00,2400.19,200.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
5.7086,0.00,0.00,4800.76,0.00,5000.83,88811.16,3850.49,9603.08,800.02,0.00,3200.35,600.01,0.00,0.00,0.00,3300.37,200.00,0.00,50.00,0.00,200.00,0.00,0.00,16.67,0.00
6.0056,0.00,0.00,6401.35,0.00,4200.58,96508.31,2800.26,11204.19,1200.05,0.00,3200.35,200.00,0.00,0.00,0.00,3750.48,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
6.3026,0.00,0.00,8202.22,0.00,4800.76,92785.02,3150.33,11604.49,2400.19,0.00,2200.16,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5997,0.00,0.00,5501.00,0.00,4000.53,95250.34,3850.49,11604.49,1200.05,0.00,2000.14,0.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
6.8967,0.00,0.00,8002.11,0.00,4600.70,92131.02,3000.30,12004.81,2000.13,0.00,1000.03,200.00,0.00,200.00,200.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1937,0.00,0.00,6501.39,0.00,4400.64,90118.89,3600.43,11204.19,2200.16,0.00,1600.09,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4907,0.00,0.00,8002.11,0.00,6201.27,94696.86,3250.35,9803.21,1400.07,0.00,1400.07,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
7.7878,0.00,0.00,6701.48,0.00,4000.53,95451.61,3350.37,9002.70,2400.19,0.00,2200.16,0.00,0.00,0.00,0.00,2450.21,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
8.0848,0.00,0.00,6501.39,0.00,6001.19,95602.56,3450.40,9603.08,2600.23,0.00,2000.14,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3818,0.00,0.00,6801.53,0.00,3600.43,91124.93,3100.32,9202.83,1800.11,0.00,2000.14,0.00,0.00,200.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6788,0.00,0.00,7902.06,0.00,7401.82,89817.10,3200.34,9002.70,1600.09,0.00,2400.19,200.00,0.00,0.00,400.01,3550.43,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,6501.39,0.00,3000.30,94948.44,2800.26,10603.75,2000.13,0.00,1600.09,200.00,0.00,0.00,0.00,3650.46,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,6201.27,0.00,5400.97,91326.14,3150.33,12405.13,1800.11,0.00,2200.16,200.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
9.5699,0.00,0.00,7001.62,0.00,4000.53,90923.71,3450.40,12405.13,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8669,0.00,0.00,7201.71,0.00,3400.38,93388.73,3550.42,11604.49,3000.30,0.00,2200.16,0.00,0.00,0.00,0.00,3000.31,200.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
10.1640,0.00,0.00,5701.07,0.00,4000.53,93086.87,4000.53,10203.47,1400.07,0.00,1800.11,200.00,0.00,0.00,200.00,3750.48,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,8602.44,0.00,4200.58,101943.96,4250.60,10203.47,2600.23,0.00,2800.26,200.00,0.00,0.00,400.01,3050.32,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
10.7580,0.00,200.00,8402.33,0.00,5200.90,91326.14,3650.44,7802.03,2200.16,0.00,2000.14,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0550,0.00,0.00,7601.91,0.00,4800.76,97112.18,2900.28,10803.89,2400.19,0.00,2600.23,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,6201.27,0.00,4600.70,97414.12,2950.29,12605.30,3400.39,0.00,4200.60,0.00,0.00,0.00,0.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6491,0.00,0.00,7101.66,0.00,6201.27,95049.07,3000.30,10403.61,1800.11,0.00,1800.11,0.00,0.00,0.00,0.00,3000.31,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
11.9461,0.00,0.00,8702.50,0.00,5400.97,94696.86,3600.43,8002.14,2400.19,0.00,1400.07,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
12.2431,0.00,0.00,8402.33,0.00,3600.43,94747.17,3600.43,10403.61,2600.23,0.00,2000.14,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.5402,0.00,0.00,5300.93,0.00,5000.83,98219.32,3650.44,13005.64,1600.09,0.00,2200.16,400.01,0.00,0.00,200.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,6601.44,0.00,3400.38,94696.86,3500.41,10803.89,2400.19,0.00,2200.16,200.00,0.00,0.00,0.00,2400.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,6001.19,0.00,6401.36,89213.53,2750.25,10403.61,1400.07,0.00,3200.35,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.4312,0.00,0.00,7001.62,0.00,3600.43,96307.03,2950.29,14807.31,1400.07,0.00,1800.11,600.01,0.00,200.00,400.01,3250.36,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
13.7283,0.00,0.00,5000.83,0.00,4400.64,92583.78,3150.33,9803.21,2600.23,0.00,2600.23,0.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,8502.38,0.00,3800.48,100584.86,3000.30,11204.19,3000.30,0.00,3400.39,200.00,0.00,0.00,200.00,4100.58,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
14.3223,0.00,0.00,5801.11,0.00,4800.76,94646.55,3050.31,9803.21,2200.16,200.00,1800.11,0.00,0.00,0.00,200.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6193,0.00,0.00,6801.53,0.00,3000.30,93137.18,3000.30,11204.19,2200.16,0.00,1400.07,0.00,0.00,0.00,0.00,3850.51,0.00,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00
14.9164,0.00,0.00,7201.71,0.00,3000.30,93036.56,2750.25,8602.47,3200.34,0.00,3400.39,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.2134,0.00,0.00,6601.44,0.00,4600.70,94093.10,3200.34,10403.61,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
15.5104,0.00,0.00,5501.00,0.00,4200.58,96005.11,3250.35,13205.82,4000.54,0.00,3400.39,0.00,0.00,0.00,0.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.8074,0.00,0.00,6601.44,0.00,4600.70,92432.86,2950.29,11004.04,1800.11,0.00,2600.23,0.00,0.00,0.00,200.00,3000.31,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
16.1045,0.00,0.00,7001.62,0.00,5601.04,93841.53,3000.30,10003.34,2000.13,200.00,1400.07,0.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,7601.91,0.00,5000.83,92785.02,3650.44,12405.13,1600.09,0.00,2200.16,0.00,0.00,0.00,0.00,3100.33,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
16.6985,0.00,0.00,6401.35,0.00,5200.90,91627.96,3550.42,10803.89,1800.11,0.00,2400.19,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.9955,0.00,0.00,6301.31,0.00,5601.04,98018.02,3450.40,13005.64,2800.26,0.00,3200.35,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
17.2926,0.00,0.00,6801.53,0.00,5601.04,91980.10,3750.47,10803.89,800.02,0.00,2200.16,200.00,0.00,0.00,0.00,4200.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
17.5896,0.00,0.00,6601.44,0.00,4800.76,97011.53,2900.28,12405.13,2200.16,0.00,3400.39,0.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.8866,0.00,0.00,8902.62,0.00,3000.30,94998.75,3050.31,10803.89,3200.34,0.00,3000.30,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.1836,0.00,0.00,7001.62,0.00,4800.76,95602.56,4050.55,12204.97,1600.09,0.00,3000.30,200.00,0.00,0.00,200.00,2400.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
18.4807,0.00,0.00,6701.48,0.00,5200.90,93942.16,3950.52,13205.82,3400.39,0.00,3200.35,400.01,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,8002.11,0.00,3200.34,97464.44,2350.18,9402.95,2000.13,0.00,1800.11,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
19.0747,0.00,0.00,7401.81,0.00,4400.64,91829.19,3000.30,13205.82,2000.13,0.00,2000.14,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.3717,0.00,0.00,6801.53,0.00,5400.97,90320.09,2800.26,8002.14,2600.23,0.00,1800.11,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
19.6688,0.00,0.00,7201.71,0.00,3000.30,99578.20,3600.43,10803.89,1200.05,0.00,2200.16,0.00,0.00,400.01,0.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
19.9658,0.00,0.00,8602.44,0.00,3200.34,99074.90,3700.46,10403.61,2000.13,0.00,2000.14,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,7201.71,0.00,6001.19,101792.94,2750.25,10403.61,3400.39,0.00,1200.05,400.01,0.00,0.00,0.00,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5598,0.00,0.00,8202.22,0.00,6601.44,97967.69,2900.28,11004.04,2400.19,0.00,2200.16,400.01,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
20.8569,0.00,0.00,4800.76,0.00,5400.97,90772.81,2400.19,13406.00,3000.30,0.00,2200.16,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.1539,0.00,0.00,6101.23,0.00,5601.04,96055.43,3400.38,12605.30,2600.23,0.00,2400.19,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,400.01,0.00,0.00
21.4509,0.00,0.00,6601.44,0.00,4800.76,97363.79,3300.36,10003.34,2200.16,0.00,1800.11,0.00,0.00,0.00,200.00,3600.45,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
21.7479,0.00,0.00,7601.91,0.00,3000.30,95753.51,3650.44,9402.95,1600.09,0.00,2600.23,200.00,0.00,0.00,0.00,3600.45,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
22.0450,0.00,0.00,7001.62,0.00,6001.19,95099.38,3100.32,12405.13,2400.19,0.00,2000.14,200.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.3420,0.00,0.00,7201.71,0.00,6401.36,92332.24,3350.37,10003.34,2600.23,0.00,2600.23,200.00,0.00,600.01,200.00,3700.47,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
22.6390,0.00,0.00,5701.07,0.00,3600.43,93690.59,2550.22,10403.61,2600.23,0.00,1400.07,200.00,0.00,0.00,0.00,2750.26,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
22.9360,0.00,0.00,6701.48,0.00,3800.48,96357.35,3550.42,11804.65,1400.07,0.00,1800.11,200.00,0.00,0.00,0.00,2350.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.2331,0.00,0.00,8002.11,0.00,4200.58,95501.92,2950.29,10803.89,3000.30,0.00,3200.35,0.00,0.00,0.00,0.00,3000.31,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,7001.62,0.00,3000.30,93237.80,3550.42,14406.92,1400.07,0.00,3600.44,200.00,0.00,0.00,0.00,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.8271,0.00,0.00,6301.31,0.00,5000.83,97363.79,3350.37,11004.04,2600.23,0.00,2200.16,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,400.01,200.00,0.00,0.00,0.00,0.00
24.1241,0.00,0.00,6701.48,0.00,5200.90,103152.14,3600.43,14206.73,2000.13,0.00,3200.35,600.01,0.00,0.00,0.00,2750.26,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
24.4212,0.00,0.00,7601.91,0.00,3600.43,98823.25,3150.33,14607.12,1600.09,0.00,1800.11,0.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
24.7182,0.00,0.00,6901.57,0.00,3600.43,89364.42,3350.37,10203.47,3000.30,0.00,2600.23,0.00,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,7101.66,0.00,4600.70,95904.47,3500.41,11404.34,600.01,0.00,2400.19,200.00,0.00,0.00,0.00,2750.26,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.3122,0.00,0.00,5300.93,0.00,4200.58,92935.94,3800.48,11204.19,1800.11,0.00,2400.19,400.01,0.00,0.00,0.00,3250.36,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.6093,0.00,0.00,7301.76,0.00,5801.12,93841.53,3300.36,10003.34,1600.09,0.00,3000.30,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.9063,0.00,0.00,6501.39,0.00,4200.58,96156.07,3350.37,13205.82,2000.13,0.00,2000.14,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
26.2033,0.00,0.00,7601.91,0.00,6201.27,97011.53,4050.55,13806.36,1200.05,0.00,2400.19,200.00,0.00,0.00,200.00,3550.43,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
26.5003,0.00,0.00,7601.91,0.00,4000.53,92030.41,3650.44,8802.58,1600.09,0.00,3600.44,400.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.7974,0.00,0.00,4900.79,0.00,6001.19,95099.38,3750.47,12004.81,1800.11,0.00,2200.16,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,6701.48,0.00,3600.43,94193.72,3150.33,9002.70,2000.13,0.00,2600.23,0.00,0.00,0.00,0.00,3900.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.3914,200.00,0.00,7101.66,0.00,4800.76,94696.86,3600.43,13205.82,2200.16,0.00,2400.19,400.01,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.6884,0.00,0.00,7701.96,0.00,5200.90,93338.42,2700.24,11604.49,1800.11,0.00,2000.14,200.00,0.00,200.00,0.00,3700.47,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
27.9855,0.00,200.00,7501.86,0.00,4400.64,94143.41,3300.36,12405.13,2600.23,0.00,1600.09,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.2825,200.00,0.00,6401.35,0.00,5400.97,92835.33,3100.32,12405.13,1800.11,0.00,2600.23,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,6701.48,0.00,3000.30,95652.88,2350.18,11604.49,1400.07,0.00,3200.35,200.00,0.00,0.00,200.00,3750.48,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
28.8765,0.00,0.00,5400.96,0.00,4400.64,96709.59,2900.28,12004.81,3800.48,0.00,2200.16,200.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
29.1736,0.00,0.00,6701.48,0.00,4600.70,88760.86,3000.30,10203.47,2600.23,0.00,2400.19,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,7802.01,0.00,3200.34,92734.70,3200.34,11804.65,1600.09,0.00,3000.30,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
29.7676,0.00,0.00,7101.66,0.00,4400.64,96457.99,3050.31,13005.64,2800.26,0.00,3200.35,600.01,0.00,0.00,200.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.0646,0.00,0.00,7501.86,0.00,4400.64,98068.34,2200.16,11604.49,3200.34,0.00,4600.71,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
30.3617,0.00,0.00,7001.62,0.00,4400.64,97716.06,3850.49,12004.81,2000.13,0.00,1600.09,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,5501.00,0.00,5000.83,95350.98,2950.29,9002.70,2200.16,0.00,2000.14,0.00,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,0.00,7301.76,0.00,5000.83,96759.92,3550.42,9202.83,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
31.2527,0.00,0.00,7301.76,0.00,5000.83,95451.61,3350.37,12405.13,3400.39,0.00,1400.07,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.5498,0.00,0.00,7301.76,0.00,6201.27,97313.47,3450.40,11004.04,2600.23,0.00,1400.07,200.00,0.00,0.00,0.00,2550.22,400.01,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
31.8468,200.00,200.00,6001.19,0.00,5000.83,99678.86,3800.48,12805.47,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
32.1438,0.00,0.00,7802.01,0.00,7802.02,95200.02,3550.42,11604.49,2200.16,0.00,2800.26,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
32.4408,0.00,400.01,5601.03,0.00,6001.19,90420.70,3200.34,12805.47,1600.09,0.00,2000.14,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.7379,0.00,0.00,6701.48,0.00,5400.97,94143.41,3250.35,9803.21,1800.11,0.00,3800.49,200.00,0.00,0.00,0.00,2100.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,0.00,6601.44,0.00,5000.83,94948.44,2750.25,11404.34,1600.09,0.00,3000.30,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
33.3319,0.00,0.00,8102.17,0.00,7201.72,97112.18,3350.37,13005.64,2000.13,0.00,3400.39,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
33.6289,0.00,0.00,5901.15,0.00,4000.53,95854.15,3350.37,11804.65,2800.26,0.00,1200.05,400.01,0.00,0.00,0.00,3450.41,0.00,0.00,50.00,800.02,0.00,0.00,0.00,0.00,0.00
33.9260,0.00,0.00,4700.73,0.00,4600.70,93338.42,2900.28,13806.36,1800.11,0.00,1800.11,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,6101.23,0.00,4600.70,94244.04,2800.26,11004.04,2800.26,0.00,2200.16,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.5200,0.00,0.00,7001.62,0.00,4000.53,94948.44,2950.29,10403.61,3000.30,0.00,2400.19,0.00,0.00,200.00,0.00,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
34.8170,0.00,0.00,6401.35,0.00,4400.64,95350.98,4100.56,12405.13,2400.19,0.00,2400.19,200.00,0.00,200.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35.1141,0.00,0.00,7201.71,0.00,3000.30,98219.32,3650.44,13005.64,2600.23,0.00,2800.26,400.01,0.00,0.00,0.00,3000.31,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,0.00,6201.27,0.00,5200.90,95501.92,3550.42,11204.19,1200.05,0.00,2800.26,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
