D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a07.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 10:37:50 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
3.3398,1500.08,0.00,15007.72,0.00,2000.14,8502.49,1500.08,2750.26,1500.08,37548.79,0.00,7001.70,500.01,0.00,0.00,3000.32,68162.41,1000.04,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5199,500.01,0.00,21515.86,0.00,0.00,8502.49,2500.22,2500.22,750.02,36044.96,0.00,5000.87,0.00,0.00,0.00,4000.56,77711.03,2000.14,0.00,0.00,0.00,1000.04,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6999,500.01,0.00,22016.60,0.00,0.00,13005.82,3000.31,1250.05,3000.31,39052.77,0.00,4500.70,0.00,0.00,0.00,3000.32,67157.67,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8800,500.01,0.00,16509.34,0.00,0.00,10503.80,2500.22,2250.17,500.01,36546.22,500.01,7001.70,0.00,0.00,0.00,4000.56,74694.99,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0600,0.00,0.00,21015.13,0.00,0.00,12004.96,3500.42,1750.11,1500.08,34541.29,1000.03,5501.05,0.00,0.00,0.00,3000.32,74192.38,4000.56,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2401,1000.03,500.01,13506.25,0.00,0.00,9002.79,3500.42,1250.05,3000.31,41058.33,0.00,5000.87,0.00,0.00,0.00,2000.14,79219.29,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4201,500.01,0.00,13506.25,0.00,0.00,10503.80,1000.03,2000.14,3250.37,35543.72,500.01,9002.82,500.01,0.00,0.00,3500.43,78213.77,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.6002,500.01,0.00,16509.34,0.00,0.00,10503.80,3500.42,3750.49,1750.11,43064.16,500.01,4000.56,0.00,0.00,0.00,5000.88,69167.24,1000.04,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7802,500.01,0.00,22517.37,0.00,500.01,9503.11,2500.22,1250.05,2250.17,38050.10,500.01,4000.56,0.00,0.00,0.00,2000.14,82739.18,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9602,1000.03,0.00,18511.74,0.00,500.01,8502.49,1000.03,1750.11,500.01,45070.27,1000.03,5000.87,0.00,0.00,0.00,4500.71,74192.38,1000.04,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1403,1000.03,0.00,17510.50,0.00,0.00,12505.38,3000.31,2000.14,1000.03,38050.10,0.00,4500.70,0.00,500.01,0.00,3000.32,73187.21,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3203,500.01,0.00,18011.11,0.00,0.00,13506.28,2000.14,2000.14,1250.05,38551.43,0.00,7001.70,0.00,0.00,0.00,2500.22,72684.65,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.5004,1000.03,0.00,24019.76,0.00,0.00,11504.55,2500.22,1500.08,1250.05,45571.84,0.00,6001.25,0.00,0.00,0.00,4500.71,66152.99,0.00,0.00,0.00,500.01,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6804,1500.08,0.00,20013.72,0.00,500.01,10003.44,2000.14,1750.11,750.02,45070.27,0.00,6001.25,0.00,0.00,0.00,2500.22,65650.68,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8605,1000.03,0.00,18511.74,0.00,0.00,13506.28,6001.24,2500.22,1750.11,46073.43,500.01,7001.70,0.00,0.00,0.00,5000.88,78213.77,500.01,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0405,1000.03,500.01,28026.90,0.00,0.00,12505.38,1500.08,1250.05,2000.14,25021.67,1000.03,6001.25,500.01,0.00,0.00,2500.22,72182.11,4000.56,0.00,500.01,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2206,1500.08,0.00,23018.15,0.00,0.00,13005.82,5000.86,2500.22,2000.14,37047.49,500.01,5000.87,0.00,0.00,0.00,2000.14,65650.68,1000.04,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,2250.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.4006,1000.03,0.00,14006.72,0.00,500.01,11504.55,1000.03,1250.05,2000.14,35543.72,0.00,6001.25,0.00,0.00,500.01,4500.71,67660.03,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5806,1500.08,0.00,16008.78,0.00,0.00,11004.17,2000.14,2000.14,500.01,48581.64,0.00,4500.70,0.00,0.00,0.00,2000.14,79219.29,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7607,500.01,0.00,23018.15,0.00,500.01,11004.17,3000.31,2500.22,1000.03,32536.64,1000.03,6501.47,0.00,0.00,0.00,1500.08,77711.03,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9407,500.01,0.00,20013.72,0.00,0.00,13005.82,1500.08,1500.08,1750.11,38551.43,0.00,2000.14,0.00,0.00,0.00,2500.22,64646.10,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1208,0.00,0.00,17510.50,0.00,500.01,8002.20,500.01,2250.17,1250.05,50086.77,1000.03,5000.87,0.00,0.00,0.00,3000.32,71177.08,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.3008,0.00,500.01,15508.24,0.00,1000.03,10003.44,500.01,1750.11,750.02,45571.84,0.00,5000.87,0.00,0.00,0.00,4500.71,82739.18,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4809,1000.03,0.00,15508.24,0.00,500.01,10003.44,1500.08,500.01,750.02,38050.10,500.01,7001.70,0.00,0.00,0.00,3500.43,80224.88,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6609,500.01,0.00,16008.78,0.00,1000.03,10003.44,1500.08,1500.08,1250.05,42061.21,0.00,6001.25,0.00,0.00,0.00,1500.08,62637.18,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8410,1000.03,0.00,23518.95,0.00,0.00,11004.17,3000.31,2750.26,1750.11,36546.22,500.01,4500.70,1000.03,0.00,0.00,3000.32,65650.68,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0210,500.01,0.00,15007.72,0.00,0.00,16008.82,2000.14,2750.26,750.02,45571.84,1000.03,8002.23,500.01,0.00,0.00,4000.56,58620.16,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.2010,0.00,0.00,11004.15,0.00,1000.03,11504.55,1000.03,1750.11,2500.22,47578.30,0.00,7501.96,0.00,0.00,0.00,4500.71,79722.08,1500.08,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3811,2000.14,0.00,22016.60,0.00,0.00,12004.96,1000.03,2000.14,750.02,43565.66,0.00,6001.25,0.00,0.00,0.00,1000.04,80727.71,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5611,1000.03,0.00,21015.13,0.00,500.01,8002.20,1500.08,1250.05,750.02,29530.18,0.00,8002.23,0.00,0.00,0.00,4500.71,67157.67,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7412,500.01,0.00,16509.34,0.00,0.00,9002.79,4500.70,2750.26,1250.05,42061.21,0.00,6501.47,0.00,0.00,500.01,2500.22,80224.88,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9212,500.01,0.00,19513.04,1000.03,1000.03,8502.49,1500.08,1500.08,1250.05,43064.16,0.00,5501.05,0.00,0.00,0.00,4000.56,69669.66,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1013,0.00,0.00,15007.72,0.00,0.00,15007.75,500.01,3250.36,1000.03,37548.79,0.00,5000.87,0.00,0.00,0.00,2000.14,57616.09,5501.06,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2813,500.01,0.00,22517.37,0.00,1000.03,15508.27,4500.70,1750.11,500.01,33037.78,0.00,5501.05,0.00,0.00,0.00,4000.56,74192.38,2500.22,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4614,1000.03,0.00,18511.74,0.00,500.01,7501.94,1500.08,2500.22,3000.31,43064.16,0.00,6501.47,0.00,0.00,0.00,1500.08,80224.88,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6414,1000.03,0.00,22517.37,0.00,500.01,10503.80,1500.08,1500.08,750.02,42562.68,0.00,3500.43,0.00,0.00,0.00,500.01,70674.59,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8215,1000.03,0.00,18011.11,0.00,0.00,14507.24,4500.70,3000.31,1250.05,31534.42,0.00,6001.25,0.00,0.00,0.00,4500.71,78213.77,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.0015,500.01,0.00,14507.21,0.00,0.00,10003.44,1000.03,2250.17,1500.08,44067.18,500.01,3000.31,0.00,0.00,0.00,2500.22,59624.31,500.01,0.00,0.00,500.01,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1816,500.01,0.00,14507.21,0.00,500.01,10503.80,1500.08,2000.14,1500.08,44568.72,0.00,8002.23,0.00,0.00,0.00,3000.32,71177.08,3000.32,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3616,1000.03,1000.03,18511.74,0.00,500.01,8502.49,1500.08,750.02,2000.14,39052.77,0.00,6501.47,500.01,0.00,0.00,3000.32,80224.88,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5416,1000.03,0.00,19513.04,0.00,0.00,13005.82,0.00,2250.17,1250.05,40556.91,0.00,8502.51,0.00,0.00,0.00,3500.43,78213.77,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7217,500.01,0.00,22517.37,0.00,1000.03,11004.17,1000.03,2000.14,1750.11,45571.84,1000.03,5000.87,0.00,0.00,0.00,4500.71,70674.59,1500.08,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9017,500.01,0.00,14507.21,0.00,500.01,9503.11,2500.22,750.02,750.02,36546.22,0.00,4000.56,0.00,0.00,0.00,3000.32,67660.03,500.01,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0818,1500.08,0.00,18511.74,0.00,0.00,12004.96,2000.14,2500.22,1250.05,45571.84,0.00,1500.08,0.00,0.00,0.00,2500.22,74192.38,2500.22,0.00,500.01,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2618,0.00,0.00,21015.13,0.00,0.00,11504.55,3500.42,2500.22,1250.05,38551.43,0.00,3000.31,0.00,0.00,0.00,3000.32,72684.65,1500.08,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4419,2000.14,0.00,15508.24,0.00,1000.03,11004.17,2000.14,3500.42,1250.05,37548.79,1000.03,4500.70,0.00,0.00,0.00,4000.56,73187.21,2000.14,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6219,1500.08,0.00,19012.38,0.00,500.01,11504.55,500.01,1250.05,3250.37,39052.77,500.01,5000.87,0.00,0.00,0.00,2500.22,82739.18,1500.08,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8019,2500.21,0.00,15508.24,0.00,500.01,14507.24,1500.08,2250.17,1750.11,40055.52,500.01,5000.87,0.00,0.00,0.00,2000.14,65650.68,2500.22,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9820,1500.08,0.00,26023.19,0.00,500.01,10503.80,2000.14,1750.11,0.00,36546.22,500.01,6501.47,0.00,500.01,0.00,3000.32,78213.77,4500.71,0.00,1000.04,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.1620,0.00,0.00,17510.50,0.00,500.01,14507.24,500.01,3000.31,1750.11,40556.91,0.00,3500.43,0.00,0.00,0.00,1500.08,73689.78,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.3421,1000.03,0.00,15508.24,0.00,0.00,11504.55,2000.14,1250.05,1750.11,36546.22,0.00,7501.96,0.00,0.00,0.00,2000.14,82739.18,500.01,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
