C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a15.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 12:03:14 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
6.3027,200.00,0.00,5801.11,0.00,5601.04,104360.42,3100.32,8602.47,2800.26,0.00,2000.14,400.01,0.00,0.00,600.01,3850.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
6.5997,0.00,0.00,7301.76,0.00,5801.12,97212.82,3050.31,11404.34,2400.19,0.00,1600.09,0.00,0.00,0.00,400.01,3250.36,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
6.8967,0.00,0.00,6101.23,0.00,4000.53,98319.98,3100.32,12004.81,2200.16,0.00,1400.07,200.00,0.00,400.01,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1937,0.00,0.00,8402.33,0.00,3600.43,95501.92,3300.36,12004.81,1600.09,0.00,3000.30,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
7.4908,0.00,0.00,5501.00,0.00,3200.34,94143.41,3500.41,13406.00,2600.23,0.00,2800.26,200.00,0.00,0.00,0.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
7.7878,0.00,0.00,6801.53,0.00,5601.04,94646.55,3000.30,12805.47,800.02,0.00,2200.16,200.00,0.00,0.00,0.00,2300.18,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
8.0848,0.00,0.00,8302.27,0.00,5601.04,95652.88,3400.38,9603.08,2400.19,0.00,2200.16,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3818,0.00,0.00,7802.01,0.00,3400.38,99527.87,3450.40,13205.82,2200.16,0.00,1600.09,400.01,0.00,0.00,0.00,3800.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6789,0.00,0.00,6801.53,0.00,5801.12,98571.61,3100.32,11804.65,1600.09,0.00,2000.14,400.01,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,5801.11,0.00,4000.53,97867.03,3050.31,11404.34,600.01,0.00,3400.39,400.01,0.00,0.00,0.00,3150.34,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,6301.31,0.00,4600.70,95753.51,3300.36,10603.75,1800.11,0.00,2400.19,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
9.5699,0.00,0.00,6201.27,0.00,5200.90,96759.92,3450.40,11804.65,2800.26,0.00,2800.26,0.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8670,0.00,0.00,6501.39,0.00,5400.97,101742.60,3900.51,10403.61,1200.05,0.00,3600.44,0.00,0.00,200.00,0.00,3850.51,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
10.1640,0.00,0.00,7301.76,0.00,4800.76,97615.41,3550.42,13205.82,1600.09,0.00,2400.19,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,6601.44,0.00,5400.97,96407.67,2650.23,11404.34,3600.43,0.00,1600.09,400.01,0.00,0.00,200.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
10.7580,0.00,0.00,7001.62,0.00,3200.34,99477.54,3900.51,9603.08,3600.43,0.00,3200.35,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.0551,0.00,0.00,6801.53,0.00,6201.27,102699.06,3550.42,11004.04,2800.26,0.00,2200.16,400.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,6001.19,0.00,4400.64,99125.23,2900.28,9603.08,3000.30,0.00,3000.30,0.00,0.00,0.00,200.00,3850.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6491,0.00,0.00,7201.71,0.00,6401.36,99930.53,3250.35,10803.89,1400.07,0.00,3800.49,600.01,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,6601.44,0.00,4000.53,101390.23,3650.44,13406.00,2400.19,0.00,3600.44,200.00,0.00,0.00,200.00,3550.43,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
12.2432,0.00,0.00,5300.93,0.00,5400.97,97313.47,2750.25,10403.61,0.00,0.00,2600.23,0.00,0.00,0.00,200.00,4100.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.5402,0.00,0.00,6501.39,0.00,5801.12,97212.82,2900.28,9603.08,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,5601.03,0.00,5601.04,94596.23,3300.36,12405.13,2400.19,0.00,3200.35,0.00,0.00,0.00,0.00,3600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,7501.86,0.00,4800.76,96105.74,3150.33,11204.19,1800.11,0.00,2600.23,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
13.4313,0.00,0.00,8002.11,0.00,5601.04,98521.29,3400.38,9803.21,2800.26,0.00,2200.16,200.00,0.00,0.00,400.01,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
13.7283,0.00,0.00,6201.27,0.00,5400.97,96407.67,3350.37,13406.00,2000.13,0.00,3600.44,0.00,200.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,8802.56,0.00,6001.19,97917.36,3200.34,12605.30,2000.13,0.00,2000.14,0.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.3223,0.00,0.00,6301.31,0.00,5601.04,97061.85,3550.42,10603.75,2800.26,0.00,3600.44,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6194,0.00,0.00,7802.01,0.00,3200.34,97514.76,3450.40,12204.97,3200.34,0.00,1600.09,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.9164,0.00,0.00,5801.11,0.00,4200.58,99578.20,3450.40,9803.21,1800.11,0.00,3200.35,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
15.2134,0.00,0.00,6601.44,0.00,5000.83,93992.47,3150.33,9803.21,1800.11,0.00,3200.35,0.00,0.00,0.00,0.00,3600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.5104,0.00,0.00,5501.00,0.00,4400.64,98672.27,2800.26,12204.97,2000.13,0.00,2600.23,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
15.8075,0.00,0.00,7201.71,0.00,3200.34,96105.74,3550.42,13806.36,2800.26,0.00,2400.19,200.00,0.00,0.00,200.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
16.1045,0.00,0.00,5200.89,0.00,6201.27,105115.65,3200.34,10003.34,1600.09,0.00,2400.19,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,6601.44,0.00,5000.83,96256.71,2550.22,9202.83,1400.07,0.00,800.02,0.00,0.00,0.00,400.01,2850.28,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
16.6985,0.00,0.00,6401.35,0.00,5000.83,95652.88,3600.43,12805.47,2800.26,0.00,2200.16,200.00,0.00,0.00,200.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.9956,0.00,0.00,7902.06,0.00,5801.12,100333.18,4250.60,13005.64,1400.07,0.00,2600.23,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.2926,0.00,0.00,8802.56,0.00,5000.83,99779.53,2900.28,12004.81,1800.11,0.00,2000.14,400.01,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
17.5896,0.00,0.00,7001.62,0.00,3800.48,106021.97,2650.23,11604.49,1000.03,0.00,2400.19,200.00,200.00,0.00,0.00,3550.43,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
17.8866,0.00,0.00,6501.39,0.00,6401.36,95501.92,3350.37,10603.75,1800.11,0.00,1400.07,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.1837,0.00,0.00,5200.89,0.00,3800.48,93187.49,3500.41,11804.65,2800.26,0.00,800.02,0.00,0.00,0.00,0.00,4150.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.4807,0.00,0.00,6801.53,0.00,5200.90,98772.92,3600.43,9402.95,400.01,0.00,2000.14,400.01,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,6501.39,0.00,4400.64,99678.86,3800.48,14406.92,2000.13,0.00,2600.23,200.00,0.00,0.00,0.00,4100.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.0747,0.00,0.00,8102.17,0.00,4600.70,99678.86,3800.48,13606.18,1600.09,0.00,3000.30,400.01,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.3718,0.00,0.00,6401.35,0.00,6401.36,91124.93,3400.38,10803.89,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
19.6688,0.00,0.00,6401.35,0.00,5801.12,102548.03,3200.34,11204.19,2800.26,0.00,3200.35,400.01,0.00,0.00,0.00,3300.37,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
19.9658,0.00,0.00,6701.48,0.00,6001.19,99024.57,3750.47,11204.19,2600.23,0.00,1600.09,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,7201.71,0.00,6601.44,100484.19,3050.31,13005.64,2200.16,0.00,2000.14,200.00,0.00,0.00,600.01,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5599,0.00,0.00,6101.23,0.00,6201.27,94596.23,3850.49,11404.34,2000.13,0.00,3600.44,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.8569,0.00,0.00,6401.35,0.00,5601.04,94747.17,3150.33,11204.19,2000.13,0.00,2000.14,400.01,0.00,0.00,0.00,3800.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
21.1539,0.00,0.00,7101.66,0.00,6001.19,98772.92,2900.28,11804.65,1200.05,0.00,2400.19,0.00,200.00,0.00,0.00,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
21.4509,0.00,0.00,5701.07,0.00,5801.12,97967.69,4200.59,12405.13,1400.07,0.00,2600.23,200.00,0.00,0.00,200.00,3900.52,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.7480,0.00,0.00,6201.27,0.00,4600.70,99578.20,4200.59,12004.81,1400.07,0.00,3000.30,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0450,0.00,0.00,6901.57,0.00,5400.97,95803.83,3100.32,12805.47,1800.11,0.00,1200.05,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.3420,0.00,0.00,5501.00,0.00,4400.64,100534.53,3550.42,10403.61,3000.30,0.00,1400.07,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.6390,0.00,0.00,7802.01,0.00,4800.76,96206.38,3350.37,13205.82,2000.13,0.00,2600.23,400.01,0.00,0.00,200.00,3550.43,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
22.9361,0.00,0.00,6301.31,0.00,2800.26,100534.53,3600.43,11004.04,1600.09,0.00,3800.49,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.2331,0.00,0.00,5000.83,0.00,5801.12,98118.67,3250.35,12204.97,3200.34,0.00,1400.07,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,6701.48,0.00,3400.38,103856.96,4050.55,13806.36,2200.16,0.00,2600.23,400.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
23.8271,0.00,0.00,6201.27,0.00,6201.27,92382.55,2500.21,12204.97,1800.11,0.00,1800.11,400.01,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.1242,0.00,0.00,6601.44,0.00,5000.83,93589.98,3250.35,10803.89,2000.13,0.00,3400.39,200.00,0.00,0.00,0.00,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.4212,0.00,0.00,6801.53,0.00,6601.44,99225.89,3400.38,7401.83,2000.13,0.00,3800.49,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
24.7182,0.00,0.00,7802.01,0.00,6401.36,99880.19,3400.38,13806.36,2600.23,0.00,2400.19,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,5501.00,0.00,4800.76,98018.02,2850.27,11604.49,800.02,0.00,1600.09,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
25.3123,0.00,0.00,5901.15,0.00,6401.36,96910.88,2500.21,10003.34,1800.11,0.00,2000.14,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.6093,0.00,0.00,6001.19,0.00,3200.34,96759.92,3850.49,11004.04,1400.07,0.00,1400.07,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.9063,0.00,0.00,7101.66,0.00,4800.76,95854.15,3450.40,11804.65,2200.16,0.00,2400.19,0.00,0.00,0.00,0.00,3800.50,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
26.2033,0.00,0.00,8802.56,0.00,4600.70,100383.52,3550.42,10803.89,1800.11,0.00,3000.30,800.02,0.00,0.00,200.00,2450.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
26.5004,0.00,200.00,5701.07,0.00,6001.19,98420.63,3400.38,13406.00,2400.19,0.00,3800.49,0.00,0.00,0.00,0.00,2400.20,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
26.7974,0.00,0.00,7301.76,0.00,5801.12,103605.24,3600.43,8802.58,3600.43,0.00,2000.14,400.01,0.00,0.00,200.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,5801.11,0.00,5801.12,94696.86,3850.49,10203.47,2600.23,0.00,1800.11,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
27.3914,0.00,0.00,6701.48,0.00,5200.90,94596.23,4400.64,12004.81,2400.19,0.00,1600.09,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.6885,0.00,0.00,8702.50,0.00,6001.19,95149.70,3400.38,10003.34,1400.07,0.00,2200.16,0.00,0.00,0.00,200.00,2750.26,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
27.9855,0.00,0.00,5701.07,0.00,3800.48,93841.53,4000.53,14206.73,1800.11,0.00,1600.09,200.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
28.2825,0.00,0.00,7501.86,0.00,4200.58,98219.32,3350.37,10003.34,3000.30,0.00,4200.60,600.01,0.00,0.00,0.00,3200.35,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,7301.76,0.00,3200.34,96558.63,3550.42,12004.81,2600.23,0.00,2200.16,200.00,0.00,200.00,200.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.8766,0.00,0.00,6801.53,0.00,5000.83,100735.86,2950.29,11404.34,1400.07,0.00,1800.11,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
29.1736,0.00,0.00,7802.01,0.00,5801.12,97716.06,2800.26,10403.61,1200.05,0.00,1800.11,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,5701.07,0.00,3400.38,97716.06,3000.30,14006.54,2400.19,200.00,3400.39,600.01,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.7676,0.00,0.00,7101.66,0.00,5400.97,99477.54,3600.43,11404.34,1800.11,0.00,3200.35,400.01,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
30.0647,0.00,0.00,7101.66,0.00,4200.58,97112.18,3600.43,10803.89,2200.16,0.00,3000.30,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
30.3617,0.00,0.00,6201.27,0.00,5801.12,98621.94,3850.49,9002.70,2400.19,0.00,2000.14,200.00,0.00,200.00,0.00,3600.45,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,7001.62,0.00,3800.48,98521.29,3800.48,10403.61,2400.19,0.00,3000.30,0.00,0.00,0.00,0.00,3600.45,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,0.00,8402.33,0.00,4600.70,95250.34,3700.46,11004.04,3000.30,0.00,2800.26,400.01,0.00,0.00,200.00,2550.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
31.2528,0.00,0.00,6001.19,0.00,5601.04,101088.21,2750.25,9603.08,2000.13,0.00,2400.19,400.01,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.5498,0.00,0.00,6801.53,0.00,4800.76,98269.65,2450.20,11404.34,2200.16,0.00,1600.09,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.8468,0.00,0.00,7501.86,0.00,4600.70,97917.36,3600.43,13205.82,1800.11,0.00,3200.35,600.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
32.1438,0.00,0.00,7001.62,0.00,5601.04,99225.89,3300.36,10203.47,1200.05,0.00,1600.09,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
32.4409,0.00,0.00,6801.53,0.00,4600.70,98521.29,3400.38,11404.34,2200.16,0.00,2400.19,200.00,0.00,200.00,0.00,3300.37,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
32.7379,0.00,0.00,4900.79,0.00,3600.43,98772.92,3650.44,13406.00,2600.23,0.00,2600.23,400.01,0.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,0.00,8102.17,0.00,4000.53,98470.96,3550.42,12405.13,1600.09,0.00,1800.11,0.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.3319,0.00,0.00,4600.70,0.00,5200.90,96558.63,3200.34,12004.81,2600.23,0.00,2600.23,0.00,0.00,0.00,0.00,3550.43,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
33.6290,0.00,0.00,6101.23,0.00,3800.48,99628.53,3050.31,11604.49,2800.26,0.00,2000.14,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.9260,0.00,0.00,5100.86,0.00,3600.43,98068.34,2450.20,8402.36,1800.11,0.00,2800.26,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,6601.44,0.00,4400.64,93036.56,2950.29,11204.19,1600.09,0.00,2600.23,200.00,0.00,0.00,0.00,2400.20,400.01,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
34.5200,0.00,0.00,6201.27,0.00,5601.04,98571.61,3450.40,10403.61,2200.16,0.00,2000.14,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.8171,0.00,0.00,7301.76,0.00,6001.19,95854.15,4050.55,11204.19,2800.26,0.00,3000.30,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
35.1141,0.00,0.00,6801.53,0.00,7201.72,96810.24,3250.35,12004.81,3600.43,0.00,1800.11,0.00,0.00,0.00,200.00,3750.48,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,0.00,5400.96,0.00,4800.76,95250.34,3350.37,12204.97,2800.26,0.00,2800.26,0.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
