C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a01.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 13:58:17 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
26.4350,0.00,23317.93,0.00,100.00,15708.17,2400.19,1400.07,3950.52,17510.22,9302.90,0.00,9903.31,254162.43,400.01,200.00,1350.06,0.00,0.00,1100.04,0.00,0.00,0.00
26.7490,0.00,22817.17,0.00,100.00,17910.62,2600.22,1200.05,4000.53,16408.98,8202.25,0.00,6001.21,260368.85,100.00,0.00,1350.06,100.00,0.00,1350.06,0.00,0.00,0.00
27.0630,0.00,21214.84,0.00,600.01,14707.16,2800.26,1400.07,4550.69,15007.51,10903.98,100.00,7601.95,260877.71,100.00,0.00,1250.05,100.00,0.00,975.03,0.00,0.00,0.00
27.3770,0.00,23317.93,0.00,600.01,17710.39,3600.43,2000.13,4250.60,16308.87,9302.90,0.00,7501.90,257010.96,200.00,200.00,1100.04,0.00,0.00,925.03,0.00,0.00,0.00
27.6911,0.00,25421.31,0.00,300.00,17309.92,2400.19,900.03,4250.60,19212.31,9803.22,0.00,8302.32,265967.04,600.01,0.00,1150.05,0.00,0.00,975.03,0.00,0.00,0.00
28.0051,100.00,22015.99,0.00,300.00,17209.81,2400.19,2400.19,3750.47,16408.98,10103.42,0.00,7001.65,260877.71,300.00,100.00,1150.05,100.00,0.00,625.01,0.00,0.00,0.00
28.3191,0.00,20814.29,0.00,700.02,16509.03,2400.19,1400.07,4650.72,16609.20,8202.25,200.00,7001.65,261284.79,500.01,0.00,1050.04,0.00,0.00,950.03,0.00,0.00,0.00
28.6331,0.00,19412.43,0.00,0.00,15107.56,1900.12,1200.05,4000.53,16509.09,9703.15,0.00,7301.80,255688.38,200.00,0.00,1350.06,100.00,0.00,1125.04,100.00,0.00,0.00
28.9471,0.00,22015.99,0.00,300.00,16909.47,2000.13,1500.07,4950.82,14507.02,9302.90,0.00,8402.38,264949.02,100.00,0.00,850.02,0.00,0.00,1375.07,100.00,0.00,0.00
29.2612,0.00,20513.88,0.00,400.01,16208.70,2200.16,1700.10,4050.55,16709.31,8902.65,0.00,7802.05,266068.82,400.01,0.00,1250.05,0.00,0.00,975.03,0.00,0.00,0.00
29.5752,0.00,24319.50,0.00,400.01,13906.41,2200.16,1300.06,4450.66,17009.65,7601.93,0.00,7001.65,277067.80,300.00,100.00,950.03,0.00,0.00,1075.04,0.00,0.00,0.00
29.8892,0.00,23418.08,0.00,300.00,16609.14,2100.15,1200.05,4000.53,17610.34,9302.90,0.00,7601.95,269530.59,300.00,0.00,1500.08,0.00,0.00,850.03,0.00,0.00,0.00
30.2032,0.00,22216.28,0.00,300.00,15708.17,2300.18,1000.03,5000.83,15508.02,8102.20,0.00,7001.65,251619.56,200.00,0.00,1150.05,0.00,0.00,1125.04,100.00,0.00,0.00
30.5173,0.00,24920.48,0.00,200.00,17009.58,3700.45,1600.09,4250.60,16909.54,7902.09,0.00,5601.06,265559.81,100.00,0.00,1000.03,0.00,0.00,1275.06,0.00,0.00,0.00
30.8313,0.00,21815.70,0.00,300.00,15808.28,1800.11,1500.07,3950.52,14707.21,8902.65,0.00,6301.34,253145.24,100.00,0.00,1200.05,0.00,0.00,1200.05,0.00,0.00,0.00
31.1453,0.00,23518.24,0.00,400.01,18210.98,2100.15,1200.05,4600.70,16108.65,9603.09,0.00,6301.34,249788.96,200.00,0.00,1300.06,0.00,0.00,1250.06,0.00,0.00,0.00
31.4593,0.00,21114.70,0.00,400.01,16108.59,1600.09,700.02,4850.78,17209.88,7501.88,0.00,7702.00,261793.65,100.00,0.00,1100.04,0.00,0.00,825.02,100.00,0.00,0.00
31.7733,0.00,20914.43,0.00,300.00,12905.52,2100.15,900.03,3600.43,14607.12,10803.91,0.00,8102.21,257417.94,0.00,0.00,1250.05,100.00,0.00,1250.06,0.00,0.00,0.00
32.0874,100.00,22817.17,0.00,300.00,16308.81,3100.32,1500.07,4950.82,18010.82,8502.42,0.00,7101.70,249585.57,400.01,0.00,1300.06,0.00,0.00,1175.05,0.00,0.00,0.00
32.4014,0.00,20513.88,0.00,300.00,17410.04,2200.16,2000.13,4200.59,17610.34,6601.46,0.00,9002.73,255077.98,300.00,0.00,1250.05,0.00,0.00,1025.04,0.00,0.00,0.00
32.7154,0.00,20914.43,0.00,100.00,15808.28,2100.15,1100.04,3850.49,17410.11,8302.31,0.00,9202.86,276558.40,100.00,100.00,1500.08,0.00,0.00,1025.04,0.00,0.00,0.00
33.0294,0.00,21915.84,0.00,100.00,15608.07,1200.05,1500.07,4550.69,15708.23,9903.28,0.00,7401.85,258537.21,100.00,0.00,1350.06,0.00,0.00,1250.06,0.00,0.00,0.00
33.3435,100.00,22416.57,0.00,300.00,16609.14,2600.22,1400.07,4750.75,16008.55,8802.59,0.00,9102.79,271159.94,0.00,100.00,1050.04,100.00,0.00,850.03,0.00,0.00,0.00
33.6575,0.00,20013.21,0.00,600.01,15908.38,1900.12,1300.06,4550.69,16709.31,11104.13,100.00,7301.80,269632.42,100.00,0.00,1400.07,0.00,0.00,900.03,200.00,0.00,0.00
33.9715,0.00,19412.43,0.00,300.00,17109.70,2000.13,1400.07,4500.67,16709.31,9102.77,0.00,7802.05,256095.31,200.00,0.00,1200.05,0.00,0.00,1250.06,0.00,0.00,0.00
34.2855,100.00,21515.27,0.00,400.01,17610.27,2000.13,1200.05,4400.64,14607.12,7501.88,0.00,7802.05,263218.58,100.00,0.00,1600.09,100.00,0.00,975.03,100.00,0.00,0.00
34.5995,0.00,20714.15,0.00,600.01,16308.81,2300.18,1700.10,4850.78,14507.02,8402.36,0.00,9202.86,272789.45,300.00,0.00,1500.08,0.00,0.00,975.03,100.00,0.00,0.00
34.9136,0.00,21314.98,0.00,500.01,15307.76,2500.21,1900.12,4600.70,17109.76,9202.84,0.00,6601.47,246840.14,700.02,100.00,1250.05,0.00,0.00,925.03,200.00,0.00,0.00
35.2276,0.00,22216.28,0.00,600.01,16909.47,2800.26,1500.07,3650.44,44666.48,66045.74,1100.04,39051.39,288482.67,800.02,25421.95,1800.11,374466.72,348438.96,1150.05,653429.79,71682.62,758344.34
35.5416,63832.68,33823821.88,110098.85,1966676.37,1807779.69,17109.71,3700.46,7451.85,1164455.76,2320161.91,30130.47,629804.30,841232.71,16709.43,127449.78,3700.47,1115241.02,1146310.16,1925.13,1586028.13,278333.25,1458938.09
35.8556,178432.91,81620843.20,262862.21,4610663.84,3467546.17,30330.50,7902.08,8402.35,1206602.54,2751984.58,46472.45,836775.29,1109134.47,17610.47,164514.90,5801.16,1705720.70,2170860.55,1900.13,2239151.95,302832.79,1566850.10
36.1697,187945.64,93591021.08,275076.32,5227514.06,4172220.94,34840.23,4900.80,10153.43,1338749.71,3829499.86,56105.57,1088133.69,1197969.73,24219.80,147334.22,5651.10,1542568.82,2109296.74,1650.10,2519592.22,381311.30,1650889.26
36.4837,257953.17,113758792.61,332511.57,6165376.45,4592501.48,41456.96,7902.08,10503.67,1271449.71,3979390.80,60221.61,1163444.53,1320019.14,26223.21,165526.16,6501.45,1614418.26,2383461.31,1925.13,2472541.58,359445.41,1747561.33
36.8117,377595.92,113973590.99,338645.31,7025816.98,5184703.89,43763.46,5901.16,9703.13,1209741.02,4582913.34,68658.03,1287717.38,1473093.07,31834.20,180703.21,7201.78,1923467.19,2463766.61,3050.33,2671550.37,406606.79,1697503.91
37.1397,250023.34,117532795.85,346622.83,6951701.18,5339284.79,36243.54,4700.73,10603.74,1216994.63,5032800.49,71873.16,1483073.24,1542449.51,30230.84,181816.82,8002.20,2159749.25,2932079.72,2600.24,3006307.98,453202.15,1857805.08
37.4677,283498.61,128588757.85,408949.29,7804808.28,5461122.73,39752.37,6401.36,10753.85,1119409.47,4992431.17,74586.46,1342908.01,1338376.61,27926.32,171291.61,7001.68,1808850.59,2723940.56,2350.20,3563599.71,533762.01,2116205.27
37.7958,297255.64,138632482.36,398270.21,8347795.16,5988644.08,48377.54,5601.04,11654.52,1182489.26,5172025.46,70968.83,1391498.63,1529504.59,34640.49,145617.25,6951.66,1743744.20,2739697.15,2500.22,2831629.95,405680.54,1685592.47
38.1238,250226.61,122165937.60,379497.17,7874319.64,5699237.80,40353.97,5901.16,12004.79,1137175.29,5633019.85,75491.00,1455863.28,1486570.75,35241.91,188500.16,7652.01,1805700.77,2703129.69,2750.27,3019748.63,437722.17,1808158.59
38.4518,253174.46,132244455.33,372834.67,7523348.58,5570387.87,42459.74,6701.49,11004.03,1085226.86,4759154.02,75993.55,1404218.65,1370767.61,28427.28,169976.49,9453.07,1994521.53,2859660.33,3075.33,2841295.13,460638.48,1791306.64
38.7798,232652.95,117166724.49,365253.20,7779117.21,5289542.32,44064.34,9603.07,11004.03,1108652.05,4960420.65,78506.55,1425075.59,1655314.26,34740.73,181918.05,7952.17,2000576.52,3176573.21,2575.23,3034951.15,481211.91,1984926.37
39.1078,273825.05,134419917.30,367814.09,7688459.10,5615228.04,50183.44,7401.82,12755.41,1006293.46,5082638.06,78305.49,1411570.21,1444257.79,28727.86,174124.57,7001.68,1954735.99,2822286.01,3000.32,3177411.92,429679.25,1607758.21
39.4359,249210.25,132030514.96,404738.40,7779033.05,5501292.30,44365.22,5300.93,10753.85,1071810.94,5306093.95,79210.26,1443540.92,1433968.89,31232.92,179387.26,7702.04,1869125.22,2902073.71,2550.23,2769594.92,437309.62,1887790.23
39.7639,310004.57,134963276.79,379804.71,7715869.32,5498767.99,47574.99,5501.01,11054.06,977476.56,4821977.35,66950.27,1312561.52,1317714.11,30531.46,153597.80,8052.23,1760716.51,2665755.38,2600.24,2825236.83,440197.85,1729420.70
40.0919,245348.68,111689481.32,332715.99,7181033.37,5398002.60,43161.73,7301.77,12605.29,1026283.30,4906548.67,75390.49,1424965.72,1491727.15,31533.56,159560.78,7351.86,1804752.77,2823245.11,2700.26,2650877.62,437206.49,1979736.91
