C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a14.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:43:38 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
3.5114,0.00,21915.84,0.00,100.00,13005.60,2500.21,1600.09,3500.41,16909.54,8502.42,0.00,9102.79,245823.44,400.01,0.00,1550.08,0.00,0.00,1275.06,0.00,0.00,0.00
3.8254,0.00,23918.86,0.00,100.00,16609.14,2500.21,2000.13,4950.82,13706.27,7802.04,0.00,7702.00,249280.49,300.00,0.00,1450.07,0.00,0.00,1125.04,0.00,0.00,100.00
4.1394,0.00,19712.82,0.00,400.01,15207.66,1800.11,2000.13,5400.97,17309.99,9202.84,100.00,6601.47,256298.78,300.00,0.00,1600.09,0.00,0.00,925.03,0.00,0.00,0.00
4.4534,0.00,20013.21,0.00,100.00,15708.17,2000.13,1000.03,4300.62,15708.23,8902.65,0.00,7201.75,258028.44,300.00,0.00,1450.07,0.00,0.00,1200.05,0.00,0.00,0.00
4.7675,0.00,22717.02,0.00,300.00,17209.81,2000.13,1400.07,3800.48,15808.34,9603.09,100.00,7301.80,264032.89,200.00,0.00,1800.11,0.00,0.00,1350.06,0.00,0.00,0.00
5.0815,0.00,19612.69,0.00,0.00,15007.46,3200.34,2100.15,3800.48,14907.41,10103.42,0.00,6601.47,246840.14,400.01,0.00,1550.08,0.00,0.00,1125.04,0.00,0.00,0.00
5.3955,0.00,20614.01,0.00,400.01,14907.36,2700.24,2400.19,3950.52,15407.92,8302.31,0.00,8402.38,248466.99,400.01,0.00,1350.06,0.00,0.00,975.03,0.00,0.00,0.00
5.7095,0.00,19312.30,0.00,300.00,16909.47,2100.15,2000.13,3500.41,18211.06,7902.09,0.00,7101.70,255586.65,300.00,0.00,1900.12,0.00,0.00,1400.07,100.00,0.00,0.00
6.0236,0.00,21114.70,0.00,0.00,15908.38,2100.15,2500.21,4150.57,13706.27,7101.69,0.00,6101.26,250094.04,0.00,100.00,900.03,0.00,0.00,825.02,0.00,0.00,0.00
6.3376,0.00,19812.95,0.00,200.00,15407.86,2900.28,1000.03,4300.62,19012.05,8702.54,0.00,8502.44,244095.19,300.00,0.00,1400.07,0.00,0.00,1225.05,0.00,0.00,0.00
6.6516,0.00,24219.34,300.00,300.00,15608.07,1700.10,1400.07,3900.51,16108.65,8002.14,0.00,6301.34,235253.83,400.01,0.00,1250.05,100.00,0.00,1400.07,0.00,0.00,0.00
6.9656,0.00,22516.72,0.00,200.00,17109.70,2000.13,2100.15,3750.47,18010.82,8502.42,0.00,6701.52,259147.73,600.01,100.00,1650.09,0.00,0.00,1200.05,0.00,0.00,0.00
7.2796,0.00,24720.15,0.00,200.00,16809.36,2000.13,1100.04,4650.72,14807.31,7601.93,0.00,7301.80,260572.41,500.01,100.00,1200.05,0.00,0.00,925.03,0.00,0.00,0.00
7.5937,0.00,21715.55,0.00,300.00,16308.81,2200.16,1500.07,4050.55,14707.21,8802.59,0.00,6001.21,257621.44,100.00,0.00,1950.13,0.00,0.00,1275.06,0.00,0.00,0.00
7.9077,0.00,22416.57,0.00,200.00,16208.70,1900.12,1800.11,4550.69,15508.02,8902.65,0.00,6301.34,262811.45,300.00,100.00,1150.05,100.00,0.00,750.02,0.00,0.00,0.00
8.2217,100.00,21715.55,0.00,600.01,15808.28,1800.11,2000.13,4500.67,17610.34,9102.77,0.00,7301.80,274215.43,100.00,0.00,1200.05,0.00,0.00,1425.07,0.00,0.00,100.00
8.5357,0.00,22717.02,0.00,100.00,18311.10,2000.13,2200.16,3500.41,17410.11,9503.02,0.00,6001.21,259351.25,600.01,0.00,1550.08,0.00,0.00,1350.06,0.00,0.00,0.00
8.8498,0.00,21114.70,0.00,100.00,16008.49,2400.19,2100.15,4150.57,18911.93,7001.64,0.00,7001.65,258740.70,300.00,0.00,1350.06,0.00,0.00,1100.04,100.00,0.00,0.00
9.1638,0.00,20213.48,0.00,100.00,17109.70,2700.24,1400.07,4300.62,15107.61,6001.21,0.00,8902.67,240232.81,100.00,0.00,1650.09,0.00,0.00,1075.04,0.00,0.00,0.00
9.4778,0.00,22817.17,0.00,300.00,14506.97,2000.13,1100.04,3600.43,15808.34,9703.15,0.00,6801.56,264032.89,400.01,0.00,1000.03,0.00,0.00,1100.04,0.00,0.00,0.00
9.7918,0.00,17510.11,0.00,200.00,15407.86,2100.15,1600.09,4250.60,17109.76,8302.31,100.00,6001.21,250704.22,300.00,0.00,1700.10,100.00,0.00,800.02,0.00,0.00,0.00
10.1059,0.00,25321.14,0.00,300.00,16909.47,1800.11,1100.04,4700.74,16208.76,7101.69,0.00,7301.80,251416.16,100.00,0.00,1400.07,0.00,0.00,900.03,0.00,0.00,0.00
10.4199,0.00,24119.18,0.00,100.00,15808.28,2000.13,1100.04,3950.52,16108.65,7401.83,0.00,4900.81,256095.31,100.00,200.00,1700.10,0.00,0.00,1175.05,100.00,0.00,0.00
10.7339,0.00,22316.42,0.00,300.00,13606.13,1400.07,1900.12,5450.99,15407.92,7701.99,0.00,7301.80,245010.11,500.01,0.00,1400.07,100.00,0.00,1125.04,0.00,0.00,0.00
11.0479,0.00,21214.84,0.00,400.01,16408.92,2100.15,1400.07,4450.66,16709.31,8602.48,0.00,8202.27,253043.53,500.01,0.00,1650.09,100.00,0.00,1075.04,100.00,0.00,0.00
11.3619,0.00,22216.28,0.00,100.00,17410.04,2000.13,1600.09,4050.55,17009.65,8002.14,0.00,6901.61,252534.96,400.01,0.00,1350.06,0.00,0.00,1025.04,100.00,0.00,0.00
11.6760,0.00,17810.46,0.00,200.00,13906.41,1300.06,2600.22,5501.01,14907.41,9503.02,0.00,7501.90,261386.57,100.00,0.00,1500.08,100.00,0.00,1075.04,0.00,0.00,0.00
11.9900,0.00,20614.01,0.00,0.00,14907.36,2600.22,1800.11,4050.55,14306.83,9102.77,0.00,9002.73,248161.94,200.00,0.00,1150.05,0.00,0.00,1000.04,100.00,0.00,0.00
12.3040,0.00,21314.98,0.00,700.02,17109.70,1700.10,2600.22,3900.51,15107.61,9803.22,0.00,7301.80,247856.91,300.00,0.00,1350.06,0.00,0.00,1400.07,0.00,0.00,0.00
12.6180,0.00,24720.15,0.00,100.00,16809.36,1600.09,1600.09,4350.63,18811.80,8402.36,0.00,8102.21,245315.11,100.00,0.00,1000.03,0.00,0.00,1225.05,0.00,0.00,0.00
12.9320,0.00,21615.41,0.00,600.01,17510.15,2300.18,1200.05,4050.55,14807.31,7601.93,0.00,6401.38,244705.13,100.00,0.00,1050.04,0.00,0.00,1375.07,0.00,0.00,0.00
13.2461,0.00,25120.81,0.00,200.00,18611.47,1700.10,900.03,4550.69,14707.21,8202.25,0.00,6101.26,249890.65,400.01,0.00,1150.05,0.00,0.00,1150.05,0.00,0.00,0.00
13.5601,0.00,21515.27,0.00,500.01,16108.59,1800.11,2200.16,4600.70,18311.18,9302.90,0.00,6501.43,252229.81,100.00,0.00,900.03,0.00,0.00,1325.06,0.00,0.00,0.00
13.8741,0.00,24519.83,0.00,300.00,17209.81,1500.07,1600.09,3100.32,16008.55,9703.15,0.00,7601.95,239216.55,200.00,200.00,950.03,0.00,0.00,1175.05,0.00,0.00,0.00
14.1881,0.00,21615.41,0.00,500.01,16408.92,1800.11,1700.10,2950.29,15107.61,6001.21,0.00,7702.00,232917.33,100.00,0.00,850.02,0.00,0.00,1375.07,0.00,0.00,0.00
14.5021,200.00,20313.61,0.00,200.00,16408.92,2000.13,1600.09,4950.82,16008.55,7301.78,0.00,6501.43,259758.30,0.00,100.00,1450.07,0.00,0.00,950.03,0.00,0.00,0.00
14.8162,100.00,21915.84,0.00,100.00,14306.78,3000.30,2400.19,4850.78,16609.20,9503.02,0.00,7802.05,248873.75,100.00,0.00,1200.05,100.00,0.00,1100.04,0.00,0.00,0.00
15.1302,0.00,23017.47,0.00,200.00,15507.97,2200.16,1300.06,4700.74,16609.20,9102.77,0.00,6801.56,242875.39,100.00,0.00,1650.09,0.00,0.00,1150.05,0.00,0.00,0.00
15.4442,0.00,20814.29,0.00,200.00,17209.81,2800.26,1800.11,4400.64,17309.99,8202.25,0.00,4500.68,253246.95,0.00,0.00,1050.04,0.00,0.00,1150.05,0.00,0.00,0.00
15.7582,0.00,23818.71,0.00,800.02,16809.36,1900.12,1900.12,4000.53,15608.13,7802.04,0.00,6401.38,263320.36,300.00,0.00,900.03,0.00,0.00,1250.06,0.00,0.00,100.00
16.0723,0.00,24720.15,0.00,300.00,13806.31,1800.11,1700.10,4100.56,14006.54,7601.93,0.00,7001.65,259249.49,0.00,0.00,1800.11,0.00,0.00,1050.04,0.00,0.00,0.00
16.3863,0.00,20714.15,0.00,300.00,14206.68,2400.19,2600.22,4350.63,16909.54,7001.64,0.00,8102.21,252636.65,200.00,0.00,1150.05,0.00,0.00,1275.06,0.00,0.00,0.00
16.7003,0.00,21114.70,0.00,0.00,16609.14,2300.18,1900.12,5300.93,17009.65,8002.14,100.00,7702.00,259961.82,200.00,0.00,1000.03,0.00,0.00,1300.06,0.00,0.00,100.00
17.0143,0.00,20313.61,0.00,900.03,13806.31,1900.12,1300.06,4600.70,17910.70,8802.59,0.00,7401.85,258130.18,300.00,0.00,1350.06,0.00,0.00,1350.06,0.00,0.00,0.00
17.3284,200.00,21615.41,0.00,100.00,14907.36,2300.18,1400.07,5000.83,15007.51,6701.50,0.00,6301.34,251517.85,400.01,0.00,1300.06,0.00,0.00,1150.05,0.00,0.00,0.00
17.6424,0.00,21014.56,0.00,100.00,14106.59,1600.09,2000.13,4050.55,12705.38,8202.25,0.00,9002.73,255993.58,400.01,0.00,900.03,0.00,0.00,1125.04,0.00,0.00,0.00
17.9564,0.00,22015.99,0.00,400.01,15808.28,2600.22,2200.16,4750.75,13706.27,8402.36,0.00,6401.38,260368.85,400.01,0.00,1400.07,0.00,0.00,775.02,0.00,0.00,0.00
18.2704,0.00,23217.78,0.00,200.00,16108.59,2500.21,2000.13,3750.47,17309.99,8302.31,0.00,6101.26,249178.81,400.01,0.00,850.02,0.00,0.00,1100.04,0.00,0.00,0.00
18.5844,0.00,19512.56,0.00,100.00,14506.97,1700.10,1700.10,3650.44,16909.54,10003.35,0.00,7101.70,258333.67,400.01,0.00,1200.05,0.00,0.00,1175.05,0.00,0.00,100.00
18.8985,0.00,21815.70,0.00,100.00,15908.38,2100.15,1800.11,4650.72,15708.23,8902.65,0.00,6601.47,249077.12,400.01,100.00,1850.12,0.00,0.00,1250.06,0.00,0.00,100.00
19.2125,0.00,24219.34,0.00,400.01,17610.27,2500.21,1200.05,4950.82,15508.02,8902.65,0.00,6901.61,254162.43,200.00,0.00,900.03,0.00,0.00,1200.05,0.00,0.00,0.00
19.5265,0.00,20814.29,0.00,100.00,15708.17,1900.12,2100.15,4600.70,15608.13,7601.93,0.00,9202.86,238810.08,0.00,0.00,750.02,0.00,0.00,1200.05,0.00,0.00,0.00
19.8405,0.00,20313.61,0.00,200.00,13005.60,2500.21,1700.10,4900.80,16909.54,8202.25,0.00,9703.18,244501.83,400.01,0.00,1050.04,0.00,0.00,1100.04,0.00,0.00,0.00
20.1545,0.00,22416.57,0.00,200.00,16509.03,2100.15,1700.10,4300.62,14907.41,6601.46,0.00,7001.65,254671.07,100.00,0.00,800.02,0.00,0.00,1325.06,0.00,0.00,0.00
20.4686,0.00,24119.18,0.00,300.00,17510.15,2000.13,1000.03,5050.85,17009.65,9703.15,0.00,9302.92,269225.12,200.00,0.00,900.03,0.00,0.00,1150.05,0.00,0.00,0.00
20.7826,0.00,24319.50,0.00,100.00,15307.76,3600.43,2200.16,4600.70,16108.65,8902.65,0.00,5701.10,244298.51,200.00,0.00,850.02,100.00,0.00,1125.04,0.00,0.00,0.00
21.0966,0.00,20914.43,0.00,100.00,16108.59,2300.18,900.03,3950.52,14607.12,8602.48,0.00,6201.30,258944.21,200.00,0.00,850.02,0.00,0.00,875.03,0.00,0.00,0.00
21.4106,0.00,21114.70,0.00,200.00,13906.41,1800.11,1600.09,4300.62,14807.31,8302.31,100.00,7902.11,261183.03,600.01,0.00,1400.07,0.00,0.00,1325.06,0.00,0.00,0.00
21.7247,0.00,18210.94,0.00,500.01,15207.66,2700.24,2200.16,4900.80,16008.55,7501.88,0.00,8502.44,233425.24,400.01,0.00,1450.07,0.00,0.00,1325.06,100.00,0.00,0.00
22.0387,100.00,19812.95,0.00,0.00,16609.14,2600.22,2000.13,4650.72,15007.51,8302.31,0.00,6901.61,257824.93,0.00,100.00,1650.09,0.00,0.00,975.03,0.00,0.00,0.00
22.3527,100.00,19913.08,0.00,100.00,15708.17,1100.04,1400.07,3850.49,18611.55,7802.04,0.00,7001.65,265661.62,100.00,100.00,1600.09,0.00,0.00,1200.05,0.00,0.00,0.00
22.6667,0.00,21815.70,0.00,100.00,15107.56,1500.07,1100.04,5050.85,15207.71,9202.84,0.00,7802.05,239724.68,200.00,0.00,1600.09,0.00,0.00,1475.08,0.00,0.00,0.00
22.9807,0.00,23117.62,0.00,600.01,15908.38,2000.13,1600.09,4600.70,15808.34,7802.04,0.00,7001.65,239927.93,200.00,0.00,1000.03,0.00,0.00,1475.08,0.00,0.00,0.00
23.2948,0.00,20313.61,0.00,100.00,15908.38,2700.24,1600.09,4850.78,16308.87,7902.09,0.00,8302.32,241757.32,0.00,0.00,1050.04,0.00,0.00,1000.04,100.00,0.00,0.00
23.6088,0.00,24019.02,0.00,200.00,15908.38,2600.22,1800.11,4300.62,17209.88,8602.48,0.00,6601.47,249382.20,500.01,100.00,1200.05,0.00,0.00,1000.04,100.00,0.00,0.00
23.9228,0.00,23317.93,0.00,300.00,16308.81,1900.12,2400.19,3900.51,15508.02,8202.25,0.00,7401.85,239013.31,200.00,200.00,1650.09,0.00,0.00,1275.06,100.00,0.00,0.00
24.2368,0.00,21014.56,0.00,300.00,17910.62,2200.16,1500.07,4250.60,15407.92,8002.14,0.00,8002.16,257112.72,200.00,0.00,1500.08,0.00,0.00,1125.04,0.00,0.00,0.00
24.5509,0.00,20313.61,0.00,200.00,15207.66,1900.12,2000.13,4400.64,15407.92,7501.88,0.00,8902.67,260979.47,500.01,0.00,1250.05,0.00,0.00,1425.07,200.00,0.00,0.00
24.8649,0.00,20413.74,0.00,200.00,15608.07,3000.30,2800.26,4350.63,18311.18,7501.88,0.00,6301.34,263015.01,500.01,0.00,1450.07,0.00,0.00,1000.04,0.00,0.00,0.00
25.1789,0.00,19913.08,0.00,700.02,19112.10,1200.05,2000.13,3650.44,16008.55,8302.31,0.00,7902.11,252941.80,400.01,0.00,1300.06,100.00,0.00,1275.06,0.00,0.00,100.00
25.4929,0.00,20814.29,0.00,300.00,16609.14,2300.18,1700.10,4350.63,15808.34,9903.28,0.00,8502.44,247348.51,0.00,0.00,950.03,0.00,0.00,1225.05,0.00,0.00,0.00
25.8069,0.00,21114.70,0.00,100.00,17810.51,1200.05,1400.07,3750.47,15908.44,7201.74,0.00,6001.21,246840.14,300.00,0.00,750.02,100.00,0.00,1175.05,0.00,0.00,0.00
26.1210,0.00,20313.61,0.00,300.00,15708.17,2800.26,1300.06,4400.64,15708.23,8302.31,0.00,5200.91,252941.80,200.00,0.00,1300.06,100.00,0.00,1075.04,0.00,0.00,0.00
26.4350,0.00,21114.70,0.00,200.00,19112.10,2600.22,1200.05,4150.57,14507.02,8802.59,0.00,6001.21,245925.10,300.00,0.00,1350.06,100.00,0.00,1225.05,0.00,0.00,0.00
26.7490,0.00,17810.46,0.00,0.00,14506.97,1800.11,1200.05,4500.67,18411.30,8102.20,0.00,8702.55,261488.33,200.00,0.00,950.03,0.00,0.00,1000.04,0.00,0.00,0.00
27.0630,0.00,20313.61,0.00,200.00,15407.86,2300.18,1700.10,4200.59,16509.09,7701.99,0.00,7001.65,258028.44,100.00,0.00,900.03,0.00,0.00,1100.04,0.00,0.00,0.00
27.3771,0.00,20614.01,0.00,400.01,17309.92,2500.21,1900.12,3700.46,18010.82,6501.42,0.00,8302.32,263931.10,200.00,0.00,1500.08,0.00,0.00,1250.06,0.00,0.00,0.00
27.6911,0.00,25020.64,0.00,200.00,15307.76,2700.24,1800.11,4300.62,16509.09,8102.20,100.00,7001.65,239216.55,0.00,0.00,1100.04,0.00,0.00,1175.05,100.00,0.00,0.00
28.0051,0.00,20714.15,0.00,400.01,15708.17,2600.22,1100.04,4500.67,15207.71,8502.42,0.00,7301.80,250602.54,200.00,0.00,1050.04,0.00,0.00,1250.06,0.00,0.00,0.00
28.3191,0.00,21615.41,0.00,300.00,14707.16,2700.24,1900.12,3100.32,18110.94,8002.14,0.00,6201.30,245620.09,400.01,0.00,1150.05,0.00,0.00,1150.05,0.00,0.00,0.00
28.6331,0.00,22717.02,0.00,100.00,13305.87,1900.12,1500.07,4500.67,17209.88,8702.54,0.00,8802.61,250704.22,500.01,0.00,1500.08,0.00,0.00,1625.09,0.00,0.00,0.00
28.9472,0.00,20714.15,0.00,100.00,17810.51,1700.10,1700.10,4100.56,15207.71,8402.36,0.00,8402.38,247043.48,400.01,0.00,1100.04,0.00,0.00,1050.04,0.00,0.00,0.00
29.2612,0.00,22015.99,0.00,100.00,16208.70,2100.15,1700.10,5200.90,15007.51,9803.22,0.00,6901.61,255179.71,100.00,100.00,850.02,0.00,0.00,1200.05,100.00,0.00,0.00
29.5752,0.00,20914.43,100.00,200.00,16008.49,1900.12,1300.06,5701.08,15407.92,6801.55,0.00,7001.65,253043.53,200.00,0.00,1250.05,0.00,0.00,1300.06,0.00,0.00,0.00
29.8892,0.00,22015.99,0.00,200.00,17309.92,2100.15,1200.05,4300.62,17410.11,9002.71,100.00,6201.30,250094.04,100.00,0.00,1000.03,0.00,0.00,1325.06,0.00,0.00,0.00
30.2032,0.00,20814.29,0.00,200.00,18511.35,3100.32,1400.07,4050.55,17910.70,6801.55,0.00,8902.67,262709.67,100.00,100.00,1100.04,0.00,0.00,1250.06,0.00,0.00,0.00
30.5173,0.00,22917.32,0.00,300.00,14907.36,2800.26,1400.07,4700.74,18010.82,8002.14,0.00,7702.00,268206.88,0.00,100.00,1500.08,0.00,0.00,1050.04,0.00,0.00,0.00
30.8313,0.00,24219.34,0.00,100.00,16308.81,2300.18,1900.12,4250.60,15808.34,7902.09,0.00,6601.47,259758.30,200.00,0.00,1000.03,0.00,0.00,1025.04,0.00,0.00,0.00
31.1453,0.00,21515.27,0.00,0.00,15207.66,2300.18,1900.12,4750.75,16408.98,8602.48,0.00,6401.38,261386.57,200.00,0.00,850.02,100.00,0.00,1000.04,0.00,0.00,100.00
31.4593,0.00,21915.84,0.00,300.00,17109.70,1300.06,1500.07,3800.48,16408.98,7401.83,0.00,7702.00,247551.86,200.00,0.00,700.02,0.00,0.00,1375.07,0.00,0.00,0.00
31.7734,0.00,22015.99,0.00,100.00,16008.49,2700.24,1000.03,5250.92,15908.44,9202.84,0.00,6701.52,245213.43,200.00,0.00,1600.09,0.00,0.00,1500.08,0.00,0.00,0.00
32.0874,0.00,23117.62,0.00,300.00,16809.36,2500.21,2200.16,4550.69,15608.13,8702.54,0.00,8702.55,246128.44,500.01,100.00,1000.03,500.01,0.00,1250.06,0.00,0.00,100.00
32.4014,0.00,21715.55,0.00,300.00,16008.49,2600.22,2000.13,4850.78,15908.44,8702.54,0.00,7301.80,265152.64,600.01,0.00,850.02,0.00,0.00,1200.05,0.00,0.00,0.00
32.7154,0.00,22116.13,0.00,100.00,15407.86,2100.15,1700.10,4550.69,15508.02,8702.54,0.00,7101.70,259453.00,200.00,0.00,1250.05,100.00,0.00,1250.06,0.00,0.00,0.00
33.0294,100.00,21314.98,0.00,400.01,16709.25,3200.34,2400.19,3900.51,16308.87,7401.83,0.00,6301.34,263625.73,400.01,0.00,1300.06,0.00,0.00,1225.05,100.00,0.00,100.00
33.3435,0.00,25621.65,0.00,300.00,16008.49,1300.06,2200.16,9653.10,1890258.79,194964.56,200.00,55503.74,410614.65,4900.81,25622.30,5200.93,12705.56,628645.07,1400.07,900.03,23619.86,23821.13
33.6575,4200.58,21062260.94,36844.78,15808935.94,1491333.01,4900.80,25321.30,93087.47,10816092.26,937430.57,1300.06,165923.69,1660443.75,31132.71,10203.54,10103.50,30131.23,1202067.19,1625.09,1500.08,34943.45,32439.17
33.9715,6501.38,31235415.61,71669.23,24695876.77,1382472.26,4400.64,27725.54,78806.13,11274520.76,1025334.96,1300.06,169058.83,1423552.96,28828.05,7101.71,10503.79,19112.57,1338699.80,1950.13,2000.14,44971.95,32238.69
34.2855,4500.66,30131481.52,64838.54,30433749.92,1661159.33,4300.61,23718.69,96559.28,10871290.21,1245570.70,600.01,184744.41,1569799.41,34640.49,4600.72,11854.82,16809.72,1276114.06,1850.12,200.00,45975.19,34644.67
34.5996,5200.88,27430799.17,51587.74,28002871.97,1543345.66,3500.41,19212.27,84185.19,9256772.03,1130752.44,500.01,172801.62,1359137.90,31132.71,3700.47,15257.99,15908.71,1354468.85,1775.11,600.01,46777.84,34845.19
34.9136,6301.30,30819161.93,40353.70,33660197.55,1445043.62,5100.86,15007.49,91779.46,9567773.26,1221390.53,600.01,209064.33,1346118.85,33337.51,2100.15,18762.08,14006.75,1519156.74,1975.14,1100.04,41160.28,35547.03
35.2276,4800.75,28995460.22,37546.50,33779816.72,1748498.27,4600.70,16809.39,85241.11,11792311.68,1280008.20,600.01,167440.61,1363944.43,30130.64,1800.11,13956.69,16809.72,1827488.67,2050.15,300.00,50390.31,32439.17
35.5416,4800.75,31905792.91,28226.28,37511538.13,1971601.58,3400.38,13806.34,103605.98,10382625.65,1321499.41,200.00,182517.05,1287973.44,24620.46,1200.05,17460.46,13606.37,1565382.47,1600.09,200.00,48182.58,38956.48
35.8556,5100.85,37362267.96,26322.86,38453271.61,1832471.46,3900.50,15307.79,108188.10,10396615.28,1467758.59,1200.05,180087.61,1529725.78,28327.08,700.02,18511.76,17310.31,1742312.93,1850.12,200.00,54606.04,39157.06
36.1697,5100.85,33930586.92,26022.34,38696861.93,2067818.32,4200.59,11704.55,97918.03,10140088.83,1220888.13,600.01,175432.26,1303981.45,25521.99,1100.04,16659.52,17710.79,1418458.02,2050.15,200.00,50691.40,35145.98
36.4837,4500.66,30508244.94,23718.56,37595896.69,2452258.43,4000.53,11704.55,107835.58,11209584.93,1539689.84,500.01,180796.15,1420838.67,26123.03,1100.04,18061.20,16509.38,1733415.63,2575.23,100.00,52297.27,37953.61
36.7977,6001.17,34899462.14,24019.04,39611918.53,1939858.60,3500.41,13305.89,109850.10,11231728.95,1298134.48,400.01,204197.18,1478603.81,30832.08,800.02,16459.30,15207.96,1617310.69,1675.10,0.00,51293.57,41965.53
37.1117,6801.51,35190524.01,25321.15,38157866.36,2942146.72,4000.53,11604.48,100686.23,10214363.55,1342223.02,600.01,193251.88,1423914.06,29028.44,1300.06,19412.93,13406.19,1659069.45,2050.15,0.00,52297.27,34444.16
37.4258,5901.14,36497695.40,26423.04,42266201.81,2021673.31,4900.80,17209.84,111562.65,11260655.82,1443953.19,1200.05,194264.99,1443588.96,28327.08,800.02,15858.63,14607.34,1683290.44,1775.11,0.00,48483.61,39558.24
37.7398,5801.10,35591938.59,21415.14,37201189.50,1983150.03,3700.45,11204.17,116953.42,10638765.58,1251436.18,800.02,196088.77,1431825.10,30230.84,300.00,19212.67,16509.38,1923658.28,2175.17,0.00,58320.94,51498.66
38.0538,7801.99,40434345.69,25521.49,42197844.57,2297360.47,3400.38,13906.43,116096.80,11968304.24,1497616.31,600.01,197102.09,1394941.80,29830.03,600.01,19262.73,15608.38,1775196.24,1850.12,100.00,54706.43,40059.72
38.3678,5801.10,34924091.30,22316.43,39110443.71,2105341.62,4600.70,11404.32,117457.32,10964504.55,1322782.20,800.02,206630.57,1500886.91,28327.08,800.02,17961.07,16108.93,1765376.92,1950.13,0.00,60429.84,40862.14
38.6819,6701.46,37693271.08,23217.79,43774437.26,2163974.07,5400.97,12705.37,132784.16,11821039.06,1414237.24,1400.07,180188.83,1503479.00,33838.64,700.02,18511.76,14307.04,1579312.20,2100.16,0.00,58722.61,41865.22
38.9959,8102.14,38288913.91,23518.25,39688198.29,2303201.76,4100.56,11304.25,114081.46,11041048.53,1429958.83,800.02,202980.64,1425401.85,29729.83,700.02,18762.08,16709.61,1819055.87,1875.12,100.00,57417.23,39758.83
39.3099,8302.25,42176371.87,24820.33,46434034.28,2468038.46,5200.90,12705.37,118414.78,12601353.77,1396296.72,1100.04,227431.88,1475604.38,33437.73,600.01,17860.95,15408.17,1890409.61,2400.20,400.01,58521.78,48387.10
39.6239,7201.69,37724082.28,21114.71,45065518.83,2226167.40,3900.50,14306.80,111915.26,10861028.65,1525007.01,900.03,211092.80,1515179.28,31733.99,400.01,19513.07,14206.95,1729646.77,1825.12,100.00,46577.17,39658.53
39.9379,7201.69,37933831.63,19011.93,36906998.47,2017307.58,3400.38,10203.46,101340.61,10820019.83,1314751.20,1000.03,201764.20,1470227.05,31733.99,700.02,17810.89,18211.41,1789034.63,1900.13,0.00,51494.31,43670.96
