C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a11.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:34:43 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
15.7583,0.00,18811.67,0.00,100.00,15507.97,2000.13,3000.30,3250.35,17009.65,7701.99,0.00,6101.26,258130.18,300.00,0.00,1150.05,0.00,0.00,1175.05,0.00,0.00,0.00
16.0723,0.00,21415.12,0.00,500.01,14306.78,3200.34,2300.18,4650.72,16308.87,9302.90,0.00,7201.75,250704.22,500.01,0.00,1100.04,200.00,0.00,1425.07,0.00,0.00,0.00
16.3863,0.00,20113.34,0.00,300.00,14607.07,1800.11,1600.09,4800.77,16208.76,9202.84,0.00,7601.95,260470.63,400.01,0.00,1700.10,0.00,0.00,1050.04,0.00,0.00,0.00
16.7003,0.00,18311.06,0.00,100.00,18311.10,2200.16,1200.05,4300.62,16909.54,9302.90,0.00,6901.61,255688.38,400.01,0.00,1400.07,0.00,0.00,1275.06,0.00,0.00,0.00
17.0144,0.00,20213.48,0.00,300.00,16709.25,2600.22,2100.15,4350.63,16809.42,8602.48,0.00,8902.67,256400.51,200.00,200.00,1600.09,300.00,0.00,1075.04,0.00,0.00,0.00
17.3284,0.00,22917.32,0.00,0.00,16108.59,2300.18,1500.07,4700.74,17710.46,8102.20,0.00,6901.61,257112.72,200.00,0.00,950.03,100.00,0.00,1025.04,0.00,0.00,0.00
17.6424,0.00,20614.01,0.00,100.00,14807.26,2300.18,1700.10,3850.49,17410.11,7001.64,100.00,7702.00,257519.68,100.00,0.00,1300.06,0.00,0.00,1100.04,0.00,0.00,0.00
17.9564,0.00,22717.02,0.00,400.01,13706.22,2300.18,1900.12,4800.77,14006.54,8702.54,0.00,6501.43,247450.20,200.00,0.00,1500.08,0.00,0.00,1025.04,0.00,0.00,0.00
18.2705,0.00,20413.74,0.00,0.00,14406.88,2800.26,1900.12,5000.83,18811.80,10403.62,0.00,6601.47,249382.20,300.00,0.00,1500.08,0.00,0.00,1200.05,0.00,0.00,100.00
18.5845,0.00,19512.56,0.00,200.00,17910.62,2900.28,1900.12,4350.63,14406.92,8202.25,0.00,6501.43,261386.57,100.00,0.00,1650.09,100.00,0.00,675.02,0.00,0.00,0.00
18.8985,0.00,22616.87,0.00,200.00,16609.14,2000.13,2400.19,5000.83,17109.76,7701.99,0.00,7802.05,249585.57,400.01,0.00,1100.04,0.00,0.00,775.02,0.00,0.00,0.00
19.2125,0.00,22616.87,0.00,400.01,15407.86,2900.28,1700.10,4200.59,15508.02,7802.04,0.00,8202.27,243078.69,0.00,100.00,1000.03,0.00,0.00,1450.07,100.00,0.00,0.00
19.5266,0.00,20413.74,0.00,0.00,14707.16,1900.12,1600.09,3850.49,15407.92,8802.59,0.00,7902.11,255077.98,400.01,0.00,1350.06,0.00,0.00,1425.07,0.00,0.00,0.00
19.8406,0.00,19312.30,0.00,200.00,15908.38,1900.12,2500.21,4250.60,16909.54,8902.65,0.00,9402.98,258130.18,400.01,0.00,1450.07,0.00,0.00,1075.04,0.00,0.00,0.00
20.1546,0.00,21314.98,0.00,600.01,14807.26,1800.11,2000.13,4650.72,15808.34,9002.71,0.00,6301.34,262302.54,400.01,100.00,1100.04,0.00,0.00,1100.04,0.00,0.00,0.00
20.4686,0.00,21715.55,0.00,100.00,15407.86,2600.22,1200.05,5100.87,13205.82,9002.71,0.00,7301.80,245925.10,200.00,0.00,950.03,0.00,0.00,1225.05,0.00,0.00,0.00
20.7826,0.00,20814.29,0.00,100.00,16909.47,2700.24,1100.04,4550.69,16809.42,8802.59,0.00,6401.38,266985.11,500.01,0.00,1400.07,0.00,0.00,1200.05,0.00,0.00,100.00
21.0967,100.00,17009.54,0.00,0.00,16509.03,1800.11,1800.11,4500.67,16609.20,8202.25,0.00,9603.11,250500.83,300.00,0.00,1400.07,0.00,0.00,950.03,0.00,0.00,0.00
21.4107,0.00,20513.88,0.00,200.00,15608.07,2700.24,1500.07,4950.82,15908.44,8002.14,0.00,7201.75,246128.44,400.01,100.00,1250.05,0.00,0.00,1250.06,100.00,0.00,0.00
21.7247,0.00,22817.17,0.00,100.00,16909.47,3000.30,2100.15,3950.52,14507.02,9002.71,0.00,7201.75,264338.26,700.02,0.00,1450.07,0.00,0.00,1100.04,0.00,0.00,0.00
22.0387,0.00,23317.93,0.00,300.00,15908.38,2600.22,1600.09,4200.59,14507.02,7701.99,0.00,7802.05,256095.31,0.00,0.00,1400.07,0.00,0.00,1025.04,0.00,0.00,0.00
22.3527,0.00,21715.55,0.00,300.00,11904.69,2400.19,2600.22,4200.59,15508.02,8102.20,0.00,8802.61,240842.60,300.00,0.00,1600.09,100.00,0.00,1275.06,0.00,0.00,0.00
22.6668,0.00,22216.28,0.00,500.01,15207.66,2300.18,1600.09,3400.38,16208.76,7701.99,0.00,6501.43,257316.21,400.01,0.00,1150.05,100.00,0.00,1200.05,100.00,0.00,0.00
22.9808,0.00,20714.15,0.00,0.00,15608.07,2800.26,1600.09,4950.82,16108.65,7501.88,0.00,6701.52,249382.20,400.01,0.00,1400.07,0.00,0.00,925.03,0.00,0.00,0.00
23.2948,0.00,23518.24,0.00,600.01,17009.58,1500.07,1800.11,4400.64,16108.65,8002.14,0.00,8102.21,247755.22,500.01,0.00,1300.06,100.00,0.00,850.03,100.00,0.00,0.00
23.6088,100.00,22717.02,0.00,600.01,15407.86,3200.34,1700.10,5200.90,15808.34,10503.69,0.00,8502.44,252026.39,400.01,0.00,1000.03,0.00,0.00,1275.06,0.00,0.00,0.00
23.9228,0.00,20814.29,0.00,100.00,16208.70,2300.18,1700.10,3700.46,17510.22,9503.02,0.00,7301.80,257519.68,100.00,0.00,1350.06,300.00,0.00,1050.04,0.00,0.00,0.00
24.2369,0.00,20213.48,0.00,100.00,16709.25,2200.16,1300.06,4500.67,18211.06,9002.71,0.00,6401.38,252433.23,300.00,0.00,950.03,0.00,0.00,1125.04,100.00,0.00,0.00
24.5509,0.00,21615.41,0.00,300.00,14807.26,3000.30,1100.04,4900.80,14406.92,9803.22,0.00,7301.80,251924.68,400.01,0.00,1400.07,0.00,0.00,775.02,0.00,0.00,0.00
24.8649,0.00,22316.42,100.00,200.00,15908.38,2300.18,1600.09,3800.48,19612.83,8802.59,0.00,7702.00,244908.47,300.00,0.00,1100.04,0.00,0.00,1125.04,100.00,0.00,0.00
25.1789,0.00,20013.21,0.00,100.00,14306.78,2400.19,1400.07,4750.75,17810.58,6801.55,0.00,7702.00,251619.56,400.01,0.00,1050.04,100.00,0.00,1225.05,100.00,0.00,0.00
25.4930,0.00,20814.29,0.00,300.00,17109.70,1900.12,1400.07,3950.52,17209.88,9302.90,0.00,7101.70,260165.33,100.00,0.00,1000.03,0.00,0.00,950.03,0.00,0.00,0.00
25.8070,0.00,19112.05,0.00,100.00,17810.51,1600.09,1600.09,4100.56,15407.92,8802.59,0.00,5701.10,245010.11,100.00,100.00,1650.09,0.00,0.00,1050.04,0.00,0.00,0.00
26.1210,0.00,21515.27,0.00,600.01,18711.60,1600.09,1400.07,4100.56,15508.02,8002.14,0.00,8602.50,249382.20,100.00,0.00,1650.09,0.00,0.00,1300.06,0.00,0.00,0.00
26.4350,0.00,20413.74,0.00,300.00,16408.92,1600.09,2400.19,4950.82,17810.58,8402.36,0.00,8002.16,260267.11,300.00,0.00,900.03,0.00,0.00,800.02,0.00,0.00,0.00
26.7491,0.00,22516.72,0.00,300.00,19712.87,3100.32,1100.04,4400.64,17910.70,6601.46,0.00,7301.80,260470.63,100.00,0.00,950.03,100.00,0.00,1200.05,0.00,0.00,0.00
27.0631,0.00,23418.08,0.00,600.01,16709.25,1100.04,2400.19,4100.56,15708.23,8702.54,0.00,6201.30,250500.83,400.01,0.00,950.03,0.00,0.00,1400.07,0.00,0.00,0.00
27.3771,0.00,21715.55,0.00,0.00,17910.62,3000.30,2800.26,3850.49,16809.42,9102.77,0.00,7301.80,245925.10,300.00,0.00,1350.06,0.00,0.00,675.02,0.00,0.00,0.00
27.6911,0.00,20313.61,0.00,100.00,16909.47,3700.45,1700.10,3700.46,15708.23,7601.93,0.00,8302.32,253246.95,400.01,0.00,1300.06,0.00,0.00,1100.04,0.00,0.00,0.00
28.0051,0.00,20814.29,0.00,200.00,13906.41,2700.24,1400.07,4750.75,19312.44,8702.54,0.00,8102.21,250399.15,400.01,0.00,950.03,100.00,0.00,1000.04,100.00,0.00,0.00
28.3192,0.00,23017.47,0.00,300.00,18811.72,1600.09,1200.05,3450.40,15107.61,10403.62,0.00,6401.38,238200.37,400.01,0.00,1200.05,0.00,0.00,875.03,0.00,0.00,0.00
28.6332,0.00,23518.24,0.00,100.00,13806.31,2500.21,2400.19,4050.55,14406.92,7902.09,0.00,7702.00,254671.07,500.01,100.00,1150.05,0.00,0.00,1000.04,100.00,0.00,0.00
28.9472,0.00,24720.15,0.00,300.00,16609.14,2300.18,1600.09,4250.60,16709.31,8602.48,0.00,7501.90,257621.44,300.00,0.00,1200.05,0.00,0.00,1075.04,0.00,0.00,0.00
29.2612,0.00,24119.18,0.00,100.00,17910.62,1600.09,1800.11,3900.51,17710.46,7601.93,0.00,6801.56,251822.97,800.02,0.00,1200.05,200.00,0.00,1175.05,0.00,0.00,0.00
29.5752,0.00,21415.12,0.00,600.01,14506.97,2000.13,1400.07,4400.64,17910.70,7802.04,0.00,6301.34,263116.80,0.00,0.00,1300.06,0.00,0.00,975.03,0.00,0.00,0.00
29.8893,0.00,24119.18,0.00,200.00,16809.36,2700.24,1400.07,4750.75,16208.76,9002.71,0.00,6501.43,251619.56,300.00,0.00,1350.06,0.00,0.00,1000.04,0.00,0.00,0.00
30.2033,0.00,19913.08,0.00,200.00,15808.28,2300.18,1100.04,4650.72,17009.65,9402.96,0.00,7802.05,265661.62,0.00,0.00,1250.05,0.00,0.00,975.03,0.00,0.00,0.00
30.5173,0.00,20413.74,0.00,400.01,16509.03,1800.11,1600.09,4000.53,17009.65,10403.62,0.00,7802.05,245721.78,200.00,0.00,850.02,0.00,0.00,1000.04,100.00,0.00,0.00
30.8313,0.00,24820.31,0.00,200.00,19112.10,2400.19,1800.11,5400.97,17410.11,9202.84,0.00,7101.70,238810.08,500.01,0.00,1250.05,100.00,0.00,1225.05,0.00,0.00,0.00
31.1454,0.00,20213.48,0.00,300.00,16809.36,2400.19,1800.11,3950.52,17209.88,8202.25,0.00,7001.65,243790.23,100.00,0.00,1250.05,0.00,0.00,1150.05,0.00,100.00,0.00
31.4594,0.00,22516.72,0.00,800.02,15007.46,2400.19,1900.12,4600.70,14306.83,7501.88,0.00,5501.02,247551.86,300.00,0.00,1750.11,100.00,0.00,800.02,0.00,0.00,100.00
31.7734,0.00,21715.55,0.00,300.00,15908.38,1500.07,1800.11,4900.80,16408.98,9503.02,0.00,7401.85,251619.56,400.01,0.00,650.01,0.00,0.00,1175.05,100.00,0.00,0.00
32.0874,0.00,21615.41,0.00,100.00,19011.97,3300.36,1700.10,3850.49,16709.31,9402.96,0.00,8202.27,254365.87,200.00,0.00,1150.05,200.00,0.00,1100.04,0.00,0.00,0.00
32.4014,0.00,19712.82,0.00,500.01,17009.58,2800.26,1700.10,4100.56,15307.82,8102.20,0.00,7902.11,244908.47,400.01,100.00,1250.05,0.00,0.00,950.03,100.00,0.00,0.00
32.7155,0.00,23418.08,0.00,600.01,15407.86,3200.34,1800.11,3800.48,21815.87,322546.46,0.00,10603.79,261386.57,1000.03,700.02,1300.06,0.00,175152.06,1025.04,0.00,200.00,6301.48
33.0295,100.00,322700.34,11804.60,6301.31,21715.62,3436357.81,3000.30,11304.25,51187.29,6223185.55,100.00,84138.17,423366.26,5601.06,900.03,2250.17,400.01,902874.80,1600.09,0.00,800.02,6601.62
33.3435,100.00,728817.43,28526.85,4500.67,35842.52,8220585.06,7401.82,18311.15,41557.55,11661890.97,0.00,152480.43,570168.55,11604.55,900.03,2700.25,200.00,1560636.23,1450.07,0.00,500.01,5901.30
33.6575,100.00,1126260.06,48076.21,3200.34,40654.70,12366601.98,10103.39,26773.83,33737.94,15184195.72,0.00,202676.53,689799.22,18111.08,300.00,2750.26,500.01,2047491.80,2350.20,100.00,1100.04,4100.63
33.9716,200.00,1347249.22,50383.69,1800.11,48578.08,14800285.47,12805.45,31082.12,29028.09,18572608.48,200.00,245415.38,770642.63,19412.72,500.01,3650.46,700.02,2176707.52,2025.15,100.00,900.03,4700.82
34.2856,100.00,1369068.79,51387.05,2200.16,50885.67,14997694.06,14106.61,31933.90,26723.81,19604446.68,100.00,248363.89,815976.86,21515.63,500.01,2550.22,200.00,2308073.29,2675.25,0.00,1900.13,4200.66
34.5996,300.00,1456277.35,57910.54,1900.12,55100.43,16557260.74,12104.87,36293.78,22717.21,22616852.43,0.00,258128.64,853505.96,19512.86,0.00,4000.55,700.02,2723818.77,2875.29,0.00,2600.24,3200.38
34.9136,100.00,1631970.48,61123.13,1100.04,58111.69,18220927.04,12405.12,36343.90,25121.04,22524603.12,0.00,265558.20,872994.14,21916.22,300.00,4150.59,600.01,2547832.18,2600.24,0.00,1600.09,5501.13
35.2276,0.00,1671988.74,62930.51,900.03,58613.63,17379606.59,14907.39,36895.25,23217.97,24257457.89,0.00,285524.32,941186.62,22717.42,200.00,3450.41,500.01,2949069.43,2750.27,0.00,1500.08,4200.66
35.5417,300.00,1801767.57,66244.60,900.03,61826.42,18346001.79,14807.29,38198.49,22216.46,24404953.40,0.00,273908.13,901529.98,23518.67,100.00,4700.76,700.02,2788382.71,2675.25,0.00,2000.14,3700.51
35.8557,200.00,1693669.88,70262.66,700.02,63633.91,19065230.09,15608.10,36945.37,22717.21,24589149.44,0.00,294395.36,916614.94,20914.77,100.00,4800.79,600.01,2709538.89,2775.27,0.00,1200.05,4200.66
36.1697,100.00,1854908.91,69659.88,500.01,61625.60,18752906.95,14206.71,40003.18,21515.44,25015019.24,0.00,293579.42,918528.22,24119.64,100.00,3750.48,1300.06,2778959.21,2450.21,0.00,1800.12,3400.43
36.4837,100.00,1842731.83,69157.59,1000.03,64939.45,18960754.60,13706.24,40354.12,21014.73,25313641.23,0.00,300006.23,1004232.03,24319.97,200.00,4050.56,600.01,2720880.59,2825.28,0.00,2300.19,3200.38
36.7978,300.00,1810325.63,65943.29,500.01,61625.60,19948331.04,15407.89,41858.22,20313.76,24469100.52,0.00,313378.74,938312.50,24319.97,0.00,4850.81,400.01,2730334.54,3200.36,0.00,1500.08,3800.54
37.1118,300.00,1805573.60,63934.70,300.00,61223.97,19676709.33,16509.06,38298.75,19412.57,25459006.07,0.00,303475.81,951196.78,25421.82,300.00,5300.96,500.01,2682866.88,2675.25,0.00,1900.13,4300.69
37.4258,100.00,1787115.48,67249.02,200.00,56605.99,19003565.67,16208.73,38549.39,20313.76,25619600.81,0.00,301638.87,947149.32,22717.42,0.00,4650.74,700.02,2851835.32,3400.41,100.00,1300.06,2700.27
37.7398,200.00,1755974.28,67148.57,800.02,55401.53,19447559.20,15007.49,39451.73,19512.70,24151668.10,100.00,283587.65,898344.82,24720.63,0.00,3700.47,800.02,2733592.42,2750.27,0.00,1800.12,2900.31
38.0538,300.00,1781065.44,63131.35,200.00,62930.97,18787655.32,17309.96,40354.12,17610.34,25089895.37,0.00,300822.53,931502.15,26123.03,0.00,4400.66,400.01,2801810.06,2900.30,0.00,1600.09,3900.57
38.3679,100.00,1762695.32,69860.80,600.01,67048.65,19046594.97,13506.06,43161.90,18611.55,24078758.74,0.00,289704.27,946190.92,24319.97,0.00,4650.74,800.02,2671844.88,2825.28,0.00,1700.10,2900.31
38.6819,100.00,1885764.11,66345.04,500.01,66345.55,18346389.77,16509.06,39451.73,18311.18,25061251.06,200.00,312663.87,941080.18,23218.20,100.00,3700.47,400.01,2704454.16,2600.24,0.00,2200.17,4000.60
38.9959,100.00,1931810.41,69358.50,100.00,61023.16,18777713.36,13906.43,39201.07,20714.31,25106587.74,0.00,296639.45,965691.21,23819.15,0.00,4400.66,800.02,2732876.91,2575.23,0.00,1800.12,3100.36
39.3099,200.00,1829916.75,61625.16,200.00,58814.41,20017185.19,14106.61,41707.81,21615.58,26168028.43,100.00,300822.53,905777.73,25722.33,0.00,3900.52,800.02,2768515.71,2525.23,100.00,1500.08,3500.46
39.6239,200.00,1824339.72,69961.27,300.00,61625.60,17753715.39,17109.73,40404.25,20313.76,25331581.75,0.00,312765.99,955991.21,22917.73,0.00,4350.65,500.01,2769809.73,2925.30,0.00,1500.08,2300.20
39.9380,400.01,1799952.56,63131.35,0.00,59818.35,18148120.35,15708.20,42409.77,19813.09,24075493.39,0.00,308069.14,912257.91,20414.07,200.00,4800.79,500.01,2660624.97,2550.23,0.00,1500.08,2600.25
40.2520,500.01,1847417.86,63332.18,400.01,61424.78,18143804.08,15507.99,39301.33,16809.42,25910998.68,0.00,308171.22,922355.47,23919.31,200.00,3700.47,400.01,2838575.43,3100.34,0.00,1300.06,3300.41
