C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a10.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:30:51 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
15.4441,0.00,19212.17,0.00,200.00,14807.26,2100.15,1500.07,3750.47,17009.65,8202.25,0.00,7301.80,257417.94,100.00,0.00,950.03,0.00,0.00,1350.06,0.00,0.00,0.00
15.7581,0.00,22717.02,0.00,300.00,13606.13,2600.22,2100.15,4700.74,15207.71,7902.09,0.00,8302.32,254772.80,200.00,0.00,1400.07,0.00,0.00,1600.09,0.00,0.00,0.00
16.0722,0.00,19913.08,0.00,500.01,16308.81,2200.16,900.03,4350.63,18010.82,8302.31,0.00,7201.75,249280.49,200.00,0.00,1100.04,0.00,0.00,1200.05,0.00,0.00,0.00
16.3862,0.00,20113.34,0.00,200.00,15808.28,2200.16,1600.09,4650.72,15708.23,8202.25,0.00,6701.52,254060.72,200.00,0.00,850.02,0.00,0.00,1225.05,0.00,100.00,0.00
16.7002,0.00,20313.61,0.00,300.00,17810.51,2800.26,1500.07,4650.72,17309.99,9102.77,0.00,6601.47,269632.42,300.00,100.00,1300.06,0.00,0.00,1225.05,0.00,0.00,0.00
17.0142,0.00,21815.70,0.00,200.00,16709.25,1000.03,2300.18,3750.47,16909.54,9202.84,0.00,10103.44,244298.51,300.00,0.00,1450.07,0.00,0.00,1250.06,0.00,0.00,0.00
17.3282,0.00,20914.43,0.00,100.00,15608.07,1700.10,2000.13,3800.48,16809.42,9102.77,0.00,6701.52,262506.10,400.01,0.00,900.03,0.00,0.00,1050.04,200.00,0.00,0.00
17.6423,0.00,18911.80,0.00,200.00,14707.16,2700.24,1600.09,4250.60,16208.76,9503.02,0.00,7601.95,251111.04,300.00,100.00,950.03,100.00,0.00,1175.05,0.00,0.00,0.00
17.9563,0.00,23017.47,0.00,300.00,17710.39,1700.10,1200.05,3400.38,17309.99,9002.71,0.00,8502.44,239623.05,900.03,0.00,1500.08,100.00,0.00,1300.06,0.00,0.00,0.00
18.2703,0.00,19612.69,0.00,500.01,17610.27,3600.43,2100.15,4900.80,15007.51,7401.83,0.00,8302.32,257824.93,400.01,0.00,1550.08,100.00,0.00,975.03,0.00,0.00,0.00
18.5843,0.00,21815.70,0.00,100.00,16208.70,2400.19,1900.12,4100.56,18711.68,9302.90,0.00,7101.70,251924.68,300.00,0.00,1100.04,0.00,0.00,1350.06,0.00,0.00,0.00
18.8983,0.00,20513.88,0.00,500.01,13205.78,2200.16,2100.15,4300.62,15107.61,9002.71,0.00,6501.43,255179.71,0.00,100.00,1550.08,0.00,0.00,975.03,0.00,0.00,0.00
19.2124,0.00,20313.61,0.00,200.00,14106.59,2400.19,2200.16,5000.83,18411.30,8802.59,0.00,9302.92,250399.15,400.01,0.00,1450.07,0.00,0.00,1300.06,0.00,0.00,0.00
19.5264,0.00,21114.70,0.00,0.00,18210.98,2600.22,1700.10,4750.75,15107.61,7601.93,0.00,7301.80,260674.17,100.00,100.00,1200.05,0.00,0.00,1000.04,0.00,0.00,0.00
19.8404,0.00,23017.47,0.00,200.00,16709.25,1800.11,1700.10,4600.70,15708.23,8502.42,0.00,7501.90,253958.98,200.00,0.00,1200.05,0.00,0.00,875.03,0.00,0.00,0.00
20.1544,100.00,19011.92,0.00,300.00,15107.56,2600.22,1300.06,3700.46,16609.20,9402.96,100.00,8402.38,255993.58,600.01,100.00,1300.06,0.00,0.00,1400.07,0.00,0.00,0.00
20.4685,0.00,22817.17,0.00,100.00,12605.26,2400.19,1400.07,4650.72,16408.98,7802.04,0.00,8202.27,256197.05,300.00,0.00,1200.05,0.00,0.00,1125.04,0.00,0.00,0.00
20.7825,0.00,19913.08,0.00,0.00,19011.97,2000.13,2300.18,4150.57,15508.02,8202.25,0.00,7101.70,250602.54,0.00,0.00,1600.09,0.00,0.00,1025.04,0.00,0.00,0.00
21.0965,0.00,22717.02,0.00,200.00,16909.47,3200.34,1400.07,3900.51,17710.46,8802.59,0.00,7001.65,242773.73,300.00,0.00,1200.05,100.00,0.00,1325.06,0.00,0.00,0.00
21.4105,0.00,22416.57,0.00,300.00,16709.25,2900.28,2000.13,5250.92,17410.11,8702.54,0.00,6701.52,250094.04,300.00,0.00,1000.03,0.00,0.00,1050.04,0.00,0.00,0.00
21.7246,100.00,22216.28,0.00,100.00,15708.17,2500.21,2000.13,4400.64,16208.76,9603.09,0.00,7201.75,247450.20,100.00,100.00,1250.05,0.00,0.00,1000.04,0.00,0.00,0.00
22.0386,100.00,21014.56,0.00,300.00,16008.49,2900.28,1300.06,4350.63,14106.64,8402.36,0.00,7702.00,247348.51,100.00,0.00,1700.10,0.00,0.00,1100.04,0.00,0.00,0.00
22.3526,0.00,22416.57,0.00,200.00,15908.38,2000.13,1500.07,4500.67,16408.98,10003.35,0.00,8502.44,242062.23,400.01,0.00,1300.06,0.00,0.00,975.03,0.00,0.00,0.00
22.6666,0.00,20614.01,0.00,200.00,15107.56,2300.18,1400.07,4150.57,14607.12,10303.55,0.00,7902.11,244501.83,100.00,0.00,1350.06,0.00,0.00,1200.05,0.00,0.00,0.00
22.9806,0.00,19412.43,0.00,100.00,15307.76,2900.28,1400.07,4300.62,15207.71,8002.14,0.00,9402.98,262506.10,600.01,0.00,1250.05,0.00,0.00,925.03,0.00,0.00,0.00
23.2947,0.00,21715.55,0.00,500.01,14607.07,2500.21,1500.07,4350.63,17810.58,7501.88,0.00,7702.00,248060.25,200.00,0.00,1150.05,0.00,0.00,1300.06,0.00,0.00,0.00
23.6087,0.00,21114.70,0.00,200.00,14506.97,2900.28,1500.07,5050.85,15007.51,10103.42,0.00,6601.47,259554.76,200.00,0.00,1050.04,200.00,0.00,1000.04,0.00,0.00,0.00
23.9227,100.00,24019.02,0.00,500.01,15608.07,3500.41,1900.12,3950.52,16609.20,9202.84,0.00,7101.70,261895.43,800.02,0.00,1300.06,100.00,0.00,1000.04,0.00,0.00,0.00
24.2367,100.00,19612.69,0.00,0.00,15107.56,2500.21,2000.13,4000.53,14507.02,8902.65,0.00,7101.70,257824.93,200.00,0.00,1200.05,100.00,0.00,1175.05,0.00,0.00,0.00
24.5507,0.00,21615.41,0.00,200.00,15007.46,1900.12,1200.05,4100.56,15608.13,9503.02,0.00,8302.32,253552.10,300.00,0.00,1500.08,0.00,0.00,1050.04,0.00,0.00,100.00
24.8648,0.00,21415.12,0.00,600.01,16509.03,2100.15,1800.11,3850.49,15407.92,8602.48,0.00,6901.61,250500.83,300.00,100.00,750.02,0.00,0.00,800.02,0.00,0.00,0.00
25.1788,0.00,20213.48,0.00,200.00,16408.92,2300.18,1700.10,4700.74,16308.87,8702.54,0.00,7702.00,245518.43,500.01,100.00,1350.06,0.00,0.00,1075.04,0.00,0.00,0.00
25.4928,0.00,22917.32,0.00,200.00,16008.49,2500.21,2700.24,4500.67,17510.22,9402.96,0.00,8602.50,253857.28,100.00,0.00,1450.07,100.00,0.00,975.03,0.00,0.00,0.00
25.8068,0.00,20213.48,0.00,200.00,15608.07,2200.16,1100.04,3700.46,15107.61,9903.28,0.00,7301.80,247246.83,500.01,0.00,1250.05,0.00,0.00,900.03,0.00,0.00,0.00
26.1209,0.00,21314.98,0.00,400.01,15608.07,3100.32,1200.05,4400.64,15007.51,8602.48,0.00,9302.92,251314.45,400.01,100.00,1150.05,0.00,0.00,875.03,0.00,0.00,0.00
26.4349,100.00,22015.99,0.00,500.01,15708.17,2600.22,1300.06,4100.56,15608.13,9703.15,0.00,7201.75,260368.85,400.01,0.00,1000.03,0.00,0.00,925.03,100.00,0.00,0.00
26.7489,0.00,20914.43,0.00,500.01,15307.76,1800.11,1300.06,4300.62,15908.44,7601.93,0.00,6801.56,242163.87,300.00,300.00,1600.09,0.00,0.00,1100.04,0.00,0.00,0.00
27.0629,0.00,22015.99,0.00,200.00,13506.04,2500.21,1900.12,4450.66,14106.64,8002.14,0.00,5801.14,258130.18,100.00,0.00,1150.05,100.00,0.00,1050.04,0.00,0.00,0.00
27.3769,0.00,20714.15,0.00,300.00,14807.26,2100.15,1800.11,3850.49,17009.65,8102.20,0.00,8202.27,249077.12,400.01,0.00,1300.06,100.00,0.00,1150.05,0.00,0.00,0.00
27.6910,0.00,19312.30,0.00,300.00,15207.66,3000.30,1800.11,5050.85,16408.98,9402.96,0.00,6401.38,244400.17,500.01,0.00,1200.05,200.00,0.00,1375.07,100.00,0.00,0.00
28.0050,0.00,21915.84,0.00,100.00,17710.39,1400.07,900.03,4600.70,15407.92,8602.48,0.00,7902.11,256197.05,200.00,0.00,1400.07,0.00,0.00,1000.04,0.00,0.00,0.00
28.3190,0.00,22116.13,0.00,400.01,14807.26,1900.12,1800.11,4750.75,16208.76,9302.90,0.00,8202.27,252738.38,200.00,0.00,1000.03,0.00,0.00,1275.06,0.00,0.00,0.00
28.6330,0.00,22616.87,0.00,200.00,18010.74,2300.18,1400.07,4900.80,17109.76,7902.09,0.00,7702.00,244603.49,0.00,0.00,1000.03,0.00,0.00,1150.05,0.00,0.00,0.00
28.9471,0.00,22917.32,0.00,100.00,16008.49,2400.19,1100.04,4350.63,16909.54,9603.09,0.00,7301.80,261183.03,200.00,0.00,900.03,0.00,0.00,1000.04,0.00,0.00,0.00
29.2611,0.00,18711.55,0.00,300.00,14707.16,1900.12,1600.09,5050.85,16408.98,11504.43,0.00,7001.65,246230.10,100.00,0.00,1450.07,0.00,0.00,1075.04,100.00,0.00,0.00
29.5751,100.00,19812.95,0.00,400.01,16709.25,1500.07,2000.13,4000.53,14306.83,8102.20,0.00,8202.27,234644.26,400.01,200.00,1800.11,100.00,0.00,900.03,100.00,0.00,0.00
29.8891,0.00,21915.84,0.00,300.00,17410.04,2400.19,1600.09,4850.78,16509.09,7501.88,0.00,6901.61,239419.80,100.00,100.00,1250.05,100.00,0.00,1000.04,0.00,0.00,0.00
30.2031,0.00,20213.48,0.00,400.01,16709.25,2500.21,1800.11,4450.66,16809.42,8602.48,0.00,7001.65,242977.03,200.00,0.00,1250.05,0.00,0.00,1200.05,0.00,0.00,0.00
30.5172,0.00,21915.84,0.00,100.00,18110.86,2300.18,1400.07,4750.75,16509.09,7301.78,0.00,8002.16,251517.85,200.00,0.00,1150.05,0.00,0.00,1200.05,0.00,0.00,0.00
30.8312,0.00,23017.47,0.00,0.00,16909.47,2000.13,1800.11,4450.66,13305.91,7902.09,0.00,6501.43,262913.23,100.00,0.00,1550.08,100.00,0.00,1075.04,100.00,0.00,0.00
31.1452,0.00,20213.48,0.00,200.00,15808.28,2700.24,1400.07,4150.57,17710.46,8202.25,0.00,7601.95,241350.76,200.00,0.00,1150.05,0.00,0.00,1300.06,0.00,0.00,0.00
31.4592,0.00,20313.61,0.00,100.00,17009.58,3000.30,1400.07,5501.01,17810.58,7802.04,0.00,7501.90,249585.57,0.00,0.00,1250.05,200.00,0.00,1100.04,0.00,0.00,0.00
31.7733,0.00,19011.92,0.00,400.01,17810.51,1900.12,800.02,4750.75,18211.06,8402.36,200.00,7001.65,258638.94,100.00,0.00,1100.04,0.00,0.00,1200.05,0.00,0.00,0.00
32.0873,0.00,19612.69,0.00,400.01,16008.49,2200.16,2700.24,4750.75,15708.23,8302.31,0.00,8402.38,241858.96,200.00,0.00,1250.05,200.00,0.00,1025.04,0.00,0.00,0.00
32.4013,0.00,22516.72,0.00,200.00,16208.70,2200.16,1700.10,4200.59,16208.76,8802.59,0.00,7702.00,250500.83,300.00,0.00,1350.06,0.00,0.00,1225.05,0.00,0.00,0.00
32.7153,0.00,21214.84,0.00,200.00,14506.97,2100.15,2700.24,4600.70,13606.18,9402.96,0.00,7702.00,248568.70,300.00,0.00,1200.05,0.00,0.00,850.03,0.00,0.00,0.00
33.0293,0.00,22316.42,0.00,400.01,16408.92,2400.19,1700.10,4100.56,16509.09,10703.84,0.00,7101.70,254365.87,200.00,0.00,1100.04,0.00,0.00,1225.05,0.00,0.00,0.00
33.3434,0.00,21915.84,0.00,600.01,14306.78,2900.28,1300.06,4450.66,19512.70,7701.99,0.00,20313.91,581704.39,18411.45,3200.35,4150.59,13406.19,1920548.05,1025.04,3800.51,219808.18,50093.35
33.6574,500.01,7317097.66,152160.78,10744138.28,691490.87,8002.12,5000.83,75237.91,6145090.23,808195.65,3700.46,170778.37,1842617.38,92789.98,2800.27,6251.34,119892.90,1607887.19,1675.10,17711.14,99854.02,69881.53
33.9714,1200.05,11065411.07,532605.91,14479113.21,811449.07,6401.36,6001.20,60772.66,5672072.37,638777.10,8602.49,134507.67,1226765.24,27124.84,2300.18,6451.43,116465.17,1984218.38,1775.11,10804.15,73894.05,46179.34
34.2854,600.01,9977922.08,483395.46,17317441.70,865216.50,4800.76,6201.28,55903.81,5693568.02,791959.47,2000.13,114238.62,1346337.40,21315.34,2600.23,5401.00,118884.66,2126438.68,1675.10,12105.21,56011.57,46681.07
34.5994,1300.06,12543127.56,519564.31,20683837.75,900175.39,11204.16,6801.54,59567.85,6173280.22,814420.56,2100.15,106279.74,1303987.99,26523.75,2000.14,7551.96,134015.55,2534343.94,2025.15,48583.74,49085.70,37452.21
34.9135,400.01,14809461.11,506947.22,19466090.54,1042942.19,4600.70,8802.58,52541.71,6646134.75,882531.84,1500.08,85244.46,1380366.41,20414.07,1800.11,6551.47,116565.98,2553769.45,1800.11,14307.27,43467.22,37853.33
35.2275,700.02,14041964.18,445046.14,20390079.51,935106.74,4100.56,6201.28,52993.29,6128169.27,937962.50,700.02,78306.34,915515.20,20514.21,2100.15,7101.73,107697.89,2763918.14,1875.12,13306.29,44871.63,44874.93
35.5415,700.02,12336326.23,399091.41,21408188.93,1098268.55,5801.12,7001.63,58312.94,6675074.08,1077846.58,600.01,66649.54,910982.91,19913.39,1700.10,6701.54,99539.99,2984936.60,1975.14,14607.58,51393.95,37151.37
35.8555,1000.03,17546850.69,400220.65,23309821.18,1060719.63,3100.32,7802.02,54348.11,5827429.60,985374.51,1200.05,68859.61,829603.52,17810.71,1400.07,7551.96,87060.19,3308761.06,2175.17,11404.62,37048.85,31436.79
36.1696,600.01,14719271.53,295149.02,21978646.15,1022512.50,4100.56,7101.68,50233.83,4981106.77,979933.40,700.02,58515.30,786863.09,15908.55,600.01,6201.32,79818.76,3068743.36,2200.17,8802.75,38452.61,22619.05
36.4836,100.00,14286099.75,294129.47,22258855.56,1089463.28,3600.43,5601.04,52341.01,4837893.84,1069475.68,400.01,63736.77,769695.21,12905.62,900.03,7752.06,70571.06,3406832.48,1825.12,8802.75,37249.37,27828.83
36.7976,800.02,16757342.62,244254.44,21908665.93,1082701.66,4200.59,7802.02,48026.64,4558412.92,1017954.79,700.02,45469.65,672322.41,12104.95,600.01,6601.50,60626.29,3471046.27,1800.11,7301.89,35945.98,27227.60
37.1116,100.00,16464300.74,229932.79,22931764.49,1077659.18,3800.48,8702.52,53846.31,4562926.51,1081604.20,600.01,50586.19,626372.02,10403.66,1000.03,8252.34,56911.30,3446566.48,1350.06,8402.51,44470.35,28730.73
37.4256,100.00,16330330.88,211263.72,23056577.18,1046260.55,4000.53,6001.20,47424.73,4612152.06,1046746.78,100.00,42962.19,630856.49,9603.12,800.02,6501.45,47076.18,3025995.06,1850.12,7001.74,44269.72,22318.55
37.7397,700.02,16967685.97,186137.19,23447966.29,1073690.63,4000.53,8602.46,51588.42,4674195.20,1038928.03,100.00,46071.50,584407.81,9002.74,700.02,6101.28,41960.53,2904174.58,1675.10,5301.00,45072.27,23821.13
38.0537,0.00,16145881.70,166510.60,22819899.53,1133862.30,4700.73,7902.08,45569.00,4522802.95,1052747.36,400.01,41357.63,587943.70,8402.38,800.02,6351.38,39152.71,3187793.11,1575.09,5401.04,37449.91,24622.58
38.3677,300.00,17699652.67,196061.27,27442705.61,1255011.82,3700.45,7001.63,56957.76,4829328.00,1129352.15,500.01,43764.53,596891.16,6401.38,500.01,6001.24,38350.57,3213369.02,1950.13,4900.85,44570.67,24722.76
38.6817,400.01,17318258.23,156403.69,26193484.74,1354595.70,4600.70,7601.92,51086.70,4331287.14,1106320.12,400.01,45971.19,559264.36,9202.86,500.01,6251.34,34541.03,3014318.44,1800.11,5601.11,36447.27,22518.88
38.9958,400.01,15225219.78,127736.57,21623611.64,984727.65,2700.24,6201.28,46772.69,4022742.21,1050818.36,400.01,36845.75,516761.33,7101.70,200.00,5501.04,32135.52,2938732.50,1450.07,4200.63,32637.91,22619.05
39.3098,100.00,15768986.28,119368.70,20911474.83,989411.13,3700.45,7001.63,54297.93,4626827.46,1147565.23,300.00,38951.12,574532.47,9102.80,500.01,5000.86,28527.99,3118859.96,1550.09,3900.54,40658.82,21917.89
39.6238,200.00,14694686.38,112617.27,22355260.20,1026574.90,4200.59,6901.58,44014.37,4153573.94,1035073.73,300.00,35542.57,480469.63,5501.02,700.02,5801.16,26824.75,2935002.68,2025.15,3500.44,37951.25,21617.40
39.9378,200.00,15299327.26,101942.03,20353039.65,1117184.47,3500.41,7902.08,58463.52,4879201.90,1152310.64,200.00,36845.75,513449.07,6301.34,600.01,4650.74,31333.77,3047140.85,1950.13,4800.82,36948.58,23520.60
