C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a13.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:41:14 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
15.4437,0.00,19913.08,0.00,700.02,16308.81,2700.24,2200.16,4250.60,18110.94,7501.88,0.00,8602.50,246331.79,600.01,0.00,1400.07,0.00,0.00,1100.04,0.00,0.00,100.00
15.7577,100.00,21715.55,0.00,600.01,17009.58,2400.19,1500.07,4050.55,15407.92,8402.36,0.00,7601.95,270243.41,200.00,0.00,1350.06,0.00,0.00,1000.04,0.00,0.00,0.00
16.0717,0.00,20714.15,0.00,300.00,18911.85,2900.28,1700.10,4700.74,13606.18,8702.54,0.00,8502.44,240029.57,300.00,0.00,1150.05,0.00,0.00,1200.05,0.00,0.00,0.00
16.3858,0.00,23117.62,0.00,400.01,15507.97,2300.18,1500.07,4050.55,17009.65,9002.71,0.00,6701.52,245416.77,500.01,0.00,1200.05,0.00,0.00,1275.06,0.00,0.00,0.00
16.6998,0.00,22917.32,0.00,100.00,15507.97,2500.21,1600.09,5200.90,14106.64,10003.35,0.00,7601.95,248060.25,500.01,0.00,1700.10,0.00,0.00,1350.06,0.00,0.00,0.00
17.0138,200.00,23718.55,0.00,200.00,16509.03,1900.12,1800.11,3450.40,19212.31,8002.14,0.00,7001.65,245416.77,400.01,0.00,1150.05,0.00,0.00,1150.05,0.00,0.00,0.00
17.3278,0.00,23117.62,0.00,500.01,15307.76,1900.12,1500.07,3500.41,16208.76,8202.25,0.00,9503.05,250602.54,500.01,0.00,1450.07,0.00,0.00,1125.04,0.00,0.00,0.00
17.6419,0.00,21114.70,0.00,300.00,17309.92,1400.07,1600.09,4150.57,16909.54,8302.31,0.00,6901.61,263625.73,300.00,100.00,1450.07,0.00,0.00,1400.07,0.00,0.00,0.00
17.9559,0.00,22015.99,0.00,100.00,18411.23,2500.21,2200.16,3450.40,17410.11,8002.14,0.00,5300.95,235457.03,200.00,0.00,1200.05,0.00,0.00,1225.05,0.00,0.00,0.00
18.2699,0.00,23117.62,0.00,400.01,18210.98,2000.13,2100.15,3750.47,15107.61,8702.54,0.00,6301.34,251009.33,400.01,0.00,1650.09,0.00,0.00,1300.06,0.00,0.00,0.00
18.5839,0.00,21815.70,0.00,200.00,15808.28,1600.09,1900.12,4050.55,17610.34,8102.20,0.00,4600.71,250602.54,300.00,0.00,1600.09,0.00,0.00,1075.04,0.00,0.00,0.00
18.8979,100.00,22616.87,0.00,100.00,17209.81,2100.15,1000.03,4550.69,17510.22,9703.15,0.00,7101.70,259351.25,0.00,0.00,1600.09,0.00,0.00,1200.05,0.00,0.00,0.00
19.2120,100.00,21114.70,0.00,100.00,15307.76,2700.24,1800.11,4000.53,16609.20,7701.99,0.00,9603.11,234237.92,300.00,0.00,1300.06,0.00,0.00,1000.04,0.00,0.00,0.00
19.5260,0.00,23217.78,0.00,200.00,13706.22,2900.28,1300.06,4050.55,15808.34,8302.31,0.00,6401.38,269836.08,400.01,0.00,1400.07,0.00,0.00,1500.08,0.00,0.00,0.00
19.8400,0.00,22316.42,0.00,200.00,15507.97,3100.32,1100.04,5450.99,18911.93,8002.14,0.00,6701.52,257723.19,400.01,0.00,1100.04,0.00,0.00,1175.05,0.00,0.00,0.00
20.1540,200.00,21014.56,0.00,400.01,16208.70,1600.09,1500.07,4100.56,17710.46,7201.74,0.00,6601.47,268817.82,200.00,0.00,1750.11,0.00,0.00,1325.06,0.00,0.00,0.00
20.4681,0.00,23117.62,0.00,400.01,16509.03,2100.15,1900.12,4250.60,16408.98,7701.99,0.00,7301.80,246636.79,400.01,0.00,1300.06,0.00,0.00,1250.06,0.00,0.00,0.00
20.7821,100.00,20714.15,100.00,0.00,19512.61,2300.18,1100.04,4800.77,18211.06,8102.20,0.00,8102.21,259554.76,300.00,0.00,1450.07,0.00,0.00,1200.05,0.00,0.00,100.00
21.0961,0.00,20914.43,0.00,0.00,16909.47,2500.21,2200.16,3950.52,17309.99,7001.64,0.00,5601.06,245823.44,0.00,0.00,1050.04,0.00,0.00,1175.05,0.00,0.00,0.00
21.4101,0.00,21515.27,0.00,100.00,17209.81,1200.05,1900.12,4550.69,15908.44,7701.99,0.00,9302.92,262709.67,0.00,0.00,1450.07,0.00,0.00,1225.05,100.00,0.00,0.00
21.7241,0.00,22416.57,0.00,100.00,14807.26,2600.22,1800.11,3500.41,15307.82,8002.14,0.00,7401.85,238505.22,100.00,0.00,1400.07,0.00,0.00,900.03,0.00,0.00,0.00
22.0382,0.00,22817.17,0.00,0.00,15608.07,3000.30,2400.19,5150.88,17910.70,8002.14,0.00,7101.70,257010.96,200.00,100.00,1250.05,0.00,0.00,1050.04,0.00,0.00,100.00
22.3522,0.00,21314.98,0.00,200.00,15507.97,1700.10,1600.09,4650.72,17009.65,6501.42,0.00,6601.47,246535.11,300.00,100.00,1300.06,100.00,0.00,975.03,0.00,0.00,0.00
22.6662,100.00,21515.27,0.00,100.00,16008.49,2400.19,2400.19,4050.55,15608.13,8502.42,0.00,7001.65,242773.73,400.01,100.00,1350.06,0.00,0.00,1050.04,0.00,0.00,0.00
22.9802,0.00,19612.69,0.00,200.00,16208.70,2000.13,2900.28,4750.75,13506.08,6301.33,0.00,7101.70,256197.05,0.00,0.00,1250.05,200.00,0.00,750.02,0.00,0.00,0.00
23.2943,0.00,23317.93,0.00,200.00,14707.16,3300.36,1200.05,4000.53,15407.92,7101.69,0.00,8102.21,254569.34,300.00,100.00,1250.05,0.00,0.00,1125.04,200.00,0.00,0.00
23.6083,0.00,23217.78,0.00,300.00,15507.97,2300.18,1800.11,4200.59,14507.02,7401.83,0.00,7001.65,256095.31,400.01,0.00,1500.08,100.00,0.00,900.03,0.00,0.00,0.00
23.9223,0.00,22015.99,0.00,100.00,16509.03,2400.19,1000.03,3800.48,15407.92,8502.42,0.00,6101.26,263931.10,200.00,100.00,1250.05,100.00,0.00,1075.04,0.00,0.00,0.00
24.2363,0.00,23217.78,0.00,100.00,17610.27,2200.16,1100.04,4000.53,16408.98,7201.74,0.00,8502.44,251822.97,600.01,0.00,1150.05,0.00,0.00,1025.04,0.00,0.00,0.00
24.5504,0.00,20914.43,0.00,200.00,16909.47,2000.13,1400.07,4050.55,19012.05,8802.59,0.00,8202.27,263218.58,600.01,0.00,950.03,0.00,0.00,1400.07,0.00,0.00,0.00
24.8644,0.00,20113.34,0.00,600.01,16208.70,1700.10,1200.05,4150.57,15608.13,6901.59,0.00,6301.34,255179.71,100.00,0.00,1700.10,0.00,0.00,1125.04,0.00,0.00,0.00
25.1784,0.00,20714.15,0.00,300.00,14406.88,3400.38,1900.12,3350.37,15107.61,8302.31,0.00,8602.50,243485.28,100.00,0.00,1450.07,0.00,0.00,1150.05,0.00,0.00,0.00
25.4924,0.00,22015.99,0.00,500.01,15908.38,2000.13,1600.09,4200.59,16108.65,8902.65,0.00,7101.70,250399.15,400.01,0.00,1400.07,0.00,0.00,1075.04,100.00,0.00,0.00
25.8064,0.00,23217.78,0.00,400.01,18311.10,1800.11,1000.03,4200.59,16509.09,6401.37,0.00,7201.75,235152.25,700.02,0.00,1250.05,100.00,0.00,1175.05,0.00,0.00,0.00
26.1205,0.00,19312.30,0.00,200.00,14807.26,2900.28,1900.12,4700.74,16308.87,7501.88,100.00,8602.50,228854.74,200.00,0.00,1400.07,0.00,0.00,1325.06,0.00,0.00,0.00
26.4345,0.00,21715.55,0.00,300.00,12104.85,1800.11,900.03,4100.56,19112.18,6601.46,0.00,7201.75,244095.19,100.00,0.00,1750.11,0.00,0.00,850.03,200.00,0.00,0.00
26.7485,0.00,22316.42,0.00,200.00,15107.56,1600.09,1700.10,5000.83,15608.13,8102.20,0.00,6401.38,249382.20,400.01,0.00,1500.08,100.00,0.00,1075.04,0.00,0.00,0.00
27.0625,0.00,24019.02,0.00,100.00,15608.07,1800.11,1700.10,4300.62,15207.71,7001.64,0.00,7601.95,252636.65,400.01,0.00,1400.07,0.00,0.00,1100.04,0.00,0.00,0.00
27.3765,100.00,23818.71,0.00,200.00,12905.52,2800.26,800.02,3800.48,15608.13,8702.54,100.00,8002.16,247145.17,200.00,0.00,1550.08,0.00,0.00,1225.05,200.00,0.00,0.00
27.6906,0.00,19812.95,0.00,100.00,13506.04,2600.22,1700.10,4400.64,13305.91,10003.35,0.00,7802.05,252534.96,200.00,200.00,1350.06,100.00,0.00,1025.04,0.00,0.00,0.00
28.0046,0.00,22116.13,0.00,400.01,16108.59,1900.12,1700.10,4250.60,14907.41,9302.90,0.00,6601.47,237285.86,300.00,0.00,1250.05,0.00,0.00,1000.04,0.00,0.00,0.00
28.3186,0.00,19612.69,0.00,300.00,16509.03,2400.19,2100.15,3650.44,17910.70,6601.46,0.00,6701.52,242570.46,300.00,0.00,1350.06,0.00,0.00,975.03,0.00,0.00,0.00
28.6326,0.00,22817.17,0.00,400.01,14707.16,1900.12,1200.05,4300.62,14206.73,7601.93,0.00,7501.90,274826.61,300.00,0.00,950.03,0.00,0.00,1200.05,100.00,0.00,0.00
28.9466,0.00,23317.93,0.00,100.00,13806.31,3200.34,1100.04,4950.82,13506.08,6801.55,0.00,8702.55,251619.56,200.00,0.00,1600.09,100.00,0.00,1200.05,0.00,0.00,0.00
29.2607,0.00,24619.99,0.00,200.00,16709.25,2400.19,1900.12,4650.72,17109.76,9903.28,0.00,8302.32,252026.39,200.00,100.00,850.02,100.00,0.00,1350.06,0.00,0.00,100.00
29.5747,0.00,20614.01,0.00,200.00,14206.68,3100.32,2900.28,4200.59,17009.65,8302.31,0.00,7702.00,252636.65,100.00,0.00,700.02,0.00,0.00,775.02,0.00,0.00,0.00
29.8887,0.00,24319.50,0.00,0.00,17109.70,1700.10,2400.19,4200.59,16208.76,8302.31,0.00,7702.00,243688.57,300.00,0.00,1350.06,0.00,0.00,1075.04,0.00,0.00,0.00
30.2027,0.00,19712.82,0.00,100.00,15708.17,2700.24,2600.22,5150.88,14507.02,6801.55,0.00,7101.70,257723.19,200.00,100.00,1150.05,100.00,0.00,1000.04,0.00,0.00,0.00
30.5168,0.00,23818.71,0.00,0.00,14406.88,2000.13,2100.15,4850.78,17309.99,7201.74,0.00,7301.80,250399.15,100.00,0.00,1200.05,100.00,0.00,1025.04,0.00,0.00,0.00
30.8308,0.00,21515.27,0.00,600.01,15708.17,1500.07,1900.12,4300.62,15908.44,8202.25,0.00,7601.95,245925.10,200.00,0.00,1150.05,0.00,0.00,900.03,0.00,0.00,0.00
31.1448,0.00,20313.61,0.00,100.00,14306.78,2300.18,1400.07,4650.72,18911.93,7802.04,0.00,7501.90,245823.44,100.00,0.00,1000.03,100.00,0.00,1125.04,0.00,0.00,0.00
31.4588,0.00,23918.86,0.00,200.00,14506.97,1700.10,1700.10,4150.57,18811.80,8202.25,0.00,7401.85,251619.56,100.00,0.00,1350.06,100.00,0.00,1025.04,0.00,0.00,0.00
31.7729,0.00,24219.34,0.00,500.01,15307.76,2700.24,2200.16,4150.57,15808.34,7401.83,0.00,7301.80,248060.25,500.01,0.00,1350.06,0.00,0.00,1125.04,0.00,0.00,0.00
32.0869,0.00,22116.13,0.00,100.00,14707.16,1800.11,2100.15,4150.57,16308.87,7101.69,0.00,7702.00,250704.22,200.00,0.00,650.01,100.00,0.00,1300.06,100.00,0.00,0.00
32.4009,0.00,23918.86,0.00,200.00,16609.14,1700.10,1900.12,4150.57,17309.99,7501.88,0.00,8602.50,256197.05,0.00,0.00,1150.05,0.00,0.00,1125.04,0.00,0.00,0.00
32.7149,0.00,20513.88,0.00,0.00,16008.49,1900.12,2500.21,4850.78,16809.42,7501.88,0.00,6301.34,252941.80,200.00,0.00,950.03,100.00,0.00,825.02,0.00,0.00,0.00
33.0289,0.00,22316.42,0.00,600.01,14106.59,2000.13,2100.15,4300.62,15207.71,8302.31,0.00,8102.21,243078.69,300.00,0.00,1900.12,100.00,0.00,875.03,0.00,7802.17,13106.40
33.3430,1800.11,9129866.41,8902.62,7156406.25,515974.32,3900.50,11704.55,52792.58,6295871.88,398446.12,200.00,88966.25,703208.35,18511.57,5701.10,7201.78,13506.28,736553.17,1325.06,700.02,27326.58,23220.08
33.6570,6401.34,22234112.80,22216.29,16166296.53,1250889.84,4500.67,23518.38,76695.25,8704817.49,793013.18,500.01,119983.75,1185958.30,51589.76,7501.91,8902.72,13706.47,1018472.27,1400.07,1700.10,34943.45,27428.01
33.9710,4500.66,23339817.90,23518.25,24775426.52,2195735.16,5501.00,19312.39,87755.53,10863559.75,965646.19,700.02,128857.79,1007760.06,20814.63,2900.29,9603.17,10603.87,1117591.99,1225.05,500.01,42965.68,28430.09
34.2850,6301.30,25889480.27,20714.16,29037463.59,1513066.05,4000.53,13005.62,76846.01,10662966.89,1027153.81,600.01,140159.68,1080639.06,20914.77,2600.23,11454.50,12105.04,1214980.18,1850.12,600.01,35444.71,28430.09
34.5990,4900.78,27145523.34,21915.85,28659575.21,1381240.59,3500.41,12305.03,80716.23,7797648.49,1154791.70,400.01,152177.34,1078920.31,20814.63,1800.11,12905.72,11704.72,1418149.61,1825.12,100.00,46878.17,44473.60
34.9131,4100.55,25920984.48,17109.66,28676165.61,1512249.00,4200.59,10503.67,89566.16,8862917.78,1309400.00,1100.04,172093.46,1156024.80,18811.95,1400.07,14607.32,14307.04,1640808.20,1675.10,200.00,43266.60,34644.67
35.2271,5000.82,27455989.33,19612.69,31868290.35,1519065.87,4300.61,12705.37,89817.66,8265902.15,1256969.04,800.02,147833.70,1095471.58,27425.39,1500.08,13205.99,12405.30,1379804.91,1900.13,200.00,46878.17,31737.50
35.5411,6601.42,28935949.84,19712.83,34158041.72,1798545.61,5701.08,14306.80,107986.67,10462835.37,1497616.31,1200.05,174723.97,1317618.85,27926.32,900.03,14507.22,13306.09,1458141.11,1975.14,100.00,49487.11,35446.77
35.8551,5400.95,34817929.62,35040.50,35777240.48,1758400.42,4500.67,12505.20,101441.29,9898362.47,1267132.56,900.03,169665.71,1276871.00,25822.51,1100.04,17160.11,13706.47,1597774.90,1800.11,0.00,44370.03,32038.21
36.1692,5601.02,32890629.24,19512.57,34078179.39,1775777.97,4300.61,10403.60,91477.63,8416359.27,1139796.49,400.01,177759.75,1370073.24,26022.86,800.02,16359.18,13606.37,1628644.04,1825.12,200.00,51393.95,37151.37
36.4832,6201.25,32432003.29,21114.71,35741715.39,1679792.94,4300.61,12905.54,88761.41,9137797.83,1465117.09,700.02,205211.04,1348851.46,29228.84,1000.03,19813.47,15808.60,1934310.94,1725.11,100.00,49085.70,35045.72
36.7972,4300.60,32115872.26,22917.33,36224351.70,1866263.16,3500.41,10503.67,91527.93,11054464.61,1361373.86,900.03,184440.65,1390447.17,27525.57,400.01,17160.11,13906.66,1576937.30,1800.11,900.03,47680.87,36649.99
37.1112,6001.17,36369852.58,21715.56,38334001.08,1771522.00,4700.73,12405.12,103203.22,9700325.64,1212794.10,500.01,174926.33,1330169.82,24920.97,300.00,17911.01,13906.66,2094484.02,1825.12,0.00,49587.46,44172.60
37.4252,6301.30,34866252.93,18811.68,36303540.79,1960467.76,3300.36,12104.87,106375.23,9819761.19,1303299.41,700.02,162890.32,1312383.11,26824.29,500.01,17360.34,17110.07,1596515.04,2275.18,0.00,60932.00,38354.75
37.7393,6401.34,36201298.50,22016.00,36344680.17,1978601.38,3300.36,13706.24,111613.02,10271120.06,1363648.14,200.00,176241.78,1339453.22,24720.63,700.02,16409.24,14907.65,1612256.40,2250.18,0.00,48985.35,39457.94
38.0533,6301.30,37126173.44,20614.02,38412132.23,1992857.07,4400.64,12305.03,110857.46,9191237.72,1387721.68,1200.05,180593.71,1405909.86,28327.08,400.01,17911.01,13906.66,1520091.80,1350.06,200.00,56212.37,38956.48
38.3673,4800.75,35093239.38,22917.33,37468475.23,2120707.03,4500.67,10403.60,110958.20,9867453.11,1342231.93,800.02,181909.66,1368103.03,29830.03,300.00,16209.02,13005.82,1772439.65,1975.14,200.00,61333.75,39758.83
38.6813,5901.14,40862248.43,19011.93,38342416.50,2097719.89,4100.56,11204.17,115290.63,11687613.88,1498939.75,500.01,201966.93,1470228.32,30932.29,400.01,19362.87,15107.86,1802979.59,1850.12,5100.92,54104.10,53205.30
38.9954,6001.17,37165388.69,22717.03,39566439.20,1950943.64,3500.41,13806.34,117507.71,12302983.11,1391745.40,400.01,162182.62,1316200.68,27124.84,1000.03,18461.70,16509.38,1647925.66,2000.14,300.00,52598.39,38555.33
39.3094,7301.74,36849752.66,22616.88,36532235.81,1830447.12,3500.41,11404.32,117961.24,10423297.82,1284947.00,1000.03,190921.97,1449529.39,29529.43,400.01,15908.69,17710.79,1562063.69,2225.18,0.00,50490.67,35547.03
39.6234,5701.06,37237153.15,20113.35,37445873.82,1912176.47,5300.93,12405.12,108137.74,11488991.04,1291906.36,800.02,196392.75,1381680.86,28427.28,400.01,19763.40,18211.41,1648656.40,2100.16,0.00,60228.98,46580.73
39.9374,6801.51,41238186.85,22316.43,39494547.48,2308213.81,4200.59,16408.95,120027.51,13374062.70,1317260.10,1200.05,205515.21,1288953.42,29830.03,800.02,17610.64,15908.71,1742252.04,2000.14,100.00,52799.15,42868.38
