C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a16.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:51:49 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
5.0815,0.00,22817.17,0.00,300.00,16408.92,1800.11,1900.12,4750.75,16909.54,7601.93,0.00,7401.85,244501.83,400.01,0.00,1150.05,0.00,0.00,1175.05,0.00,0.00,0.00
5.3956,0.00,20814.29,0.00,300.00,15908.38,1900.12,2000.13,3800.48,16308.87,8602.48,0.00,8202.27,243790.23,300.00,0.00,1200.05,100.00,0.00,975.03,0.00,0.00,0.00
5.7096,0.00,22917.32,0.00,300.00,16308.81,2400.19,2200.16,3250.35,16509.09,8002.14,0.00,5501.02,248772.07,400.01,0.00,1000.03,0.00,0.00,1250.06,0.00,0.00,0.00
6.0236,0.00,20513.88,0.00,300.00,14306.78,1700.10,1300.06,4300.62,15708.23,9703.15,0.00,7301.80,261081.25,300.00,0.00,1750.11,0.00,0.00,925.03,0.00,0.00,0.00
6.3376,0.00,21214.84,0.00,0.00,14306.78,2200.16,2300.18,4800.77,16509.09,7902.09,100.00,6901.61,248365.31,200.00,300.00,1000.03,0.00,0.00,975.03,0.00,0.00,0.00
6.6517,0.00,19612.69,0.00,200.00,15207.66,2500.21,1900.12,3900.51,16909.54,8102.20,0.00,8302.32,240131.18,200.00,0.00,850.02,0.00,0.00,1075.04,0.00,0.00,0.00
6.9657,0.00,22616.87,0.00,500.01,16609.14,3000.30,1600.09,4300.62,14907.41,9002.71,0.00,7902.11,240029.57,400.01,100.00,1100.04,0.00,0.00,1550.09,0.00,0.00,0.00
7.2797,0.00,21415.12,0.00,300.00,17610.27,2800.26,1600.09,4850.78,18311.18,9102.77,0.00,6601.47,254467.60,100.00,0.00,1400.07,0.00,0.00,1275.06,0.00,0.00,0.00
7.5937,0.00,23918.86,0.00,200.00,15307.76,2100.15,2000.13,4150.57,16308.87,8002.14,0.00,7802.05,245111.79,500.01,0.00,950.03,0.00,0.00,1200.05,0.00,0.00,0.00
7.9077,0.00,21214.84,0.00,200.00,17510.15,1800.11,1500.07,4200.59,16408.98,10403.62,0.00,8402.38,253857.28,200.00,100.00,950.03,0.00,0.00,850.03,0.00,0.00,0.00
8.2218,0.00,22817.17,0.00,600.01,17610.27,1900.12,1600.09,4500.67,14807.31,7802.04,0.00,7601.95,253043.53,400.01,0.00,1650.09,0.00,0.00,1100.04,0.00,0.00,0.00
8.5358,0.00,22416.57,0.00,400.01,15007.46,2500.21,1900.12,4950.82,16408.98,9703.15,0.00,6901.61,260979.47,300.00,0.00,1250.05,300.00,0.00,900.03,100.00,0.00,0.00
8.8498,100.00,21014.56,0.00,600.01,16609.14,2000.13,1600.09,5000.83,15307.82,8502.42,0.00,9002.73,242875.39,400.01,0.00,1450.07,0.00,0.00,1225.05,100.00,0.00,0.00
9.1638,0.00,20814.29,0.00,500.01,14406.88,1900.12,1900.12,4300.62,18110.94,9202.84,0.00,9102.79,243281.98,300.00,0.00,1400.07,0.00,0.00,1400.07,0.00,0.00,0.00
9.4778,100.00,20513.88,0.00,100.00,15808.28,2700.24,1600.09,4200.59,15708.23,9202.84,0.00,9703.18,241858.96,600.01,0.00,950.03,100.00,0.00,1300.06,0.00,0.00,0.00
9.7919,0.00,19612.69,0.00,200.00,16509.03,2400.19,1500.07,4400.64,15107.61,9402.96,0.00,5501.02,260470.63,100.00,0.00,900.03,0.00,0.00,1550.09,0.00,0.00,0.00
10.1059,0.00,19812.95,0.00,300.00,16008.49,2400.19,2200.16,4350.63,15908.44,11204.20,0.00,8002.16,242265.53,100.00,0.00,1100.04,100.00,0.00,1075.04,0.00,0.00,0.00
10.4199,100.00,20614.01,0.00,700.02,16408.92,3700.45,1000.03,5200.90,18411.30,8702.54,100.00,6601.47,262811.45,100.00,0.00,1350.06,200.00,0.00,1525.08,0.00,0.00,0.00
10.7339,0.00,23317.93,0.00,200.00,12405.10,2300.18,1700.10,4650.72,17410.11,8902.65,0.00,7802.05,257417.94,0.00,100.00,750.02,0.00,0.00,1050.04,0.00,0.00,100.00
11.0480,0.00,24219.34,0.00,400.01,15107.56,2900.28,2000.13,4000.53,15508.02,6801.55,0.00,8602.50,253552.10,400.01,0.00,1000.03,0.00,0.00,1175.05,100.00,0.00,0.00
11.3620,0.00,20413.74,100.00,100.00,15307.76,2400.19,1100.04,5050.85,16909.54,7201.74,0.00,7702.00,268308.72,100.00,200.00,1100.04,0.00,0.00,1000.04,0.00,0.00,0.00
11.6760,0.00,21615.41,0.00,400.01,16008.49,2300.18,2100.15,3750.47,16709.31,8102.20,0.00,5801.14,263625.73,400.01,0.00,1700.10,200.00,0.00,1275.06,0.00,0.00,0.00
11.9900,0.00,22917.32,0.00,100.00,17109.70,1700.10,2000.13,3850.49,17810.58,7802.04,0.00,7101.70,260165.33,400.01,0.00,1200.05,100.00,0.00,875.03,100.00,0.00,200.00
12.3040,0.00,21515.27,0.00,500.01,15708.17,2800.26,1000.03,4350.63,14807.31,9102.77,0.00,7001.65,263523.93,300.00,0.00,1400.07,0.00,1700.10,1100.04,0.00,0.00,0.00
12.6181,0.00,22717.02,0.00,500.01,15307.76,2000.13,1000.03,4600.70,15808.34,7902.09,0.00,6101.26,241655.66,0.00,0.00,900.03,0.00,0.00,1275.06,100.00,0.00,0.00
12.9321,0.00,22717.02,0.00,100.00,18311.10,2100.15,1600.09,3600.43,16208.76,8202.25,0.00,8502.44,255993.58,700.02,0.00,1050.04,0.00,0.00,925.03,0.00,0.00,100.00
13.2461,0.00,23818.71,0.00,200.00,14607.07,2500.21,1500.07,5250.92,13906.45,8502.42,0.00,6901.61,235660.21,200.00,0.00,1400.07,0.00,0.00,1225.05,0.00,0.00,0.00
13.5601,0.00,20914.43,0.00,500.01,17309.92,2300.18,1500.07,3900.51,17410.11,7902.09,0.00,7301.80,250602.54,100.00,0.00,1300.06,0.00,0.00,1125.04,0.00,0.00,0.00
13.8742,0.00,22316.42,0.00,400.01,16108.59,2000.13,2600.22,4600.70,18811.80,7902.09,0.00,8502.44,246026.78,400.01,300.00,1250.05,0.00,0.00,1150.05,100.00,0.00,0.00
14.1882,0.00,21014.56,0.00,500.01,16509.03,3100.32,2300.18,4750.75,13806.36,7201.74,0.00,6101.26,246331.79,500.01,200.00,1200.05,0.00,0.00,1200.05,0.00,0.00,0.00
14.5022,0.00,21415.12,0.00,500.01,18611.47,2000.13,3200.34,4950.82,17810.58,9202.84,0.00,8102.21,247958.59,300.00,0.00,1350.06,0.00,0.00,1075.04,0.00,0.00,0.00
14.8162,0.00,22616.87,0.00,500.01,16108.59,2800.26,1300.06,3850.49,15207.71,9002.71,0.00,9603.11,262811.45,100.00,100.00,1000.03,0.00,0.00,775.02,0.00,0.00,0.00
15.1302,100.00,22416.57,0.00,200.00,13806.31,1800.11,1900.12,3450.40,15107.61,10303.55,100.00,7501.90,253043.53,200.00,0.00,850.02,0.00,0.00,925.03,0.00,0.00,0.00
15.4443,0.00,22416.57,0.00,100.00,17410.04,2000.13,1800.11,4150.57,17410.11,7902.09,0.00,7401.85,234745.85,200.00,0.00,1450.07,0.00,0.00,1075.04,0.00,0.00,0.00
15.7583,100.00,20213.48,0.00,400.01,19512.61,2200.16,900.03,4250.60,16809.42,8602.48,0.00,6301.34,248975.44,300.00,0.00,1650.09,100.00,0.00,1025.04,0.00,0.00,0.00
16.0723,0.00,19913.08,0.00,300.00,12805.43,2100.15,2200.16,4650.72,18611.55,9603.09,0.00,8402.38,257926.68,300.00,0.00,1900.12,0.00,0.00,975.03,0.00,0.00,0.00
16.3863,0.00,20313.61,0.00,200.00,17209.81,1900.12,2100.15,4500.67,14707.21,7701.99,0.00,8202.27,252433.23,300.00,0.00,850.02,0.00,0.00,1400.07,0.00,0.00,0.00
16.7004,0.00,22917.32,0.00,200.00,16809.36,2000.13,1100.04,4400.64,15107.61,8002.14,0.00,5300.95,257214.45,200.00,100.00,1500.08,100.00,0.00,1425.07,100.00,0.00,0.00
17.0144,0.00,21915.84,0.00,0.00,15107.56,2100.15,1000.03,4350.63,14306.83,7601.93,0.00,8902.67,259961.82,600.01,0.00,950.03,0.00,0.00,1075.04,0.00,0.00,0.00
17.3284,0.00,22817.17,0.00,300.00,16208.70,1900.12,1100.04,4250.60,15608.13,9202.84,0.00,8302.32,259147.73,100.00,0.00,1350.06,0.00,0.00,1225.05,0.00,0.00,0.00
17.6424,0.00,20113.34,0.00,300.00,16408.92,2200.16,1700.10,5200.90,17209.88,8602.48,0.00,9703.18,257214.45,500.01,100.00,1450.07,0.00,0.00,950.03,0.00,0.00,0.00
17.9564,0.00,20914.43,0.00,100.00,16108.59,2000.13,1300.06,4250.60,16108.65,8302.31,0.00,7501.90,242265.53,0.00,0.00,1250.05,0.00,0.00,1150.05,0.00,0.00,0.00
18.2705,0.00,19712.82,0.00,600.01,15407.86,2400.19,1600.09,4550.69,17810.58,8402.36,0.00,6901.61,249992.36,0.00,100.00,1400.07,0.00,0.00,1050.04,0.00,0.00,0.00
18.5845,0.00,21214.84,0.00,200.00,14506.97,1700.10,1200.05,4300.62,15107.61,8402.36,0.00,9302.92,241249.12,700.02,100.00,1600.09,0.00,0.00,1025.04,0.00,0.00,0.00
18.8985,0.00,18210.94,0.00,500.01,17910.62,2400.19,1700.10,3950.52,14106.64,9302.90,0.00,7001.65,268003.27,400.01,0.00,1150.05,0.00,0.00,1275.06,0.00,0.00,0.00
19.2125,100.00,20013.21,0.00,0.00,15708.17,2600.22,2100.15,4150.57,15708.23,7902.09,0.00,5801.14,241858.96,200.00,0.00,1350.06,0.00,0.00,1200.05,0.00,0.00,100.00
19.5266,0.00,20513.88,0.00,300.00,17109.70,1500.07,1200.05,4650.72,15307.82,8502.42,100.00,5701.10,239114.94,300.00,0.00,1550.08,0.00,0.00,1225.05,0.00,0.00,0.00
19.8406,0.00,22917.32,0.00,500.01,16809.36,1100.04,1100.04,4200.59,18311.18,7802.04,0.00,7401.85,248772.07,200.00,0.00,1100.04,0.00,0.00,1025.04,100.00,0.00,0.00
20.1546,100.00,21314.98,0.00,400.01,19112.10,2200.16,2300.18,4050.55,14707.21,9002.71,0.00,7101.70,255790.09,200.00,0.00,1000.03,0.00,0.00,1150.05,0.00,0.00,0.00
20.4686,0.00,21114.70,0.00,200.00,14907.36,2100.15,1400.07,4900.80,16509.09,10703.84,0.00,6601.47,257824.93,200.00,0.00,1650.09,0.00,0.00,1325.06,0.00,0.00,0.00
20.7826,0.00,26022.33,0.00,300.00,16208.70,1900.12,1700.10,3700.46,17710.46,7902.09,0.00,7501.90,243078.69,200.00,0.00,850.02,0.00,0.00,1375.07,0.00,0.00,0.00
21.0967,200.00,24619.99,0.00,0.00,14306.78,2100.15,2000.13,4950.82,14206.73,8502.42,0.00,6601.47,263422.17,300.00,0.00,1450.07,0.00,0.00,1350.06,0.00,0.00,0.00
21.4107,0.00,20914.43,0.00,300.00,16509.03,2000.13,2700.24,4850.78,14406.92,8402.36,0.00,7601.95,243790.23,100.00,100.00,1450.07,100.00,0.00,1000.04,0.00,0.00,0.00
21.7247,0.00,24119.18,0.00,0.00,13706.22,1800.11,1600.09,4200.59,17209.88,7301.78,0.00,6801.56,235965.01,100.00,100.00,1450.07,100.00,0.00,1475.08,0.00,0.00,0.00
22.0387,0.00,20313.61,0.00,300.00,16609.14,2400.19,2000.13,4950.82,18811.80,8602.48,0.00,6001.21,246128.44,200.00,0.00,1700.10,100.00,0.00,1350.06,0.00,0.00,0.00
22.3528,0.00,18911.80,0.00,400.01,15608.07,1500.07,1800.11,4150.57,16709.31,9102.77,0.00,9202.86,253755.57,300.00,0.00,750.02,0.00,0.00,1225.05,0.00,0.00,0.00
22.6668,100.00,20313.61,0.00,200.00,16609.14,1800.11,2300.18,3750.47,17610.34,10003.35,0.00,7401.85,247653.54,0.00,200.00,850.02,100.00,0.00,1375.07,0.00,0.00,0.00
22.9808,0.00,25521.48,0.00,400.01,16509.03,1600.09,2100.15,4250.60,15808.34,8802.59,0.00,7802.05,239724.68,100.00,0.00,900.03,0.00,0.00,1225.05,0.00,0.00,0.00
23.2948,0.00,21915.84,0.00,100.00,17710.39,1700.10,2100.15,4700.74,16408.98,8702.54,0.00,6601.47,254060.72,400.01,0.00,1600.09,100.00,0.00,1000.04,0.00,0.00,0.00
23.6088,0.00,21715.55,0.00,300.00,15307.76,1900.12,1300.06,4000.53,16809.42,7501.88,0.00,7802.05,254365.87,200.00,100.00,1800.11,0.00,0.00,1250.06,0.00,0.00,0.00
23.9229,0.00,23117.62,0.00,400.01,13506.04,1400.07,1700.10,3850.49,18411.30,9402.96,0.00,6401.38,255077.98,300.00,0.00,1150.05,0.00,0.00,1075.04,0.00,0.00,0.00
24.2369,0.00,22516.72,0.00,300.00,16208.70,1500.07,1600.09,3500.41,16509.09,9402.96,0.00,7501.90,261691.89,200.00,100.00,1050.04,0.00,0.00,1100.04,0.00,0.00,0.00
24.5509,0.00,20113.34,0.00,0.00,16909.47,2200.16,1200.05,3950.52,16809.42,8002.14,0.00,6401.38,244298.51,100.00,100.00,1500.08,100.00,0.00,1050.04,0.00,0.00,0.00
24.8649,0.00,18911.80,0.00,100.00,14707.16,1800.11,1500.07,4500.67,14507.02,9903.28,0.00,7601.95,262709.67,0.00,0.00,850.02,0.00,0.00,775.02,100.00,0.00,0.00
25.1789,0.00,20914.43,0.00,200.00,15608.07,2500.21,2000.13,5050.85,17810.58,7701.99,0.00,6901.61,263625.73,500.01,0.00,850.02,200.00,0.00,1100.04,0.00,0.00,0.00
25.4930,0.00,20614.01,0.00,100.00,15207.66,2100.15,2100.15,4200.59,17910.70,8502.42,0.00,7601.95,258537.21,100.00,0.00,1700.10,100.00,0.00,1275.06,200.00,0.00,0.00
25.8070,0.00,20714.15,0.00,400.01,15407.86,2000.13,1400.07,5150.88,15908.44,7001.64,100.00,7601.95,254671.07,200.00,0.00,1200.05,0.00,0.00,1275.06,100.00,0.00,0.00
26.1210,200.00,22917.32,0.00,200.00,15608.07,2300.18,1000.03,3900.51,15307.82,6401.37,0.00,8202.27,254264.16,400.01,0.00,1450.07,0.00,0.00,1050.04,0.00,0.00,0.00
26.4350,100.00,24219.34,0.00,300.00,14907.36,2100.15,1800.11,5000.83,17109.76,7101.69,0.00,7001.65,249280.49,100.00,100.00,850.02,0.00,0.00,975.03,0.00,0.00,0.00
26.7491,0.00,18511.30,0.00,100.00,15608.07,2100.15,1900.12,4100.56,16909.54,9503.02,0.00,7802.05,250805.93,400.01,0.00,1550.08,100.00,0.00,1075.04,0.00,0.00,0.00
27.0631,0.00,19812.95,0.00,200.00,15107.56,2200.16,1800.11,5000.83,16809.42,8702.54,0.00,7301.80,245518.43,300.00,100.00,950.03,0.00,0.00,1000.04,0.00,0.00,0.00
27.3771,0.00,21515.27,0.00,500.01,15808.28,1900.12,2200.16,3900.51,15708.23,8702.54,0.00,6001.21,258231.93,200.00,0.00,1500.08,0.00,0.00,925.03,0.00,0.00,0.00
27.6911,0.00,22917.32,0.00,200.00,17410.04,2800.26,1500.07,4500.67,15608.13,10403.62,0.00,8202.27,248975.44,500.01,0.00,1450.07,100.00,0.00,1150.05,0.00,0.00,0.00
28.0051,0.00,19212.17,0.00,300.00,15307.76,2500.21,1200.05,4350.63,18311.18,10703.84,0.00,5400.98,260267.11,100.00,0.00,1600.09,100.00,0.00,1025.04,0.00,0.00,0.00
28.3192,0.00,25220.97,0.00,100.00,14807.26,1700.10,1400.07,4250.60,15407.92,7001.64,0.00,8302.32,258944.21,400.01,100.00,1450.07,0.00,0.00,850.03,0.00,0.00,0.00
28.6332,0.00,21915.84,0.00,0.00,16008.49,2300.18,1600.09,4450.66,14907.41,8402.36,0.00,6701.52,259249.49,300.00,0.00,1250.05,0.00,0.00,1075.04,0.00,0.00,0.00
28.9472,0.00,23217.78,0.00,200.00,13906.41,2400.19,1600.09,3600.43,15307.82,9302.90,0.00,7501.90,256095.31,200.00,0.00,1200.05,0.00,0.00,950.03,0.00,0.00,0.00
29.2612,0.00,21014.56,0.00,0.00,16709.25,1700.10,1100.04,3750.47,16709.31,9603.09,0.00,8802.61,249890.65,200.00,0.00,1450.07,0.00,0.00,1025.04,0.00,0.00,0.00
29.5753,0.00,19913.08,0.00,200.00,17109.70,2000.13,800.02,5250.92,15708.23,8302.31,0.00,7001.65,250907.64,400.01,0.00,1350.06,100.00,0.00,1425.07,0.00,0.00,0.00
29.8893,0.00,22817.17,0.00,100.00,17510.15,1500.07,1300.06,4450.66,14807.31,7802.04,0.00,6701.52,242163.87,200.00,0.00,1350.06,0.00,0.00,1225.05,0.00,0.00,0.00
30.2033,0.00,22717.02,0.00,100.00,17410.04,2700.24,1600.09,4600.70,15708.23,9503.02,0.00,6201.30,252636.65,100.00,100.00,1650.09,100.00,0.00,1075.04,0.00,0.00,0.00
30.5173,0.00,22316.42,0.00,300.00,18110.86,2600.22,1900.12,4400.64,15307.82,7501.88,0.00,9202.86,245213.43,200.00,0.00,1200.05,0.00,0.00,750.02,0.00,0.00,0.00
30.8313,0.00,24619.99,0.00,400.01,14607.07,2400.19,1900.12,4000.53,14607.12,7401.83,0.00,7902.11,260877.71,0.00,0.00,1350.06,0.00,0.00,1125.04,0.00,0.00,0.00
31.1454,0.00,20513.88,0.00,500.01,17410.04,2200.16,2000.13,4200.59,16809.42,7701.99,100.00,9002.73,248365.31,200.00,0.00,1300.06,0.00,0.00,1500.08,0.00,0.00,0.00
31.4594,0.00,23017.47,0.00,100.00,15107.56,2800.26,1400.07,4300.62,16609.20,7902.09,0.00,8502.44,262404.32,200.00,0.00,1300.06,0.00,0.00,1100.04,100.00,0.00,100.00
31.7734,0.00,21014.56,0.00,400.01,17510.15,2200.16,900.03,5200.90,17209.88,7601.93,0.00,7702.00,258333.67,300.00,0.00,1050.04,0.00,0.00,1225.05,100.00,0.00,0.00
32.0874,200.00,20614.01,0.00,300.00,15507.97,900.03,1400.07,4850.78,17109.76,10403.62,0.00,6901.61,238200.37,100.00,0.00,1250.05,0.00,0.00,875.03,0.00,0.00,0.00
32.4015,0.00,22216.28,0.00,300.00,15708.17,2000.13,1100.04,4300.62,16008.55,7201.74,0.00,8302.32,233831.57,200.00,0.00,1250.05,0.00,0.00,1050.04,0.00,0.00,0.00
32.7155,0.00,19812.95,0.00,300.00,15407.86,2000.13,2200.16,4050.55,16609.20,8302.31,0.00,6201.30,254976.25,200.00,0.00,1200.05,0.00,0.00,1175.05,100.00,0.00,0.00
33.0295,0.00,20914.43,0.00,300.00,16709.25,2200.16,1200.05,4750.75,15107.61,9402.96,0.00,8702.55,246433.45,200.00,0.00,1700.10,0.00,0.00,1125.04,0.00,0.00,0.00
33.3435,0.00,22717.02,0.00,400.01,13005.60,1500.07,2300.18,4600.70,16008.55,6701.50,0.00,9302.92,257214.45,400.01,600.01,1500.08,110317.44,139871.74,1750.11,1441111.91,164053.39,1064090.53
33.6576,94691.69,39597750.00,154282.08,3412090.23,2949772.27,24820.43,7001.63,7902.08,1355783.98,2055462.89,31433.16,603544.78,786125.39,16409.09,130274.37,3100.33,906433.50,1204670.61,2025.15,1550139.26,183390.59,1195166.99
33.9716,126419.37,75772380.64,245880.44,4085229.12,3463643.85,31633.17,5601.04,9603.07,1434534.57,2990191.28,43363.09,828213.87,962279.49,23118.04,134613.17,4950.84,1398771.97,1792834.38,2100.16,2399785.35,345296.70,1515525.68
34.2856,163164.14,94532066.13,287198.32,5537754.49,3996311.39,33938.18,5300.93,8502.41,1573372.20,3426512.73,54700.35,1005491.50,1069685.06,21615.77,134613.17,5551.06,1563132.71,2007860.87,2400.20,2158876.21,327784.13,1434834.67
34.5996,186933.36,100029362.43,291580.88,5676512.73,4430213.49,29829.50,7101.68,10353.57,1175216.32,4012775.55,64439.22,1227407.91,1459214.84,28627.66,167043.16,6451.43,1898371.68,2618729.20,2275.18,2619046.28,381414.04,2172650.98
34.9136,210637.92,111052357.23,328525.98,6404085.82,4575940.99,33737.73,7601.92,11604.48,1445628.52,5025097.29,70767.88,1332749.51,1390008.69,28928.24,185866.97,6451.43,1866067.14,2938108.33,2525.23,3010553.28,442467.58,1703631.32
35.2417,215809.13,120010484.76,351738.79,7038512.24,4980453.69,42359.46,5701.08,11254.21,1051865.67,4526053.37,65041.83,1263021.78,1396696.19,33337.51,169470.70,7802.09,1726114.40,2467709.57,2050.15,2646447.74,410724.12,1680781.84
35.5697,222605.32,111844175.31,366584.79,7900251.15,6347084.94,49982.77,5801.12,10953.99,1282102.64,5262824.90,78808.14,1359853.71,1330060.74,33237.28,166739.75,6551.47,1856617.70,2760797.27,2725.26,3072940.69,456609.96,1864323.24
35.8977,229810.55,119271489.01,338236.33,7281765.94,5418684.93,42158.90,7201.72,11354.29,1118656.15,4897546.89,68658.03,1335916.50,1422486.23,30030.44,158853.19,7601.98,2077578.81,3055955.41,3150.35,3070658.63,455887.01,1900283.40
36.2257,259580.32,120433305.47,369350.83,7854892.04,6154907.57,48477.86,6601.45,11354.29,1265148.34,4960975.38,78808.14,1379993.85,1509499.80,34239.56,166132.95,7652.01,2095223.90,2854179.78,2850.29,3033994.70,446904.93,1762431.05
36.5537,258766.72,123099447.60,360030.30,7940008.00,5564192.93,41156.13,5501.01,9953.30,1274710.06,4909940.09,67151.18,1346514.26,1334622.35,34640.49,144405.38,6301.36,1852902.14,2707803.39,2125.16,3048962.31,435246.92,1866496.68
36.8818,256122.85,128813841.30,372219.80,7284002.04,5013111.28,41156.13,6401.36,11904.71,921171.88,4639962.42,67552.98,1248462.30,1450409.57,27024.65,151981.15,8252.34,1848284.45,2818282.17,2600.24,2891282.25,446079.25,1890769.14
37.2098,261105.91,120118318.45,395396.34,7810458.63,5362564.60,43262.02,7802.02,11454.36,1103061.23,4999894.83,73279.99,1344547.07,1439410.16,32435.50,156831.67,7652.01,1849263.03,2954565.21,2925.30,3146704.83,470042.77,2107943.36
37.5378,252767.82,119649462.44,360644.68,7291912.53,5302261.47,40855.32,7001.63,12805.46,1032274.61,5243258.01,75189.48,1387553.22,1364163.18,31132.71,158651.03,6851.61,1763071.22,2497304.54,2750.27,2933164.70,475522.80,1805053.41
37.8658,245145.48,128496907.26,402684.69,8260262.78,5817990.47,46973.11,7101.68,10453.64,1061086.52,5275016.38,78204.97,1418486.13,1581237.99,33437.73,179893.38,7702.04,1861189.52,3032510.83,3350.40,3107691.72,482039.60,1858376.76
38.1939,258563.33,128983044.38,383290.94,7902342.99,5550925.02,42058.62,4900.80,11304.25,1111878.52,4935369.49,74184.45,1280641.99,1366702.86,25722.33,147132.21,7802.09,1921097.18,3184961.50,2775.27,3006526.12,457436.23,1921971.68
38.5219,244434.23,118890413.56,355730.44,7241552.26,5064804.91,43763.46,5300.93,10253.50,952438.77,4807995.59,70968.83,1287608.50,1401302.34,31032.50,152082.19,7051.71,1806725.22,2735525.84,2700.26,3055053.39,445666.46,1647603.27
38.8499,232856.01,121439008.93,370375.39,6923293.13,5130693.25,43161.73,7601.92,11254.21,1035057.13,4966220.11,71069.31,1393471.78,1517675.39,31834.20,148243.29,7852.12,1904690.62,2822986.31,3500.43,2753788.32,419374.41,1744498.44
39.1779,243011.89,116627391.03,342531.27,6691917.20,4965124.86,39551.85,6501.41,11404.33,982808.98,4779679.08,73581.48,1274222.36,1412741.84,27225.02,158044.54,7551.96,1825348.89,2705169.68,2800.28,2910142.78,433803.27,1686881.05
39.5059,246872.88,127574892.34,365253.20,7487775.40,5318346.37,46571.87,6101.24,11354.29,1100481.45,5470811.35,82930.44,1437493.26,1475999.57,30531.46,157438.09,7051.71,1873467.68,2792310.44,2575.23,2880056.54,423701.56,1751305.66
39.8340,230419.58,112731628.01,340485.91,6705441.98,4830494.61,37145.73,6501.41,11054.06,901211.23,4880930.16,65945.80,1247702.05,1297178.63,27225.02,149354.44,6601.50,1683454.27,2611558.82,2650.25,2846647.90,399404.32,1702705.47
