C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a04.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:05:22 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
26.4350,0.00,21515.27,0.00,500.01,15207.66,2200.16,1500.07,3750.47,14707.21,8102.20,0.00,7702.00,270956.25,300.00,200.00,1250.05,0.00,0.00,1325.06,0.00,0.00,0.00
26.7490,0.00,20513.88,0.00,200.00,17309.92,1500.07,1200.05,4300.62,16909.54,7902.09,0.00,9202.86,269428.78,400.01,100.00,1300.06,0.00,0.00,1000.04,0.00,0.00,100.00
27.0630,0.00,22116.13,0.00,0.00,16208.70,2100.15,1100.04,4300.62,16108.65,8202.25,0.00,6201.30,259961.82,300.00,100.00,1700.10,0.00,0.00,1025.04,100.00,0.00,0.00
27.3770,0.00,23217.78,0.00,0.00,16709.25,1900.12,1600.09,4350.63,14807.31,9503.02,0.00,7501.90,246026.78,200.00,0.00,1000.03,0.00,0.00,1125.04,0.00,0.00,0.00
27.6911,0.00,22216.28,0.00,0.00,18711.60,2800.26,1400.07,5350.95,18711.68,11204.20,0.00,6701.52,247145.17,300.00,0.00,850.02,100.00,0.00,950.03,100.00,0.00,0.00
28.0051,0.00,22416.57,0.00,300.00,17309.92,2000.13,1200.05,4250.60,18411.30,10303.55,0.00,7101.70,259554.76,200.00,100.00,1300.06,0.00,0.00,1250.06,0.00,0.00,0.00
28.3191,0.00,19112.05,0.00,100.00,17309.92,3200.34,1600.09,4850.78,16308.87,9302.90,0.00,6101.26,261590.11,100.00,200.00,1650.09,0.00,0.00,1450.07,0.00,0.00,0.00
28.6331,0.00,22616.87,0.00,200.00,15507.97,1800.11,1800.11,4350.63,17109.76,10003.35,100.00,9402.98,228956.27,100.00,0.00,1300.06,0.00,0.00,1050.04,0.00,0.00,0.00
28.9471,0.00,24319.50,0.00,300.00,14907.36,1600.09,1200.05,4450.66,15407.92,9102.77,0.00,7301.80,245721.78,0.00,0.00,950.03,0.00,0.00,1125.04,0.00,0.00,0.00
29.2612,0.00,22216.28,0.00,300.00,15007.46,2400.19,1000.03,4150.57,17710.46,8902.65,0.00,6701.52,252026.39,200.00,0.00,1300.06,0.00,0.00,1200.05,0.00,0.00,0.00
29.5752,0.00,24119.18,0.00,300.00,18511.35,2600.22,1900.12,3800.48,14607.12,7401.83,0.00,9503.05,249992.36,300.00,0.00,950.03,0.00,0.00,1200.05,0.00,0.00,0.00
29.8892,0.00,24219.34,0.00,100.00,15708.17,2600.22,1400.07,4950.82,16909.54,10203.49,0.00,8802.61,258740.70,400.01,100.00,1750.11,0.00,0.00,1100.04,0.00,0.00,0.00
30.2032,0.00,22817.17,0.00,200.00,18110.86,3200.34,1500.07,3700.46,18411.30,10703.84,0.00,8802.61,256604.00,400.01,0.00,1700.10,0.00,0.00,775.02,0.00,0.00,0.00
30.5173,0.00,21715.55,0.00,100.00,15708.17,1900.12,1900.12,4300.62,16108.65,8502.42,0.00,8402.38,263015.01,200.00,0.00,1400.07,0.00,0.00,1125.04,0.00,0.00,100.00
30.8313,0.00,21615.41,0.00,200.00,17610.27,2300.18,1500.07,3450.40,15107.61,8902.65,0.00,7802.05,258638.94,100.00,0.00,1400.07,0.00,0.00,1200.05,0.00,0.00,0.00
31.1453,0.00,21815.70,0.00,300.00,18010.74,2500.21,1000.03,3950.52,15808.34,9402.96,0.00,9002.73,257010.96,100.00,0.00,1350.06,0.00,0.00,1025.04,0.00,0.00,0.00
31.4593,0.00,18611.42,0.00,0.00,15708.17,2500.21,1500.07,3800.48,14507.02,8602.48,0.00,8302.32,259351.25,300.00,0.00,1300.06,200.00,0.00,1150.05,0.00,0.00,0.00
31.7733,0.00,21715.55,0.00,200.00,19212.22,1700.10,1400.07,3500.41,15608.13,8502.42,0.00,6901.61,254976.25,500.01,0.00,1250.05,0.00,0.00,1100.04,0.00,0.00,0.00
32.0874,0.00,21815.70,0.00,200.00,16208.70,2600.22,1300.06,3400.38,15007.51,9102.77,0.00,7201.75,250399.15,500.01,0.00,1200.05,100.00,0.00,1200.05,0.00,0.00,0.00
32.4014,0.00,20614.01,0.00,300.00,17910.62,2600.22,1300.06,3300.36,15808.34,9703.15,100.00,8602.50,251517.85,700.02,100.00,1000.03,0.00,0.00,1000.04,100.00,0.00,0.00
32.7154,0.00,20614.01,0.00,300.00,18511.35,2300.18,1800.11,4600.70,16509.09,7501.88,0.00,6601.47,254467.60,500.01,0.00,1550.08,200.00,0.00,900.03,0.00,0.00,0.00
33.0294,0.00,19312.30,0.00,200.00,15908.38,2200.16,2400.19,4500.67,17410.11,9703.15,0.00,6601.47,254976.25,100.00,100.00,1100.04,0.00,0.00,975.03,0.00,0.00,0.00
33.3435,100.00,23117.62,0.00,200.00,18110.86,2100.15,1100.04,5601.04,15107.61,9503.02,0.00,7802.05,255484.89,0.00,0.00,1500.08,0.00,0.00,1250.06,0.00,0.00,0.00
33.6575,0.00,20914.43,0.00,500.01,15207.66,2600.22,2000.13,4250.60,17109.76,9202.84,0.00,7001.65,251416.16,300.00,0.00,1350.06,0.00,0.00,1450.07,0.00,0.00,0.00
33.9715,0.00,23317.93,0.00,100.00,15708.17,2100.15,1400.07,4500.67,17510.22,9503.02,0.00,6801.56,260877.71,400.01,0.00,850.02,0.00,0.00,1075.04,0.00,0.00,0.00
34.2855,0.00,23017.47,0.00,1000.03,14907.36,2100.15,1000.03,5250.92,16609.20,7902.09,0.00,7001.65,235457.03,200.00,0.00,1500.08,100.00,0.00,1450.07,0.00,0.00,100.00
34.5995,500.01,5785520.31,5501.00,5601744.53,327925.32,3100.32,6701.49,35141.05,6206330.47,419614.26,300.00,58113.72,702998.68,9603.12,4300.63,5651.10,12004.96,497287.94,1625.09,1300.06,15208.24,18112.22
34.9136,2900.27,17949079.28,18811.68,15927022.12,967986.23,4300.61,17810.54,58162.36,12373754.18,777319.43,400.01,145914.82,861976.07,14907.50,3700.47,8952.75,10904.09,871222.85,1300.06,1400.07,29230.41,26025.22
35.2276,4200.58,22001769.30,21715.56,28703167.08,1105896.68,3100.32,14807.29,64789.39,6729511.45,979506.64,500.01,100036.50,859222.75,18311.32,1700.10,9803.30,14106.85,1079888.18,1450.07,900.03,30232.53,34143.39
35.5416,3300.36,19409811.66,18911.80,21267579.30,1191240.33,3900.50,13205.80,70515.08,7115236.26,949775.10,600.01,123915.92,963238.96,16909.65,1700.10,10353.68,8102.26,1126007.42,1825.12,600.01,35043.70,25123.50
35.8556,3700.45,25098256.19,19512.57,25261332.82,1285310.06,4300.61,12104.87,69058.34,6225111.68,962449.32,500.01,131783.35,1099666.02,23017.89,1200.05,11804.78,10503.80,1334103.52,1700.10,100.00,42564.46,27929.04
36.1697,3500.40,23575692.41,19011.93,29104895.14,1581342.97,4800.76,11104.10,77951.68,7141021.07,1053176.07,700.02,166024.82,1216492.09,21014.91,900.03,12455.33,10503.80,1468293.46,1775.11,400.01,39254.83,23720.95
36.4837,3300.36,26087789.55,21515.28,32645646.65,1418324.88,4700.73,11204.17,82727.12,7215345.67,1126444.43,300.00,138746.47,1112579.00,17510.35,1000.03,11004.16,10904.09,1441713.18,1875.12,300.00,39355.11,28129.46
36.7977,5500.99,31874442.71,20213.48,36002773.71,1598819.67,3800.48,9703.13,82073.55,7430651.33,1257837.79,600.01,149146.77,1129058.89,21515.63,1000.03,12004.95,10804.02,1421340.63,1625.09,0.00,45975.19,30434.48
37.1117,3300.36,25284146.39,14206.66,29685691.30,1405764.27,4000.53,8702.52,83380.72,7675968.62,1178220.12,600.01,136626.92,1083110.16,24119.64,1400.07,13105.90,10804.02,1607686.33,1850.12,100.00,41360.87,28931.16
37.4258,5100.85,27050966.73,16108.56,32677420.87,1522956.01,4100.56,10703.81,84889.13,7980187.00,1240037.40,900.03,159048.93,1117424.22,20814.63,700.02,14056.78,11504.56,1504986.43,1950.13,0.00,45172.59,32238.69
37.7398,3400.38,28593143.64,16008.46,33700579.54,1605929.22,4400.64,10803.88,98370.97,8908078.60,1317029.20,600.01,157836.07,1205441.02,22416.96,800.02,16108.91,13606.37,1648625.20,1825.12,100.00,51895.78,34043.14
38.0538,5300.92,30642357.80,19913.09,35858942.18,1584137.17,4500.67,9302.88,93540.27,8194333.09,1306131.54,700.02,165721.45,1200243.16,22216.66,400.01,14256.98,11404.48,1404421.72,1675.10,0.00,45874.86,32539.41
38.3678,5100.85,28998441.24,18511.31,33845192.51,1536223.92,4300.61,8502.40,83682.39,7875140.08,1195625.29,500.01,147328.71,1134016.99,23418.52,900.03,13806.54,12004.96,1514616.31,1725.11,100.00,43266.60,31035.86
38.6818,4200.58,31030924.29,21214.85,37176051.44,1774936.53,3800.48,9202.82,93288.71,8740664.36,1370647.46,200.00,148843.74,1152030.86,27024.65,500.01,14557.27,12004.96,1448877.54,1650.10,0.00,45072.27,32038.21
38.9959,4700.72,34955870.50,22016.00,39697166.72,1784021.64,3700.45,11404.32,98773.60,9494234.18,1493757.03,400.01,164508.04,1275891.80,21315.34,400.01,14106.83,15508.28,1718708.98,2300.19,0.00,49386.75,36349.18
39.3099,5000.82,33031760.14,20714.16,37537902.43,1730815.86,4600.70,9002.69,93842.14,9092848.96,1226611.95,300.00,152884.56,1212807.52,24420.13,300.00,14206.93,13806.56,1472213.09,1650.10,100.00,45774.54,31737.50
39.6239,4800.75,31327926.20,18611.43,35033317.43,1587710.23,3900.50,9803.20,96357.99,9106190.24,1317792.29,500.01,167744.01,1223430.18,21715.92,500.01,16459.30,16209.04,1673218.75,2150.16,0.00,53301.04,39357.65
39.9379,5100.85,33961882.12,19913.09,37763616.00,1761254.00,5100.86,12605.28,101189.59,9789038.86,1391664.45,400.01,168755.40,1220611.23,24019.48,300.00,16359.18,13906.66,1478972.44,1900.13,200.00,52498.02,36549.72
40.2519,6401.34,33173232.05,20413.75,36803248.37,1826008.23,4700.73,9903.26,97666.40,8928888.49,1193428.93,1000.03,165519.21,1259580.27,19312.59,300.00,13506.26,15107.86,1657004.88,1700.10,100.00,42965.68,37051.09
