C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a12.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:38:57 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
3.5125,0.00,21314.98,0.00,500.01,13506.04,2500.21,1600.09,4650.72,15307.82,8102.20,0.00,6401.38,253755.57,300.00,0.00,950.03,0.00,0.00,1175.05,0.00,0.00,0.00
3.8266,0.00,20513.88,0.00,200.00,19011.97,2500.21,1800.11,3800.48,15407.92,7201.74,0.00,6501.43,243891.89,300.00,0.00,1500.08,0.00,0.00,950.03,0.00,0.00,0.00
4.1406,0.00,23217.78,0.00,300.00,16108.59,2500.21,1500.07,4350.63,16408.98,7802.04,0.00,7702.00,264949.02,100.00,0.00,1950.13,0.00,0.00,975.03,0.00,0.00,0.00
4.4546,0.00,22717.02,0.00,200.00,14106.59,3100.32,1800.11,4500.67,18811.80,5200.91,0.00,8102.21,247755.22,400.01,100.00,1300.06,0.00,0.00,1000.04,0.00,0.00,0.00
4.7686,0.00,22917.32,0.00,400.01,15608.07,3000.30,1900.12,4500.67,17910.70,8402.36,0.00,8702.55,238098.75,200.00,0.00,1250.05,0.00,0.00,1050.04,0.00,0.00,100.00
5.0827,0.00,19212.17,0.00,900.03,15708.17,2000.13,2400.19,4150.57,18110.94,8502.42,0.00,8702.55,267392.36,300.00,0.00,1550.08,0.00,0.00,1100.04,0.00,0.00,0.00
5.3967,100.00,21114.70,0.00,400.01,15007.46,3300.36,1900.12,4350.63,15207.71,7902.09,0.00,7601.95,256095.31,0.00,0.00,1050.04,0.00,0.00,1075.04,0.00,0.00,0.00
5.7107,0.00,19812.95,0.00,400.01,15808.28,3400.38,1200.05,3450.40,13305.91,7802.04,0.00,5901.17,242570.46,300.00,0.00,1100.04,100.00,0.00,1050.04,100.00,0.00,0.00
6.0247,0.00,21515.27,0.00,300.00,15608.07,1200.05,1300.06,4200.59,17009.65,7201.74,0.00,9202.86,250907.64,0.00,0.00,1200.05,100.00,0.00,1325.06,0.00,0.00,0.00
6.3387,0.00,18611.42,0.00,500.01,13205.78,2200.16,2000.13,4350.63,17309.99,7802.04,0.00,6801.56,254467.60,400.01,300.00,1450.07,0.00,0.00,1150.05,0.00,0.00,0.00
6.6528,0.00,20614.01,0.00,0.00,15007.46,1800.11,1200.05,4200.59,18911.93,7701.99,0.00,6001.21,260572.41,100.00,0.00,1450.07,0.00,0.00,900.03,0.00,0.00,0.00
6.9668,0.00,23217.78,0.00,0.00,15107.56,2300.18,1900.12,4200.59,17510.22,6701.50,0.00,7802.05,258435.42,200.00,0.00,1300.06,0.00,0.00,1200.05,100.00,0.00,0.00
7.2808,0.00,23217.78,0.00,300.00,18411.23,3000.30,1500.07,4750.75,14306.83,8702.54,0.00,7201.75,244705.13,100.00,0.00,1250.05,0.00,0.00,925.03,0.00,0.00,0.00
7.5948,0.00,21915.84,0.00,200.00,15107.56,1800.11,1400.07,4350.63,14807.31,8002.14,0.00,8102.21,241350.76,200.00,0.00,1250.05,0.00,0.00,1275.06,0.00,0.00,0.00
7.9088,100.00,20814.29,0.00,200.00,16008.49,1900.12,1400.07,4650.72,14907.41,8802.59,0.00,8602.50,255891.85,500.01,100.00,1100.04,0.00,0.00,1350.06,0.00,0.00,0.00
8.2229,0.00,24219.34,0.00,200.00,15507.97,2200.16,1000.03,4100.56,16609.20,8802.59,0.00,6201.30,248873.75,500.01,0.00,1200.05,0.00,0.00,1050.04,0.00,0.00,0.00
8.5369,100.00,23718.55,0.00,100.00,14306.78,2700.24,1400.07,4400.64,18911.93,9002.71,0.00,8402.38,250297.44,700.02,0.00,1100.04,0.00,0.00,1275.06,0.00,0.00,0.00
8.8509,0.00,21014.56,0.00,400.01,18311.10,2200.16,1600.09,4850.78,17009.65,9402.96,0.00,7501.90,261284.79,200.00,0.00,1750.11,0.00,0.00,1200.05,0.00,0.00,0.00
9.1649,0.00,20914.43,0.00,200.00,14807.26,2500.21,1400.07,4400.64,18110.94,7802.04,100.00,6501.43,251924.68,100.00,0.00,1250.05,0.00,0.00,1375.07,100.00,0.00,0.00
9.4790,0.00,22216.28,0.00,300.00,16909.47,3500.41,1800.11,3850.49,13906.45,8302.31,0.00,6501.43,256909.23,300.00,0.00,1300.06,0.00,0.00,1000.04,0.00,0.00,0.00
9.7930,0.00,24619.99,100.00,0.00,15107.56,2400.19,1100.04,3900.51,17109.76,8202.25,0.00,7702.00,246433.45,200.00,100.00,1250.05,0.00,0.00,1175.05,0.00,0.00,0.00
10.1070,0.00,18911.80,0.00,0.00,14907.36,2200.16,1900.12,3900.51,19112.18,9503.02,0.00,8602.50,240842.60,100.00,0.00,1150.05,0.00,0.00,1350.06,0.00,0.00,0.00
10.4210,0.00,23418.08,0.00,200.00,18210.98,2500.21,2100.15,4100.56,16308.87,7902.09,0.00,8102.21,244400.17,200.00,0.00,1300.06,0.00,0.00,850.03,0.00,0.00,0.00
10.7351,0.00,23718.55,0.00,800.02,16909.47,1900.12,1600.09,4800.77,16509.09,7601.93,0.00,6501.43,260165.33,0.00,0.00,1250.05,0.00,0.00,1075.04,0.00,0.00,0.00
11.0491,0.00,21615.41,0.00,300.00,15207.66,3200.34,1200.05,4700.74,17810.58,8502.42,0.00,7702.00,241147.49,300.00,100.00,1000.03,0.00,0.00,1000.04,200.00,0.00,0.00
11.3631,0.00,22416.57,0.00,400.01,13906.41,3100.32,2600.22,3950.52,14807.31,9002.71,0.00,6601.47,244603.49,200.00,0.00,1100.04,0.00,0.00,1000.04,0.00,0.00,100.00
11.6771,0.00,22516.72,0.00,100.00,15007.46,2900.28,1200.05,3900.51,18010.82,8302.31,0.00,6801.56,246230.10,500.01,0.00,900.03,0.00,0.00,925.03,0.00,0.00,0.00
11.9911,0.00,18611.42,0.00,0.00,14306.78,3000.30,1200.05,4100.56,17209.88,9202.84,0.00,8302.32,262404.32,100.00,0.00,1750.11,0.00,0.00,1525.08,100.00,0.00,0.00
12.3052,0.00,22817.17,0.00,0.00,17209.81,2300.18,2000.13,4600.70,15708.23,8102.20,0.00,5701.10,250704.22,300.00,100.00,1300.06,0.00,0.00,1250.06,0.00,0.00,0.00
12.6192,0.00,20714.15,0.00,200.00,18110.86,3100.32,1000.03,4600.70,14206.73,9302.90,0.00,7401.85,252433.23,300.00,0.00,1200.05,100.00,0.00,1275.06,0.00,0.00,0.00
12.9332,200.00,21314.98,0.00,100.00,15207.66,2200.16,1700.10,3600.43,18711.68,8102.20,0.00,6101.26,249890.65,100.00,0.00,800.02,100.00,0.00,975.03,0.00,0.00,0.00
13.2472,0.00,20113.34,0.00,200.00,16008.49,2800.26,1600.09,4350.63,16008.55,8502.42,0.00,7601.95,254264.16,500.01,0.00,1500.08,100.00,0.00,950.03,100.00,0.00,100.00
13.5612,200.00,20213.48,0.00,300.00,14707.16,2500.21,1600.09,4100.56,18811.80,6801.55,100.00,5801.14,241554.03,300.00,0.00,1450.07,100.00,0.00,1325.06,0.00,0.00,0.00
13.8753,0.00,22216.28,0.00,700.02,14807.26,3700.45,1900.12,4500.67,17309.99,8202.25,0.00,7902.11,249483.89,0.00,0.00,1250.05,0.00,0.00,1150.05,0.00,0.00,0.00
14.1893,0.00,21314.98,0.00,300.00,17109.70,2400.19,1600.09,3800.48,14006.54,9903.28,0.00,8002.16,246535.11,0.00,0.00,1300.06,0.00,0.00,825.02,0.00,0.00,0.00
14.5033,0.00,21314.98,0.00,200.00,16809.36,2800.26,1100.04,4850.78,14707.21,8302.31,0.00,6901.61,257417.94,400.01,200.00,1150.05,0.00,0.00,925.03,0.00,0.00,0.00
14.8173,0.00,23217.78,0.00,200.00,16909.47,2300.18,1600.09,4400.64,17009.65,6301.33,0.00,6501.43,244095.19,300.00,200.00,850.02,0.00,0.00,1300.06,0.00,0.00,0.00
15.1314,0.00,23117.62,0.00,700.02,16709.25,2700.24,2300.18,4350.63,16809.42,8202.25,0.00,8602.50,261997.22,400.01,100.00,1400.07,0.00,0.00,1025.04,100.00,0.00,0.00
15.4454,0.00,19312.30,0.00,900.03,16909.47,2200.16,1400.07,4900.80,17309.99,6401.37,0.00,7601.95,264949.02,300.00,0.00,1050.04,0.00,0.00,1075.04,0.00,0.00,0.00
15.7594,0.00,21815.70,0.00,100.00,17510.15,1800.11,1900.12,4850.78,16308.87,6501.42,0.00,7101.70,237285.86,400.01,0.00,850.02,0.00,0.00,1325.06,0.00,0.00,0.00
16.0734,0.00,23017.47,0.00,400.01,14607.07,2800.26,2100.15,4750.75,17810.58,7601.93,0.00,7902.11,247145.17,200.00,0.00,1250.05,0.00,0.00,1475.08,0.00,0.00,0.00
16.3874,0.00,23117.62,0.00,300.00,15107.56,2200.16,1300.06,3550.42,15808.34,7101.69,0.00,8302.32,257112.72,300.00,0.00,1050.04,0.00,0.00,850.03,0.00,0.00,0.00
16.7015,0.00,22616.87,0.00,200.00,16208.70,2400.19,1100.04,5050.85,15908.44,9102.77,0.00,7601.95,255790.09,200.00,0.00,1200.05,0.00,0.00,950.03,0.00,0.00,0.00
17.0155,0.00,23317.93,0.00,300.00,15107.56,2400.19,1200.05,4650.72,17309.99,8302.31,0.00,6901.61,247856.91,500.01,0.00,1350.06,100.00,0.00,1050.04,0.00,0.00,0.00
17.3295,0.00,22516.72,0.00,300.00,16308.81,2700.24,1400.07,3500.41,16709.31,6901.59,0.00,6501.43,262913.23,0.00,0.00,1200.05,0.00,0.00,825.02,0.00,0.00,0.00
17.6435,0.00,20313.61,0.00,200.00,16408.92,2500.21,1500.07,4650.72,15608.13,6001.21,0.00,7101.70,254772.80,500.01,0.00,1550.08,0.00,100.00,1550.09,0.00,0.00,0.00
17.9576,0.00,21314.98,0.00,500.01,12405.10,2500.21,1800.11,4750.75,15908.44,10303.55,0.00,8702.55,257112.72,500.01,0.00,1600.09,0.00,0.00,1125.04,0.00,0.00,0.00
18.2716,100.00,23217.78,0.00,200.00,17910.62,3000.30,1600.09,3450.40,19813.09,8002.14,0.00,6501.43,269326.95,500.01,0.00,1250.05,100.00,0.00,1250.06,100.00,0.00,0.00
18.5856,0.00,22917.32,0.00,700.02,16509.03,2200.16,1000.03,4350.63,17510.22,7201.74,0.00,7301.80,251111.04,300.00,0.00,1050.04,0.00,0.00,1125.04,0.00,0.00,0.00
18.8996,100.00,18110.82,0.00,500.01,15107.56,2600.22,1900.12,4800.77,17309.99,8802.59,0.00,7101.70,251517.85,400.01,0.00,1250.05,0.00,0.00,1500.08,0.00,0.00,0.00
19.2136,100.00,22116.13,0.00,500.01,17209.81,1600.09,700.02,4450.66,17810.58,8602.48,0.00,7702.00,257214.45,0.00,0.00,1200.05,0.00,0.00,1100.04,0.00,0.00,0.00
19.5277,200.00,20513.88,0.00,200.00,16509.03,1800.11,1800.11,4700.74,14306.83,5601.05,0.00,8102.21,258130.18,200.00,0.00,1700.10,0.00,0.00,775.02,0.00,0.00,0.00
19.8417,0.00,21314.98,0.00,200.00,14707.16,2700.24,2000.13,4400.64,18511.43,7902.09,0.00,8002.16,241757.32,100.00,100.00,1150.05,0.00,0.00,1250.06,0.00,0.00,0.00
20.1557,0.00,24319.50,0.00,0.00,15808.28,1500.07,1600.09,4000.53,16408.98,8002.14,0.00,6601.47,254569.34,300.00,0.00,1400.07,0.00,0.00,1225.05,0.00,0.00,100.00
20.4697,200.00,20413.74,0.00,100.00,16609.14,2900.28,1900.12,5000.83,16208.76,7501.88,100.00,6601.47,257417.94,300.00,0.00,1450.07,100.00,0.00,1375.07,0.00,0.00,0.00
20.7838,0.00,20313.61,0.00,300.00,17209.81,1800.11,1800.11,3650.44,16809.42,7401.83,0.00,7001.65,248365.31,1000.03,0.00,900.03,0.00,0.00,1300.06,0.00,0.00,0.00
21.0978,200.00,21415.12,0.00,300.00,16108.59,2300.18,1500.07,4350.63,17610.34,8402.36,0.00,7501.90,258638.94,100.00,100.00,1250.05,100.00,0.00,725.02,0.00,0.00,0.00
21.4118,0.00,21915.84,0.00,300.00,15107.56,3300.36,1000.03,4550.69,16909.54,7301.78,0.00,6901.61,266170.65,100.00,0.00,1450.07,0.00,0.00,1150.05,0.00,0.00,0.00
21.7258,0.00,20714.15,0.00,100.00,16809.36,1400.07,1300.06,4250.60,16609.20,7601.93,100.00,8402.38,242672.09,300.00,0.00,1100.04,200.00,0.00,1075.04,0.00,0.00,0.00
22.0398,0.00,24619.99,0.00,500.01,15307.76,2000.13,2200.16,4250.60,13506.08,8502.42,0.00,6601.47,265050.83,500.01,0.00,1450.07,0.00,0.00,1550.09,0.00,0.00,0.00
22.3539,0.00,24319.50,0.00,100.00,18210.98,2000.13,1400.07,4050.55,16208.76,7101.69,0.00,8002.16,247348.51,200.00,100.00,1150.05,0.00,0.00,1025.04,0.00,0.00,0.00
22.6679,0.00,22917.32,0.00,200.00,16609.14,1900.12,1800.11,4450.66,17109.76,9703.15,0.00,8302.32,253958.98,200.00,0.00,900.03,0.00,0.00,1125.04,0.00,0.00,0.00
22.9819,100.00,23117.62,0.00,100.00,15808.28,1600.09,2100.15,4450.66,18110.94,9503.02,0.00,7101.70,260063.57,300.00,0.00,1750.11,0.00,0.00,1175.05,0.00,0.00,0.00
23.2959,100.00,20714.15,0.00,400.01,15107.56,2900.28,1600.09,4800.77,15508.02,7902.09,0.00,7401.85,264032.89,500.01,0.00,800.02,0.00,0.00,875.03,0.00,0.00,0.00
23.6099,0.00,18911.80,0.00,300.00,14807.26,1600.09,1800.11,4450.66,16208.76,8402.36,0.00,7601.95,250704.22,400.01,100.00,1650.09,100.00,0.00,1000.04,0.00,0.00,0.00
23.9240,100.00,22817.17,0.00,200.00,15808.28,2400.19,1300.06,4300.62,14907.41,7701.99,0.00,7101.70,253958.98,100.00,0.00,1300.06,0.00,0.00,1175.05,0.00,0.00,0.00
24.2380,100.00,23918.86,0.00,100.00,16509.03,2100.15,1300.06,4350.63,17610.34,8502.42,0.00,7201.75,243790.23,200.00,100.00,1400.07,0.00,0.00,950.03,0.00,0.00,0.00
24.5520,0.00,20814.29,0.00,500.01,15507.97,2500.21,1800.11,4100.56,17810.58,7701.99,0.00,6401.38,261081.25,400.01,100.00,1400.07,0.00,0.00,1025.04,0.00,0.00,0.00
24.8660,0.00,24820.31,0.00,300.00,17009.58,1700.10,1200.05,4400.64,15207.71,8602.48,0.00,8002.16,268206.88,500.01,0.00,1150.05,0.00,0.00,1250.06,0.00,0.00,0.00
25.1801,0.00,24319.50,0.00,100.00,14807.26,2700.24,1300.06,4350.63,15808.34,10703.84,0.00,8802.61,237997.14,200.00,200.00,1300.06,0.00,0.00,1275.06,0.00,0.00,0.00
25.4941,200.00,19612.69,0.00,100.00,14006.50,1900.12,1500.07,4200.59,15808.34,7701.99,0.00,6001.21,246026.78,400.01,200.00,1350.06,0.00,0.00,1050.04,0.00,0.00,0.00
25.8081,100.00,21715.55,0.00,300.00,16709.25,2100.15,1000.03,3700.46,17209.88,9102.77,0.00,7702.00,253043.53,300.00,100.00,1050.04,0.00,0.00,900.03,0.00,0.00,0.00
26.1221,0.00,23618.39,0.00,400.01,14406.88,2500.21,1300.06,5250.92,16509.09,8402.36,0.00,8002.16,250297.44,300.00,0.00,1150.05,0.00,0.00,1325.06,0.00,0.00,0.00
26.4361,0.00,23017.47,0.00,0.00,15407.86,3100.32,1300.06,4550.69,15808.34,8002.14,0.00,5400.98,257417.94,300.00,0.00,1300.06,0.00,0.00,1275.06,0.00,0.00,0.00
26.7502,0.00,19913.08,0.00,100.00,16809.36,2300.18,2100.15,4450.66,18010.82,7802.04,0.00,5601.06,252534.96,900.03,0.00,1550.08,0.00,0.00,975.03,0.00,0.00,0.00
27.0642,0.00,24119.18,0.00,300.00,16308.81,3100.32,1200.05,4450.66,16809.42,8802.59,0.00,7201.75,249788.96,300.00,0.00,1350.06,0.00,0.00,1325.06,0.00,0.00,0.00
27.3782,0.00,22616.87,0.00,100.00,16008.49,3300.36,1900.12,4200.59,17410.11,9703.15,0.00,6701.52,251822.97,300.00,0.00,1550.08,0.00,0.00,1275.06,0.00,100.00,0.00
27.6922,0.00,21214.84,0.00,100.00,15908.38,2300.18,1700.10,4450.66,16208.76,9402.96,0.00,6901.61,266577.88,0.00,0.00,800.02,0.00,0.00,1175.05,0.00,0.00,0.00
28.0063,0.00,20313.61,0.00,500.01,17109.70,2200.16,2100.15,4550.69,15808.34,9903.28,0.00,5100.88,246535.11,300.00,0.00,1150.05,0.00,0.00,1050.04,0.00,0.00,0.00
28.3203,0.00,23317.93,0.00,400.01,14006.50,2200.16,1100.04,4550.69,17309.99,9102.77,0.00,8002.16,244501.83,100.00,0.00,1600.09,0.00,0.00,1150.05,0.00,0.00,0.00
28.6343,0.00,22316.42,0.00,400.01,14607.07,2400.19,1300.06,4600.70,16408.98,8502.42,0.00,7902.11,248975.44,100.00,0.00,1450.07,0.00,0.00,1075.04,0.00,0.00,0.00
28.9483,100.00,19612.69,0.00,100.00,17710.39,2700.24,2900.28,4850.78,15307.82,7802.04,0.00,7802.05,255179.71,100.00,0.00,1200.05,200.00,0.00,1100.04,0.00,0.00,100.00
29.2624,0.00,19812.95,0.00,300.00,16809.36,2100.15,2200.16,4450.66,15207.71,7902.09,0.00,6601.47,248161.94,400.01,0.00,1500.08,0.00,0.00,1075.04,0.00,0.00,0.00
29.5764,100.00,21014.56,0.00,700.02,13405.95,2000.13,1700.10,4250.60,15508.02,8602.48,0.00,7401.85,238606.84,200.00,0.00,1050.04,100.00,0.00,1100.04,0.00,0.00,0.00
29.8904,0.00,19412.43,0.00,500.01,17510.15,2500.21,2400.19,4200.59,16709.31,7601.93,0.00,7301.80,252331.54,100.00,100.00,1000.03,0.00,100.00,1300.06,0.00,0.00,0.00
30.2044,0.00,25421.31,0.00,200.00,17710.39,2100.15,1800.11,4950.82,15808.34,9703.15,0.00,7301.80,262811.45,0.00,0.00,1250.05,0.00,0.00,1075.04,0.00,0.00,0.00
30.5184,0.00,22817.17,0.00,0.00,14707.16,2600.22,2200.16,5100.87,15508.02,6801.55,0.00,8102.21,255586.65,400.01,0.00,1100.04,0.00,0.00,850.03,0.00,0.00,0.00
30.8325,0.00,23618.39,0.00,400.01,15908.38,2400.19,1200.05,4850.78,16809.42,8002.14,0.00,5601.06,245416.77,0.00,100.00,1250.05,100.00,0.00,1200.05,200.00,0.00,0.00
31.1465,100.00,20413.74,0.00,100.00,14607.07,3000.30,1300.06,5000.83,18211.06,7902.09,0.00,6701.52,263320.36,200.00,0.00,1150.05,0.00,0.00,1050.04,0.00,0.00,0.00
31.4605,100.00,23117.62,0.00,100.00,18010.74,900.03,600.01,4250.60,16308.87,8602.48,100.00,6601.47,247958.59,100.00,0.00,1450.07,0.00,0.00,1075.04,0.00,0.00,0.00
31.7745,0.00,22917.32,0.00,300.00,14607.07,2700.24,2400.19,4300.62,15207.71,7001.64,0.00,7401.85,249483.89,100.00,0.00,1300.06,0.00,0.00,1475.08,0.00,0.00,0.00
32.0886,0.00,21014.56,0.00,300.00,19212.22,2700.24,1600.09,4950.82,14707.21,8402.36,0.00,5200.91,238301.98,300.00,0.00,1150.05,0.00,0.00,1250.06,0.00,0.00,0.00
32.4026,0.00,18811.67,0.00,300.00,13806.31,2300.18,1600.09,4400.64,15908.44,8802.59,0.00,7001.65,254060.72,500.01,0.00,1200.05,0.00,0.00,850.03,0.00,0.00,0.00
32.7166,0.00,25821.98,0.00,100.00,16108.59,2300.18,2800.26,5100.87,19012.05,9603.09,0.00,6701.52,257417.94,200.00,0.00,800.02,100.00,0.00,1450.07,0.00,100.00,0.00
33.0306,100.00,21014.56,0.00,300.00,16809.36,2000.13,1100.04,4700.74,17009.65,7601.93,0.00,7301.80,253348.68,200.00,300.00,1550.08,0.00,48380.62,1150.05,0.00,200.00,4900.89
33.3446,0.00,367708.52,10503.64,5400.97,20513.94,3097280.08,4300.61,9352.91,53093.90,5234174.22,0.00,89871.69,366786.55,6301.34,800.02,1750.11,400.01,905852.25,1325.06,200.00,1000.04,6401.53
33.6587,0.00,718753.37,29228.18,5100.86,29328.48,7674686.41,6801.54,17910.67,49280.91,10410807.80,100.00,153288.71,565182.81,12004.87,1500.08,2900.29,500.01,1403743.07,2050.15,0.00,800.02,4500.75
33.9727,200.00,1125291.99,37947.49,2500.21,42259.10,11096297.94,9503.00,20564.06,37246.24,15419616.15,100.00,197912.78,644422.27,14006.63,1100.04,2750.26,700.02,1953781.64,2100.16,0.00,1600.09,5000.93
34.2867,200.00,1268139.16,38448.76,4100.56,47675.20,12920611.82,11704.55,27775.65,34439.54,17601740.31,0.00,206833.37,685087.94,17310.12,800.02,3400.40,600.01,1965051.67,2250.18,0.00,1100.04,4000.60
34.6007,100.00,1301319.36,53494.34,1500.07,46973.01,15669601.03,13305.89,31132.22,30931.90,19120229.22,0.00,255076.46,819778.42,18211.20,600.01,3650.46,200.00,2247893.79,2150.16,0.00,900.03,3700.51
34.9147,100.00,1401673.00,56204.13,1800.11,50684.99,16818504.01,11504.40,33086.39,27024.35,21052295.60,100.00,263013.40,810592.92,21415.48,300.00,3350.39,300.00,2390114.09,2175.17,0.00,1300.06,4800.86
35.2288,100.00,1644576.56,58713.62,2300.18,55401.53,17509021.85,11604.48,37195.98,23518.44,23583913.13,0.00,270445.39,885717.29,22116.51,300.00,3850.51,900.03,2520201.07,2675.25,0.00,1000.04,3200.38
35.5428,300.00,1652848.62,62528.85,700.02,60621.54,17113719.70,13906.43,38499.26,23718.76,23705172.37,0.00,288072.92,893037.89,24620.46,400.01,3200.35,600.01,2510092.50,2450.21,0.00,1300.06,2500.23
35.8568,0.00,1685628.83,62227.61,600.01,59015.19,18327427.30,14907.39,35742.46,19312.44,24723470.08,100.00,306742.04,912045.41,23819.15,100.00,3750.48,400.01,2647639.11,3175.36,0.00,1600.09,4800.86
36.1708,100.00,1815330.66,67952.14,500.01,61223.97,18436255.42,13305.89,38800.03,21114.87,23978491.04,0.00,316034.25,961320.12,24620.46,200.00,4450.68,900.03,2765075.15,2825.28,0.00,1700.10,3900.57
36.4849,500.01,1738517.17,63934.70,600.01,57910.93,18572533.06,16809.39,39652.25,23117.82,25838316.26,0.00,291845.68,914383.20,25421.82,0.00,3750.48,300.00,2890427.53,2475.22,0.00,1500.08,4000.60
36.7989,0.00,1799072.55,69057.13,400.01,59416.77,19518862.47,13305.89,38148.37,19212.31,25202505.84,100.00,297251.54,982440.82,24119.64,0.00,3450.41,600.01,2848775.34,2750.27,0.00,1700.10,2900.31
37.1129,0.00,1842709.83,72171.60,400.01,59316.37,19041660.36,15708.20,39652.25,21415.29,24153256.64,200.00,305517.09,884126.27,27325.20,100.00,3450.41,600.01,2701424.63,2750.27,0.00,2200.17,4300.69
37.4269,100.00,1831687.76,72473.04,200.00,63935.18,18867215.28,17309.96,43964.23,22817.36,25303807.36,0.00,293579.42,968463.67,25521.99,100.00,4550.71,700.02,2870362.63,2925.30,0.00,1100.04,5901.30
37.7409,0.00,1839607.81,65240.25,700.02,60320.34,19432573.51,14106.61,41106.15,21916.02,25325946.18,0.00,312970.24,920654.39,24820.80,0.00,4100.58,1600.09,2664598.37,2975.31,0.00,2300.19,3500.46
38.0550,400.01,1750826.24,63834.28,200.00,60119.54,18248570.55,14106.61,38298.75,18911.93,24274994.97,0.00,285626.25,940441.41,24920.97,0.00,3700.47,100.00,2832851.30,2950.31,0.00,1700.10,3400.43
38.3690,100.00,1700016.92,65441.12,100.00,59617.55,19510896.78,14607.09,39251.20,19112.18,24301105.17,100.00,314297.88,933310.84,22216.66,200.00,4350.65,700.02,2759061.76,3050.33,100.00,1600.09,4400.72
38.6830,100.00,1774883.40,70463.59,200.00,62228.06,18485965.24,15908.41,34690.00,19212.31,25487196.51,0.00,312868.12,947362.30,24720.63,0.00,4350.65,600.01,2814628.46,3050.33,0.00,800.02,3100.36
38.9970,200.00,1778095.42,64336.40,400.01,55602.26,17267941.37,15207.69,36895.25,20514.03,24088731.30,0.00,273500.71,888899.71,22717.42,0.00,4150.59,1000.03,2537251.67,3475.43,0.00,2200.17,3000.34
39.3111,0.00,1724030.07,68755.76,300.00,56706.37,18679651.65,12405.12,36444.14,20514.03,24177324.42,0.00,301842.97,888793.65,23118.04,100.00,4450.68,300.00,2659102.60,2550.23,0.00,2100.16,4000.60
39.6251,100.00,1830840.76,65039.40,200.00,57308.63,17661327.88,15507.99,40003.18,20013.36,23978037.17,0.00,296231.42,915871.00,20814.63,0.00,4700.76,400.01,2592255.10,2950.31,0.00,2100.16,4100.63
39.9391,100.00,1794287.52,62227.61,400.01,58613.63,18492112.28,14306.80,38348.88,22917.51,24056002.15,0.00,275130.44,940547.85,23418.52,0.00,4450.68,400.01,2622596.04,3025.32,0.00,2100.16,4400.72
40.2531,200.00,1678478.78,61825.98,300.00,62328.47,17784790.09,13906.43,37797.48,21014.73,24752896.06,0.00,278186.72,883171.78,23218.20,100.00,3650.46,600.01,2469780.00,2600.24,100.00,1700.10,2800.29
