C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a15.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:45:53 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
19.8405,0.00,22116.13,0.00,200.00,17009.58,3400.38,1900.12,3900.51,13906.45,8302.31,0.00,7702.00,241960.60,300.00,0.00,1450.07,0.00,0.00,1000.04,0.00,0.00,0.00
20.1545,0.00,18911.80,0.00,300.00,13405.95,1500.07,2400.19,4950.82,13906.45,7802.04,0.00,7001.65,265050.83,200.00,0.00,950.03,0.00,0.00,1250.06,0.00,0.00,0.00
20.4685,0.00,23618.39,0.00,200.00,16308.81,1800.11,1900.12,4250.60,14006.54,7501.88,0.00,7001.65,247450.20,400.01,0.00,1300.06,0.00,0.00,775.02,0.00,100.00,0.00
20.7826,0.00,23117.62,0.00,200.00,17109.70,1800.11,1500.07,4200.59,13606.18,10103.42,0.00,8302.32,257926.68,100.00,0.00,700.02,0.00,0.00,850.03,0.00,0.00,0.00
21.0966,0.00,19312.30,0.00,300.00,17109.70,2600.22,1400.07,4900.80,17710.46,8102.20,0.00,7401.85,247246.83,300.00,0.00,1350.06,0.00,0.00,1200.05,0.00,0.00,0.00
21.4106,0.00,22917.32,0.00,300.00,16809.36,2500.21,1400.07,4600.70,15708.23,7902.09,0.00,5801.14,257417.94,0.00,100.00,900.03,0.00,0.00,1000.04,0.00,0.00,0.00
21.7246,0.00,21515.27,0.00,300.00,14306.78,1400.07,1100.04,3850.49,15708.23,8102.20,0.00,6801.56,253348.68,300.00,0.00,1400.07,0.00,100.00,1175.05,0.00,0.00,0.00
22.0386,0.00,21515.27,0.00,200.00,16008.49,3300.36,1500.07,4000.53,17410.11,8802.59,100.00,6801.56,243688.57,200.00,0.00,1150.05,100.00,0.00,1450.07,0.00,0.00,0.00
22.3527,0.00,21915.84,0.00,400.01,15808.28,2200.16,2200.16,4450.66,18711.68,8302.31,0.00,7301.80,248975.44,0.00,100.00,1450.07,0.00,0.00,875.03,0.00,0.00,0.00
22.6667,0.00,22116.13,0.00,500.01,15107.56,2200.16,1800.11,4250.60,17009.65,8102.20,0.00,7401.85,260979.47,200.00,0.00,1500.08,0.00,0.00,1025.04,0.00,100.00,0.00
22.9807,0.00,21715.55,0.00,600.01,15407.86,2300.18,1500.07,3800.48,15107.61,7601.93,0.00,7601.95,245111.79,100.00,0.00,1400.07,0.00,0.00,1050.04,0.00,0.00,0.00
23.2947,0.00,21915.84,0.00,300.00,17510.15,2300.18,1200.05,4500.67,16809.42,9202.84,100.00,7702.00,236574.63,300.00,100.00,1400.07,0.00,0.00,1525.08,100.00,0.00,100.00
23.6088,0.00,20513.88,0.00,200.00,12805.43,2900.28,1800.11,4600.70,15307.82,8202.25,0.00,9002.73,241554.03,400.01,100.00,1250.05,0.00,0.00,1275.06,0.00,0.00,0.00
23.9228,0.00,20914.43,0.00,200.00,15207.66,1100.04,1800.11,4250.60,15107.61,8602.48,0.00,6101.26,246331.79,0.00,100.00,1150.05,0.00,0.00,1025.04,0.00,0.00,0.00
24.2368,0.00,22116.13,0.00,400.01,15507.97,2100.15,2800.26,3700.46,15508.02,8602.48,0.00,9002.73,252026.39,200.00,0.00,950.03,0.00,0.00,925.03,0.00,0.00,0.00
24.5508,0.00,20013.21,0.00,200.00,18010.74,2300.18,1700.10,4150.57,16709.31,7802.04,0.00,6601.47,245823.44,300.00,100.00,1400.07,100.00,0.00,1200.05,0.00,0.00,0.00
24.8648,0.00,23918.86,0.00,700.02,15407.86,1100.04,1300.06,4800.77,16809.42,9903.28,0.00,7902.11,262404.32,300.00,0.00,1400.07,0.00,0.00,1200.05,0.00,0.00,0.00
25.1789,0.00,22216.28,0.00,400.01,17209.81,2100.15,1800.11,4350.63,19412.57,8702.54,200.00,6601.47,253653.83,500.01,200.00,1250.05,0.00,0.00,1175.05,0.00,0.00,0.00
25.4929,0.00,21615.41,0.00,200.00,15808.28,1800.11,1400.07,4250.60,16408.98,8302.31,0.00,6001.21,250094.04,100.00,0.00,1300.06,0.00,0.00,1325.06,0.00,0.00,0.00
25.8069,0.00,22516.72,0.00,100.00,15708.17,2000.13,2400.19,4550.69,15508.02,8402.36,100.00,6301.34,242570.46,100.00,0.00,1050.04,0.00,0.00,1250.06,0.00,0.00,0.00
26.1209,0.00,19312.30,0.00,500.01,14707.16,2400.19,1400.07,4500.67,16709.31,8902.65,100.00,8902.67,248670.36,200.00,100.00,1700.10,0.00,0.00,1475.08,0.00,0.00,0.00
26.4350,0.00,23618.39,0.00,200.00,15007.46,1700.10,2100.15,4750.75,17109.76,8502.42,0.00,8602.50,257723.19,500.01,0.00,1250.05,0.00,0.00,1250.06,0.00,0.00,0.00
26.7490,0.00,20814.29,0.00,100.00,13906.41,1900.12,1900.12,4950.82,14106.64,8402.36,0.00,8102.21,254162.43,100.00,100.00,1300.06,0.00,0.00,1225.05,0.00,0.00,0.00
27.0630,0.00,23017.47,0.00,300.00,16308.81,3400.38,1700.10,4050.55,16108.65,8402.36,0.00,6701.52,252840.09,200.00,0.00,1150.05,0.00,0.00,1125.04,0.00,0.00,0.00
27.3770,0.00,21415.12,0.00,100.00,16609.14,1100.04,1900.12,4050.55,14907.41,10703.84,0.00,8102.21,235761.82,300.00,0.00,1200.05,0.00,0.00,1250.06,0.00,0.00,0.00
27.6910,0.00,20213.48,0.00,200.00,14206.68,1400.07,1800.11,3750.47,15107.61,9503.02,100.00,8202.27,243180.35,200.00,0.00,950.03,100.00,0.00,900.03,0.00,0.00,0.00
28.0051,100.00,21014.56,0.00,500.01,15107.56,2000.13,1400.07,3900.51,17009.65,7301.78,0.00,7001.65,254671.07,300.00,0.00,1300.06,0.00,0.00,1225.05,0.00,0.00,0.00
28.3191,0.00,22917.32,0.00,200.00,15007.46,1200.05,2700.24,4350.63,15307.82,7902.09,0.00,6501.43,237793.90,400.01,0.00,1350.06,100.00,0.00,1300.06,0.00,0.00,0.00
28.6331,0.00,22817.17,0.00,500.01,15107.56,1500.07,1700.10,4400.64,16909.54,7701.99,0.00,7301.80,248466.99,200.00,0.00,1500.08,100.00,0.00,1300.06,0.00,0.00,0.00
28.9471,100.00,23117.62,0.00,300.00,16509.03,1800.11,1500.07,5200.90,15908.44,7101.69,0.00,7201.75,253145.24,0.00,0.00,1350.06,0.00,0.00,900.03,100.00,0.00,0.00
29.2611,0.00,18711.55,0.00,200.00,15908.38,2700.24,1800.11,4650.72,16008.55,8502.42,0.00,8202.27,246840.14,200.00,100.00,1050.04,100.00,0.00,1675.10,0.00,0.00,0.00
29.5752,100.00,22817.17,0.00,100.00,15708.17,2400.19,1100.04,4550.69,13205.82,7301.78,0.00,7201.75,254467.60,300.00,0.00,1100.04,0.00,0.00,1275.06,0.00,0.00,0.00
29.8892,0.00,21114.70,0.00,100.00,14406.88,2200.16,1300.06,5050.85,16408.98,8902.65,0.00,7601.95,268003.27,600.01,200.00,1900.12,0.00,0.00,1025.04,0.00,0.00,0.00
30.2032,0.00,22316.42,0.00,0.00,16308.81,1800.11,1300.06,3600.43,16909.54,9803.22,0.00,7201.75,257621.44,300.00,0.00,900.03,100.00,0.00,1200.05,0.00,0.00,0.00
30.5172,0.00,21715.55,0.00,400.01,19612.74,2300.18,1400.07,4350.63,16108.65,8802.59,0.00,6401.38,255688.38,100.00,100.00,1150.05,0.00,0.00,800.02,0.00,0.00,0.00
30.8313,0.00,20213.48,0.00,100.00,15407.86,2000.13,1800.11,4800.77,16108.65,10103.42,200.00,6801.56,246636.79,0.00,0.00,1700.10,0.00,0.00,1225.05,0.00,0.00,0.00
31.1453,0.00,22015.99,0.00,300.00,14607.07,3000.30,2100.15,3950.52,16909.54,7001.64,0.00,7802.05,259961.82,100.00,0.00,900.03,0.00,0.00,1400.07,0.00,0.00,0.00
31.4593,100.00,22116.13,0.00,300.00,18611.47,1800.11,1600.09,4700.74,16709.31,9302.90,0.00,8202.27,248466.99,400.01,0.00,1350.06,0.00,0.00,1000.04,0.00,0.00,0.00
31.7733,100.00,20513.88,0.00,300.00,15708.17,2600.22,1400.07,4600.70,16709.31,9503.02,0.00,6201.30,246026.78,400.01,0.00,1150.05,0.00,0.00,950.03,0.00,0.00,0.00
32.0873,0.00,23518.24,0.00,400.01,15708.17,2300.18,2000.13,4850.78,19312.44,8602.48,0.00,6601.47,257519.68,200.00,0.00,1300.06,0.00,0.00,1025.04,0.00,0.00,0.00
32.4014,0.00,19312.30,0.00,200.00,16208.70,1500.07,1600.09,4850.78,16008.55,9503.02,0.00,8402.38,254976.25,200.00,0.00,850.02,0.00,0.00,1400.07,0.00,0.00,0.00
32.7154,0.00,20614.01,0.00,300.00,14306.78,2400.19,1900.12,5150.88,17309.99,8702.54,0.00,8902.67,257824.93,500.01,0.00,1300.06,0.00,0.00,1150.05,0.00,0.00,0.00
33.0294,0.00,20113.34,0.00,100.00,15307.76,2100.15,1500.07,3550.42,16809.42,9503.02,0.00,7601.95,246636.79,0.00,0.00,1050.04,0.00,0.00,1075.04,0.00,0.00,200.00
33.3434,0.00,21615.41,0.00,400.01,16609.14,2100.15,2300.18,3550.42,43864.11,114739.15,6201.29,143794.25,418943.07,3500.41,62231.37,2000.14,370055.79,513747.41,1750.11,1201503.71,107611.05,717591.80
33.6575,62728.14,36678634.38,114632.31,2239178.71,2544116.41,21815.78,4400.64,6651.47,983662.30,1712136.91,23618.73,495755.81,685506.69,13506.16,104469.68,3450.41,937090.53,1140259.67,1500.08,1762377.54,188659.74,1003046.09
33.9715,158111.57,60730070.03,180064.42,3317490.44,2761456.82,24219.45,5501.01,7651.95,1401080.18,3591116.66,60924.46,1125258.11,1195696.58,24319.97,158954.27,5050.88,1593925.49,1952756.25,2175.17,2286855.97,296397.56,1409442.77
34.2855,183087.34,91357214.74,290459.64,5163376.54,3909850.47,31733.38,6601.45,9653.10,1128472.00,3443217.71,50786.52,951175.88,1208582.13,26824.29,130072.60,5501.04,1738373.83,2245914.70,2225.18,2510363.32,333209.72,1444382.23
34.5995,200705.94,102147448.03,315146.04,6312081.25,4548953.96,36243.54,6001.20,10253.50,1258415.23,4309922.46,61727.76,1175437.70,1296686.82,28126.70,144102.44,4800.79,1734936.94,2247574.09,2300.19,3062453.30,407533.08,1787210.55
34.9135,245145.48,115053764.92,337622.83,6651246.68,5472049.25,44465.52,8402.35,11154.14,1333948.63,4596693.37,71270.26,1488476.76,1458003.81,26123.03,152587.38,6651.52,1926938.10,2609655.85,3075.33,3129270.58,470869.78,1969017.77
35.2416,255817.82,122306309.50,360439.89,7117821.56,5275871.99,41657.51,7101.68,10653.78,1215695.31,4793257.39,70767.88,1252263.87,1390337.60,30631.67,169571.85,6951.66,1876495.18,2695137.22,2700.26,3164558.56,459088.92,1872030.96
35.5696,256224.54,127292432.53,383496.04,7635634.31,5684213.85,51086.46,6001.20,10703.81,1208658.79,5461809.57,90675.43,1389416.21,1572696.29,33838.64,171392.79,6251.34,2012594.75,2902636.98,2675.25,2973805.45,415357.57,1839813.44
35.8976,258665.01,124362233.71,356447.00,7108877.17,5426038.38,43462.59,9202.82,10003.33,1112093.65,5138161.63,75993.55,1320851.76,1431978.85,31132.71,184550.55,6401.41,1858911.25,2821783.63,2675.25,2927761.60,446388.87,1851175.59
36.2256,282072.66,121488850.25,370068.02,7399930.45,5471134.64,49180.14,7902.08,10753.85,1012490.72,4886553.12,75491.00,1369920.41,1382623.14,27325.20,152284.25,7001.68,1839400.74,2743183.39,2425.21,2893144.81,433081.49,1831876.17
36.5537,251243.04,119450273.16,359723.14,7791283.50,5514767.52,42158.90,8002.13,10453.64,1101878.81,5220463.59,81019.96,1427822.07,1520880.57,31533.56,157741.31,6301.36,1894446.07,2752469.88,3250.37,3084501.99,439578.91,2066473.24
36.8817,266294.04,130898090.68,377754.37,7881544.88,5930487.22,46471.56,8002.13,10003.33,1112954.10,5225115.77,72375.58,1353291.89,1384133.31,35041.44,192349.51,7902.14,1954139.67,2849719.22,3250.37,2884838.79,444634.47,1768214.82
37.2097,251954.59,129107631.18,403608.81,7618623.14,5324797.40,45468.50,7501.87,11504.40,1080288.48,5540417.53,72275.10,1439692.19,1466372.75,33537.96,172404.50,7852.12,1863024.36,2921483.99,3475.43,3041998.68,467251.86,1778794.34
37.5377,248498.83,125297008.71,408846.58,7931316.07,5475305.25,45568.80,9102.75,11704.56,1232053.81,5006286.85,73882.97,1339521.09,1493602.73,28226.89,172303.32,6051.26,2019551.86,2788748.08,2850.29,2893128.03,431741.06,1868670.31
37.8657,249006.98,127993313.03,376216.80,7631510.76,5659385.30,42760.59,7401.82,11554.44,1063766.99,4835202.65,84036.62,1421231.45,1497777.05,31834.20,166436.34,7051.71,2091508.34,3120625.91,2450.21,2953283.72,446285.64,1893175.78
38.1938,243926.25,121054479.46,348771.34,7262747.09,5614801.22,42860.88,7401.82,9302.88,1036127.44,5103440.49,74385.46,1342908.01,1384824.89,34139.33,154507.25,6701.54,1806373.55,2862157.02,2775.27,2910327.35,441745.36,1917723.24
38.5218,225953.81,121140797.02,365458.06,7468107.36,5329772.87,43763.46,8402.35,10703.81,972252.54,4741263.93,68557.57,1281730.27,1440179.79,31633.77,156427.39,7451.91,1963894.92,2980125.89,2550.23,2909253.44,441848.54,1725795.51
38.8498,230825.61,112675076.65,345292.94,7198705.75,5554681.01,44164.63,6801.54,10353.57,994653.52,4863115.72,70667.40,1307872.95,1336285.35,31433.35,150869.79,7601.98,1746511.75,2621317.24,3000.32,2754459.51,422568.12,1809184.18
39.1778,249718.43,124058840.76,361156.67,7296432.81,5435891.75,42158.90,6001.20,13055.67,1042872.07,4900522.27,72375.58,1386347.85,1459104.69,33036.83,161784.89,7902.14,2001524.52,3011517.27,3550.45,2871666.62,451240.43,1717302.15
39.5059,246466.41,114222335.58,357265.97,7169540.32,5188252.57,42158.90,5100.86,11754.60,944350.10,4501594.76,67251.62,1255740.33,1319473.54,31433.35,145011.32,6951.66,1837825.83,2656742.92,2475.22,2780182.99,429679.25,1704062.70
39.8339,231739.26,115397550.13,334044.78,7127643.55,5273713.51,45970.02,5901.16,10803.88,959146.97,4782049.30,68256.18,1229794.14,1347321.19,25121.30,161279.37,6301.36,1753178.35,2664598.37,3100.34,2743552.62,419786.47,1560466.41
