C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a03.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:02:52 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
101.1734,0.00,25821.98,0.00,5901.15,17410.04,1700.10,1700.10,5050.85,17309.99,7701.99,0.00,6501.43,258842.46,400.01,0.00,1250.05,0.00,200.00,1000.04,0.00,0.00,0.00
101.4874,0.00,24019.02,0.00,2600.22,17009.58,2300.18,1500.07,5651.06,18711.68,8902.65,0.00,6801.56,249890.65,400.01,200.00,1000.03,0.00,0.00,850.03,0.00,0.00,0.00
101.8015,0.00,26122.50,0.00,3100.32,15207.66,1400.07,1600.09,4200.59,14406.92,8002.14,0.00,8002.16,247653.54,300.00,0.00,1300.06,0.00,100.00,1300.06,0.00,0.00,0.00
102.1155,100.00,25821.98,0.00,3300.36,15307.76,2800.26,1300.06,4700.74,19312.44,10003.35,0.00,6201.30,258638.94,400.01,100.00,1150.05,0.00,300.00,1125.04,0.00,0.00,0.00
102.4295,0.00,24319.50,0.00,3900.50,15207.66,2200.16,1800.11,4150.57,15007.51,8702.54,0.00,8002.16,250297.44,0.00,0.00,1850.12,0.00,0.00,900.03,0.00,0.00,0.00
102.7435,0.00,26022.33,0.00,3100.32,16008.49,2400.19,500.01,4900.80,16208.76,8402.36,0.00,6701.52,247348.51,800.02,0.00,1300.06,0.00,100.00,950.03,0.00,0.00,0.00
103.0576,0.00,25321.14,0.00,3900.50,16308.81,2000.13,1500.07,4750.75,15608.13,9603.09,0.00,7902.11,245925.10,200.00,0.00,600.01,0.00,300.00,1050.04,0.00,0.00,0.00
103.3716,0.00,21014.56,0.00,3700.45,16609.14,2400.19,1900.12,4200.59,16809.42,9803.22,0.00,6201.30,256400.51,200.00,0.00,1350.06,0.00,100.00,1050.04,200.00,0.00,0.00
103.6856,0.00,23718.55,0.00,2700.24,18411.23,2600.22,800.02,4250.60,16809.42,7401.83,0.00,7601.95,241655.66,300.00,100.00,1650.09,0.00,0.00,900.03,100.00,0.00,0.00
103.9996,0.00,21715.55,0.00,1100.04,19212.22,2000.13,2000.13,4400.64,18711.68,9102.77,0.00,7601.95,253958.98,200.00,100.00,1300.06,0.00,200.00,1300.06,0.00,0.00,0.00
104.3136,0.00,24720.15,0.00,1500.07,16609.14,1700.10,2000.13,4700.74,15207.71,7802.04,0.00,8202.27,253145.24,200.00,100.00,1350.06,0.00,0.00,925.03,0.00,0.00,0.00
104.6277,0.00,22116.13,0.00,800.02,15107.56,2100.15,2200.16,3650.44,20213.63,8402.36,0.00,7601.95,236676.22,600.01,0.00,1050.04,0.00,0.00,1175.05,0.00,0.00,0.00
104.9417,0.00,27024.08,0.00,1200.05,14607.07,2700.24,2000.13,4650.72,16509.09,9402.96,0.00,7501.90,254874.54,200.00,0.00,1500.08,100.00,100.00,1150.05,0.00,0.00,0.00
105.2557,0.00,23918.86,0.00,700.02,16709.25,2800.26,1200.05,3750.47,14907.41,9402.96,0.00,7501.90,255383.18,300.00,0.00,1200.05,100.00,0.00,1300.06,0.00,0.00,0.00
105.5697,0.00,23718.55,0.00,800.02,15307.76,2400.19,800.02,4250.60,17109.76,7001.64,0.00,7802.05,243688.57,100.00,0.00,1150.05,0.00,0.00,1150.05,0.00,0.00,0.00
105.8838,0.00,24619.99,0.00,400.01,15407.86,1600.09,1500.07,4350.63,16308.87,8502.42,0.00,6801.56,259961.82,100.00,0.00,1200.05,0.00,100.00,1025.04,0.00,0.00,100.00
106.1978,0.00,23217.78,0.00,1300.06,15307.76,1100.04,1100.04,5250.92,17209.88,8202.25,0.00,6801.56,260165.33,400.01,0.00,1900.12,0.00,0.00,1250.06,0.00,0.00,0.00
106.5118,0.00,23918.86,0.00,500.01,16008.49,2000.13,1400.07,4550.69,19012.05,10403.62,0.00,7401.85,250907.64,200.00,100.00,1300.06,0.00,100.00,1275.06,100.00,0.00,0.00
106.8258,0.00,23017.47,0.00,1500.07,14506.97,1900.12,1800.11,4350.63,17209.88,9703.15,0.00,5501.02,244196.85,700.02,0.00,1000.03,100.00,0.00,1075.04,0.00,0.00,0.00
107.1398,0.00,20213.48,0.00,600.01,14707.16,1900.12,2200.16,4550.69,17510.22,8702.54,0.00,7101.70,251009.33,400.01,100.00,1200.05,0.00,0.00,1100.04,0.00,0.00,0.00
107.4539,100.00,24219.34,0.00,400.01,18511.35,1800.11,2500.21,3500.41,18311.18,6701.50,0.00,7401.85,252433.23,400.01,0.00,1250.05,0.00,0.00,950.03,100.00,0.00,0.00
107.7679,0.00,23918.86,0.00,1100.04,14006.50,3100.32,1800.11,4100.56,17710.46,8102.20,100.00,6301.34,267392.36,600.01,0.00,1000.03,0.00,0.00,1300.06,0.00,0.00,0.00
108.0819,0.00,21314.98,0.00,1400.06,17810.51,1500.07,900.03,3750.47,18010.82,8702.54,0.00,6001.21,254772.80,100.00,100.00,850.02,0.00,0.00,1525.08,0.00,0.00,0.00
108.3959,0.00,24619.99,0.00,1400.06,18010.74,1300.06,1400.07,4600.70,14907.41,8202.25,0.00,6001.21,263523.93,0.00,0.00,1050.04,200.00,100.00,1050.04,0.00,0.00,0.00
108.7100,0.00,22817.17,0.00,1100.04,15808.28,2300.18,1400.07,5000.83,15007.51,8502.42,0.00,6801.56,258333.67,100.00,0.00,1300.06,0.00,0.00,1425.07,0.00,0.00,0.00
109.0240,0.00,21314.98,0.00,1200.05,16709.25,1300.06,1100.04,4300.62,16308.87,8802.59,0.00,7802.05,270243.41,0.00,0.00,1400.07,0.00,0.00,1050.04,0.00,0.00,0.00
109.3380,0.00,22817.17,0.00,1000.03,14206.68,2200.16,1700.10,4500.67,15908.44,8402.36,0.00,7802.05,269021.46,100.00,0.00,950.03,0.00,0.00,1025.04,0.00,0.00,0.00
109.6520,0.00,23317.93,0.00,1400.06,14506.97,2700.24,1300.06,5050.85,16909.54,8802.59,0.00,8402.38,248975.44,200.00,0.00,1650.09,0.00,0.00,1225.05,0.00,0.00,100.00
109.9660,0.00,20013.21,0.00,300.00,16509.03,2300.18,1400.07,4300.62,16509.09,9703.15,0.00,7802.05,247958.59,200.00,0.00,1000.03,0.00,0.00,1275.06,0.00,0.00,0.00
110.2801,0.00,17309.88,0.00,300.00,15207.66,2600.22,2500.21,4150.57,18311.18,8902.65,0.00,7001.65,261590.11,400.01,0.00,1600.09,0.00,0.00,1100.04,0.00,0.00,100.00
110.5941,0.00,22416.57,0.00,200.00,16108.59,2500.21,1300.06,4150.57,15908.44,9202.84,0.00,7702.00,248670.36,400.01,0.00,1000.03,0.00,100.00,1150.05,0.00,0.00,0.00
110.9081,100.00,23217.78,0.00,1100.04,11904.69,2600.22,1800.11,4300.62,16008.55,10003.35,0.00,6401.38,256298.78,0.00,0.00,1050.04,100.00,0.00,950.03,100.00,0.00,0.00
111.2221,0.00,21214.84,0.00,500.01,15908.38,2400.19,1700.10,3750.47,17109.76,8302.31,0.00,6501.43,259758.30,200.00,0.00,1600.09,0.00,0.00,1225.05,0.00,0.00,0.00
111.5361,0.00,25621.65,0.00,400.01,17810.51,2900.28,1600.09,4150.57,16308.87,7301.78,0.00,7201.75,253755.57,500.01,0.00,1000.03,100.00,0.00,1050.04,0.00,0.00,0.00
111.8502,0.00,20113.34,0.00,1500.07,18711.60,2300.18,1200.05,4300.62,18211.06,8602.48,0.00,7601.95,260877.71,200.00,100.00,1300.06,0.00,0.00,1050.04,100.00,0.00,0.00
112.1642,200.00,22717.02,0.00,300.00,17410.04,3100.32,1900.12,5501.01,15608.13,6801.55,0.00,7601.95,253145.24,500.01,0.00,1350.06,0.00,0.00,1100.04,0.00,0.00,0.00
112.4782,100.00,20714.15,0.00,600.01,17710.39,3100.32,1600.09,4400.64,15908.44,10503.69,0.00,7001.65,261488.33,200.00,0.00,1400.07,0.00,0.00,1025.04,0.00,0.00,0.00
112.7922,0.00,20513.88,0.00,900.03,16909.47,3000.30,2100.15,4650.72,16609.20,9002.71,0.00,6201.30,256705.74,500.01,0.00,1500.08,0.00,0.00,1250.06,100.00,0.00,0.00
113.1063,100.00,24219.34,0.00,1000.03,16609.14,1700.10,1000.03,4700.74,16008.55,8202.25,0.00,7201.75,255484.89,200.00,100.00,1300.06,100.00,0.00,1325.06,0.00,0.00,0.00
113.4203,0.00,19612.69,0.00,100.00,19312.35,2700.24,1500.07,4650.72,14106.64,9503.02,0.00,5701.10,245213.43,300.00,100.00,1150.05,0.00,0.00,1050.04,0.00,0.00,0.00
113.7343,0.00,20013.21,0.00,400.01,16909.47,2500.21,1900.12,3900.51,18411.30,11004.05,0.00,7001.65,255586.65,200.00,0.00,1450.07,0.00,0.00,1500.08,0.00,0.00,0.00
114.0483,0.00,18110.82,0.00,500.01,15207.66,2400.19,1500.07,4700.74,17810.58,10103.42,0.00,7001.65,259453.00,300.00,0.00,1450.07,0.00,0.00,1150.05,0.00,0.00,0.00
114.3624,0.00,22116.13,0.00,200.00,17109.70,2000.13,1600.09,4000.53,14206.73,10003.35,0.00,9102.79,251822.97,200.00,0.00,1350.06,0.00,0.00,1050.04,0.00,0.00,0.00
114.6764,100.00,19212.17,0.00,500.01,17710.39,2400.19,1700.10,3750.47,15508.02,9402.96,0.00,7601.95,258333.67,0.00,100.00,1200.05,0.00,0.00,1250.06,0.00,0.00,0.00
114.9904,0.00,20213.48,0.00,400.01,17510.15,2500.21,800.02,4550.69,18311.18,7501.88,100.00,6001.21,261284.79,200.00,0.00,1050.04,0.00,0.00,1350.06,100.00,0.00,0.00
115.3044,0.00,19812.95,0.00,800.02,16609.14,3000.30,1600.09,4850.78,16809.42,8602.48,0.00,7201.75,260470.63,200.00,100.00,1000.03,0.00,0.00,1350.06,0.00,0.00,0.00
115.6184,100.00,20714.15,0.00,0.00,14907.36,2500.21,1700.10,4400.64,17710.46,8602.48,0.00,7902.11,257621.44,400.01,0.00,1100.04,0.00,0.00,875.03,0.00,0.00,0.00
115.9325,0.00,21314.98,0.00,200.00,16609.14,2700.24,2100.15,4500.67,19212.31,7601.93,0.00,5901.17,254874.54,100.00,0.00,950.03,100.00,0.00,1200.05,0.00,0.00,0.00
116.2465,0.00,21415.12,0.00,1000.03,14607.07,2600.22,1400.07,4000.53,18811.80,9002.71,0.00,7201.75,258028.44,200.00,0.00,1700.10,0.00,0.00,1350.06,0.00,0.00,0.00
116.5605,0.00,21915.84,0.00,400.01,17510.15,2400.19,2000.13,4350.63,15508.02,8302.31,0.00,7501.90,250907.64,200.00,0.00,1450.07,100.00,0.00,1425.07,0.00,0.00,0.00
116.8745,0.00,21715.55,0.00,100.00,17610.27,2100.15,1000.03,3400.38,17109.76,10003.35,0.00,6901.61,259656.52,400.01,100.00,1100.04,0.00,0.00,1050.04,0.00,0.00,0.00
117.1885,0.00,22015.99,0.00,400.01,16509.03,1900.12,1100.04,4100.56,14807.31,6901.59,0.00,6701.52,265458.03,500.01,100.00,1200.05,100.00,0.00,1475.08,0.00,0.00,0.00
117.5026,0.00,21314.98,0.00,500.01,18210.98,1800.11,600.01,4300.62,14406.92,8502.42,0.00,7702.00,247958.59,500.01,0.00,1250.05,0.00,0.00,1200.05,0.00,0.00,0.00
117.8166,0.00,24419.66,0.00,300.00,14607.07,1700.10,1200.05,4300.62,15407.92,8102.20,0.00,6301.34,254060.72,200.00,0.00,1450.07,0.00,0.00,1275.06,100.00,0.00,0.00
118.1306,0.00,17910.58,0.00,100.00,17009.58,1600.09,1500.07,4500.67,16609.20,9202.84,0.00,6101.26,242367.16,100.00,0.00,1150.05,0.00,0.00,925.03,0.00,0.00,0.00
118.4446,0.00,22116.13,0.00,200.00,17209.81,2400.19,1800.11,4300.62,15908.44,9803.22,100.00,7401.85,264032.89,100.00,0.00,1250.05,0.00,0.00,1075.04,0.00,0.00,0.00
118.7587,100.00,21314.98,0.00,400.01,16008.49,2600.22,1500.07,4950.82,17510.22,7301.78,0.00,6901.61,243586.94,300.00,0.00,1300.06,100.00,0.00,1200.05,0.00,0.00,0.00
119.0727,0.00,21515.27,0.00,300.00,14607.07,1700.10,1900.12,5200.90,16509.09,8402.36,0.00,8502.44,257519.68,700.02,0.00,1600.09,0.00,0.00,1325.06,0.00,0.00,0.00
119.3867,100.00,19212.17,0.00,500.01,15507.97,1600.09,1200.05,4400.64,15007.51,7601.93,0.00,7101.70,256298.78,100.00,0.00,1100.04,0.00,0.00,1225.05,0.00,0.00,0.00
119.7007,0.00,21915.84,0.00,300.00,20013.26,1800.11,1600.09,4150.57,13706.27,9302.90,0.00,6801.56,272993.16,100.00,100.00,1400.07,0.00,0.00,1300.06,0.00,0.00,0.00
120.0147,0.00,20814.29,0.00,500.01,15007.46,2400.19,1500.07,3750.47,14106.64,9503.02,0.00,6801.56,254772.80,300.00,0.00,1600.09,0.00,0.00,1050.04,0.00,0.00,0.00


          Printed:14/11/2016 14:05:14
