C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a06.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:11:36 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
8.5358,0.00,20513.88,0.00,600.01,15207.66,2500.21,2000.13,5100.87,18411.30,9102.77,0.00,7501.90,247246.83,0.00,100.00,800.02,0.00,0.00,900.03,200.00,0.00,0.00
8.8498,100.00,22316.42,0.00,300.00,14506.97,3200.34,1300.06,4850.78,17910.70,7701.99,0.00,7201.75,250704.22,200.00,0.00,900.03,0.00,0.00,1050.04,0.00,0.00,100.00
9.1638,0.00,20614.01,0.00,200.00,16509.03,1900.12,1700.10,4600.70,14507.02,8502.42,0.00,8402.38,251619.56,100.00,0.00,1000.03,0.00,0.00,1075.04,100.00,0.00,0.00
9.4778,0.00,20313.61,0.00,100.00,16308.81,3000.30,1300.06,5400.97,16208.76,7301.78,0.00,6701.52,254772.80,300.00,0.00,1750.11,0.00,0.00,1000.04,0.00,0.00,100.00
9.7918,0.00,18911.80,0.00,100.00,19011.97,2600.22,1500.07,3600.43,15107.61,11104.13,0.00,6601.47,259554.76,200.00,0.00,1550.08,100.00,0.00,1275.06,0.00,0.00,0.00
10.1059,0.00,20313.61,0.00,300.00,15207.66,2100.15,2300.18,5050.85,15508.02,9202.84,0.00,7201.75,249585.57,200.00,0.00,1400.07,0.00,0.00,1025.04,0.00,0.00,0.00
10.4199,0.00,21214.84,0.00,300.00,15107.56,2500.21,2000.13,4400.64,16909.54,7001.64,0.00,8002.16,261386.57,200.00,0.00,1250.05,0.00,0.00,1175.05,0.00,0.00,0.00
10.7339,0.00,20914.43,0.00,300.00,16909.47,2500.21,1300.06,3950.52,15508.02,8302.31,0.00,7101.70,253348.68,500.01,0.00,1300.06,0.00,0.00,1000.04,0.00,0.00,0.00
11.0479,100.00,21214.84,0.00,300.00,16008.49,2500.21,1800.11,4700.74,19612.83,8902.65,0.00,7001.65,251212.74,100.00,0.00,1050.04,0.00,0.00,1000.04,0.00,0.00,0.00
11.3619,0.00,24319.50,0.00,0.00,17810.51,3200.34,1500.07,5000.83,16709.31,8902.65,0.00,7601.95,248060.25,100.00,0.00,1250.05,0.00,0.00,950.03,0.00,0.00,0.00
11.6760,0.00,22817.17,0.00,100.00,15007.46,2500.21,1900.12,3700.46,15407.92,11404.35,0.00,10103.44,255179.71,300.00,0.00,1200.05,100.00,0.00,1175.05,0.00,0.00,0.00
11.9900,0.00,19712.82,0.00,0.00,16408.92,1900.12,1800.11,4450.66,14807.31,10203.49,0.00,7601.95,265356.23,400.01,100.00,1850.12,0.00,0.00,1100.04,0.00,0.00,0.00
12.3040,0.00,20413.74,0.00,400.01,14707.16,2200.16,1400.07,4600.70,16509.09,9603.09,0.00,8102.21,248161.94,100.00,0.00,1150.05,0.00,0.00,1100.04,0.00,0.00,0.00
12.6180,0.00,18411.18,0.00,200.00,18911.85,2400.19,2100.15,5901.16,14707.21,10703.84,100.00,8402.38,253043.53,100.00,0.00,1050.04,100.00,0.00,1150.05,0.00,0.00,0.00
12.9321,0.00,19512.56,0.00,300.00,15107.56,1900.12,1900.12,4550.69,17009.65,8402.36,0.00,6501.43,263625.73,200.00,0.00,1050.04,0.00,0.00,1175.05,0.00,0.00,0.00
13.2461,0.00,22717.02,0.00,300.00,17009.58,2900.28,2000.13,4900.80,14206.73,7001.64,0.00,5601.06,261691.89,300.00,0.00,1250.05,0.00,0.00,1300.06,0.00,0.00,0.00
13.5601,0.00,23317.93,0.00,400.01,17209.81,2300.18,1600.09,4000.53,16108.65,8102.20,0.00,7301.80,257417.94,200.00,0.00,1200.05,100.00,0.00,1100.04,0.00,0.00,0.00
13.8741,0.00,17910.58,0.00,100.00,14406.88,3300.36,2100.15,4700.74,16909.54,8502.42,0.00,6901.61,259351.25,200.00,0.00,1300.06,100.00,0.00,1025.04,0.00,0.00,0.00
14.1881,0.00,20313.61,0.00,400.01,19112.10,2900.28,1400.07,4150.57,16208.76,10003.35,0.00,7802.05,245213.43,200.00,0.00,1150.05,0.00,0.00,1150.05,100.00,0.00,0.00
14.5022,0.00,20513.88,0.00,200.00,16308.81,1600.09,1400.07,3100.32,17510.22,9402.96,0.00,6801.56,254976.25,200.00,0.00,1450.07,0.00,0.00,1275.06,0.00,0.00,0.00
14.8162,0.00,21415.12,0.00,200.00,15007.46,2200.16,1500.07,3350.37,16108.65,10803.91,0.00,7902.11,258333.67,200.00,0.00,1550.08,100.00,0.00,875.03,0.00,0.00,0.00
15.1302,100.00,22616.87,0.00,100.00,17910.62,2900.28,1900.12,4250.60,14507.02,9102.77,0.00,7401.85,264745.43,200.00,0.00,1000.03,0.00,0.00,1100.04,0.00,0.00,0.00
15.4442,0.00,20614.01,0.00,200.00,18511.35,3700.45,1700.10,4100.56,19012.05,8802.59,0.00,8002.16,251619.56,400.01,0.00,950.03,0.00,0.00,1125.04,0.00,0.00,0.00
15.7583,0.00,21715.55,0.00,300.00,15407.86,2000.13,2200.16,3700.46,16509.09,8102.20,100.00,7702.00,254365.87,400.01,0.00,1050.04,0.00,0.00,975.03,0.00,0.00,0.00
16.0723,0.00,21915.84,0.00,600.01,16008.49,2600.22,2200.16,3950.52,16709.31,10803.91,0.00,7902.11,265152.64,400.01,0.00,1000.03,100.00,0.00,1325.06,0.00,0.00,0.00
16.3863,0.00,22015.99,0.00,0.00,17009.58,3500.41,2100.15,4550.69,15608.13,7802.04,0.00,8802.61,258130.18,400.01,0.00,1550.08,0.00,0.00,1125.04,0.00,0.00,0.00
16.7003,0.00,19412.43,0.00,300.00,17109.70,2500.21,2400.19,3750.47,16809.42,8702.54,0.00,7802.05,248873.75,400.01,0.00,1650.09,0.00,0.00,975.03,0.00,0.00,0.00
17.0143,0.00,21014.56,0.00,100.00,18311.10,2700.24,2600.22,4200.59,17410.11,7701.99,0.00,8302.32,263320.36,200.00,0.00,1550.08,0.00,0.00,1025.04,0.00,0.00,0.00
17.3284,100.00,20113.34,0.00,100.00,15908.38,2500.21,2200.16,4350.63,17109.76,9102.77,0.00,6701.52,257112.72,400.01,0.00,1650.09,0.00,0.00,1100.04,0.00,0.00,0.00
17.6424,100.00,22015.99,0.00,300.00,16208.70,2900.28,1400.07,4050.55,14907.41,9803.22,0.00,7702.00,250704.22,500.01,0.00,1100.04,100.00,0.00,925.03,0.00,0.00,0.00
17.9564,0.00,23518.24,0.00,200.00,16408.92,1800.11,1700.10,4550.69,14907.41,6401.37,0.00,7601.95,265254.42,100.00,0.00,1000.03,0.00,0.00,1325.06,0.00,0.00,100.00
18.2704,0.00,22015.99,0.00,400.01,16208.70,2200.16,1900.12,4300.62,17410.11,8902.65,0.00,5801.14,253857.28,300.00,0.00,1000.03,0.00,0.00,1025.04,100.00,0.00,0.00
18.5845,0.00,19512.56,0.00,300.00,15608.07,2900.28,2100.15,3800.48,17209.88,8502.42,0.00,7001.65,254467.60,300.00,0.00,1300.06,100.00,0.00,1000.04,0.00,0.00,0.00
18.8985,100.00,21415.12,0.00,300.00,16108.59,3300.36,1400.07,3750.47,15007.51,8202.25,0.00,6801.56,261590.11,200.00,0.00,1400.07,0.00,0.00,1325.06,0.00,0.00,0.00
19.2125,0.00,23117.62,0.00,100.00,14907.36,2300.18,1000.03,3800.48,17309.99,10703.84,0.00,8602.50,255688.38,400.01,200.00,1550.08,0.00,0.00,1300.06,0.00,0.00,0.00
19.5265,0.00,21214.84,0.00,100.00,16008.49,2500.21,1600.09,4400.64,15207.71,8002.14,0.00,8002.16,238403.59,500.01,0.00,750.02,0.00,0.00,975.03,0.00,0.00,0.00
19.8405,0.00,23317.93,0.00,200.00,14206.68,2100.15,1900.12,4950.82,18411.30,8402.36,0.00,9002.73,246230.10,400.01,0.00,1600.09,0.00,0.00,1325.06,0.00,0.00,0.00
20.1546,0.00,20013.21,0.00,300.00,17710.39,2300.18,1900.12,4850.78,14006.54,8502.42,0.00,7101.70,255688.38,200.00,0.00,1100.04,100.00,0.00,1225.05,0.00,0.00,0.00
20.4686,0.00,22015.99,0.00,200.00,14707.16,3000.30,1700.10,4050.55,16609.20,9002.71,0.00,7201.75,250805.93,200.00,0.00,1150.05,0.00,0.00,1075.04,0.00,0.00,0.00
20.7826,0.00,23017.47,0.00,400.01,16609.14,2900.28,2000.13,3150.33,16408.98,8502.42,0.00,6501.43,250500.83,200.00,0.00,1450.07,0.00,0.00,1175.05,0.00,0.00,0.00
21.0966,0.00,20914.43,0.00,100.00,16408.92,2800.26,1500.07,4000.53,16308.87,8102.20,0.00,6901.61,249992.36,100.00,0.00,1000.03,0.00,0.00,1000.04,0.00,0.00,0.00
21.4107,0.00,22116.13,0.00,100.00,17510.15,3300.36,2500.21,4000.53,18611.55,9503.02,100.00,8602.50,241960.60,100.00,100.00,1000.03,100.00,0.00,1175.05,0.00,0.00,0.00
21.7247,0.00,23818.71,0.00,100.00,14406.88,2000.13,1800.11,4250.60,18811.80,6901.59,0.00,8202.27,264134.67,500.01,0.00,1300.06,100.00,0.00,700.02,0.00,0.00,0.00
22.0387,0.00,21114.70,0.00,600.01,16609.14,1800.11,1600.09,5701.08,15407.92,7301.78,0.00,7401.85,244095.19,600.01,0.00,800.02,0.00,0.00,1325.06,0.00,0.00,0.00
22.3527,0.00,20814.29,0.00,100.00,17910.62,2400.19,1100.04,3750.47,16909.54,8702.54,0.00,7401.85,248161.94,700.02,100.00,1700.10,0.00,0.00,1050.04,0.00,0.00,100.00
22.6667,0.00,19712.82,0.00,0.00,13405.95,2600.22,2000.13,4600.70,14707.21,8502.42,0.00,8302.32,248466.99,400.01,0.00,1100.04,0.00,0.00,1050.04,0.00,0.00,0.00
22.9808,100.00,19612.69,0.00,300.00,14006.50,3000.30,1400.07,5100.87,16408.98,6801.55,0.00,6201.30,253653.83,200.00,0.00,1200.05,0.00,0.00,1225.05,200.00,0.00,0.00
23.2948,0.00,21214.84,0.00,0.00,18711.60,2900.28,2300.18,4500.67,13806.36,8702.54,0.00,8802.61,254264.16,300.00,0.00,1500.08,0.00,0.00,1225.05,0.00,0.00,100.00
23.6088,0.00,21815.70,0.00,300.00,17510.15,2000.13,1600.09,4100.56,17810.58,9603.09,0.00,7702.00,252534.96,200.00,0.00,1050.04,0.00,0.00,1200.05,0.00,0.00,0.00
23.9228,0.00,19112.05,0.00,100.00,16609.14,1900.12,1800.11,3650.44,15407.92,8102.20,0.00,6601.47,247145.17,400.01,0.00,1250.05,0.00,0.00,1175.05,0.00,0.00,0.00
24.2369,0.00,21715.55,0.00,300.00,16008.49,1900.12,1600.09,4850.78,15307.82,7902.09,0.00,7702.00,262302.54,300.00,0.00,1250.05,100.00,0.00,1275.06,100.00,0.00,0.00
24.5509,0.00,23117.62,0.00,100.00,16108.59,2300.18,1700.10,4700.74,16809.42,9703.15,0.00,7501.90,255383.18,300.00,0.00,1650.09,0.00,0.00,1050.04,100.00,0.00,0.00
24.8649,0.00,19112.05,0.00,100.00,15708.17,2300.18,1700.10,4550.69,17209.88,8202.25,0.00,8502.44,252534.96,100.00,0.00,1450.07,200.00,0.00,1200.05,0.00,0.00,0.00
25.1789,0.00,21715.55,0.00,0.00,18110.86,2400.19,2200.16,3400.38,17710.46,8302.31,0.00,7702.00,252331.54,400.01,0.00,1400.07,0.00,0.00,1175.05,100.00,0.00,0.00
25.4929,0.00,20814.29,0.00,400.01,14807.26,2200.16,1400.07,3900.51,15808.34,10903.98,0.00,6701.52,247958.59,0.00,100.00,800.02,0.00,0.00,1100.04,0.00,0.00,0.00
25.8070,0.00,21715.55,0.00,200.00,15307.76,2400.19,1800.11,4150.57,16909.54,9703.15,0.00,8702.55,253653.83,100.00,0.00,1750.11,0.00,0.00,1125.04,0.00,0.00,0.00
26.1210,0.00,23017.47,0.00,200.00,14807.26,2000.13,1800.11,4300.62,18211.06,8602.48,0.00,7601.95,265152.64,700.02,0.00,1300.06,0.00,0.00,1525.08,0.00,0.00,0.00
26.4350,0.00,21314.98,0.00,0.00,16008.49,2300.18,1600.09,4550.69,13706.27,9503.02,0.00,8602.50,256400.51,200.00,0.00,1100.04,0.00,0.00,1075.04,0.00,0.00,0.00
26.7490,100.00,21114.70,0.00,300.00,18010.74,2100.15,2300.18,4750.75,17209.88,8502.42,0.00,7201.75,251517.85,200.00,0.00,1450.07,0.00,0.00,1275.06,0.00,0.00,0.00
27.0630,0.00,21915.84,0.00,200.00,16408.92,2100.15,1100.04,3700.46,12605.30,9102.77,0.00,7702.00,269632.42,800.02,0.00,1250.05,0.00,0.00,1150.05,0.00,0.00,0.00
27.3771,0.00,21915.84,0.00,100.00,15307.76,3300.36,1200.05,4000.53,14106.64,9002.71,0.00,8402.38,261997.22,200.00,0.00,1550.08,100.00,0.00,1225.05,0.00,100.00,0.00
27.6911,0.00,21114.70,0.00,0.00,17710.39,2400.19,2200.16,4150.57,15007.51,10203.49,0.00,6901.61,245416.77,200.00,0.00,1100.04,100.00,0.00,1275.06,0.00,0.00,0.00
28.0051,0.00,21214.84,0.00,100.00,14907.36,2700.24,2500.21,4250.60,15908.44,9102.77,100.00,7201.75,263422.17,200.00,0.00,1250.05,0.00,0.00,1325.06,0.00,0.00,0.00
28.3191,0.00,23618.39,0.00,400.01,16308.81,2400.19,2000.13,5150.88,16609.20,8702.54,0.00,8102.21,255383.18,300.00,0.00,850.02,0.00,0.00,1000.04,0.00,0.00,0.00
28.6332,0.00,20914.43,0.00,300.00,17410.04,2100.15,1300.06,4300.62,17209.88,7501.88,0.00,7902.11,266577.88,200.00,0.00,900.03,0.00,0.00,975.03,0.00,0.00,0.00
28.9472,0.00,19312.30,0.00,200.00,16008.49,1900.12,1600.09,4650.72,16809.42,9002.71,100.00,6401.38,247551.86,100.00,0.00,1650.09,0.00,0.00,925.03,0.00,0.00,0.00
29.2612,0.00,21715.55,0.00,700.02,16609.14,2200.16,2000.13,4500.67,17910.70,7501.88,0.00,6801.56,243688.57,100.00,0.00,850.02,0.00,0.00,975.03,0.00,0.00,0.00
29.5752,0.00,22216.28,0.00,400.01,16809.36,2100.15,1400.07,5050.85,18711.68,8202.25,0.00,8102.21,237590.70,200.00,0.00,1300.06,0.00,0.00,1225.05,100.00,0.00,0.00
29.8892,0.00,24219.34,0.00,500.01,15808.28,2100.15,1500.07,4550.69,17009.65,8102.20,0.00,6901.61,254467.60,200.00,0.00,1000.03,0.00,0.00,1100.04,100.00,0.00,0.00
30.2033,0.00,21314.98,0.00,300.00,17510.15,2400.19,1500.07,4250.60,14607.12,7101.69,0.00,7101.70,257112.72,100.00,0.00,1300.06,0.00,0.00,1350.06,0.00,0.00,0.00
30.5173,0.00,23017.47,0.00,300.00,17810.51,2400.19,1900.12,3800.48,15808.34,7101.69,0.00,6501.43,254569.34,200.00,0.00,1250.05,100.00,0.00,1050.04,0.00,0.00,0.00
30.8313,0.00,21915.84,0.00,200.00,16008.49,2400.19,1700.10,4100.56,16108.65,10703.84,0.00,8502.44,257926.68,300.00,0.00,1550.08,0.00,0.00,1100.04,0.00,0.00,100.00
31.1453,0.00,19212.17,0.00,300.00,17810.51,1800.11,1300.06,3750.47,15908.44,9503.02,0.00,7601.95,249788.96,200.00,0.00,700.02,0.00,0.00,1200.05,0.00,0.00,0.00
31.4594,0.00,20013.21,0.00,300.00,16408.92,3300.36,2200.16,4350.63,15508.02,8502.42,0.00,7001.65,250500.83,100.00,100.00,1700.10,100.00,0.00,1025.04,0.00,0.00,0.00
31.7734,0.00,23017.47,0.00,100.00,15407.86,2900.28,2000.13,5450.99,19012.05,8302.31,100.00,7301.80,260877.71,400.01,0.00,1300.06,100.00,0.00,1275.06,0.00,0.00,0.00
32.0874,0.00,23017.47,0.00,700.02,17610.27,2200.16,1600.09,3500.41,17209.88,9703.15,0.00,7802.05,247958.59,200.00,0.00,1350.06,0.00,0.00,1000.04,0.00,0.00,0.00
32.4014,0.00,21314.98,0.00,200.00,16208.70,2600.22,2400.19,4850.78,17009.65,9402.96,0.00,8102.21,247348.51,200.00,0.00,1500.08,0.00,0.00,900.03,0.00,0.00,0.00
32.7155,0.00,20213.48,0.00,300.00,16008.49,2300.18,2000.13,4450.66,14406.92,9302.90,0.00,8002.16,255179.71,500.01,0.00,1200.05,100.00,0.00,1325.06,0.00,0.00,0.00
33.0295,0.00,21715.55,0.00,48076.37,16308.81,2800.26,1500.07,4150.57,15508.02,9102.77,0.00,6901.61,254569.34,400.01,0.00,1500.08,0.00,0.00,1450.07,0.00,0.00,0.00
33.3435,0.00,21415.12,0.00,600.01,13305.87,2100.15,1100.04,4650.72,17410.11,10703.84,100.00,7401.85,262811.45,500.01,0.00,850.02,0.00,0.00,1150.05,0.00,0.00,0.00
33.6575,100.00,23818.71,0.00,400.01,16308.81,2900.28,1100.04,4650.72,16108.65,8802.59,0.00,7902.11,258130.18,200.00,200.00,800.02,0.00,0.00,1225.05,0.00,0.00,0.00
33.9715,0.00,21815.70,0.00,100.00,18010.74,3300.36,1500.07,4450.66,17510.22,9202.84,100.00,8702.55,252433.23,800.02,500.01,1550.08,100.00,69868.01,1150.05,0.00,0.00,9003.02
34.2856,0.00,305142.11,8502.39,2200.16,22416.64,3578063.67,3700.46,9953.30,42660.64,5057849.22,0.00,83635.34,380116.46,4600.71,800.02,2450.21,0.00,726987.89,1500.08,100.00,1000.04,10203.88
34.5996,300.00,711838.13,29528.77,2600.22,35541.81,7646194.20,7201.72,19362.47,33637.72,11713443.16,0.00,149954.86,551687.94,11904.79,900.03,2000.14,300.00,1529017.29,1800.11,0.00,1600.09,7502.10
34.9136,100.00,1112711.91,41857.78,2100.15,38549.18,11444606.13,8502.40,25020.82,30731.48,16692195.16,100.00,212715.75,700378.86,15207.81,300.00,2900.29,600.01,2021836.72,1975.14,0.00,800.02,6301.48
35.2276,200.00,1402435.55,46872.44,1600.08,47273.94,13121803.21,9603.07,30731.40,27625.44,18779649.36,0.00,235963.72,737203.13,15207.81,300.00,3000.31,300.00,2178838.84,2375.20,0.00,1700.10,6001.34
35.5416,0.00,1475934.48,52791.88,1200.05,48778.72,15104642.91,12805.45,32735.62,26723.81,20448079.65,100.00,270038.06,874583.98,20714.49,100.00,3800.50,800.02,2386658.30,1925.13,0.00,2100.16,9003.02
35.8557,100.00,1412332.07,51286.72,600.01,50986.00,17101995.45,12204.95,31032.01,26222.92,21749592.95,0.00,256907.71,848849.51,20414.07,100.00,3400.40,900.03,2358189.88,2600.24,0.00,1100.04,4800.86
36.1697,100.00,1615778.38,63733.86,800.02,56405.24,18649522.66,16509.06,33787.95,21815.87,22795425.50,0.00,280734.08,893568.46,26123.03,0.00,4950.84,500.01,2715080.34,2575.23,0.00,1400.07,6001.34
36.4837,100.00,1626525.45,66646.36,600.01,58111.69,19712670.13,15207.69,39150.94,25922.40,22814525.91,0.00,289296.41,943635.35,26323.39,0.00,4300.63,1400.07,2834769.49,2550.23,0.00,1700.10,3200.38
36.7977,100.00,1631233.48,68253.50,300.00,61424.78,19030384.72,13205.80,35291.40,22316.61,26050980.10,0.00,288582.71,893992.97,22517.12,100.00,3700.47,500.01,2679015.27,2350.20,0.00,1700.10,4500.75
37.1118,0.00,1666345.70,64938.96,200.00,56405.24,17703908.58,15708.20,38248.62,23217.97,23581038.61,0.00,292355.57,940228.52,23017.89,100.00,3600.45,300.00,2831298.47,2050.15,0.00,2200.17,3200.38
37.4258,0.00,1703910.94,69760.34,100.00,57007.50,18584136.06,12705.37,34339.20,23117.82,24959974.76,0.00,291233.81,988206.05,23017.89,100.00,3400.40,100.00,2709660.68,3000.32,0.00,1900.13,4300.69
37.7398,200.00,1838551.81,68755.76,600.01,65140.31,20179239.20,15507.99,39451.73,22817.36,25421763.42,0.00,293987.38,965264.65,22216.66,200.00,3850.51,800.02,2716465.70,2450.21,0.00,1700.10,3800.54
38.0538,0.00,1774476.40,66445.48,0.00,65642.49,20076655.11,13506.06,41958.51,20814.45,26563703.19,300.00,308477.49,991516.80,27826.14,0.00,4500.70,300.00,2857437.66,3075.33,0.00,1200.05,4500.75
38.3678,200.00,1850409.88,74281.77,200.00,59517.16,20303247.00,12605.28,40654.93,20614.17,24693817.16,0.00,305312.96,991623.54,22316.81,100.00,5000.86,400.01,2784348.42,3150.35,0.00,1900.13,3900.57
38.6819,200.00,1751310.25,65139.83,300.00,61123.56,18686562.53,15107.59,40855.47,19612.83,24273116.45,0.00,302353.22,956843.65,22817.58,100.00,4050.56,800.02,2625351.54,2950.31,0.00,1500.08,3500.46
38.9959,400.01,1829410.75,65641.99,500.01,65039.88,19309790.26,15507.99,38499.26,21215.01,26216983.47,0.00,305721.26,977211.23,23618.83,100.00,3600.45,500.01,2812771.17,3100.34,100.00,900.03,4800.86
39.3099,0.00,1842302.83,69860.80,300.00,60320.34,18143767.71,14707.19,39451.73,19012.05,25509486.63,0.00,326354.32,940015.63,22917.73,100.00,5851.18,1000.03,2623494.24,2700.26,0.00,2600.24,3400.43
39.6239,0.00,1787456.48,64738.10,0.00,60621.54,18804544.54,16208.73,39150.94,20213.63,25440082.17,200.00,292151.61,950451.17,25722.33,100.00,4950.84,500.01,2817094.71,2175.17,100.00,1900.13,3900.57
39.9380,100.00,1769273.36,61725.57,500.01,58914.80,20110676.02,13405.97,41557.39,18311.18,24644408.25,100.00,299700.12,946510.35,21215.20,0.00,3650.46,700.02,2597750.87,2700.26,0.00,1800.12,3600.48
40.2520,200.00,1822139.70,63834.28,800.02,57910.93,17702647.65,14907.39,37847.61,19312.44,24220089.17,100.00,293477.44,945126.07,26323.39,100.00,3550.43,700.02,2685470.14,2575.23,0.00,1200.05,5301.05
