C:\Agilent\ICPMH\1\DATA\User Batches\Johan\Scapolites\16nov14_Scapolite_comparison.b\16nov14_a09.d
Intensity Vs Time,CPS
Acquired      : 14/11/2016 14:24:13 using Batch 16nov14_Scapolite_comparison.b
Time [Sec],Li7,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca44,Ti49,Mn55,Fe56,Fe57,Zn66,Br81,Rb85,Sr88,I127,Cs133,Ba137,Pb208
7.9077,0.00,23217.78,0.00,200.00,15507.97,2600.22,1200.05,4250.60,16709.31,8702.54,0.00,8102.21,241757.32,0.00,0.00,1150.05,0.00,0.00,1300.06,0.00,0.00,0.00
8.2217,0.00,22516.72,0.00,0.00,17309.92,1800.11,1700.10,4700.74,17910.70,9803.22,0.00,7802.05,266272.46,0.00,0.00,1200.05,0.00,100.00,850.03,0.00,0.00,0.00
8.5357,0.00,24820.31,0.00,700.02,16809.36,2300.18,1700.10,3900.51,16509.09,9302.90,0.00,8802.61,250602.54,200.00,0.00,1250.05,0.00,0.00,875.03,0.00,0.00,0.00
8.8497,0.00,23518.24,0.00,300.00,17309.92,2300.18,1800.11,4600.70,17109.76,8102.20,0.00,9102.79,245315.11,200.00,0.00,1000.03,100.00,0.00,1125.04,100.00,0.00,0.00
9.1638,100.00,19512.56,0.00,100.00,16408.92,2400.19,1600.09,4050.55,17009.65,9703.15,0.00,7902.11,243790.23,0.00,0.00,1350.06,100.00,0.00,800.02,0.00,0.00,0.00
9.4778,0.00,21615.41,0.00,0.00,17810.51,3100.32,1300.06,4550.69,14607.12,9102.77,0.00,7802.05,262811.45,200.00,0.00,1300.06,0.00,100.00,1250.06,100.00,0.00,0.00
9.7918,0.00,20513.88,0.00,100.00,16008.49,2600.22,1600.09,4700.74,20113.49,9603.09,100.00,7201.75,258333.67,400.01,100.00,1050.04,0.00,0.00,1225.05,0.00,0.00,0.00
10.1058,0.00,19913.08,0.00,0.00,15708.17,2200.16,1800.11,4300.62,16609.20,7601.93,0.00,8102.21,250094.04,400.01,0.00,1100.04,0.00,0.00,1325.06,0.00,0.00,100.00
10.4198,0.00,21815.70,0.00,500.01,16509.03,2000.13,1100.04,4800.77,16709.31,10403.62,0.00,6601.47,252026.39,200.00,0.00,1700.10,0.00,0.00,800.02,0.00,0.00,0.00
10.7339,0.00,20313.61,0.00,700.02,17510.15,2400.19,1500.07,4100.56,16509.09,8802.59,0.00,5701.10,264134.67,200.00,0.00,1300.06,0.00,0.00,925.03,0.00,0.00,0.00
11.0479,0.00,20914.43,0.00,200.00,19212.22,2500.21,2000.13,4050.55,15508.02,7101.69,0.00,7802.05,260674.17,100.00,0.00,1000.03,0.00,0.00,1475.08,0.00,0.00,0.00
11.3619,0.00,18210.94,0.00,100.00,15708.17,3200.34,2400.19,4200.59,15608.13,7501.88,0.00,7802.05,245416.77,800.02,0.00,1400.07,0.00,0.00,1375.07,0.00,0.00,100.00
11.6759,0.00,22817.17,0.00,800.02,18311.10,2200.16,1800.11,5250.92,15608.13,8302.31,0.00,7802.05,254264.16,100.00,0.00,1350.06,0.00,0.00,925.03,0.00,0.00,0.00
11.9900,0.00,21715.55,0.00,600.01,17309.92,1300.06,1400.07,4650.72,15608.13,6801.55,0.00,8202.27,247043.48,200.00,0.00,1400.07,0.00,0.00,1125.04,0.00,0.00,0.00
12.3040,0.00,22316.42,0.00,300.00,15307.76,2000.13,1900.12,4050.55,14206.73,9803.22,0.00,7201.75,247145.17,100.00,0.00,1600.09,0.00,0.00,900.03,0.00,0.00,0.00
12.6180,0.00,21915.84,0.00,600.01,14306.78,1300.06,1100.04,4500.67,16008.55,6901.59,0.00,6901.61,243281.98,300.00,0.00,1150.05,0.00,0.00,1375.07,0.00,0.00,0.00
12.9320,0.00,21915.84,0.00,300.00,18210.98,2500.21,1800.11,3650.44,15107.61,7701.99,0.00,6701.52,254264.16,200.00,0.00,1100.04,100.00,0.00,1300.06,0.00,0.00,0.00
13.2460,0.00,22216.28,0.00,100.00,15507.97,1700.10,2100.15,4650.72,18010.82,8502.42,0.00,7001.65,264338.26,0.00,0.00,1100.04,0.00,0.00,1250.06,0.00,0.00,0.00
13.5601,0.00,22116.13,0.00,200.00,14907.36,2900.28,1300.06,4450.66,17810.58,9703.15,0.00,6401.38,255077.98,400.01,0.00,1400.07,0.00,0.00,1050.04,0.00,0.00,0.00
13.8741,0.00,23317.93,0.00,200.00,13906.41,2600.22,1100.04,4550.69,16509.09,9002.71,0.00,7001.65,248873.75,200.00,0.00,1750.11,0.00,0.00,1475.08,100.00,0.00,0.00
14.1881,0.00,24119.18,0.00,600.01,14607.07,2600.22,1500.07,4750.75,16008.55,9803.22,0.00,7802.05,251822.97,100.00,0.00,1200.05,100.00,0.00,1025.04,0.00,0.00,0.00
14.5021,0.00,20013.21,0.00,300.00,16308.81,2500.21,1600.09,4250.60,18010.82,9202.84,0.00,7702.00,264949.02,200.00,100.00,1100.04,0.00,0.00,1175.05,0.00,0.00,0.00
14.8162,0.00,22316.42,0.00,200.00,14907.36,2500.21,1900.12,3500.41,16408.98,9603.09,0.00,8502.44,263727.51,400.01,0.00,1600.09,0.00,0.00,1175.05,0.00,0.00,0.00
15.1302,5300.92,21615.41,0.00,500.01,16108.59,1700.10,700.02,4500.67,18511.43,8502.42,0.00,7802.05,257316.21,100.00,0.00,1000.03,0.00,0.00,1175.05,0.00,0.00,0.00
15.4442,200.00,21415.12,0.00,0.00,17109.70,2000.13,1800.11,3950.52,16008.55,9002.71,0.00,7001.65,243586.94,600.01,0.00,900.03,0.00,0.00,1100.04,0.00,0.00,0.00
15.7582,0.00,22015.99,0.00,300.00,17410.04,1300.06,2300.18,4150.57,17209.88,7601.93,100.00,7802.05,258944.21,400.01,0.00,1250.05,0.00,0.00,1150.05,0.00,0.00,0.00
16.0723,0.00,19312.30,0.00,400.01,17109.70,2300.18,1500.07,4650.72,16108.65,7501.88,0.00,8402.38,252941.80,600.01,0.00,1650.09,0.00,0.00,950.03,0.00,0.00,0.00
16.3863,0.00,22316.42,0.00,200.00,17810.51,2100.15,2100.15,3550.42,15508.02,7001.64,0.00,10003.37,251212.74,500.01,100.00,1350.06,0.00,0.00,1350.06,0.00,0.00,0.00
16.7003,0.00,20814.29,0.00,200.00,15107.56,2100.15,1300.06,3900.51,16408.98,9102.77,0.00,7902.11,246331.79,900.03,100.00,1600.09,0.00,0.00,1025.04,0.00,0.00,0.00
17.0143,0.00,20814.29,0.00,200.00,14807.26,2700.24,1800.11,4200.59,17009.65,8102.20,0.00,7401.85,250195.75,200.00,0.00,1150.05,0.00,0.00,1350.06,0.00,0.00,0.00
17.3283,0.00,21214.84,0.00,200.00,14807.26,2500.21,2200.16,4150.57,17410.11,9002.71,0.00,7301.80,241960.60,100.00,0.00,1100.04,0.00,0.00,1000.04,0.00,0.00,0.00
17.6424,0.00,21014.56,0.00,500.01,17410.04,2300.18,1700.10,3750.47,18010.82,8302.31,0.00,7001.65,259351.25,400.01,0.00,1300.06,0.00,0.00,1175.05,0.00,0.00,0.00
17.9564,0.00,21715.55,0.00,0.00,15908.38,2700.24,1200.05,4650.72,17209.88,6401.37,0.00,7601.95,255281.45,200.00,200.00,1500.08,200.00,0.00,1375.07,100.00,0.00,0.00
18.2704,0.00,23718.55,0.00,100.00,14907.36,2600.22,2000.13,3650.44,16208.76,9503.02,0.00,6901.61,235761.82,500.01,0.00,1200.05,0.00,0.00,1150.05,0.00,0.00,0.00
18.5844,100.00,23518.24,0.00,600.01,14106.59,3500.41,1700.10,4400.64,16609.20,9503.02,0.00,8702.55,253857.28,200.00,0.00,1000.03,0.00,0.00,1025.04,0.00,0.00,0.00
18.8984,0.00,21915.84,0.00,700.02,17109.70,2100.15,1800.11,5150.88,17309.99,9202.84,0.00,6801.56,259656.52,300.00,0.00,1000.03,0.00,0.00,1425.07,100.00,0.00,0.00
19.2125,100.00,21815.70,0.00,200.00,20113.40,1700.10,1700.10,4350.63,18211.06,8902.65,0.00,5901.17,248772.07,0.00,0.00,1400.07,0.00,0.00,825.02,0.00,0.00,0.00
19.5265,0.00,21815.70,0.00,300.00,16609.14,2200.16,1300.06,4600.70,18611.55,9002.71,0.00,8802.61,253145.24,500.01,0.00,1050.04,0.00,0.00,1275.06,0.00,0.00,0.00
19.8405,0.00,20513.88,0.00,200.00,15307.76,2300.18,900.03,4400.64,15908.44,8202.25,0.00,6001.21,246636.79,600.01,0.00,1050.04,0.00,0.00,950.03,0.00,0.00,0.00
20.1545,200.00,21014.56,0.00,300.00,18411.23,2100.15,1300.06,5000.83,16809.42,8602.48,0.00,8902.67,250907.64,300.00,0.00,1450.07,0.00,0.00,1125.04,0.00,0.00,0.00
20.4686,0.00,21314.98,0.00,300.00,17109.70,2200.16,1800.11,4850.78,17610.34,9603.09,0.00,8202.27,255586.65,400.01,0.00,1150.05,0.00,0.00,925.03,0.00,0.00,0.00
20.7826,0.00,23117.62,0.00,100.00,16208.70,2800.26,2200.16,4450.66,17209.88,9903.28,0.00,7001.65,248466.99,100.00,100.00,1450.07,0.00,0.00,1225.05,0.00,0.00,0.00
21.0966,0.00,21715.55,0.00,400.01,17610.27,2000.13,1000.03,4050.55,15207.71,6201.29,0.00,6301.34,244908.47,400.01,0.00,750.02,0.00,0.00,975.03,0.00,0.00,0.00
21.4106,0.00,20313.61,0.00,100.00,16208.70,2300.18,2600.22,3500.41,15107.61,9703.15,0.00,7902.11,243180.35,300.00,100.00,1800.11,0.00,0.00,1225.05,0.00,0.00,0.00
21.7246,0.00,22616.87,0.00,200.00,15608.07,2400.19,900.03,4400.64,19012.05,7201.74,0.00,8202.27,267086.91,400.01,0.00,1150.05,100.00,0.00,1050.04,0.00,0.00,0.00
22.0387,0.00,20213.48,0.00,400.01,16909.47,2500.21,2000.13,4900.80,16008.55,8202.25,0.00,8602.50,252738.38,500.01,0.00,1250.05,0.00,0.00,1250.06,0.00,0.00,0.00
22.3527,100.00,25220.97,0.00,300.00,14506.97,2200.16,1500.07,4500.67,15808.34,8602.48,100.00,7802.05,250602.54,400.01,100.00,1600.09,0.00,0.00,1125.04,0.00,0.00,0.00
22.6667,0.00,21214.84,0.00,400.01,14506.97,2900.28,2000.13,4200.59,15207.71,8602.48,0.00,5701.10,248466.99,100.00,0.00,1500.08,0.00,0.00,1075.04,0.00,0.00,100.00
22.9807,100.00,22116.13,0.00,500.01,17410.04,2000.13,1700.10,4900.80,16509.09,8502.42,0.00,6601.47,259860.03,100.00,0.00,1200.05,0.00,0.00,1250.06,0.00,0.00,0.00
23.2948,100.00,21615.41,0.00,200.00,18311.10,2400.19,1700.10,4200.59,17109.76,8002.14,0.00,8202.27,245213.43,200.00,0.00,1100.04,100.00,0.00,1025.04,0.00,0.00,0.00
23.6088,0.00,24319.50,0.00,200.00,16408.92,2200.16,2100.15,5100.87,17209.88,9603.09,0.00,7001.65,253857.28,100.00,0.00,1100.04,0.00,0.00,1300.06,0.00,0.00,100.00
23.9228,0.00,20614.01,0.00,500.01,15808.28,2300.18,1800.11,4900.80,16909.54,9102.77,0.00,7501.90,251924.68,400.01,0.00,1050.04,0.00,0.00,1150.05,0.00,0.00,0.00
24.2368,0.00,22216.28,0.00,0.00,15808.28,2100.15,1200.05,4750.75,15407.92,9102.77,0.00,6301.34,249483.89,200.00,100.00,950.03,0.00,0.00,1225.05,0.00,0.00,0.00
24.5508,0.00,23217.78,0.00,600.01,14807.26,2200.16,1700.10,3750.47,18010.82,9002.71,0.00,6101.26,261081.25,400.01,100.00,1150.05,0.00,0.00,1125.04,0.00,0.00,0.00
24.8649,0.00,21715.55,0.00,400.01,17710.39,1800.11,1300.06,3750.47,15908.44,7301.78,0.00,7301.80,251517.85,500.01,0.00,1150.05,0.00,0.00,1200.05,0.00,0.00,0.00
25.1789,0.00,19913.08,0.00,400.01,16809.36,3000.30,1600.09,4700.74,19612.83,7601.93,0.00,7401.85,240029.57,100.00,0.00,1200.05,0.00,0.00,1175.05,200.00,0.00,0.00
25.4929,0.00,22516.72,0.00,200.00,16008.49,2400.19,1000.03,4450.66,15708.23,7301.78,0.00,7902.11,243180.35,200.00,0.00,1450.07,0.00,0.00,1350.06,0.00,0.00,0.00
25.8069,100.00,21014.56,0.00,300.00,16108.59,2800.26,1600.09,4500.67,16408.98,7802.04,0.00,10003.37,244908.47,100.00,0.00,1450.07,0.00,0.00,1025.04,0.00,0.00,0.00
26.1209,100.00,21114.70,0.00,100.00,15107.56,1900.12,1500.07,4050.55,17410.11,9002.71,0.00,7401.85,248060.25,400.01,0.00,1150.05,0.00,0.00,1000.04,0.00,0.00,0.00
26.4350,0.00,20313.61,0.00,600.01,17009.58,2400.19,700.02,4800.77,19112.18,7902.09,0.00,6801.56,259453.00,500.01,100.00,1350.06,0.00,0.00,1275.06,0.00,0.00,0.00
26.7490,0.00,22416.57,0.00,100.00,14707.16,2200.16,1100.04,5200.90,14907.41,8202.25,0.00,7501.90,246026.78,500.01,0.00,1450.07,0.00,0.00,850.03,0.00,0.00,0.00
27.0630,0.00,22817.17,0.00,500.01,15207.66,2500.21,1900.12,4750.75,17810.58,8902.65,0.00,8502.44,255688.38,300.00,0.00,850.02,0.00,0.00,1250.06,0.00,0.00,0.00
27.3770,0.00,21815.70,0.00,400.01,17209.81,2000.13,1600.09,4450.66,17009.65,7101.69,0.00,7301.80,256807.50,100.00,0.00,1150.05,0.00,4800.79,950.03,0.00,0.00,0.00
27.6911,0.00,24319.50,0.00,300.00,17009.58,2300.18,1000.03,4150.57,16008.55,7902.09,0.00,8302.32,255688.38,300.00,0.00,1000.03,0.00,0.00,800.02,0.00,0.00,0.00
28.0051,0.00,20814.29,0.00,100.00,15708.17,2100.15,1900.12,4500.67,15107.61,7802.04,0.00,7001.65,236168.21,200.00,0.00,1200.05,0.00,0.00,1125.04,0.00,0.00,0.00
28.3191,0.00,22116.13,0.00,300.00,13606.13,2100.15,1700.10,4050.55,17510.22,9202.84,0.00,6501.43,254060.72,300.00,0.00,1150.05,0.00,0.00,850.03,0.00,0.00,0.00
28.6331,0.00,23317.93,0.00,200.00,15808.28,2700.24,2000.13,4850.78,18711.68,8702.54,0.00,7301.80,249687.28,100.00,200.00,850.02,0.00,0.00,850.03,0.00,0.00,0.00
28.9471,0.00,20213.48,0.00,300.00,16308.81,1800.11,1600.09,5551.03,16208.76,8802.59,0.00,7101.70,234847.46,200.00,0.00,1500.08,100.00,0.00,1075.04,0.00,0.00,0.00
29.2612,100.00,22316.42,0.00,400.01,16408.92,2000.13,1900.12,4200.59,17009.65,8302.31,0.00,6101.26,250399.15,700.02,100.00,1450.07,0.00,0.00,1000.04,0.00,0.00,0.00
29.5752,0.00,21715.55,0.00,200.00,17910.62,2600.22,1900.12,4500.67,17309.99,9102.77,0.00,7501.90,247043.48,200.00,0.00,1050.04,0.00,0.00,1075.04,0.00,0.00,100.00
29.8892,0.00,22516.72,0.00,100.00,15307.76,1400.07,1500.07,4900.80,17610.34,8302.31,0.00,8702.55,255077.98,500.01,0.00,1300.06,0.00,0.00,1225.05,0.00,0.00,0.00
30.2032,100.00,20213.48,0.00,300.00,16509.03,2900.28,1300.06,4900.80,14206.73,7902.09,0.00,7201.75,255484.89,300.00,0.00,1150.05,0.00,0.00,950.03,0.00,0.00,0.00
30.5173,0.00,20814.29,0.00,400.01,17510.15,1900.12,1500.07,4400.64,15508.02,7601.93,0.00,7201.75,240131.18,100.00,0.00,1400.07,0.00,0.00,1225.05,0.00,100.00,0.00
30.8313,0.00,22516.72,0.00,100.00,17109.70,2400.19,1500.07,4200.59,14406.92,7601.93,0.00,6401.38,253043.53,400.01,0.00,1250.05,100.00,0.00,1200.05,0.00,0.00,0.00
31.1453,0.00,23217.78,0.00,200.00,18210.98,1900.12,800.02,4900.80,17209.88,9002.71,0.00,8102.21,243180.35,300.00,100.00,1050.04,0.00,0.00,1225.05,0.00,0.00,100.00
31.4593,0.00,22216.28,0.00,200.00,17610.27,2700.24,1400.07,4450.66,15207.71,8702.54,0.00,7802.05,250399.15,200.00,200.00,950.03,0.00,0.00,1150.05,100.00,0.00,0.00
31.7733,0.00,20914.43,0.00,100.00,15307.76,2300.18,1600.09,3350.37,16909.54,6501.42,0.00,7401.85,263625.73,100.00,0.00,1550.08,0.00,0.00,1125.04,0.00,0.00,0.00
32.0874,0.00,22616.87,0.00,200.00,17410.04,2100.15,1400.07,4100.56,16909.54,10103.42,0.00,7201.75,255688.38,0.00,0.00,1250.05,0.00,0.00,1050.04,0.00,0.00,100.00
32.4014,0.00,20513.88,0.00,100.00,15107.56,1800.11,1400.07,4600.70,17009.65,7902.09,0.00,7001.65,251009.33,0.00,0.00,1050.04,100.00,0.00,1000.04,0.00,0.00,0.00
32.7154,0.00,21815.70,0.00,600.01,17810.51,1700.10,1400.07,4400.64,17209.88,7201.74,0.00,8302.32,249178.81,0.00,100.00,1750.11,0.00,0.00,1075.04,0.00,0.00,0.00
33.0294,0.00,21715.55,0.00,300.00,14807.26,1900.12,1800.11,3900.51,17009.65,8002.14,0.00,6101.26,258537.21,300.00,0.00,1450.07,0.00,0.00,875.03,0.00,0.00,0.00
33.3435,0.00,19011.92,0.00,200.00,16909.47,1900.12,1900.12,4600.70,17109.76,8502.42,0.00,8302.32,255281.45,100.00,100.00,1350.06,0.00,0.00,1025.04,0.00,0.00,0.00
33.6575,100.00,22717.02,0.00,0.00,18110.86,2600.22,2000.13,3800.48,17510.22,8702.54,0.00,7201.75,240232.81,400.01,100.00,1400.07,0.00,0.00,900.03,0.00,0.00,0.00
33.9715,0.00,20614.01,0.00,200.00,19312.35,2300.18,1300.06,4550.69,16408.98,9002.71,0.00,7601.95,264338.26,500.01,100.00,1050.04,0.00,0.00,1150.05,0.00,0.00,0.00
34.2855,0.00,60922.24,37747.00,380634.96,34539.49,4500.67,2600.22,16859.45,1040516.41,86248.37,1700.10,38149.04,847368.16,14707.30,600.01,3200.35,49885.54,1682059.77,1675.10,7502.00,78116.83,36649.99
34.5995,600.01,4262430.86,215218.85,6146087.50,378591.02,6701.49,4400.64,41507.25,2459731.31,314170.70,3800.49,100439.22,2361241.60,22817.58,2000.14,5000.86,51290.42,1240812.04,1275.06,34241.62,61534.63,29632.69
34.9136,500.01,6861085.06,212886.21,9903301.22,608216.89,4200.59,5501.01,53193.99,3578639.98,748081.30,2100.15,92185.83,933397.29,19212.46,900.03,7351.86,37548.48,1889087.70,1775.11,4500.72,61233.31,24322.03
35.2276,500.01,9906201.62,186440.89,13458815.78,675385.40,5901.16,4600.70,47725.68,3056659.65,681086.82,900.03,56708.29,974437.11,14206.82,800.02,7151.76,31133.34,2376169.14,2125.16,3500.44,78418.51,26125.41
35.5416,200.00,11237210.17,167117.24,15332424.68,770272.75,5501.00,8302.29,43362.48,3153402.57,732013.67,2900.28,56909.06,731637.01,10503.73,500.01,6651.52,26624.38,2403693.68,2025.15,2500.22,57216.41,22518.88
35.8556,200.00,11749186.46,166106.20,17038121.92,853263.77,10203.45,5601.04,44917.04,3149437.59,838394.24,1300.06,45971.19,617719.73,10403.66,600.01,7451.91,67757.71,2600902.19,1800.11,2200.17,46878.17,22218.38
36.1697,100.00,13306312.46,95399.61,20884100.68,993571.68,4100.56,7401.82,50183.67,3257663.98,924032.91,1300.06,41859.03,567052.25,8402.38,500.01,7902.14,16809.72,2765303.50,1850.12,1000.04,50591.03,21517.24
36.4837,200.00,14643250.05,78905.07,22759212.33,985678.32,5701.08,6501.41,47575.20,2828873.04,952862.89,400.01,36043.78,501551.61,7201.75,300.00,7101.73,14807.55,2786357.95,1650.10,1400.07,42464.15,22619.05
36.7977,200.00,15174190.46,79608.74,20910368.81,911739.65,3200.34,7802.02,47876.16,3203937.31,916276.17,200.00,32435.46,501655.03,5000.84,500.01,7401.88,17610.67,2965571.98,1525.08,900.03,41160.28,19914.77
37.1117,300.00,13252390.11,79709.27,19142878.34,926605.57,4200.59,7001.63,43914.08,3052644.81,956270.70,200.00,34540.21,466018.70,6501.43,500.01,5551.06,15308.06,2831922.65,1925.13,800.02,40057.09,19113.61
37.4257,200.00,14095149.53,87351.26,19385254.43,878555.18,3000.30,6201.28,43362.48,3236367.82,1018168.65,100.00,30230.80,460964.16,5601.06,500.01,7051.71,11004.17,2868703.24,2150.16,1400.07,35745.47,22218.38
37.7398,100.00,14080255.43,60721.51,20278334.77,985358.40,3100.32,7501.87,51387.73,3148614.67,1029721.97,500.01,34840.91,446841.02,5601.06,1300.06,5200.93,13606.37,3033378.58,1775.11,400.01,39856.52,19013.46
38.0538,0.00,14964078.11,47273.69,20246512.46,920338.96,2100.15,5300.93,46521.91,3148602.21,981320.21,200.00,30331.01,422234.62,4900.81,400.01,7101.73,12505.38,3133215.96,1975.14,900.03,42765.07,18813.18
38.3678,100.00,15942974.39,44766.08,21099739.78,906539.94,3400.38,6501.41,44816.74,2969093.54,967671.19,500.01,25221.44,427996.53,3600.44,400.01,6651.52,12405.30,2903702.65,1975.14,600.01,33439.79,20515.67
38.6818,0.00,13634301.57,38849.78,21270873.34,988451.27,2300.18,7101.68,45017.34,3211318.65,1052104.30,0.00,29930.19,421823.14,4400.65,700.02,7551.96,10904.09,3062379.83,1775.11,700.02,37650.44,19013.46
38.9958,100.00,13767974.42,39351.07,20055362.23,966175.49,3900.50,6601.45,44917.04,3009915.33,1016030.18,100.00,26523.72,394176.93,4100.57,100.00,6051.26,11704.72,3163252.42,1925.13,700.02,38051.52,21517.24
39.3099,0.00,14566381.55,37045.27,21153201.74,925755.66,4000.53,8202.24,46070.52,3139525.15,1019879.69,200.00,28026.48,412567.77,4500.68,500.01,5901.20,10603.87,3103377.40,2500.22,1100.04,37951.25,23220.08
39.6239,200.00,15472050.37,37446.25,21224444.27,1023153.81,2800.26,6501.41,49381.02,3305468.12,1122460.45,200.00,30431.21,417811.77,5000.84,100.00,6351.38,10103.51,2984951.82,1800.11,300.00,37449.91,18112.22
39.9379,100.00,15229234.81,32033.85,19571114.97,1006807.32,4200.59,7101.68,44866.89,3336801.40,990817.58,100.00,26824.26,389146.48,3300.37,700.02,5901.20,10603.87,2902880.56,1625.09,600.01,37951.25,19313.89
40.2519,100.00,14236236.43,30129.95,20385150.48,933831.25,4300.61,7701.97,46271.14,3445750.95,1008013.18,100.00,25421.79,401263.48,3000.30,300.00,5401.00,9202.92,3070128.72,1925.13,500.01,32036.53,21617.40
