Pb;1.8500
K;29.0000
Sr;41.7200
Th;0.0252
U;0.0721
Sb;0.0780
B;0.2000
Cu;0.8000
Ga;0.2300
Au;0.1800
Fe;11.0000
La;0.0340
Rb;0.1000
Sc;0.0260
Tl;0.0082
Ti;2.5000
