Sb;34.90
As;37.40
Ba;38.60
Cd;29.90
Cr;35.00
Fe;51.00
Pb;38.57
Mn;37.70
Ni;38.80
Rb;31.40
Se;16.10
Ag;22.00
Sr;78.40
Th;37.79
U;37.38
Co;35.50
Cu;37.70
Tl;15.70
Ti;50.10
B;32.00
Ce;39.00
Dy;35.00
Er;39.00
Eu;36.00
Gd;39.00
Au;5.00
La;36.00
Li;40.00
Nd;36.00
K;64.00
Sm;39.00
Yb;42.00
